"","celltype"
"cnecpbom-1","Neutrophil"
"cnegfgid-1","MonoCD14"
"cneokjbg-1","Erythroid"
"cnepmhnj-1","Macrophage"
"cnfeknom-1","MonoCD14"
"cnflnkeg-1","HSC"
"cnfmdfol-1","HSC"
"cnfpdaic-1","Erythroid"
"cngacgnh-1","B_progenitor"
"cngcbgib-1","Neutrophil"
"cngcengn-1","Nonhaem"
"cngcmbkl-1","NK_cell"
"cngdadad-1","HSC"
"cngdgflh-1","HSC"
"cngdkknf-1","Macrophage"
"cngeenfi-1","HSC"
"cngfldkg-1","HSC"
"cngjablj-1","Erythroid"
"cngleaff-1","BaEoMa"
"cnglgkgm-1","Erythroid"
"cngoekdm-1","HSC"
"cnhaibem-1","HSC"
"cnhamggl-1","Nonhaem"
"cnhcceli-1","HSC"
"cnhemdoe-1","Nonhaem"
"cnhfaggo-1","HSC"
"cnhffclm-1","HSC"
"cnhffdmc-1","HSC"
"cnhoeokn-1","Nonhaem"
"cniakale-1","HSC"
"cniccmdg-1","HSC"
"cniknhea-1","Erythroid"
"cninodjf-1","Neutrophil"
"cnjakapm-1","BaEoMa"
"cnjeolpk-1","HSC"
"cnjgehch-1","Macrophage"
"cnjheono-1","Nonhaem"
"cnjkfjlg-1","HSC"
"cnjllpno-1","B_progenitor"
"cnjmkijc-1","Plasma_cell"
"cnjomnmb-1","Granulocyte_monocyte_progenitor"
"cnjpnmjn-1","HSC"
"cnlabdai-1","HSC"
"cnleoihm-1","Macrophage"
"cnlfdcfa-1","Nonhaem"
"cnlgkhbl-1","Granulocyte_monocyte_progenitor"
"cnlpngao-1","HSC"
"cnmamphg-1","BaEoMa"
"cnmchlin-1","Nonhaem"
"cnmhbdpl-1","Nonhaem"
"cnmineon-1","Nonhaem"
"cnndkbgh-1","Nonhaem"
"cnnfnhdk-1","Nonhaem"
"cnngmlfo-1","Nonhaem"
"cnnkdcpj-1","Nonhaem"
"cnnkkbgf-1","Nonhaem"
"cnnllnhg-1","Macrophage"
"cnobdjih-1","Macrophage"
"cnobehol-1","MonoCD14"
"cnoejode-1","B_progenitor"
"cnogflgl-1","HSC"
"cnoijbnp-1","MonoCD14"
"cnoileic-1","HSC"
"cnpbioig-1","Nonhaem"
"cnpnbomd-1","HSC"
"cnpnomfd-1","HSC"
"cnpnphme-1","Granulocyte_monocyte_progenitor"
"coadffcc-1","Macrophage"
"coadncnd-1","BaEoMa"
"coaeoejj-1","MonoCD14"
"coafbpne-1","Nonhaem"
"coagbana-1","Nonhaem"
"coahfmfo-1","Nonhaem"
"coakhhcm-1","Erythroid"
"coamoocj-1","HSC"
"coaomdgc-1","HSC"
"cobegeaf-1","HSC"
"cobkfjdi-1","MonoCD14"
"cocbmcdd-1","BaEoMa"
"coccdgaj-1","Nonhaem"
"coccjgda-1","Nonhaem"
"cocdkccg-1","Nonhaem"
"cocfdgol-1","Nonhaem"
"cochaddc-1","Nonhaem"
"cocklckb-1","Neutrophil"
"cocllfje-1","Nonhaem"
"coclmiac-1","Nonhaem"
"cococibo-1","B_progenitor"
"cocpaamf-1","B_progenitor"
"codajiii-1","Nonhaem"
"codbmhfp-1","HSC"
"codfdokk-1","pDC"
"codfkiam-1","Macrophage"
"codjjpke-1","Nonhaem"
"codnegkd-1","Nonhaem"
"codnhjpd-1","Nonhaem"
"codnmopg-1","Erythroid"
"codpclng-1","Nonhaem"
"coealikd-1","Nonhaem"
"coebnlgi-1","B_progenitor"
"coehbcfb-1","Macrophage"
"coejaoda-1","B_progenitor"
"coenbidd-1","Nonhaem"
"coeoacei-1","HSC"
"coeompfk-1","Nonhaem"
"cofaefaf-1","B_progenitor"
"cofaploi-1","Nonhaem"
"cofbhkea-1","B_progenitor"
"cofcajid-1","Nonhaem"
"cofconlm-1","HSC"
"cofecdch-1","T_prolifer"
"cofgipai-1","Nonhaem"
"cofnhocd-1","Neutrophil"
"cofojkbn-1","Neutrophil"
"cogbchif-1","HSC"
"cogddlbk-1","Nonhaem"
"cogeeidl-1","Nonhaem"
"cogiacha-1","Macrophage"
"cogklnfb-1","HSC"
"coglchgi-1","Nonhaem"
"cogohlbe-1","Neutrophil"
"cogomfma-1","Nonhaem"
"cohbopng-1","Nonhaem"
"cohcehji-1","Nonhaem"
"cohdjdli-1","Nonhaem"
"coibfima-1","Neutrophil"
"coicadpp-1","Nonhaem"
"coidcccd-1","Nonhaem"
"coighefi-1","Nonhaem"
"coiigifb-1","Nonhaem"
"coinlpig-1","Plasma_cell"
"coiondoe-1","B_progenitor"
"coipheic-1","Granulocyte_monocyte_progenitor"
"cojaahja-1","B_progenitor"
"cojamlhh-1","Nonhaem"
"cojebhib-1","Nonhaem"
"cojeglch-1","MonoCD14"
"cojihgnc-1","B_progenitor"
"cojlkcld-1","Nonhaem"
"cojokmdc-1","Nonhaem"
"cokfdehd-1","CD4_T_naive"
"cokmomja-1","MonoCD14"
"colgkbja-1","B_progenitor"
"colkiokd-1","T_prolifer"
"colljchi-1","B_progenitor"
"colnkchb-1","Erythroid"
"colpokpk-1","Erythroid"
"comffeep-1","Macrophage"
"comfmjef-1","MonoCD14"
"comhgloa-1","MonoCD14"
"comlkljl-1","Erythroid"
"comoendh-1","Nonhaem"
"cooanmld-1","Nonhaem"
"coocobnk-1","Nonhaem"
"coogajni-1","Nonhaem"
"coohplap-1","Macrophage"
"coojnhda-1","MonoCD14"
"copenljn-1","Neutrophil"
"cophlndd-1","Nonhaem"
"copibgmo-1","Nonhaem"
"copkcpcl-1","MonoCD14"
"copmcace-1","Nonhaem"
"cpaaindb-1","Nonhaem"
"cpabogij-1","Granulocyte_monocyte_progenitor"
"cpaheadi-1","Erythroid"
"cpaibejc-1","Nonhaem"
"cpajbehd-1","Macrophage"
"cpajinic-1","Nonhaem"
"cpalppkm-1","Nonhaem"
"cpanpfhl-1","B_progenitor"
"cpbehhec-1","Nonhaem"
"cpbhegdh-1","Nonhaem"
"cpbiobel-1","Macrophage"
"cpbiodog-1","BaEoMa"
"cpbkgaac-1","Nonhaem"
"cpblihfh-1","Nonhaem"
"cpbnpoio-1","Nonhaem"
"cpbocaol-1","Erythroid"
"cpccdhnl-1","Nonhaem"
"cpcjhkdl-1","Nonhaem"
"cpcmnbgk-1","Nonhaem"
"cpcponil-1","B_progenitor"
"cpdcpfmc-1","Macrophage"
"cpdemgfc-1","Nonhaem"
"cpdpngnn-1","Nonhaem"
"cpebjggd-1","Nonhaem"
"cpehddfp-1","Macrophage"
"cpekdmfi-1","Nonhaem"
"cpepcieg-1","Nonhaem"
"cpepcino-1","MonoCD14"
"cpfbnpac-1","Nonhaem"
"cpfhkapd-1","Granulocyte_monocyte_progenitor"
"cpflcjbo-1","NK_cell"
"cpfmjnjk-1","Nonhaem"
"cpfohbkn-1","Nonhaem"
"cpgbadbo-1","Macrophage"
"cpgbcmcd-1","Erythroid"
"cpgbnfhm-1","BaEoMa"
"cpgfbpom-1","Nonhaem"
"cphiiheg-1","HSC"
"cpjdojpe-1","HSC"
"cpjhbklb-1","Nonhaem"
"cpjhjgck-1","Granulocyte_monocyte_progenitor"
"cpjhjmmh-1","HSC"
"cpjjjipp-1","HSC"
"cplaifpd-1","B_memory"
"cplhneba-1","HSC"
"cplmagle-1","MonoCD14"
"cplpnknh-1","Nonhaem"
"cpmcglac-1","Nonhaem"
"cpnklfcd-1","Nonhaem"
"cpnmfefc-1","Nonhaem"
"cpogaaco-1","BaEoMa"
"cpohhadc-1","B_progenitor"
"cpohjhkl-1","pDC"
"cppdgnmj-1","Macrophage"
"daahjhhn-1","Nonhaem"
"daaiofld-1","Nonhaem"
"daajblel-1","Nonhaem"
"dabjmlmg-1","HSC"
"dabmekgp-1","Nonhaem"
"dacdfcba-1","CD4_T_naive"
"dacnmkod-1","Erythroid"
"dacphbgd-1","Erythroid"
"dadhjnkf-1","T_prolifer"
"dadoejdi-1","Neutrophil"
"dadokmbf-1","Nonhaem"
"daeddcmh-1","HSC"
"dagbcmgg-1","Nonhaem"
"daikncem-1","pDC"
"daikodji-1","T_prolifer"
"dakhfnlo-1","Nonhaem"
"dakppmhc-1","HSC"
"dalalgpo-1","HSC"
"damifcmg-1","Nonhaem"
"damopgoo-1","MonoCD14"
"dancbldi-1","HSC"
"danillgi-1","Granulocyte_monocyte_progenitor"
"danjedeo-1","MonoCD14"
"danjibdg-1","HSC"
"dankgonl-1","Granulocyte_monocyte_progenitor"
"danmcgep-1","Granulocyte_monocyte_progenitor"
"danokchb-1","Neutrophil"
"daoegbah-1","HSC"
"daoejlip-1","HSC"
"daogclml-1","HSC"
"daokolhl-1","Nonhaem"
"daomlkcm-1","Granulocyte_monocyte_progenitor"
"dapijldo-1","Nonhaem"
"dapkdekd-1","Macrophage"
"dbabdpgc-1","BaEoMa"
"dbbbjfaa-1","HSC"
"dbbbnaih-1","Nonhaem"
"dbbcdkem-1","Nonhaem"
"dbbdobfh-1","Neutrophil"
"dbbiefih-1","HSC"
"dbbnbbjd-1","Nonhaem"
"dbcejjei-1","HSC"
"dbcfejpl-1","Erythroid"
"dbcgmhlf-1","Nonhaem"
"dbcjppbo-1","Plasma_cell"
"dbckooki-1","HSC"
"dbckpnib-1","Nonhaem"
"dbclnphl-1","HSC"
"dbcmagfj-1","Nonhaem"
"dbdbpcom-1","HSC"
"dbdddleg-1","HSC"
"dbdjonen-1","Nonhaem"
"dbdkkbka-1","HSC"
"dbeglehf-1","Macrophage"
"dbeinmnc-1","Nonhaem"
"dbekfdeb-1","Nonhaem"
"dbemejke-1","Neutrophil"
"dbemhneh-1","Nonhaem"
"dbeoaagb-1","Nonhaem"
"dbfbjfad-1","BaEoMa"
"dbfbnacn-1","Macrophage"
"dbfiifai-1","Macrophage"
"dbfilbbm-1","Macrophage"
"dbgaonjo-1","Nonhaem"
"dbhjkblm-1","Nonhaem"
"dbhmcebd-1","Nonhaem"
"dbhnfmba-1","BaEoMa"
"dbiecdja-1","Nonhaem"
"dbihhbff-1","Nonhaem"
"dbjalcbe-1","Erythroid"
"dbjejekl-1","Granulocyte_monocyte_progenitor"
"dbjhahij-1","Nonhaem"
"dbjhpfmn-1","Nonhaem"
"dbklabmk-1","Nonhaem"
"dbmdokgn-1","MonoCD16"
"dbnfieme-1","Nonhaem"
"dbnpcfmn-1","Nonhaem"
"dbohdoak-1","MonoCD14"
"dbohkpib-1","Plasma_cell"
"dbokhheg-1","BaEoMa"
"dbpbfnld-1","MonoCD16"
"dbpjogih-1","Plasma_cell"
"dbpknafc-1","Erythroid"
"dbpnienp-1","Macrophage"
"dcaicodo-1","MonoCD14"
"dcbbcoli-1","Nonhaem"
"dccebobp-1","BaEoMa"
"dccemihf-1","B_progenitor"
"dcchpbad-1","MonoCD14"
"dcciejpk-1","CD8_T_memory"
"dcckahah-1","Nonhaem"
"dccollka-1","Nonhaem"
"dcejmfil-1","Macrophage"
"dcfagbfe-1","B_progenitor"
"dcgdiihp-1","Nonhaem"
"dcgdpmjl-1","Nonhaem"
"dcikdogm-1","NK_cell"
"dciohihk-1","B_progenitor"
"dcjjojki-1","Nonhaem"
"dcjmngke-1","Nonhaem"
"dclimghn-1","Granulocyte_monocyte_progenitor"
"dclipikl-1","pDC"
"dcljkgfm-1","Neutrophil"
"dcmbkgbh-1","BaEoMa"
"dcmodlie-1","Nonhaem"
"dcogboan-1","NK_cell"
"dcpjifol-1","HSC"
"dcpjpkla-1","Plasma_cell"
"dcpkmpdf-1","Nonhaem"
"dcpljcen-1","Nonhaem"
"dcpmlcjj-1","Macrophage"
"dcpnkfkf-1","HSC"
"dcpnmicb-1","Granulocyte_monocyte_progenitor"
"dcpogmla-1","HSC"
"dcppfacj-1","HSC"
"ddaenooe-1","Nonhaem"
"ddakgcph-1","Macrophage"
"ddalaolj-1","B_progenitor"
"ddapjbnl-1","Nonhaem"
"ddbahclm-1","Nonhaem"
"ddbhnilo-1","HSC"
"ddbibaml-1","Nonhaem"
"ddblfbfi-1","Neutrophil"
"ddbmibmk-1","BaEoMa"
"ddbmlmgh-1","Nonhaem"
"ddbojakn-1","Macrophage"
"ddbophgh-1","HSC"
"ddcmjlco-1","HSC"
"dddaekaj-1","HSC"
"dddebldg-1","HSC"
"dddpejmp-1","HSC"
"dddpjbdn-1","HSC"
"ddeicola-1","Neutrophil"
"ddeklipc-1","HSC"
"ddfbgghg-1","Nonhaem"
"ddfknffk-1","Macrophage"
"ddgjdbpd-1","Erythroid"
"ddgjieig-1","Nonhaem"
"ddglcdoa-1","HSC"
"ddhjidbf-1","B_progenitor"
"ddifighe-1","Nonhaem"
"ddimnbln-1","Nonhaem"
"ddioogbm-1","pDC"
"ddjbbdmc-1","Granulocyte_monocyte_progenitor"
"ddjbeoij-1","Plasma_cell"
"ddjbgnpc-1","B_progenitor"
"ddjbidcj-1","Erythroid"
"ddjiaijk-1","Nonhaem"
"ddjpghjg-1","Neutrophil"
"ddkflkfd-1","Nonhaem"
"ddkhpplh-1","Plasma_cell"
"ddkpmbed-1","Nonhaem"
"ddldoidc-1","Granulocyte_monocyte_progenitor"
"ddlfjbma-1","Nonhaem"
"ddlhnaon-1","Nonhaem"
"ddlmklop-1","Nonhaem"
"ddlmohac-1","Macrophage"
"ddmdhmoc-1","BaEoMa"
"ddmjopbn-1","Macrophage"
"ddmllbmo-1","HSC"
"ddmmfkba-1","HSC"
"ddmoljpa-1","CD8_T_memory"
"ddnmiahh-1","Nonhaem"
"ddnnhgnc-1","Nonhaem"
"ddocjpfp-1","B_progenitor"
"ddodbmno-1","Granulocyte_monocyte_progenitor"
"ddoijfld-1","MonoCD14"
"ddpapmfk-1","HSC"
"ddpopfkj-1","Neutrophil"
"deacniog-1","HSC"
"deaffloh-1","HSC"
"deajbbog-1","Nonhaem"
"debepafj-1","BaEoMa"
"debmfefp-1","Nonhaem"
"decfdibd-1","Nonhaem"
"dedaakgk-1","Nonhaem"
"dedhidab-1","Erythroid"
"dednfbpp-1","Neutrophil"
"deemlebm-1","MonoCD14"
"deepddmm-1","MonoCD14"
"deepdjji-1","Granulocyte_monocyte_progenitor"
"deepfjml-1","Nonhaem"
"defecpni-1","Nonhaem"
"defoapob-1","HSC"
"degfnfih-1","HSC"
"degfpdca-1","Nonhaem"
"degifgad-1","Nonhaem"
"dehhnkmd-1","MonoCD14"
"dehmkejp-1","Nonhaem"
"deiadlma-1","HSC"
"deidgkbi-1","Granulocyte_monocyte_progenitor"
"dejbglne-1","MonoCD14"
"dejceogp-1","BaEoMa"
"dejcjclp-1","Macrophage"
"dejkcajf-1","pDC"
"dejnkkbj-1","HSC"
"dekapphe-1","BaEoMa"
"dekhdiek-1","Nonhaem"
"dekkcocc-1","Nonhaem"
"dekppacc-1","Plasma_cell"
"delcmloi-1","Erythroid"
"delmmdao-1","HSC"
"demhealk-1","BaEoMa"
"denemooj-1","HSC"
"deniafah-1","B_memory"
"deoflijd-1","Nonhaem"
"deoihmoj-1","Nonhaem"
"depebmde-1","Nonhaem"
"depedpdo-1","Granulocyte_monocyte_progenitor"
"dfadfeae-1","Erythroid"
"dfapmioa-1","Nonhaem"
"dfbemhjl-1","Nonhaem"
"dfbionoo-1","MonoCD14"
"dfbmgjac-1","Erythroid"
"dfboiokl-1","Erythroid"
"dfcajbbi-1","HSC"
"dfccddge-1","CTL"
"dfcdkjep-1","Neutrophil"
"dfcebfoj-1","HSC"
"dfcphibl-1","HSC"
"dfdadkfm-1","CD4_T_naive"
"dfddehcf-1","Nonhaem"
"dfdfapab-1","Granulocyte_monocyte_progenitor"
"dfdfcamd-1","Neutrophil"
"dfdijadp-1","T_prolifer"
"dfdjcakj-1","Neutrophil"
"dfdjpgkh-1","HSC"
"dfdmdpok-1","Nonhaem"
"dfdpkmlh-1","HSC"
"dfeijocd-1","Nonhaem"
"dfejfpnf-1","pDC"
"dfelhppi-1","MonoCD14"
"dfffhnmo-1","T_prolifer"
"dffkglan-1","HSC"
"dffodome-1","Nonhaem"
"dfgiigng-1","B_progenitor"
"dfglepgl-1","Nonhaem"
"dfglfbio-1","BaEoMa"
"dfhagalm-1","Nonhaem"
"dfhhkgpn-1","MonoCD14"
"dfhibhan-1","Granulocyte_monocyte_progenitor"
"dfhonfod-1","Plasma_cell"
"dfibkphd-1","Erythroid"
"dfidcngh-1","HSC"
"dfinndlp-1","Nonhaem"
"dfipkhga-1","NK_cell"
"dfkejkkj-1","T_prolifer"
"dfkojjmo-1","HSC"
"dflcjepi-1","BaEoMa"
"dflcnjcd-1","HSC"
"dfldjndk-1","HSC"
"dfleooag-1","Nonhaem"
"dfliaimm-1","Neutrophil"
"dfljlkod-1","Erythroid"
"dfobhicm-1","Macrophage"
"dfphnafm-1","Nonhaem"
"dfpkmidn-1","BaEoMa"
"dgaceicb-1","Erythroid"
"dgacifii-1","B_memory"
"dgankiep-1","Macrophage"
"dgbfjcmn-1","BaEoMa"
"dgekmlob-1","Nonhaem"
"dgelkaca-1","Nonhaem"
"dgfgpfmh-1","Nonhaem"
"dgfinagb-1","Nonhaem"
"dggeemaf-1","Nonhaem"
"dghdbele-1","Macrophage"
"dghepdkh-1","Nonhaem"
"dghiodfo-1","Granulocyte_monocyte_progenitor"
"dghkgpnm-1","Erythroid"
"dgiamfbi-1","Nonhaem"
"dgigefjg-1","Nonhaem"
"dgikaool-1","HSC"
"dgkeakbp-1","Macrophage"
"dgkjbbik-1","NK_cell"
"dgkjmpfc-1","Neutrophil"
"dglnnblf-1","Nonhaem"
"dgmnogoj-1","Plasma_cell"
"dgnbemad-1","Erythroid"
"dgnjbaii-1","BaEoMa"
"dgolcfbk-1","Nonhaem"
"dgopmhef-1","T_prolifer"
"dgpnmkba-1","Neutrophil"
"dhaejhaf-1","Nonhaem"
"dhalfdgm-1","B_progenitor"
"dhamnaob-1","Nonhaem"
"dhanjcmp-1","CD4_T_memory"
"dhbkalob-1","Macrophage"
"dhclmekl-1","Nonhaem"
"dhcojfge-1","MonoCD14"
"dhdajbpc-1","Macrophage"
"dhdeckcl-1","B_naive"
"dhdibnmn-1","Nonhaem"
"dhdjnjbb-1","Nonhaem"
"dhdjpcok-1","BaEoMa"
"dhdljcma-1","MonoCD16"
"dheobcco-1","T_prolifer"
"dheoijod-1","Nonhaem"
"dhfhhedk-1","BaEoMa"
"dhfnbakn-1","MonoCD14"
"dhgfmbkh-1","BaEoMa"
"dhghikga-1","Macrophage"
"dhhenjmf-1","Nonhaem"
"dhhhbofc-1","HSC"
"dhhhghcb-1","NK_cell"
"dhhigeii-1","Nonhaem"
"dhhiiacj-1","Nonhaem"
"dhihioek-1","Nonhaem"
"dhiigice-1","Nonhaem"
"dhimfcje-1","Nonhaem"
"dhiomlii-1","T_prolifer"
"dhjbmooi-1","Granulocyte_monocyte_progenitor"
"dhjbnikp-1","Nonhaem"
"dhjfnddg-1","B_memory"
"dhjhhndd-1","Erythroid"
"dhjiclbi-1","Macrophage"
"dhjijddg-1","MonoCD14"
"dhjjmoeo-1","Granulocyte_monocyte_progenitor"
"dhjmjjmm-1","Nonhaem"
"dhjnfgeo-1","Nonhaem"
"dhjoiaaa-1","Neutrophil"
"dhkdepdp-1","Nonhaem"
"dhkebpjj-1","Nonhaem"
"dhkgaoon-1","Nonhaem"
"dhkmkpdm-1","MAIT_gdT"
"dhlchmlk-1","Macrophage"
"dhlfhmbl-1","Nonhaem"
"dhlgedki-1","Nonhaem"
"dhmebpna-1","MonoCD14"
"dhmemild-1","Neutrophil"
"dhmijpoj-1","Nonhaem"
"dhmklede-1","B_memory"
"dhmngflm-1","BaEoMa"
"dhnbpamn-1","Nonhaem"
"dhndbomg-1","Granulocyte_monocyte_progenitor"
"dhnhdojh-1","MonoCD14"
"dhniddck-1","Macrophage"
"dhnjbjkg-1","Macrophage"
"dhnojdmc-1","Neutrophil"
"dhojplao-1","Nonhaem"
"dhoojpch-1","Nonhaem"
"dhopakfa-1","Nonhaem"
"dhpdmeeg-1","Nonhaem"
"dhpkgmop-1","Nonhaem"
"dhpppngi-1","MonoCD14"
"diaefeng-1","MonoCD14"
"diakejco-1","Macrophage"
"dianlbac-1","Nonhaem"
"dibbpifp-1","HSC"
"dibhplob-1","Nonhaem"
"dicaafja-1","B_memory"
"diccnppe-1","Macrophage"
"dicgdmcl-1","HSC"
"dicockmg-1","Erythroid"
"dicpnlbh-1","Nonhaem"
"didcpoac-1","Erythroid"
"dieammbm-1","Macrophage"
"diedkjci-1","Nonhaem"
"dieeglfh-1","B_progenitor"
"diejdjld-1","Nonhaem"
"dieohfnk-1","Macrophage"
"digaiicc-1","Nonhaem"
"digdabhp-1","Nonhaem"
"digfgfda-1","Nonhaem"
"diggdoha-1","HSC"
"digkljge-1","BaEoMa"
"dihggflc-1","Nonhaem"
"dihkkhdo-1","MAIT_gdT"
"diinfdjh-1","Nonhaem"
"diingoaa-1","BaEoMa"
"dijbhali-1","Nonhaem"
"dijdlegp-1","Nonhaem"
"dijjoehe-1","MonoCD14"
"dijkfgcd-1","Nonhaem"
"dijopjec-1","B_progenitor"
"dikabbdd-1","Nonhaem"
"dikahimh-1","Nonhaem"
"dikaoond-1","MonoCD14"
"dikkjppg-1","NK_cell"
"dilalkcl-1","pDC"
"dilgmlkd-1","MonoCD14"
"dilhhnli-1","MonoCD14"
"dilildhl-1","BaEoMa"
"dilkcfjm-1","MonoCD16"
"dilmofge-1","Nonhaem"
"dilpgfgm-1","Nonhaem"
"dilpnakf-1","Nonhaem"
"dimaaoep-1","Nonhaem"
"dimblnek-1","BaEoMa"
"dimdfghc-1","Nonhaem"
"dimdjgla-1","Erythroid"
"dimofomh-1","Neutrophil"
"dindckfg-1","Nonhaem"
"dindcmlm-1","Nonhaem"
"diniikmc-1","Nonhaem"
"diobjpbb-1","Nonhaem"
"dioealal-1","Nonhaem"
"diojeijm-1","Nonhaem"
"diolngbh-1","Nonhaem"
"diomnboe-1","MonoCD14"
"diopjeco-1","Nonhaem"
"dioppole-1","Nonhaem"
"dipblhcb-1","BaEoMa"
"dipckbic-1","Nonhaem"
"dipcnnnj-1","Macrophage"
"dipcnpio-1","B_naive"
"dipgnmcf-1","Nonhaem"
"diplcdan-1","CTL"
"dippjgbd-1","Nonhaem"
"djaeofec-1","Nonhaem"
"djanobbo-1","B_progenitor"
"djbaanoa-1","Nonhaem"
"djbbfjfh-1","Nonhaem"
"djbeafcm-1","Macrophage"
"djbigflj-1","pDC"
"djbnmkjm-1","Nonhaem"
"djboamje-1","Nonhaem"
"djbodmcm-1","Nonhaem"
"djcapjee-1","Macrophage"
"djchaccg-1","MonoCD14"
"djchoklb-1","Nonhaem"
"djclnkeb-1","Nonhaem"
"djcpfbmb-1","MonoCD14"
"djdbkjkm-1","Nonhaem"
"djddgfin-1","B_progenitor"
"djddkdek-1","Nonhaem"
"djeaeemj-1","Nonhaem"
"djeicnhh-1","Nonhaem"
"djejgadf-1","MonoCD14"
"djekjblb-1","Nonhaem"
"djfjmpol-1","HSC"
"djfmagdf-1","Nonhaem"
"djfmembc-1","Nonhaem"
"djfmghgc-1","Nonhaem"
"djfogeib-1","CD4_T_memory"
"djgbefng-1","Nonhaem"
"djgcglkd-1","Erythroid"
"djglbnjb-1","B_progenitor"
"djhahpff-1","Nonhaem"
"djhgkicl-1","Nonhaem"
"djhjggjo-1","HSC"
"djhkmhpj-1","Nonhaem"
"djhmicjd-1","Nonhaem"
"djhmmmih-1","pDC"
"djjaahpa-1","Nonhaem"
"djjbblcj-1","MonoCD16"
"djjceapg-1","Nonhaem"
"djjcgagi-1","MonoCD14"
"djjemjlj-1","HSC"
"djjfnepi-1","Granulocyte_monocyte_progenitor"
"djjgcbho-1","Granulocyte_monocyte_progenitor"
"djjkicdg-1","MonoCD16"
"djkckjhe-1","Nonhaem"
"djkgahck-1","Nonhaem"
"djkhfodc-1","T_prolifer"
"djkkgkap-1","MonoCD14"
"djkobjck-1","Nonhaem"
"djkpeohc-1","HSC"
"djlcabnk-1","Macrophage"
"djlfgcmb-1","NK_cell"
"djlpomec-1","Nonhaem"
"djmgnpee-1","MonoCD14"
"djmieaki-1","pDC"
"djmiofdc-1","Erythroid"
"djmmfdpo-1","MonoCD14"
"djmpnclm-1","Nonhaem"
"djncekce-1","Nonhaem"
"djncogcd-1","B_progenitor"
"djnfmgfp-1","BaEoMa"
"djnhchpp-1","Granulocyte_monocyte_progenitor"
"djoalapb-1","Nonhaem"
"djodeeap-1","B_memory"
"djoeninl-1","B_progenitor"
"djomgjkd-1","B_progenitor"
"djooiklc-1","pDC"
"djpajaop-1","Nonhaem"
"djpejnbh-1","BaEoMa"
"djpemcda-1","HSC"
"djpieknd-1","Macrophage"
"djpkbodf-1","Nonhaem"
"djpncbhj-1","B_progenitor"
"djpongol-1","Erythroid"
"dkaegjnf-1","Nonhaem"
"dkahhahb-1","Nonhaem"
"dkamiigl-1","Nonhaem"
"dkbagoef-1","Nonhaem"
"dkbblpbf-1","Erythroid"
"dkbhjgkn-1","Granulocyte_monocyte_progenitor"
"dkbhonac-1","Nonhaem"
"dkcamkih-1","Nonhaem"
"dkcdamon-1","Erythroid"
"dkcmppcb-1","Macrophage"
"dkcokmcg-1","HSC"
"dkdeddmb-1","T_prolifer"
"dkdgpddh-1","BaEoMa"
"dkdjdlmo-1","BaEoMa"
"dkdogpbd-1","Nonhaem"
"dkeankoa-1","MonoCD14"
"dkgbdpgp-1","Nonhaem"
"dkgfclph-1","Nonhaem"
"dkicedmh-1","Erythroid"
"dkiedphf-1","B_progenitor"
"dkiiggap-1","Neutrophil"
"dkiipmma-1","Nonhaem"
"dkilnaah-1","Nonhaem"
"dkioneif-1","MonoCD16"
"dkjhppip-1","Nonhaem"
"dkjienhl-1","Nonhaem"
"dkjkpbbc-1","Neutrophil"
"dkkpnkon-1","B_naive"
"dklhjajm-1","Nonhaem"
"dkljojke-1","MonoCD14"
"dklkjhda-1","Nonhaem"
"dkmhlgej-1","pDC"
"dkmkiiia-1","Nonhaem"
"dknepdlp-1","Nonhaem"
"dknhimam-1","Nonhaem"
"dknjdbco-1","NK_cell"
"dknjglmd-1","HSC"
"dknlcllb-1","Granulocyte_monocyte_progenitor"
"dknmgfll-1","BaEoMa"
"dknngope-1","BaEoMa"
"dknoancn-1","BaEoMa"
"dkoebafg-1","Nonhaem"
"dkoglfcf-1","MonoCD14"
"dkogmjhm-1","HSC"
"dkogmnih-1","BaEoMa"
"dkpinlpl-1","Erythroid"
"dlagbhbn-1","Erythroid"
"dlahnpih-1","Nonhaem"
"dlbjnfbn-1","MonoCD14"
"dlcbdnmd-1","HSC"
"dlcgfoga-1","MonoCD14"
"dldaolmc-1","Erythroid"
"dlddhcel-1","Nonhaem"
"dldefcbh-1","MonoCD14"
"dldhapda-1","MonoCD14"
"dldikaih-1","Nonhaem"
"dlejjlmh-1","T_prolifer"
"dlepnhen-1","MonoCD14"
"dlfahemh-1","Nonhaem"
"dlgbjofp-1","B_progenitor"
"dlgemnaj-1","Neutrophil"
"dlghhhoh-1","Neutrophil"
"dlhadkam-1","Nonhaem"
"dlhgcedp-1","Nonhaem"
"dlhjdmdh-1","Macrophage"
"dlhjikde-1","Nonhaem"
"dlhmdjlf-1","MonoCD14"
"dlhokiel-1","HSC"
"dlhpmfan-1","Granulocyte_monocyte_progenitor"
"dlijdilm-1","HSC"
"dlipbloi-1","HSC"
"dljfcoel-1","MonoCD14"
"dljjkcfg-1","Neutrophil"
"dlkcocio-1","Nonhaem"
"dlkcodkc-1","HSC"
"dlkcoiag-1","Nonhaem"
"dlkebdkn-1","Macrophage"
"dllaelnk-1","Nonhaem"
"dllcoiop-1","Nonhaem"
"dlmdocad-1","HSC"
"dlmfcchp-1","Nonhaem"
"dlmianpj-1","B_progenitor"
"dlmlgbga-1","Nonhaem"
"dlmmfnak-1","Granulocyte_monocyte_progenitor"
