"","celltype"
"ablapmmm-1","HSC"
"ablbgbnk-1","Erythroid"
"abldbghb-1","Erythroid"
"ablefoga-1","B_naive"
"ablegoee-1","Erythroid"
"ableinaj-1","HSC"
"ableoeih-1","Plasma_cell"
"ablilofn-1","Erythroid"
"ablipmgj-1","Erythroid"
"abljlkag-1","Erythroid"
"ablkhobl-1","Erythroid"
"ablkikde-1","CD4_T_memory"
"ablkipib-1","Neutrophil"
"ablnkogm-1","pDC"
"abloapdg-1","Erythroid"
"ablppdbj-1","B_naive"
"abmachhj-1","CTL"
"abmakjdd-1","Erythroid"
"abmamcgb-1","CTL"
"abmbdcgb-1","Neutrophil"
"abmblgmi-1","Neutrophil"
"abmcapji-1","Neutrophil"
"abmcbahc-1","Neutrophil"
"abmckfik-1","Erythroid"
"abmdkgfm-1","Erythroid"
"abmfdgle-1","MonoCD14"
"abmfljdh-1","Neutrophil"
"abmhafeg-1","Neutrophil"
"abmilbie-1","Neutrophil"
"abmjgmkn-1","Erythroid"
"abmkjlpn-1","Erythroid"
"abmmfoci-1","Erythroid"
"abmmlldi-1","B_memory"
"abmmnbpl-1","Erythroid"
"abmnedcl-1","B_naive"
"abmnhadk-1","Erythroid"
"abmpcdom-1","CD4_T_naive"
"abmpdhop-1","Erythroid"
"abmpeghp-1","HSC"
"abmpnbgc-1","Neutrophil"
"abnaoigd-1","B_naive"
"abnijico-1","Erythroid"
"abnjhdcj-1","Neutrophil"
"abnjhjcn-1","Erythroid"
"abnjkemk-1","BaEoMa"
"abnjommh-1","Erythroid"
"abnlipfc-1","Neutrophil"
"abnmifim-1","HSC"
"abnmkccm-1","B_naive"
"abnmkmei-1","Neutrophil"
"abnnpfja-1","Plasma_cell"
"abnpcfcg-1","MonoCD14"
"abnpname-1","B_naive"
"abnppfin-1","Plasma_cell"
"aboblncd-1","Plasma_cell"
"abobohmo-1","B_naive"
"abocaeeh-1","Erythroid"
"aboccnnd-1","Neutrophil"
"abodakeh-1","Neutrophil"
"abodjckh-1","Plasma_cell"
"abodldfp-1","Neutrophil"
"aboedfpo-1","Erythroid"
"aboenihk-1","Erythroid"
"aboepajb-1","Plasma_cell"
"abofalhg-1","MonoCD14"
"abofjdcc-1","Erythroid"
"abofkffo-1","HSC"
"aboggmne-1","Erythroid"
"abogogaj-1","Plasma_cell"
"abohblgk-1","Granulocyte_monocyte_progenitor"
"abojflpg-1","Neutrophil"
"abojhkbo-1","B_naive"
"abojjfka-1","Erythroid"
"abokkmfi-1","MonoCD14"
"abolpcna-1","Plasma_cell"
"abomogae-1","MonoCD14"
"abonkknf-1","NK_cell"
"abonngid-1","Neutrophil"
"abopeclo-1","Neutrophil"
"aboppooe-1","B_naive"
"abpbdfhh-1","HSC"
"abpbpiib-1","MonoCD14"
"abpcledh-1","Erythroid"
"abpgfihb-1","Nonhaem"
"abpggblg-1","MonoCD14"
"abpghegi-1","Erythroid"
"abphdbbk-1","B_naive"
"abpianeo-1","MonoCD14"
"abpkomgm-1","Erythroid"
"abplcljl-1","Erythroid"
"abplpoap-1","Erythroid"
"abpomcjl-1","Erythroid"
"acaaohni-1","Erythroid"
"acabajdc-1","Erythroid"
"acaboool-1","Nonhaem"
"acacgojn-1","B_naive"
"acachhmc-1","Macrophage"
"acadheoj-1","Plasma_cell"
"acadmehi-1","Plasma_cell"
"acafjcdc-1","Neutrophil"
"acagogjh-1","Neutrophil"
"acaigfnd-1","Plasma_cell"
"acajegok-1","MonoCD14"
"acajiffo-1","Plasma_cell"
"acajleba-1","Plasma_cell"
"acajlmmd-1","B_naive"
"acajlnfe-1","pDC"
"acakedmm-1","Erythroid"
"acakepmn-1","B_naive"
"acakhmkj-1","B_naive"
"acakiopa-1","Plasma_cell"
"acalaedo-1","Plasma_cell"
"acalejpk-1","Plasma_cell"
"acalonhk-1","Erythroid"
"acamjjkh-1","HSC"
"acanlnfp-1","Erythroid"
"acanmhoj-1","Erythroid"
"acanpdab-1","Erythroid"
"acaofajd-1","Erythroid"
"acaogbjp-1","Neutrophil"
"acaoiipf-1","Erythroid"
"acaolacm-1","Granulocyte_monocyte_progenitor"
"acapenil-1","CTL"
"acaphknj-1","HSC"
"acapipgp-1","B_naive"
"acbacldf-1","Erythroid"
"acbbcamc-1","Neutrophil"
"acbcenjk-1","Plasma_cell"
"acbcljpl-1","Neutrophil"
"acbdfhnb-1","Neutrophil"
"acbdnjoo-1","Plasma_cell"
"acbelked-1","Plasma_cell"
"acbenpgm-1","Plasma_cell"
"acbgemji-1","Plasma_cell"
"acbglbjg-1","Plasma_cell"
"acbgnpei-1","Plasma_cell"
"acbhcloi-1","Plasma_cell"
"acbhmgjh-1","Plasma_cell"
"acbhnpdo-1","Plasma_cell"
"acbhphmc-1","Nonhaem"
"acblbkin-1","Plasma_cell"
"acbocimd-1","Erythroid"
"acbohpdl-1","Erythroid"
"acbpgohl-1","Erythroid"
"accdfkbe-1","MonoCD14"
"accdgoci-1","Erythroid"
"accdpacj-1","MonoCD14"
"acceeonb-1","Nonhaem"
"accfgelg-1","Granulocyte_monocyte_progenitor"
"acchhhok-1","Nonhaem"
"accidkoi-1","HSC"
"accjpjml-1","CD8_T_memory"
"acckdpga-1","Plasma_cell"
"acckoihl-1","Plasma_cell"
"accnfdgm-1","Plasma_cell"
"accnkppl-1","Erythroid"
"accnpbbg-1","Plasma_cell"
"accoceij-1","B_naive"
"accogbpa-1","Granulocyte_monocyte_progenitor"
"accoiajk-1","Plasma_cell"
"accpbggc-1","Erythroid"
"accphkfk-1","Erythroid"
"acdahgjc-1","Neutrophil"
"acdanoci-1","Nonhaem"
"acdbfofd-1","Nonhaem"
"acdbjhke-1","Erythroid"
"acdblfda-1","Erythroid"
"acdckbcd-1","Nonhaem"
"acddaodf-1","Erythroid"
"acddomjf-1","Plasma_cell"
"acdemalj-1","Plasma_cell"
"acdfmbob-1","MonoCD16"
"acdhpach-1","Neutrophil"
"acdilnia-1","Neutrophil"
"acdinbfk-1","MonoCD14"
"acdipeli-1","Neutrophil"
"acdjbpjp-1","Erythroid"
"acdjogdl-1","Plasma_cell"
"acdlfmap-1","Granulocyte_monocyte_progenitor"
"acdmcchk-1","Neutrophil"
"acdmjgpd-1","Plasma_cell"
"acdmlklg-1","Neutrophil"
"acdnfnld-1","Neutrophil"
"acdnloaf-1","HSC"
"acdogcii-1","HSC"
"acdpofla-1","Granulocyte_monocyte_progenitor"
"aceacfhj-1","Erythroid"
"acebbodc-1","Erythroid"
"acebpjia-1","CTL"
"acecaieo-1","Neutrophil"
"acedcobb-1","Nonhaem"
"acedkdcd-1","Neutrophil"
"aceemcio-1","Neutrophil"
"aceencfa-1","Plasma_cell"
"acefanbo-1","Erythroid"
"acefddgi-1","Nonhaem"
"acefhack-1","Neutrophil"
"aceflidm-1","Plasma_cell"
"acegkofa-1","Neutrophil"
"acehbdig-1","Plasma_cell"
"acehpnkc-1","Neutrophil"
"aceiiclc-1","Erythroid"
"acejajcb-1","Macrophage"
"aceklnai-1","MonoCD14"
"acemjbpf-1","MonoCD14"
"acenajgo-1","Granulocyte_monocyte_progenitor"
"acengobe-1","Erythroid"
"aceoenkd-1","Erythroid"
"aceohhoa-1","Plasma_cell"
"aceplicp-1","MonoCD14"
"acfbpcob-1","Macrophage"
"acfcmmik-1","Erythroid"
"acfcpmhi-1","Erythroid"
"acfdhihm-1","Plasma_cell"
"acfeddlb-1","CD8_T_memory"
"acfegchj-1","Erythroid"
"acfejdib-1","Neutrophil"
"acffbbal-1","Macrophage"
"acffepaj-1","MonoCD14"
"acffgapg-1","Plasma_cell"
"acffonal-1","HSC"
"acfgfpig-1","Neutrophil"
"acfiagkn-1","Erythroid"
"acfiahge-1","Erythroid"
"acfifong-1","Erythroid"
"acfjabca-1","Plasma_cell"
"acfjcecd-1","Erythroid"
"acfjggih-1","Erythroid"
"acfkhifh-1","Erythroid"
"acfmnkkd-1","Erythroid"
"acfoielg-1","Erythroid"
"acfomnng-1","T_prolifer"
"acgbamdf-1","Plasma_cell"
"acgbdbfe-1","Neutrophil"
"acgcgcoj-1","Erythroid"
"acgdcakm-1","Erythroid"
"acgejjfi-1","Erythroid"
"acggcnok-1","Plasma_cell"
"acghblla-1","Nonhaem"
"acgjdpgo-1","Macrophage"
"acgjggfc-1","MAIT_gdT"
"acgjhhbl-1","B_progenitor"
"acgkehje-1","Erythroid"
"acglcpfm-1","B_naive"
"acglggkj-1","HSC"
"acglhchj-1","Plasma_cell"
"acgllleh-1","Neutrophil"
"acgndelg-1","Neutrophil"
"acgneiik-1","Erythroid"
"acgodfpi-1","Neutrophil"
"acgpnmli-1","Neutrophil"
"achbbppo-1","Neutrophil"
"achcoibf-1","Neutrophil"
"achdlkpm-1","Erythroid"
"acheoboj-1","Neutrophil"
"achgdmgn-1","Erythroid"
"achgedcn-1","Plasma_cell"
"achghfek-1","Neutrophil"
"achgonam-1","Neutrophil"
"achhoppm-1","Erythroid"
"achigaok-1","B_naive"
"achjcbjb-1","HSC"
"achjckog-1","Neutrophil"
"achjoenj-1","B_naive"
"achkeikk-1","Plasma_cell"
"achkfcng-1","Plasma_cell"
"achlaomg-1","Erythroid"
"achlgdjh-1","Neutrophil"
