"","celltype"
"aalelojf-1","Plasma_cell"
"aalfhhdb-1","Plasma_cell"
"aalgacen-1","BaEoMa"
"aallbfnc-1","Nonhaem"
"aallfmjl-1","Nonhaem"
"aalocdgd-1","Nonhaem"
"aaloeham-1","CTL"
"aalphmoo-1","Nonhaem"
"aamcahji-1","Nonhaem"
"aamedbkn-1","Neutrophil"
"aamfdkgf-1","Plasma_cell"
"aamgpgfn-1","CD4_T_naive"
"aamhnhli-1","Granulocyte_monocyte_progenitor"
"aamhphke-1","Plasma_cell"
"aamhpjbb-1","CD4_T_memory"
"aamiadmf-1","Plasma_cell"
"aamnklnj-1","BaEoMa"
"aamohemg-1","Macrophage"
"aampiock-1","CTL"
"aanbbhbj-1","CD4_T_naive"
"aanbkegi-1","Plasma_cell"
"aancelgc-1","Neutrophil"
"aanfahim-1","Plasma_cell"
"aangdeeo-1","Nonhaem"
"aanhakpi-1","Plasma_cell"
"aanimkdo-1","Erythroid"
"aanjageo-1","Neutrophil"
"aanjjnol-1","Erythroid"
"aanlnggn-1","Neutrophil"
"aanmlchb-1","Neutrophil"
"aanobmmn-1","B_naive"
"aanpgnnk-1","Granulocyte_monocyte_progenitor"
"aaoblfjl-1","Neutrophil"
"aaodnpfj-1","MonoCD14"
"aaoechnn-1","CD8_T_memory"
"aaoejacg-1","MonoCD14"
"aaogfcco-1","MonoCD16"
"aaohbooa-1","Neutrophil"
"aaohckim-1","CD4_T_memory"
"aaohmjda-1","Nonhaem"
"aaomgico-1","Erythroid"
"aaoncbpd-1","CTL"
"aaoobbme-1","Granulocyte_monocyte_progenitor"
"aaopklca-1","MonoCD14"
"aaoppdbe-1","Macrophage"
"aapadobf-1","Nonhaem"
"aapagife-1","Macrophage"
"aapakego-1","Nonhaem"
"aapbiidc-1","Nonhaem"
"aapcgeof-1","Erythroid"
"aapdgjop-1","Erythroid"
"aapejlgb-1","Erythroid"
"aapfmeng-1","HSC"
"aapfonaa-1","HSC"
"aaphifaj-1","B_memory"
"aapibpfj-1","Neutrophil"
"aapilhnj-1","CD8_T_memory"
"aapkgacc-1","Erythroid"
"aapkhoci-1","Macrophage"
"aapknodi-1","Neutrophil"
"aaplcipd-1","Erythroid"
"aapmefcn-1","Plasma_cell"
"aapmmbin-1","Neutrophil"
"aapnlgoa-1","MonoCD14"
"ababciok-1","Neutrophil"
"abacehah-1","Erythroid"
"abacmccd-1","Erythroid"
"abacmonf-1","CD4_T_naive"
"abadfabd-1","Erythroid"
"abaegkee-1","Erythroid"
"abaeplll-1","Erythroid"
"abafkokk-1","Neutrophil"
"abahjenh-1","Neutrophil"
"abajpnap-1","Erythroid"
"abakphal-1","Neutrophil"
"abalnppi-1","Erythroid"
"abalpejg-1","Erythroid"
"abambihd-1","Neutrophil"
"abamphoj-1","B_naive"
"abaomnpp-1","B_naive"
"abapolgl-1","Erythroid"
"abappmmb-1","Erythroid"
"abbaelgm-1","Neutrophil"
"abbeloml-1","Erythroid"
"abbfilim-1","Erythroid"
"abbgchcc-1","Erythroid"
"abbiahhn-1","MonoCD14"
"abbifinn-1","HSC"
"abbiohbl-1","Erythroid"
"abblbjmm-1","Neutrophil"
"abblfgfm-1","CD8_T_naive"
"abbmkehd-1","Neutrophil"
"abbmmgdg-1","Neutrophil"
"abboaogp-1","Erythroid"
"abbpjmlm-1","CTL"
"abcacocl-1","Erythroid"
"abceoplk-1","Plasma_cell"
"abcgibag-1","Erythroid"
"abchabgp-1","Erythroid"
"abchdagn-1","Plasma_cell"
"abciblne-1","B_memory"
"abckcefc-1","Erythroid"
"abckfmfm-1","B_memory"
"abclccfn-1","Erythroid"
"abclfmgb-1","Erythroid"
"abcmpfim-1","CTL"
"abcpdjlo-1","Neutrophil"
"abdbjkko-1","Plasma_cell"
"abdchmlm-1","Neutrophil"
"abdcjmgk-1","Plasma_cell"
"abdclbfi-1","Plasma_cell"
"abdfhdap-1","CD4_T_memory"
"abdhfibp-1","CTL"
"abdhnlef-1","Neutrophil"
"abdihegm-1","Neutrophil"
"abdkaajo-1","Neutrophil"
"abdkmlmg-1","CD4_T_memory"
"abdkpndk-1","B_naive"
"abdpnjng-1","CD4_T_naive"
"abebodkl-1","Neutrophil"
"abeclcic-1","Erythroid"
"abeecmij-1","Erythroid"
"abefelbi-1","Neutrophil"
"abekihej-1","Neutrophil"
"abfbmmdp-1","Erythroid"
"abfcemod-1","HSC"
"abfehldg-1","Granulocyte_monocyte_progenitor"
"abffniah-1","CD4_T_naive"
"abfinbnb-1","CTL"
"abflloop-1","Erythroid"
"abfmfnkc-1","Erythroid"
"abfnibdp-1","Neutrophil"
"abgbadfb-1","HSC"
"abgbphbe-1","Erythroid"
"abgcgjci-1","HSC"
"abgckkde-1","HSC"
"abgcpcem-1","NK_cell"
"abghknaa-1","CD4_T_naive"
"abghnjdl-1","Neutrophil"
"abgodede-1","Erythroid"
"abhakdgn-1","Granulocyte_monocyte_progenitor"
"abhamjoi-1","Erythroid"
"abhcjapf-1","Erythroid"
"abhdmpco-1","Granulocyte_monocyte_progenitor"
"abhhaoei-1","Erythroid"
"abhhpegm-1","Plasma_cell"
"abhjamgp-1","Plasma_cell"
"abhjpele-1","Erythroid"
"abhkmjaf-1","Erythroid"
"abhnkgkk-1","Erythroid"
"abhobned-1","Neutrophil"
"abhokbda-1","Erythroid"
"abiaeaaa-1","B_progenitor"
"abibigme-1","Neutrophil"
"abiblagc-1","Erythroid"
"abicloce-1","Erythroid"
"abidegjm-1","CTL"
"abifdkmm-1","HSC"
"abifdpcd-1","Erythroid"
"abifjail-1","Erythroid"
"abifnppi-1","Plasma_cell"
"abignljh-1","Erythroid"
"abilbpji-1","Erythroid"
"abimbhea-1","Erythroid"
"abipocli-1","Erythroid"
"abjadpjh-1","Neutrophil"
"abjaicdb-1","CD4_T_memory"
"abjcbiad-1","CTL"
"abjdjgln-1","Erythroid"
"abjegdjg-1","Neutrophil"
"abjfenee-1","Neutrophil"
"abjicigi-1","Plasma_cell"
"abjiljnp-1","HSC"
"abjjhmlj-1","B_progenitor"
"abjlmcep-1","Plasma_cell"
"abjmbhea-1","Neutrophil"
"abjnnjam-1","Macrophage"
"abjpkohk-1","Erythroid"
"abjpledl-1","Erythroid"
"abkemngp-1","CTL"
"abkfnmak-1","Neutrophil"
"abkgafed-1","CD4_T_naive"
"abkhadhf-1","CTL"
"abknlhbo-1","Erythroid"
"ablaialc-1","B_progenitor"
"ablalmfj-1","Neutrophil"
"ablbnoai-1","Erythroid"
"abldiffb-1","CTL"
"ableioao-1","Erythroid"
"ablfpnpi-1","Neutrophil"
"ablgndbd-1","NK_cell"
"ablicobi-1","Neutrophil"
"abljcoag-1","CD4_T_naive"
"abljnjfn-1","CD4_T_memory"
"abloclbg-1","Plasma_cell"
"ablohpjg-1","Neutrophil"
"abmegicj-1","B_naive"
"abmgplnp-1","MonoCD14"
"abmjfboh-1","HSC"
"abmkcbgf-1","Erythroid"
"abmkopnm-1","HSC"
"abmmfpok-1","NK_cell"
"abmnclkb-1","HSC"
"abmndnfm-1","Granulocyte_monocyte_progenitor"
"abmobgfi-1","Platelet"
"abmpaakj-1","Neutrophil"
"abnciflm-1","Plasma_cell"
"abnclkfj-1","Erythroid"
"abndoedc-1","Neutrophil"
"abngjpon-1","CD4_T_naive"
"abnhcoam-1","HSC"
"abnhdepk-1","Erythroid"
"abnkfbok-1","Erythroid"
"abnlcccb-1","Neutrophil"
"abnnmipm-1","HSC"
"abnopdml-1","HSC"
"aboaambg-1","Erythroid"
"aboaclgk-1","Erythroid"
"aboajbnl-1","Neutrophil"
"aboalgjm-1","Plasma_cell"
"aboapdbj-1","Erythroid"
"abocbhgf-1","Erythroid"
"abodhokm-1","Erythroid"
"abofalkf-1","Erythroid"
"abohmoap-1","Neutrophil"
"abokfdkp-1","Granulocyte_monocyte_progenitor"
"abpbbaco-1","HSC"
"abpedpcp-1","Erythroid"
"abpgkbdp-1","Erythroid"
"abphpfni-1","Erythroid"
"abpjcgjh-1","B_progenitor"
"abpkmkmn-1","Neutrophil"
"abplhlij-1","Neutrophil"
"abpmbcko-1","HSC"
"abpmloli-1","CTL"
"abpodioi-1","Macrophage"
"acabgfef-1","Erythroid"
"acabnmbc-1","HSC"
"acaefmkg-1","Erythroid"
"acafmpia-1","Platelet"
"acajlhnd-1","Erythroid"
"acanamgk-1","Plasma_cell"
"acbabphl-1","Neutrophil"
"acbaiica-1","NK_cell"
"acbccnoa-1","Granulocyte_monocyte_progenitor"
"acbdbhgp-1","CD8_T_naive"
"acbdlilh-1","Plasma_cell"
"acbglpce-1","MonoCD14"
"acbiiepb-1","B_memory"
"acbkmoni-1","Erythroid"
"acbmnjog-1","B_memory"
"accbhnco-1","CD4_T_naive"
"acchadig-1","Erythroid"
"accnlkbn-1","CTL"
"accoedha-1","Neutrophil"
"accofeka-1","Plasma_cell"
"accohdlc-1","Neutrophil"
"accplhnc-1","CD4_T_naive"
"acdbogip-1","CD4_T_naive"
"acdcieib-1","Macrophage"
"acddbimo-1","B_memory"
"acddbkmh-1","NK_cell"
"acdfnpkk-1","B_memory"
"acdfpone-1","Erythroid"
"acdgfbnm-1","NK_cell"
"acdhdpcp-1","Neutrophil"
"acdhmomj-1","CD4_T_naive"
"acdknjij-1","Erythroid"
"acdnhdcd-1","Erythroid"
"acdnhnof-1","Erythroid"
"aceanejk-1","Erythroid"
"acebinpn-1","Erythroid"
"acedmbnc-1","Erythroid"
"aceficep-1","Neutrophil"
"acehnnco-1","Neutrophil"
"aceljagn-1","Erythroid"
"acfadcnh-1","B_memory"
"acfejgdo-1","Plasma_cell"
"acffimkf-1","Neutrophil"
"acfllman-1","Erythroid"
"acfodoho-1","MonoCD14"
"acganhlc-1","Neutrophil"
"acgbehab-1","Erythroid"
"acgdnjnp-1","Plasma_cell"
"acgemlck-1","B_memory"
"acgibgbo-1","Neutrophil"
"acgjofbg-1","CD8_T_naive"
"acglbfln-1","CD4_T_naive"
"acgmpikj-1","Erythroid"
"acgnmcoc-1","B_memory"
"acgonggl-1","Neutrophil"
"achbhfif-1","Plasma_cell"
"achddgfn-1","HSC"
"achfhceb-1","Neutrophil"
"achhmldi-1","Erythroid"
"achhokjh-1","CD4_T_naive"
"achihlii-1","Erythroid"
"achiknno-1","Erythroid"
"achjdbil-1","Erythroid"
"achkcjdb-1","Neutrophil"
"achlamel-1","CD4_T_naive"
"achlblbi-1","Neutrophil"
"achmgdho-1","B_memory"
"achmhaan-1","B_memory"
"achncbnf-1","Neutrophil"
"achneehp-1","Erythroid"
"achokaph-1","CD4_T_naive"
"achppfge-1","HSC"
"acidkpgl-1","Erythroid"
"acjcafmg-1","B_memory"
"acjcdfdh-1","Erythroid"
"acjciabg-1","Neutrophil"
"acjeffda-1","Granulocyte_monocyte_progenitor"
"acjgfpci-1","Erythroid"
"acjhdgla-1","HSC"
"acjheblk-1","NK_cell"
"acjoocje-1","Neutrophil"
"acjpigpm-1","Neutrophil"
"ackbcjbo-1","HSC"
"ackbpeka-1","HSC"
"ackfehhf-1","HSC"
"ackgpkfn-1","CD4_T_naive"
"ackhgejg-1","Erythroid"
"ackhlcni-1","Erythroid"
"ackjccma-1","Erythroid"
"ackjecdo-1","Neutrophil"
"ackkfbjo-1","MonoCD16"
"acklmhmf-1","MonoCD16"
"ackmpaap-1","CD4_T_naive"
"ackpjjjj-1","Neutrophil"
"aclbioln-1","Erythroid"
"aclcgkgi-1","Erythroid"
"aclchhjh-1","Neutrophil"
"aclkcnho-1","Erythroid"
"aclmdefj-1","CTL"
"aclmfnhk-1","Erythroid"
"acmcgcfg-1","Granulocyte_monocyte_progenitor"
"acmdnaei-1","Erythroid"
"acmfaakk-1","Erythroid"
"acmjbgcp-1","Erythroid"
"acmjclpc-1","Erythroid"
"acmlbohp-1","Erythroid"
"acmpienl-1","Erythroid"
"acmpmmpl-1","Plasma_cell"
"acnahein-1","Neutrophil"
"acnaljeh-1","MonoCD16"
"acnebjln-1","Neutrophil"
"acnfadlj-1","MonoCD14"
"acnfdjla-1","MonoCD14"
"acnfoaea-1","HSC"
"acnghkmm-1","B_memory"
"acnimohg-1","Neutrophil"
"acnnakhk-1","Erythroid"
"acoafefa-1","MonoCD14"
"acoanmlb-1","Erythroid"
"acobdfoj-1","Granulocyte_monocyte_progenitor"
"acobgpia-1","Erythroid"
"acobpifb-1","MonoCD14"
"acodcbgi-1","Erythroid"
"acofjfja-1","Plasma_cell"
"acogjhlp-1","Neutrophil"
"acognoko-1","Erythroid"
"acoindea-1","Neutrophil"
"acolnieb-1","Neutrophil"
"acomcppi-1","Erythroid"
"acondmko-1","Plasma_cell"
"acoodoce-1","Neutrophil"
"acoomimg-1","Macrophage"
"acoploka-1","Erythroid"
"acpajkfd-1","Erythroid"
"acpbikjb-1","Erythroid"
"acpcemda-1","Erythroid"
"acpifbkh-1","Erythroid"
"acpjhkla-1","Plasma_cell"
"acpmejml-1","CD8_T_naive"
"acpopgog-1","Erythroid"
"adacehmp-1","Neutrophil"
"adadkmnj-1","Neutrophil"
"adaeibgi-1","Neutrophil"
"adaejccl-1","Erythroid"
"adahhlde-1","Erythroid"
"adajikag-1","HSC"
"adaofdbj-1","Macrophage"
"adapfdhk-1","HSC"
"adbdgglk-1","Erythroid"
"adbgmkld-1","CD4_T_memory"
"adbnhnng-1","Erythroid"
"adbppfkn-1","Erythroid"
"adcajkmf-1","CD4_T_naive"
"adcchkgh-1","Erythroid"
"adcdkbhb-1","Erythroid"
"adcdmllp-1","Erythroid"
"adciadom-1","Neutrophil"
"adcihnhm-1","Neutrophil"
"adcjhkga-1","MonoCD16"
"adcliocg-1","Platelet"
"adcpbhad-1","Erythroid"
"addabalf-1","MonoCD14"
"addbbfgk-1","CD8_T_naive"
"addchjig-1","Erythroid"
"adddeonh-1","B_progenitor"
"addebelb-1","Erythroid"
"addehanl-1","Erythroid"
"addflbmj-1","Neutrophil"
"addikoln-1","Neutrophil"
"addjhoaf-1","HSC"
"addjkpgp-1","Erythroid"
"addjnibh-1","HSC"
"addkodjb-1","Neutrophil"
"addlmcdj-1","B_progenitor"
"addlnmdn-1","HSC"
"addnhdlc-1","B_memory"
"addoebkc-1","MonoCD14"
"addogell-1","Erythroid"
"adedacog-1","Erythroid"
"adeemabl-1","HSC"
"adefgbhh-1","Erythroid"
"adejgmlf-1","Neutrophil"
"adekhnin-1","Plasma_cell"
"adekpedo-1","Neutrophil"
"adelailm-1","Erythroid"
"adelghdn-1","HSC"
"adelkgcm-1","Erythroid"
"ademdbid-1","MonoCD14"
"ademdohk-1","Erythroid"
"adenipnk-1","MonoCD16"
"adeoiael-1","Macrophage"
"adeoikpa-1","Erythroid"
"adepcjhn-1","Erythroid"
"adepdcil-1","CD8_T_naive"
"adfabonl-1","Erythroid"
"adfadole-1","CD4_T_naive"
"adfagbbj-1","Erythroid"
"adfbdiig-1","Erythroid"
"adfbialh-1","Plasma_cell"
"adfcogei-1","B_memory"
"adfeaona-1","Granulocyte_monocyte_progenitor"
"adfhcgob-1","Platelet"
"adfheboe-1","Neutrophil"
"adfhjool-1","Erythroid"
"adfhofem-1","Neutrophil"
"adfilbim-1","CD4_T_naive"
"adfmjfoe-1","Erythroid"
"adfnmlpg-1","HSC"
"adfnpdko-1","CD4_T_naive"
"adfondbj-1","Plasma_cell"
"adfooeke-1","Erythroid"
"adfpihpp-1","Erythroid"
"adgbglec-1","Erythroid"
"adgfnndh-1","Erythroid"
"adgklakf-1","Erythroid"
"adgkmikf-1","Neutrophil"
"adgndkdg-1","B_naive"
"adhbcbai-1","Erythroid"
"adhbimmj-1","CTL"
"adhdiflm-1","Erythroid"
"adhdlmgb-1","B_memory"
"adhfkbcm-1","Neutrophil"
"adhfomcl-1","Macrophage"
"adhfpfkc-1","B_memory"
"adhgbpfd-1","HSC"
"adhgpjip-1","B_naive"
"adhhjgil-1","Erythroid"
"adhjpcki-1","Erythroid"
"adhkbbnp-1","Erythroid"
"adhkdlph-1","Neutrophil"
"adhmbhpf-1","Plasma_cell"
"adhmdikc-1","CD4_T_naive"
"adhmkfag-1","Granulocyte_monocyte_progenitor"
"adhnggnn-1","Neutrophil"
"adhpfbdn-1","CTL"
"adhpgikk-1","HSC"
"adibnfce-1","Erythroid"
"adiddege-1","Erythroid"
"adidgeim-1","Neutrophil"
"adidjcka-1","MonoCD16"
"adigbbok-1","Neutrophil"
"adigmagf-1","Plasma_cell"
"adihdaib-1","Neutrophil"
"adihgmca-1","CD4_T_naive"
"adihgmii-1","Erythroid"
"adihohhe-1","B_memory"
"adiinkjj-1","Erythroid"
"adijhilk-1","Neutrophil"
"adilkgcb-1","B_memory"
"adilkpmh-1","Erythroid"
"adilncoo-1","Erythroid"
"adimeepn-1","Erythroid"
"adincfek-1","Erythroid"
"adinpmcb-1","B_memory"
"adjcdjni-1","CD4_T_naive"
"adjdfhpi-1","Erythroid"
"adjefijc-1","Neutrophil"
"adjfpojj-1","pDC"
"adjgednn-1","Erythroid"
"adjkhhpa-1","MonoCD14"
"adjlpfao-1","CD8_T_naive"
"adjmiaof-1","Plasma_cell"
"adjmpame-1","Erythroid"
"adjneacm-1","B_naive"
"adjochnk-1","Erythroid"
"adkbkfji-1","Neutrophil"
"adkdcmik-1","CD4_T_memory"
"adkdhnoc-1","Plasma_cell"
"adkebkgb-1","T_prolifer"
"adkilpak-1","Plasma_cell"
"adkknoop-1","Neutrophil"
"adknnokm-1","Neutrophil"
"adkolbpn-1","Erythroid"
"adkplaad-1","Erythroid"
"adkpmmgg-1","Neutrophil"
"adlffced-1","MonoCD14"
"adlfhahl-1","Erythroid"
"adljjaeg-1","Plasma_cell"
"adlmbnkp-1","Plasma_cell"
"adlmclhi-1","Erythroid"
"adlnpobh-1","Erythroid"
"adlofcdn-1","MonoCD14"
"adlojpgb-1","Neutrophil"
"adlondhl-1","Erythroid"
"adlpapkj-1","Erythroid"
"admfhgii-1","Erythroid"
"admiimde-1","HSC"
"admijble-1","Erythroid"
"admincal-1","Erythroid"
"admjccnc-1","HSC"
"admjeifh-1","HSC"
"admkpccg-1","HSC"
"admlibpk-1","Neutrophil"
"admoacdn-1","HSC"
"admobikg-1","HSC"
"admpdfic-1","HSC"
"adnbhlgb-1","Granulocyte_monocyte_progenitor"
"adnbmmea-1","MonoCD14"
"adnckpag-1","Neutrophil"
"adnecblg-1","MonoCD14"
"adneoefe-1","Neutrophil"
"adnfaeki-1","Neutrophil"
"adngccdf-1","Neutrophil"
"adnginjm-1","MonoCD14"
"adnhegdl-1","Neutrophil"
"adnhfhpk-1","Erythroid"
"adnjjeea-1","HSC"
"adnkapkl-1","MonoCD14"
"adnkdlbn-1","Granulocyte_monocyte_progenitor"
"adnlbfna-1","Neutrophil"
"adnmcmbm-1","Neutrophil"
"adnolhlo-1","Granulocyte_monocyte_progenitor"
"adnpjlea-1","Plasma_cell"
"adnpmcah-1","Neutrophil"
"adobakep-1","Neutrophil"
"adoclnoj-1","Neutrophil"
"adocpifi-1","Neutrophil"
"adodbmem-1","Macrophage"
"adoejjci-1","Plasma_cell"
"adoemgfa-1","Erythroid"
"adofgbil-1","Erythroid"
"adofkeec-1","Neutrophil"
"adohccni-1","Erythroid"
"adoimobk-1","Neutrophil"
"adojcplc-1","Erythroid"
"adokdjkg-1","Plasma_cell"
"adokeihc-1","Macrophage"
"adokgdmf-1","Plasma_cell"
"adoncedo-1","B_naive"
"adoolook-1","Neutrophil"
"adpbggmb-1","Plasma_cell"
"adpcibkk-1","Plasma_cell"
"adpdjcbn-1","Plasma_cell"
"adpfaone-1","HSC"
"adpfpdck-1","Neutrophil"
"adphbmae-1","Nonhaem"
"adpjfadb-1","B_naive"
"adpknjdp-1","Neutrophil"
"adpncojj-1","Neutrophil"
"adpnedjh-1","Granulocyte_monocyte_progenitor"
"adpnjhab-1","Neutrophil"
"adpohebj-1","Plasma_cell"
"adpojihm-1","Neutrophil"
"adppbojd-1","Erythroid"
"adppkhlp-1","B_naive"
"aeaacbok-1","Macrophage"
"aeabdakp-1","B_memory"
"aeacafgd-1","Neutrophil"
"aeacgfmk-1","HSC"
"aeacmgcb-1","Neutrophil"
"aeafddlm-1","HSC"
"aeafgpck-1","Plasma_cell"
"aeafhgbg-1","Plasma_cell"
"aeahmddg-1","Plasma_cell"
"aeaidfhm-1","Erythroid"
"aeaiiojk-1","Neutrophil"
"aeajjbmc-1","Plasma_cell"
"aeakldag-1","Macrophage"
"aeamilog-1","Erythroid"
"aeanfanb-1","Plasma_cell"
"aeanklpb-1","Neutrophil"
"aeanpbbd-1","Neutrophil"
"aeaohhfh-1","Neutrophil"
"aeaomfac-1","Neutrophil"
"aeaopicf-1","Platelet"
"aebekcpo-1","Nonhaem"
"aebfbcio-1","Erythroid"
"aebgohgd-1","B_memory"
"aebichfb-1","Plasma_cell"
"aebjahdh-1","Plasma_cell"
"aebompji-1","Erythroid"
"aecangpp-1","Nonhaem"
"aecbmbhb-1","B_naive"
"aeccjjdm-1","CD4_T_memory"
"aecemlmf-1","Neutrophil"
"aeceonhl-1","Neutrophil"
"aecfhhnl-1","Neutrophil"
"aecfigai-1","Plasma_cell"
"aecfnpge-1","Plasma_cell"
"aecghdod-1","Plasma_cell"
"aechdoni-1","Plasma_cell"
"aecjcomn-1","Plasma_cell"
"aeclhbma-1","Neutrophil"
"aecnfbch-1","Erythroid"
"aecpkgki-1","Erythroid"
"aedbbbde-1","Erythroid"
"aedbmdjn-1","Erythroid"
"aedchbgd-1","Granulocyte_monocyte_progenitor"
"aeddlfpg-1","Erythroid"
"aedepnbf-1","Neutrophil"
"aedfnmgd-1","Neutrophil"
"aedkaipl-1","HSC"
"aedkfhpi-1","B_progenitor"
"aedmlkgl-1","Neutrophil"
"aednkbdm-1","HSC"
"aedodidm-1","Granulocyte_monocyte_progenitor"
"aedohapi-1","Erythroid"
"aedojaeh-1","Granulocyte_monocyte_progenitor"
"aeebiemi-1","Erythroid"
"aeedfdgp-1","Erythroid"
"aeefcknl-1","Erythroid"
"aeefdmhb-1","Erythroid"
"aeehbhlj-1","Erythroid"
"aeeljijf-1","Erythroid"
"aeellmag-1","B_naive"
"aeeopggk-1","Nonhaem"
"aefbkmpi-1","Erythroid"
"aefemjdp-1","Erythroid"
"aefgfpem-1","Granulocyte_monocyte_progenitor"
"aefhojgi-1","Plasma_cell"
"aefjfeef-1","B_memory"
"aefofhma-1","Erythroid"
"aefpfchm-1","Nonhaem"
"aegafddk-1","Neutrophil"
"aegajbmf-1","Neutrophil"
"aegdmkea-1","Neutrophil"
"aegdpljb-1","CD4_T_naive"
"aegipmaj-1","Erythroid"
"aegjcpof-1","B_memory"
"aeglfnpc-1","Neutrophil"
"aeglhakf-1","Erythroid"
"aegmkdmn-1","B_memory"
"aegphaac-1","Erythroid"
"aehcidbn-1","Erythroid"
"aehdliob-1","Neutrophil"
"aeheljlm-1","CD4_Tcm"
"aehfdgoo-1","Neutrophil"
"aehfdjeo-1","MonoCD14"
"aehgklhc-1","Erythroid"
"aehjmaoa-1","Erythroid"
"aehllknk-1","B_progenitor"
"aehmldne-1","Nonhaem"
"aehnieji-1","Neutrophil"
"aeiahggj-1","B_memory"
"aeiajhdo-1","MonoCD14"
"aeiakmnf-1","Neutrophil"
"aeibgcnc-1","Neutrophil"
"aeicpino-1","Neutrophil"
"aeidiiea-1","Nonhaem"
"aeiehofj-1","MonoCD14"
"aeielnma-1","Neutrophil"
"aeifcjdj-1","MonoCD14"
"aeifgfpj-1","Erythroid"
"aeihifco-1","Plasma_cell"
"aeihjdhl-1","Erythroid"
"aeihneoi-1","Erythroid"
"aeiigpmb-1","Erythroid"
"aeijfoci-1","Erythroid"
"aeimcjng-1","Erythroid"
