"","celltype"
"aankoldj-1","CTL"
"aanpdcjo-1","MonoCD14"
"aanpekdd-1","Plasma_cell"
"aaofoinp-1","Neutrophil"
"aaoinjmk-1","Erythroid"
"aaolkanj-1","Neutrophil"
"aaonecpi-1","Plasma_cell"
"aapckhna-1","Plasma_cell"
"aapnbijm-1","Macrophage"
"abagifjb-1","Neutrophil"
"abagmkdk-1","Plasma_cell"
"abajekgh-1","Plasma_cell"
"abajmcoo-1","Plasma_cell"
"abalnheo-1","Plasma_cell"
"abamoode-1","T_prolifer"
"abbkkked-1","Plasma_cell"
"abbkoelm-1","Erythroid"
"abbmedok-1","Granulocyte_monocyte_progenitor"
"abbmgkjb-1","Erythroid"
"abbpfhok-1","B_naive"
"abcabhpl-1","Erythroid"
"abcboopn-1","MonoCD14"
"abcchiie-1","Erythroid"
"abchijlf-1","pDC"
"abcnmmcn-1","MonoCD14"
"abcpeejl-1","Erythroid"
"abdabked-1","Neutrophil"
"abddilkf-1","Granulocyte_monocyte_progenitor"
"abdgjpfn-1","Erythroid"
"abdkfghl-1","Plasma_cell"
"abdlpgcg-1","Plasma_cell"
"abdnlago-1","Nonhaem"
"abdocdni-1","B_naive"
"abeapibc-1","Plasma_cell"
"abebefbo-1","Plasma_cell"
"abecefpg-1","Neutrophil"
"abechiga-1","pDC"
"abeffchp-1","Erythroid"
"abehepkg-1","Plasma_cell"
"abekbchj-1","Erythroid"
"abemkfep-1","Plasma_cell"
"abenbhcd-1","Erythroid"
"abeneloj-1","Granulocyte_monocyte_progenitor"
"abepmall-1","Erythroid"
"abfaokhn-1","Plasma_cell"
"abfdafnm-1","Plasma_cell"
"abfealdm-1","Plasma_cell"
"abfecgme-1","Nonhaem"
"abfgmnfb-1","Plasma_cell"
"abfhaljc-1","Nonhaem"
"abfhnnef-1","Erythroid"
"abfholpb-1","Plasma_cell"
"abfmejia-1","Erythroid"
"abfpfobo-1","Plasma_cell"
"abgifeld-1","Erythroid"
"abgnfnma-1","Erythroid"
"abgngali-1","Erythroid"
"abhbkfmo-1","Plasma_cell"
"abhfajeb-1","B_progenitor"
"abhfbbjb-1","Plasma_cell"
"abhfbmdb-1","Nonhaem"
"abhnphje-1","Plasma_cell"
"abhoeolb-1","Plasma_cell"
"abifahme-1","Plasma_cell"
"abiifimg-1","Plasma_cell"
"abjahopn-1","B_progenitor"
"abjcfcml-1","Neutrophil"
"abjcllmd-1","Erythroid"
"abjebdcd-1","Neutrophil"
"abjehdoh-1","Erythroid"
"abjflpha-1","Erythroid"
"abjhnnlp-1","Erythroid"
"abjifbad-1","Erythroid"
"abkblill-1","Plasma_cell"
"abkekfic-1","Plasma_cell"
"abkenonb-1","Plasma_cell"
"abkhlnma-1","Neutrophil"
"abklmjhd-1","Plasma_cell"
"abknfbmp-1","Plasma_cell"
"ablahbgi-1","HSC"
"ablcmiod-1","Plasma_cell"
"ablhpiog-1","Macrophage"
"ablipmda-1","CD4_T_memory"
"ablmiaji-1","Neutrophil"
"ablmphco-1","MonoCD14"
"ablnalef-1","HSC"
"abloihja-1","CTL"
"ablpmnde-1","CD4_Tcm"
"abmbehcc-1","Neutrophil"
"abmbngel-1","Plasma_cell"
"abmdaaim-1","Plasma_cell"
"abmdnogg-1","Nonhaem"
"abmejolk-1","Platelet"
"abmflobd-1","Macrophage"
"abmgibge-1","Granulocyte_monocyte_progenitor"
"abmmmjme-1","Nonhaem"
"abmnekln-1","Plasma_cell"
"abmnpihl-1","T_prolifer"
"abmolioh-1","B_progenitor"
"abnbgeek-1","Plasma_cell"
"abnccgae-1","CD4_T_memory"
"abngjebb-1","Plasma_cell"
"abnijmen-1","Plasma_cell"
"abnjabco-1","Plasma_cell"
"abnlphpj-1","Plasma_cell"
"abnmnlfj-1","Erythroid"
"abnpcili-1","B_memory"
"aboaaeea-1","Erythroid"
"abobonpc-1","Plasma_cell"
"aboccgpd-1","MonoCD14"
"aboengcc-1","B_progenitor"
"abohfkcd-1","Plasma_cell"
"abohfkif-1","Plasma_cell"
"abpaefei-1","Plasma_cell"
"abpbdgla-1","Neutrophil"
"abpchlfk-1","Plasma_cell"
"abpdickb-1","Plasma_cell"
"abpehcfo-1","Granulocyte_monocyte_progenitor"
"abpgoppj-1","B_progenitor"
"abphlmba-1","Plasma_cell"
"acafiign-1","Granulocyte_monocyte_progenitor"
"acaibbfp-1","Erythroid"
"acaiibmm-1","Plasma_cell"
"acakjbme-1","B_memory"
"acaolkbl-1","Plasma_cell"
"acbappdh-1","Granulocyte_monocyte_progenitor"
"acbbmifa-1","NK_cell"
"acbcipdi-1","NK_cell"
"acbcpbdj-1","Macrophage"
"acbndkcj-1","Plasma_cell"
"acccbedj-1","Plasma_cell"
"accdfpep-1","Plasma_cell"
"accgkbgm-1","NK_cell"
"accmbckh-1","Plasma_cell"
"accnmfli-1","Plasma_cell"
"accoaban-1","Plasma_cell"
"acdapfbd-1","Plasma_cell"
"acdbpigl-1","Plasma_cell"
"acdfbame-1","Plasma_cell"
"acdfefmo-1","Erythroid"
"acdfpdjp-1","Plasma_cell"
"acdjgagj-1","Plasma_cell"
"acdoieap-1","T_prolifer"
"acdolglk-1","HSC"
"acefmpcm-1","Erythroid"
"acegogaa-1","Plasma_cell"
"acehcgdj-1","Plasma_cell"
"aceohcal-1","Nonhaem"
"acfcbkdj-1","B_memory"
"acfegicf-1","Neutrophil"
"acffeccg-1","Macrophage"
"acfmbiho-1","Macrophage"
"acfmcoge-1","Erythroid"
"acfnpbdg-1","Neutrophil"
"acgbdmbm-1","CD4_T_naive"
"acgbjnao-1","CD4_T_naive"
"acgbpnip-1","Plasma_cell"
"acgicmkp-1","Neutrophil"
"acgimapd-1","MonoCD14"
"acgjjjbo-1","Plasma_cell"
"acgknobd-1","Macrophage"
"acgkoakl-1","Plasma_cell"
"acglddgm-1","B_memory"
"acglfdmo-1","Macrophage"
"acgmoogm-1","Macrophage"
"acgnhgkj-1","Plasma_cell"
"acgogmkj-1","CD4_T_memory"
"acgpohai-1","Erythroid"
"achbbmcj-1","Plasma_cell"
"achdoblh-1","Erythroid"
"achgiehi-1","Plasma_cell"
"achhjnmf-1","Neutrophil"
"achihnmk-1","Macrophage"
"achindlf-1","Macrophage"
"achjcajj-1","Erythroid"
"achmcbld-1","Erythroid"
"achmnoih-1","Plasma_cell"
"achmolfe-1","Nonhaem"
"achpoecb-1","CTL"
"acidegbd-1","Nonhaem"
"aciedmbe-1","B_progenitor"
"acifpefb-1","Plasma_cell"
"aciiiaaf-1","Plasma_cell"
"acimhghh-1","Plasma_cell"
"acinkclk-1","Macrophage"
"aciogjbk-1","Neutrophil"
"acipkngo-1","MonoCD14"
"acjamilh-1","Neutrophil"
"acjdfeeo-1","MonoCD14"
"acjmanem-1","Plasma_cell"
"acjmffbm-1","Erythroid"
"ackcikjd-1","Macrophage"
"ackdbeme-1","Plasma_cell"
"ackmpnip-1","Platelet"
"aclanjcn-1","Plasma_cell"
"aclbgaek-1","Neutrophil"
"aclceahd-1","pDC"
"acleiagh-1","B_naive"
"aclfpnam-1","Neutrophil"
"acmabcii-1","Plasma_cell"
"acmijgki-1","Plasma_cell"
"acmkhhoh-1","Plasma_cell"
"acmkjanl-1","B_progenitor"
"acmlehee-1","Erythroid"
"acmlkdad-1","CTL"
"acmnbpaj-1","Plasma_cell"
"acmpmhip-1","Plasma_cell"
"acnaenap-1","Plasma_cell"
"acndgfad-1","Plasma_cell"
"acnfpjop-1","Plasma_cell"
"acnhlaeg-1","Erythroid"
"acnicbci-1","Nonhaem"
"acnmjcap-1","Plasma_cell"
"acnnnpal-1","Erythroid"
"acnoppic-1","Plasma_cell"
"acnpccja-1","Erythroid"
"acnpflfh-1","Plasma_cell"
"acoaabcc-1","Plasma_cell"
"acoablbe-1","Plasma_cell"
"acoindnd-1","Erythroid"
"acoonfnn-1","B_progenitor"
"acpbgdnc-1","HSC"
"acpcfdfo-1","CTL"
"acpcpklo-1","Neutrophil"
"acpdpidn-1","HSC"
"acpefaol-1","Plasma_cell"
"acpgcifa-1","Plasma_cell"
"acpheioh-1","Plasma_cell"
"acpnjbpe-1","Nonhaem"
"adablkpm-1","Macrophage"
"adafpfgo-1","CTL"
"adajljdc-1","Plasma_cell"
"adanlhid-1","Neutrophil"
"adbdgngc-1","Plasma_cell"
"adbgjmoe-1","Plasma_cell"
"adbpbnnh-1","Nonhaem"
"adbpcced-1","Plasma_cell"
"adcglndi-1","Plasma_cell"
"adcjfaip-1","MonoCD16"
"adcnobkm-1","B_progenitor"
"addcblga-1","Neutrophil"
"addldlag-1","Plasma_cell"
"addmehaj-1","Neutrophil"
"addpgdka-1","Plasma_cell"
"adebbdal-1","Nonhaem"
"adebiana-1","Nonhaem"
"adepannd-1","Plasma_cell"
"adeponok-1","NK_cell"
"adfbjpga-1","Plasma_cell"
"adfcdbok-1","B_naive"
"adfchofp-1","Plasma_cell"
"adfgbgmf-1","Plasma_cell"
"adfnnfpb-1","Erythroid"
"adgbggdj-1","Nonhaem"
"adgbjeom-1","CTL"
"adgbpaci-1","Nonhaem"
"adghbaoo-1","Plasma_cell"
"adgjhiio-1","Erythroid"
"adhehaph-1","B_naive"
"adhgbngh-1","Plasma_cell"
"adhgilnf-1","Erythroid"
"adhhfaog-1","Erythroid"
"adhhikan-1","MonoCD14"
"adiahiic-1","Neutrophil"
"adikaepg-1","HSC"
"adikicfg-1","Plasma_cell"
"adjdbfgh-1","HSC"
"adjdlaip-1","CTL"
"adjdnjng-1","Nonhaem"
"adjeegbc-1","Plasma_cell"
"adjgmhnh-1","Plasma_cell"
"adjhijna-1","Neutrophil"
"adjiojlc-1","Neutrophil"
"adjjhhip-1","Plasma_cell"
"adjkmcek-1","Plasma_cell"
"adjlolop-1","Macrophage"
"adkblijf-1","Macrophage"
"adkgalmk-1","Neutrophil"
"adkjkpnn-1","CD8_T_memory"
"adklfgkn-1","MonoCD14"
"adknopfn-1","Neutrophil"
"adldkiko-1","Plasma_cell"
"adleddnd-1","Plasma_cell"
"adlfkbjn-1","Plasma_cell"
"adljaaom-1","CTL"
"adlmblkg-1","Plasma_cell"
"adlmeccb-1","Erythroid"
"adlnfncd-1","Platelet"
"adlnijgf-1","MonoCD16"
"adlphddj-1","B_progenitor"
"admbpohb-1","HSC"
"admdhoob-1","Plasma_cell"
"admfaioh-1","Neutrophil"
"admgbhpl-1","Neutrophil"
"admnclha-1","Plasma_cell"
"admodllp-1","Plasma_cell"
"admplpje-1","Plasma_cell"
"adnbljjo-1","Nonhaem"
"adnegbao-1","Plasma_cell"
"adnfhgpe-1","Plasma_cell"
"adnfjibc-1","Neutrophil"
"adnhcipm-1","Plasma_cell"
"adnilock-1","MonoCD14"
"adnjegec-1","MonoCD14"
"adnjmhdd-1","Plasma_cell"
"adnkbcop-1","Plasma_cell"
"adnlbmpd-1","Plasma_cell"
"adnlgdpb-1","Erythroid"
"adoaaili-1","Nonhaem"
"adoacgcn-1","Erythroid"
"adoecegb-1","Nonhaem"
"adoeopdo-1","Erythroid"
"adofaakm-1","Erythroid"
"adogejbb-1","B_memory"
"adojfjbj-1","Erythroid"
"adokjgpp-1","Erythroid"
"adolcklk-1","HSC"
"adoljnhl-1","Erythroid"
"adopelkb-1","Erythroid"
"adopmdii-1","Neutrophil"
"adpdehfk-1","Neutrophil"
"adpeddla-1","Plasma_cell"
"adpiijoa-1","Erythroid"
"adpjdfaf-1","Granulocyte_monocyte_progenitor"
"adplijpk-1","B_progenitor"
"aeabfonm-1","Neutrophil"
"aeabiepe-1","Erythroid"
"aeadpajj-1","B_progenitor"
"aeafkkeg-1","Plasma_cell"
"aeakllpn-1","Plasma_cell"
"aeaoahpe-1","HSC"
"aeaonfdi-1","Erythroid"
"aebbgobe-1","Erythroid"
"aebefohf-1","HSC"
"aebficdo-1","Plasma_cell"
"aebfnpmg-1","Neutrophil"
"aebgghlp-1","Neutrophil"
"aebhadpo-1","Erythroid"
"aeblmhal-1","Plasma_cell"
"aebnkcpo-1","Macrophage"
"aebongnn-1","Nonhaem"
"aebppnem-1","CD4_T_memory"
"aecdicac-1","HSC"
"aecekpch-1","Macrophage"
"aeciohnp-1","Erythroid"
"aeckohik-1","Erythroid"
"aecmhhkn-1","CTL"
"aecnfoba-1","Erythroid"
"aecocaha-1","B_naive"
"aecoeodl-1","Neutrophil"
"aedgdiea-1","Plasma_cell"
"aedgfpcd-1","Granulocyte_monocyte_progenitor"
"aedhegkd-1","Macrophage"
"aedimckd-1","Erythroid"
"aedkfgoj-1","Erythroid"
"aedmainm-1","Neutrophil"
"aedmfbgg-1","Erythroid"
"aedonlib-1","Erythroid"
"aedpmecg-1","Neutrophil"
"aeebhcnm-1","Plasma_cell"
"aeedbapf-1","B_progenitor"
"aeeiobaj-1","Neutrophil"
"aeekaoph-1","Erythroid"
"aeenbjaj-1","Plasma_cell"
"aeendehk-1","Macrophage"
"aefbjfpb-1","Neutrophil"
"aefenhpl-1","Plasma_cell"
"aeffoalb-1","Plasma_cell"
"aefhdpmc-1","Neutrophil"
"aeficlec-1","HSC"
"aefkhdbo-1","Neutrophil"
"aeflancg-1","Plasma_cell"
"aeflglll-1","MonoCD14"
"aefmcgpd-1","Neutrophil"
"aefneooa-1","CTL"
"aefpjjof-1","MonoCD14"
"aegaapbh-1","MonoCD14"
"aegblljn-1","Neutrophil"
"aeginjig-1","HSC"
"aegmbfbo-1","MonoCD14"
"aegmbkim-1","HSC"
"aegndaio-1","Nonhaem"
"aegoncnc-1","HSC"
"aehandfl-1","CTL"
"aehcbbho-1","Plasma_cell"
"aehdepha-1","HSC"
"aehjajne-1","Erythroid"
"aehkabok-1","Neutrophil"
"aehkopio-1","Erythroid"
"aehncocc-1","Neutrophil"
"aehnepih-1","Erythroid"
"aeiciefp-1","HSC"
"aeicpnhm-1","Erythroid"
"aeihgpkb-1","Neutrophil"
"aeihomah-1","Neutrophil"
"aeikcama-1","Plasma_cell"
"aeimnnhm-1","Macrophage"
"aeipbnkb-1","Neutrophil"
"aejcpada-1","Neutrophil"
"aejdgodm-1","Erythroid"
"aejfbiec-1","MonoCD14"
"aejiigcg-1","Neutrophil"
"aejkphnb-1","CTL"
"aejndplh-1","Neutrophil"
"aejnmmmo-1","Macrophage"
"aejoimad-1","Nonhaem"
"aekbiedl-1","CTL"
"aekdbokd-1","Plasma_cell"
"aekfjggn-1","Erythroid"
"aekgcgcc-1","Plasma_cell"
"aekgolbg-1","Neutrophil"
"aekhkhgk-1","Plasma_cell"
"aeknapep-1","Erythroid"
"aeledmhd-1","B_memory"
"aelfamih-1","CTL"
"aelfmpoo-1","Neutrophil"
"aelgclkc-1","Neutrophil"
"aelhdekp-1","CTL"
"aelmdbno-1","Erythroid"
"aelngaij-1","HSC"
"aelnnaje-1","HSC"
"aelofmfk-1","Erythroid"
"aemahnkl-1","Erythroid"
"aemanjil-1","Erythroid"
"aemcadeb-1","Erythroid"
"aemggjch-1","Erythroid"
"aemlnfjb-1","Erythroid"
"aemlnflj-1","Macrophage"
"aemnjcne-1","Neutrophil"
"aenalllo-1","Plasma_cell"
"aenbhkja-1","Erythroid"
"aencnimp-1","pDC"
"aenddonp-1","Plasma_cell"
"aenfennc-1","Granulocyte_monocyte_progenitor"
"aeninboj-1","Macrophage"
"aenmebkg-1","Erythroid"
"aenngpeo-1","Plasma_cell"
"aenogobg-1","Erythroid"
"aenojmop-1","HSC"
"aenoogkj-1","Plasma_cell"
"aenpkaeg-1","Erythroid"
"aeoakbli-1","Erythroid"
"aeobniod-1","Plasma_cell"
"aeoecefa-1","Erythroid"
"aeogahli-1","NK_cell"
"aeoiecno-1","Erythroid"
"aeoihnnh-1","Erythroid"
"aeolbelk-1","MonoCD14"
"aepfkfne-1","Plasma_cell"
"aephancd-1","Plasma_cell"
"aepimlif-1","Erythroid"
"aepkfeea-1","NK_cell"
"aeplehhm-1","Macrophage"
"aepndpjd-1","Plasma_cell"
"aepnjjop-1","Plasma_cell"
"afaabiaf-1","Neutrophil"
"afaagmog-1","Plasma_cell"
"afafkdkb-1","Macrophage"
"afagiink-1","Erythroid"
"afahacbe-1","Plasma_cell"
"afahcjod-1","CTL"
"afahinai-1","Erythroid"
"afajgkbd-1","Macrophage"
"afbbabec-1","Erythroid"
"afbennol-1","Erythroid"
"afbffego-1","Plasma_cell"
"afbfkcop-1","Plasma_cell"
"afbfkpei-1","CTL"
"afbflbam-1","Plasma_cell"
"afbhbhom-1","Neutrophil"
"afbhlcdc-1","B_naive"
"afbmjhap-1","Plasma_cell"
"afbnhhge-1","Plasma_cell"
"afchoihl-1","Plasma_cell"
"afciobcf-1","Plasma_cell"
"afcmhjci-1","Plasma_cell"
"afcomceb-1","Neutrophil"
"afdilido-1","Erythroid"
"afdkljhf-1","Erythroid"
"afdmdafg-1","Plasma_cell"
"afdocaeo-1","Platelet"
"afdpbnli-1","Plasma_cell"
"afefcdne-1","Plasma_cell"
"afefdoka-1","Macrophage"
"afegdodd-1","Neutrophil"
"afegkmjc-1","Plasma_cell"
"afehmncl-1","Nonhaem"
"afejdnbo-1","Nonhaem"
"afekjfip-1","Plasma_cell"
"afemmbdc-1","CD8_T_memory"
"afenenbn-1","Plasma_cell"
"afeojlki-1","Plasma_cell"
"afepjdkk-1","Plasma_cell"
"affbdoel-1","Macrophage"
"affegfbe-1","Plasma_cell"
"affgdpoe-1","Plasma_cell"
"affhhhgg-1","B_progenitor"
"affhnehf-1","CTL"
"affilckh-1","CTL"
"affjdfhh-1","BaEoMa"
"affjlaml-1","Neutrophil"
"affllffi-1","Plasma_cell"
"afflodoo-1","Macrophage"
"affmdpen-1","HSC"
"afgafgga-1","Plasma_cell"
"afgcgjkc-1","Plasma_cell"
"afgcpngo-1","Plasma_cell"
"afgekobf-1","Plasma_cell"
"afghfbde-1","Plasma_cell"
"afghfgah-1","MonoCD14"
"afghloik-1","CD4_T_memory"
"afgmoiig-1","Erythroid"
"afhbdiia-1","Erythroid"
"afhbkgfh-1","Erythroid"
"afhfnpen-1","Neutrophil"
"afhiafpd-1","Plasma_cell"
"afhieapp-1","Erythroid"
"afhkpmch-1","HSC"
"afhnmhkb-1","Nonhaem"
"afhojojk-1","Neutrophil"
"afholagi-1","Plasma_cell"
"afibhkeb-1","Plasma_cell"
"aficaahh-1","Erythroid"
"afienjjb-1","Erythroid"
"afigeiif-1","Plasma_cell"
"afikinbb-1","MonoCD14"
"afikphpe-1","CTL"
"afjaaona-1","Erythroid"
"afjbjddk-1","Erythroid"
"afjdjekc-1","Granulocyte_monocyte_progenitor"
"afjdpnfc-1","Plasma_cell"
"afjelaoj-1","Erythroid"
"afjjhpfc-1","Macrophage"
"afjmfhjn-1","T_prolifer"
"afjpagod-1","Plasma_cell"
"afkaakkb-1","Plasma_cell"
"afkekngi-1","Erythroid"
"afkhenna-1","Erythroid"
"afkikfan-1","Erythroid"
"afkpggjn-1","Erythroid"
"aflgjfje-1","Erythroid"
"aflldcnb-1","Erythroid"
"aflnanbd-1","Erythroid"
"afmaejad-1","Erythroid"
"afmaibie-1","Plasma_cell"
"afmakimk-1","Erythroid"
"afmaloig-1","Plasma_cell"
"afmanllg-1","MonoCD14"
"afmdbbck-1","Plasma_cell"
"afmdnphj-1","Neutrophil"
"afmhnjgm-1","HSC"
"afmjeinl-1","Plasma_cell"
"afmkiehc-1","Plasma_cell"
"afmnbepa-1","Erythroid"
"afnbffkf-1","Plasma_cell"
"afndjjlg-1","Neutrophil"
"afnhcnkp-1","Plasma_cell"
"afnkbomi-1","Plasma_cell"
"afnkpcdn-1","CD4_T_memory"
"afnpplgh-1","Plasma_cell"
"afohegoa-1","Plasma_cell"
"afooakfd-1","B_memory"
"afpcabah-1","Macrophage"
"afpjppbc-1","HSC"
"afpkkimi-1","MonoCD14"
"afpnanme-1","Neutrophil"
"agaagekk-1","B_progenitor"
"agadomig-1","B_memory"
"agaedlph-1","Neutrophil"
"agaehhbg-1","Plasma_cell"
"agagpfkk-1","Plasma_cell"
"agaicpoa-1","pDC"
"agaifpfg-1","Plasma_cell"
"agakchln-1","Granulocyte_monocyte_progenitor"
"agakdkip-1","Plasma_cell"
"agallpdg-1","Plasma_cell"
"aganelgm-1","Granulocyte_monocyte_progenitor"
"agaonoka-1","Plasma_cell"
"agbdalpl-1","Plasma_cell"
"agbddibg-1","Plasma_cell"
"agbddila-1","HSC"
"agbdifmi-1","B_memory"
"agbdnibn-1","Erythroid"
"agbgfbpn-1","Macrophage"
"agbifcig-1","Plasma_cell"
"agbpklje-1","Erythroid"
"agbplnld-1","Plasma_cell"
"agcallnj-1","Plasma_cell"
"agcdjcad-1","Plasma_cell"
"agcfdjpf-1","Plasma_cell"
"agcfiaak-1","CD4_T_memory"
"agchojnk-1","Neutrophil"
"agcjjmcg-1","Macrophage"
"agcmcjpa-1","Erythroid"
"agcnihdo-1","Plasma_cell"
"agcoboee-1","Erythroid"
"agcpdgch-1","Erythroid"
"agdakjfk-1","Plasma_cell"
"agdbkpem-1","Erythroid"
"agdbpfgp-1","Erythroid"
"agdciegl-1","Plasma_cell"
"agddibod-1","Plasma_cell"
"agdejnkf-1","HSC"
"agdepolg-1","Plasma_cell"
"agdflpkh-1","Plasma_cell"
"agdlfpgf-1","Plasma_cell"
"agdmnmie-1","Plasma_cell"
"ageahclf-1","Neutrophil"
"ageceknb-1","MAIT_gdT"
"agegabbl-1","Granulocyte_monocyte_progenitor"
"ageghmcj-1","Macrophage"
"agehllnm-1","Plasma_cell"
"agejkhka-1","HSC"
"agejkool-1","Granulocyte_monocyte_progenitor"
"ageokcgl-1","Granulocyte_monocyte_progenitor"
"agfgmoio-1","CD8_T_memory"
"agfijkjg-1","Neutrophil"
"agfimpjo-1","Plasma_cell"
"agfkgbfp-1","Neutrophil"
"agfndfga-1","HSC"
"agfoaknj-1","Plasma_cell"
"aggbfeln-1","Macrophage"
"aggjcjon-1","Erythroid"
"aggjhaba-1","Erythroid"
"agglfndi-1","Erythroid"
"aggmnbgl-1","Plasma_cell"
"aggmoefi-1","B_progenitor"
"aggmopco-1","Plasma_cell"
"aggpggfb-1","Plasma_cell"
"aggpllmi-1","Erythroid"
"aggpmfkc-1","Plasma_cell"
"aggpncic-1","Neutrophil"
"aghdpejh-1","Neutrophil"
"aghjache-1","Erythroid"
"aghmnkoe-1","CTL"
"aghnaifn-1","Neutrophil"
"aghphelk-1","CD8_T_memory"
"aghpmeni-1","Plasma_cell"
"agihanjp-1","Macrophage"
"agiodble-1","Nonhaem"
"agiofnjk-1","MonoCD14"
"agjbnege-1","Plasma_cell"
"agjebkpf-1","Neutrophil"
"agjeickn-1","Plasma_cell"
"agjihblk-1","Erythroid"
"agjklgme-1","Erythroid"
"agjnkddk-1","B_progenitor"
"agjnonek-1","Erythroid"
"agkjiigj-1","Erythroid"
"agkkfhop-1","Erythroid"
"agkldbib-1","CD8_T_naive"
"aglbinee-1","Nonhaem"
"aglbojca-1","Granulocyte_monocyte_progenitor"
"aglednca-1","Erythroid"
"agleeihn-1","Neutrophil"
"aglkpple-1","CD4_T_memory"
"agllgdnl-1","Erythroid"
"aglpckeb-1","Plasma_cell"
"aglpiihd-1","CTL"
"agmclebl-1","Plasma_cell"
"agmdoidp-1","Neutrophil"
"agmfbcmb-1","B_memory"
"agmfkela-1","Plasma_cell"
"agmhcbpm-1","Plasma_cell"
"agmienpd-1","Granulocyte_monocyte_progenitor"
"agmkpgic-1","Nonhaem"
"agmmfeic-1","CTL"
"agmmjdkk-1","NK_cell"
"agmndbje-1","CTL"
"agmooing-1","Nonhaem"
"agmpccaf-1","Erythroid"
"agnbbboh-1","Macrophage"
"agnbmjdg-1","CTL"
"agngcoab-1","Erythroid"
"agnhpokk-1","MonoCD14"
"agniohda-1","Erythroid"
"agnnenkh-1","Erythroid"
"agoahcmn-1","Erythroid"
"agocjocp-1","Macrophage"
"agoedboe-1","Nonhaem"
"agoekghc-1","Plasma_cell"
"agolmibp-1","Neutrophil"
"agomgnji-1","MonoCD14"
"agomhopn-1","HSC"
"agoplaje-1","Plasma_cell"
"agpdaglf-1","Erythroid"
"agpfklke-1","Erythroid"
"agpgeiko-1","Plasma_cell"
"agpgojda-1","Plasma_cell"
"agpiagog-1","Plasma_cell"
"agpioama-1","B_memory"
"agpjnokk-1","Neutrophil"
"agpkcioi-1","Plasma_cell"
"agpknfbm-1","Erythroid"
