"","celltype"
"aajobhhp-1","Erythroid"
"aajpfkkp-1","Neutrophil"
"aakaldmb-1","Erythroid"
"aaklanhc-1","Nonhaem"
"aakoikfo-1","Granulocyte_monocyte_progenitor"
"aaladjha-1","Macrophage"
"aalamege-1","MonoCD14"
"aalbiani-1","MonoCD14"
"aalbmkdm-1","Erythroid"
"aalcjjjg-1","Erythroid"
"aalckdnf-1","Neutrophil"
"aalelnjg-1","B_progenitor"
"aalhchda-1","Erythroid"
"aalhglka-1","Erythroid"
"aalhildh-1","CD4_T_memory"
"aaljdpfl-1","Nonhaem"
"aaljholl-1","Plasma_cell"
"aalldkei-1","HSC"
"aaloldkj-1","Granulocyte_monocyte_progenitor"
"aalppnhn-1","Plasma_cell"
"aamadkel-1","Nonhaem"
"aambbdca-1","Macrophage"
"aambilcl-1","Neutrophil"
"aamcocmk-1","HSC"
"aamdmnih-1","Plasma_cell"
"aameicei-1","Erythroid"
"aamiajam-1","MonoCD14"
"aampbeci-1","Erythroid"
"aampplef-1","Macrophage"
"aanapkfl-1","Macrophage"
"aancnegi-1","Erythroid"
"aanjfjkn-1","HSC"
"aankmnfa-1","Nonhaem"
"aannnbpm-1","Erythroid"
"aanpokcl-1","Plasma_cell"
"aaocidcg-1","B_naive"
"aaoepcdo-1","Nonhaem"
"aaohhfmb-1","Erythroid"
"aaolpfbn-1","Erythroid"
"aaolpjao-1","HSC"
"aaommajp-1","Erythroid"
"aaoodkme-1","Erythroid"
"aapaflic-1","CD8_T_memory"
"aapbgiih-1","Erythroid"
"aapdfpkl-1","Neutrophil"
"aapedkkh-1","Erythroid"
"aapegmcg-1","Erythroid"
"aaphoneo-1","Erythroid"
"aapomkje-1","Erythroid"
"ababckjh-1","Nonhaem"
"ababgfpj-1","Macrophage"
"abacplnf-1","Erythroid"
"abadbcno-1","Erythroid"
"abadcpnh-1","Erythroid"
"abaeijeh-1","Neutrophil"
"abaflaek-1","Erythroid"
"abahokcb-1","Erythroid"
"abajmfkf-1","MonoCD14"
"abandkjj-1","Macrophage"
"abanhhek-1","Nonhaem"
"abapcgmh-1","CD4_T_memory"
"abapogoc-1","Erythroid"
"abapopfp-1","Neutrophil"
"abbajjdp-1","Macrophage"
"abbdggoh-1","Neutrophil"
"abbjbjpd-1","Erythroid"
"abbmeepi-1","Neutrophil"
"abbnjihe-1","Neutrophil"
"abbogibl-1","Neutrophil"
"abcenpdl-1","Nonhaem"
"abcgnepb-1","Neutrophil"
"abcjehcd-1","Nonhaem"
"abcloile-1","Erythroid"
"abdadgbd-1","Macrophage"
"abdbaahb-1","Neutrophil"
"abddbddc-1","B_naive"
"abddgjgi-1","MonoCD14"
"abdihamh-1","Erythroid"
"abdijmin-1","Erythroid"
"abdinpel-1","Macrophage"
"abefmoag-1","Erythroid"
"abeifohb-1","HSC"
"abejidkk-1","Neutrophil"
"abfagmbb-1","Neutrophil"
"abfbpdce-1","CD4_T_naive"
"abfkmkpg-1","MonoCD14"
"abfmkoia-1","Nonhaem"
"abfnfjin-1","Erythroid"
"abgchecl-1","HSC"
"abggnbof-1","Nonhaem"
"abgnmglk-1","Erythroid"
"abhaeaom-1","CD4_T_memory"
"abhaghcm-1","Nonhaem"
"abhcakap-1","Erythroid"
"abhiniam-1","Plasma_cell"
"abhjjmjb-1","Erythroid"
"abhoidda-1","Erythroid"
"abhpdbpj-1","CD8_T_memory"
"abicmlph-1","Neutrophil"
"abikkehd-1","MonoCD14"
"abimabpd-1","pDC"
"abjjodca-1","Erythroid"
"abjlibkg-1","Granulocyte_monocyte_progenitor"
"abjmcklj-1","MonoCD14"
"abjmiocb-1","Granulocyte_monocyte_progenitor"
"abkalhli-1","Erythroid"
"abkfmlag-1","MonoCD14"
"ablgedgo-1","B_progenitor"
"ablimjgj-1","NK_cell"
"abljoahk-1","B_progenitor"
"abmchfec-1","MonoCD14"
"abmhjehn-1","MonoCD14"
"abmidmdj-1","Erythroid"
"abmkpegd-1","MonoCD14"
"abmkpfoe-1","Neutrophil"
"abmnpbib-1","MonoCD16"
"abnbaacd-1","HSC"
"abngicfp-1","Erythroid"
"abnlgckf-1","HSC"
"abnmfeln-1","Erythroid"
"abnnjeml-1","Erythroid"
"abnogidb-1","CD4_T_naive"
"abobfjha-1","Macrophage"
"abofmbbd-1","HSC"
"abogjimp-1","CD4_T_memory"
"abokgeae-1","HSC"
"abomdghn-1","HSC"
"abommkik-1","Neutrophil"
"abondnin-1","Erythroid"
"abonkdkc-1","Erythroid"
"abopdnic-1","Plasma_cell"
"abopealo-1","Plasma_cell"
"abpemhga-1","HSC"
"abpiapbl-1","Neutrophil"
"abpikddo-1","HSC"
"abpjppmf-1","HSC"
"abpmdoof-1","HSC"
"abpmpnpd-1","MonoCD14"
"abppihbc-1","Neutrophil"
"abppjkld-1","Neutrophil"
"abpppgka-1","HSC"
"acaaaeao-1","MonoCD14"
"acaalhpd-1","MonoCD14"
"acabocno-1","Erythroid"
"acachokp-1","Erythroid"
"acadmeem-1","CD4_T_naive"
"acaeglfl-1","Neutrophil"
"acagalia-1","Neutrophil"
"acagfjll-1","MonoCD14"
"acagknnb-1","Erythroid"
"acaglhid-1","Neutrophil"
"acajbgpb-1","MonoCD14"
"acajmjoa-1","pDC"
"acakfpeb-1","MonoCD14"
"acakpibl-1","Neutrophil"
"acbadhma-1","HSC"
"acbofmpc-1","Macrophage"
"accbiddp-1","Granulocyte_monocyte_progenitor"
"accblgah-1","B_naive"
"accfihfn-1","B_progenitor"
"accfjmdc-1","HSC"
"accfnikg-1","MonoCD14"
"acchenob-1","HSC"
"acclchok-1","Erythroid"
"accljoko-1","Granulocyte_monocyte_progenitor"
"accmjpba-1","Neutrophil"
"acdagdal-1","Neutrophil"
"acdlcblp-1","MonoCD14"
"acdmnlko-1","Erythroid"
"acdndkfk-1","Erythroid"
"acejgecc-1","Nonhaem"
"acekibdm-1","Neutrophil"
"aceoapik-1","HSC"
"aceobgbc-1","CTL"
"aceofhca-1","Erythroid"
"acfefgcf-1","Neutrophil"
"acfibgbj-1","T_prolifer"
"acfjaicf-1","Macrophage"
"acfjofjl-1","Neutrophil"
"acfpafod-1","Erythroid"
"acgealcb-1","Macrophage"
"acgedepg-1","Erythroid"
"acgfcdmf-1","Granulocyte_monocyte_progenitor"
"acgodcfp-1","Neutrophil"
"acgppkgg-1","B_memory"
"achdadjg-1","Nonhaem"
"achfiblm-1","Nonhaem"
"achhbfkd-1","Macrophage"
"achjpijk-1","Erythroid"
"achlikhb-1","Erythroid"
"achmjlpj-1","Erythroid"
"achnmpij-1","Erythroid"
"acicoaab-1","Neutrophil"
"acifehfa-1","Neutrophil"
"aciglfbh-1","Erythroid"
"aciopboc-1","Nonhaem"
"acjeacem-1","Erythroid"
"acjebacc-1","Erythroid"
"acjeemem-1","Erythroid"
"acjefibm-1","Erythroid"
"acjhjiop-1","Erythroid"
"acjkjdla-1","Neutrophil"
"acjocijl-1","Neutrophil"
"acjoclon-1","Erythroid"
"ackamoad-1","Erythroid"
"ackcobdf-1","Granulocyte_monocyte_progenitor"
"ackfbejm-1","Erythroid"
"ackpdcde-1","Granulocyte_monocyte_progenitor"
"aclbnlof-1","Nonhaem"
"acleepjp-1","Neutrophil"
"aclghial-1","Neutrophil"
"acmbicid-1","Neutrophil"
"acmblmed-1","Macrophage"
"acmcnohi-1","Granulocyte_monocyte_progenitor"
"acmkogcf-1","Erythroid"
"acnaecfc-1","Erythroid"
"acndopkf-1","MonoCD14"
"acnfinfd-1","Granulocyte_monocyte_progenitor"
"acnfncnd-1","CD4_T_memory"
"acngdloh-1","Erythroid"
"acnkhoho-1","Erythroid"
"acnlolpc-1","Neutrophil"
"acnpmplk-1","Erythroid"
"acoboagb-1","HSC"
"acodgipm-1","Granulocyte_monocyte_progenitor"
"acoeaakk-1","Neutrophil"
"acoidojd-1","Neutrophil"
"aconbjom-1","Neutrophil"
"acpanpbg-1","Neutrophil"
"acpcmhhg-1","Erythroid"
"acpfinej-1","Neutrophil"
"acpjhhik-1","Neutrophil"
"acpjlfbe-1","Neutrophil"
"acpolkpp-1","Macrophage"
"acpoommj-1","Macrophage"
"adadklho-1","Erythroid"
"adaenceo-1","Erythroid"
"adaeopkm-1","Erythroid"
"adagdpfk-1","Granulocyte_monocyte_progenitor"
"adajepkf-1","Nonhaem"
"adamnili-1","pDC"
"adanioil-1","T_prolifer"
"adaplihn-1","MonoCD16"
"adbballh-1","MonoCD16"
"adbbbmna-1","HSC"
"adbdgkoc-1","Nonhaem"
"adbelokf-1","Erythroid"
"adbffmnl-1","Granulocyte_monocyte_progenitor"
"adbkkcan-1","MonoCD14"
"adbljdie-1","Erythroid"
"adcamhbd-1","CD8_T_memory"
"adcbgkmn-1","CTL"
"adcbhefl-1","CTL"
"adcboegl-1","Neutrophil"
"adcccjeh-1","Erythroid"
"adcdpdij-1","pDC"
"adcfcbho-1","Granulocyte_monocyte_progenitor"
"adcgikfj-1","Erythroid"
"adcgpgcb-1","Erythroid"
"adchhmaj-1","Erythroid"
"adclenbc-1","MonoCD14"
"adddbfgj-1","NK_cell"
"addgmbpm-1","CD4_T_naive"
"addkpiic-1","MonoCD14"
"adebakij-1","MonoCD14"
"adecagli-1","MonoCD16"
"adecgmna-1","MonoCD14"
"adecgoec-1","MonoCD14"
"adegdjon-1","MonoCD16"
"adeggehh-1","Neutrophil"
"adekenfg-1","MonoCD14"
"adfbpinh-1","Granulocyte_monocyte_progenitor"
"adfeebfm-1","Neutrophil"
"adfkahhd-1","MonoCD14"
"adfmmbbk-1","Macrophage"
"adgcckji-1","Erythroid"
"adgcdknm-1","Macrophage"
"adgciddb-1","Erythroid"
"adggabko-1","CD4_T_naive"
"adggbgjb-1","Nonhaem"
"adggbobc-1","Erythroid"
"adgggfne-1","Erythroid"
"adghgifc-1","Erythroid"
"adgigncl-1","Nonhaem"
"adgjoial-1","Macrophage"
"adgmaddm-1","Granulocyte_monocyte_progenitor"
"adhhpmgn-1","Erythroid"
"adhiblfh-1","Granulocyte_monocyte_progenitor"
"adibnoin-1","Erythroid"
"adibpfig-1","Granulocyte_monocyte_progenitor"
"adicdaij-1","MonoCD14"
"adiclcmo-1","MonoCD14"
"adidbccl-1","MonoCD14"
"adidddge-1","Nonhaem"
"adifcjci-1","Nonhaem"
"adigcfnj-1","Erythroid"
"adigcgdk-1","CD8_T_memory"
"adihdjbh-1","MonoCD14"
"adiibeop-1","MonoCD14"
"adilkmcp-1","Macrophage"
"adioofep-1","Erythroid"
"adiphkgf-1","MonoCD14"
"adjgnpin-1","Neutrophil"
"adjkmpko-1","Neutrophil"
"adjnhcml-1","B_progenitor"
"adjpenkc-1","Erythroid"
"adkabedl-1","Neutrophil"
"adkceffh-1","HSC"
"adkebdpd-1","Neutrophil"
"adkhphjl-1","Neutrophil"
"adkjhpog-1","HSC"
"adkmagfk-1","HSC"
"adlabljh-1","MonoCD14"
"adlacbka-1","HSC"
"adlhecec-1","CD4_T_memory"
"adlknknh-1","Neutrophil"
"admfpjpe-1","HSC"
"admjmcmf-1","pDC"
"admpdkkp-1","Neutrophil"
"adnagpnm-1","HSC"
"adnhbmll-1","Erythroid"
"adnjfobj-1","MonoCD14"
"adnjpddl-1","MonoCD14"
"adnnapbd-1","Neutrophil"
"adnogegj-1","Granulocyte_monocyte_progenitor"
"adoaccnc-1","HSC"
"adobplhi-1","Neutrophil"
"adojldda-1","CD4_T_naive"
"adolopli-1","Granulocyte_monocyte_progenitor"
"adpadiof-1","CD8_T_memory"
"adplfnka-1","CD4_T_naive"
"adppgffm-1","NK_cell"
"aeaaojfc-1","Neutrophil"
"aeabgdhg-1","Neutrophil"
"aeabhokf-1","Neutrophil"
"aeadehgn-1","Nonhaem"
"aeaidgdc-1","Nonhaem"
"aeajdobe-1","NK_cell"
"aeajlabf-1","CD4_T_memory"
"aeampcjj-1","CD4_T_naive"
"aeanojcf-1","NK_cell"
"aeaocece-1","MonoCD14"
"aebcakem-1","HSC"
"aebfmopj-1","MonoCD14"
"aebnfjek-1","Erythroid"
"aecbpdoc-1","Neutrophil"
"aeccipkc-1","Neutrophil"
"aecdfdjo-1","Erythroid"
"aeciclec-1","Neutrophil"
"aecjgfeb-1","Neutrophil"
"aecneife-1","HSC"
"aedeklaj-1","MonoCD16"
"aedfekln-1","MonoCD14"
"aedjdfdk-1","Erythroid"
"aeegjbgk-1","Neutrophil"
"aeendeoe-1","HSC"
"aefcmlcd-1","MonoCD14"
"aefhcglh-1","Erythroid"
"aefjajfg-1","Erythroid"
"aefjpjem-1","Erythroid"
"aeflpphb-1","Neutrophil"
"aefnkcph-1","Neutrophil"
"aefpcmpf-1","Macrophage"
"aegahigf-1","Erythroid"
"aegbnbei-1","Erythroid"
"aegepime-1","Nonhaem"
"aeggomap-1","Nonhaem"
"aegkcclc-1","Erythroid"
"aegnolhd-1","CD4_T_memory"
"aehedccg-1","Neutrophil"
"aehehfko-1","Erythroid"
"aehifgkf-1","B_progenitor"
"aehonnop-1","Neutrophil"
"aeiaggga-1","Erythroid"
"aeibenih-1","Erythroid"
"aeicdagj-1","Erythroid"
"aeigpiic-1","Nonhaem"
"aeiibfgj-1","HSC"
"aeiigdgk-1","Erythroid"
"aeiildin-1","B_naive"
"aeijflem-1","Erythroid"
"aeipldei-1","B_naive"
"aejaneob-1","Neutrophil"
"aejaodpb-1","HSC"
"aejbhacf-1","Granulocyte_monocyte_progenitor"
"aejhejpk-1","Neutrophil"
"aejnbacp-1","Erythroid"
"aejocepd-1","Neutrophil"
"aekcflac-1","Erythroid"
"aekdbpbp-1","Erythroid"
"aekfeaab-1","Nonhaem"
"aekjcmph-1","Nonhaem"
"aekjhbfc-1","Nonhaem"
"aeklfbof-1","MonoCD14"
"aekmofcp-1","Erythroid"
"aekpggkj-1","Granulocyte_monocyte_progenitor"
"aekpiigj-1","Erythroid"
"aelajpln-1","Erythroid"
"aelcdedf-1","MonoCD14"
"aelcoafa-1","Erythroid"
"aelfnojp-1","B_progenitor"
"aelijnmd-1","MonoCD16"
"aelplbhl-1","Macrophage"
"aemeiikl-1","Erythroid"
"aemfhhhb-1","Erythroid"
"aemhlfml-1","Erythroid"
"aemlbkaj-1","Macrophage"
"aemnikdl-1","B_naive"
"aemnjlce-1","Neutrophil"
"aenbfbii-1","Neutrophil"
"aenfigce-1","B_progenitor"
"aeniefhc-1","Erythroid"
"aenkjfdh-1","Erythroid"
"aenomien-1","Erythroid"
"aeoalfod-1","Neutrophil"
"aeodgfcl-1","HSC"
"aeogehco-1","Erythroid"
"aeojccca-1","Erythroid"
"aeojnicj-1","MonoCD14"
"aeominbm-1","B_progenitor"
"aeonpoed-1","Erythroid"
"aepcgihe-1","HSC"
"aepciijj-1","Erythroid"
"aepgagpe-1","Plasma_cell"
"aepiomhe-1","Nonhaem"
"aepjbpke-1","Nonhaem"
"aepjnlkk-1","CD8_T_memory"
"aepkeejn-1","Plasma_cell"
"aepmneal-1","Neutrophil"
"aepnbcmo-1","Neutrophil"
"afaapici-1","Erythroid"
"afabimfp-1","Plasma_cell"
"afadkojp-1","B_progenitor"
"afaeeomk-1","Neutrophil"
"afaffnoc-1","BaEoMa"
"afajnpek-1","Nonhaem"
"afanhmjf-1","Macrophage"
"afbdfhjk-1","Macrophage"
"afbdmhph-1","Erythroid"
"afbemigd-1","MonoCD14"
"afbfamip-1","HSC"
"afbhfnjk-1","B_progenitor"
"afbigbmd-1","Erythroid"
"afcbifpp-1","HSC"
"afcfmnjp-1","MonoCD14"
"afcgkakh-1","pDC"
"afclcldp-1","HSC"
"afdamnke-1","B_progenitor"
"afdbbbna-1","B_progenitor"
"afdbbjod-1","Nonhaem"
"afdbnofc-1","MonoCD14"
"afdcfiee-1","Macrophage"
"afdebeak-1","Erythroid"
"afdgdeak-1","Neutrophil"
"afdjdeek-1","Nonhaem"
"afdpacpg-1","Neutrophil"
"afeahiam-1","Granulocyte_monocyte_progenitor"
"afebdgne-1","Plasma_cell"
"afebghgc-1","Plasma_cell"
"afedfmig-1","Plasma_cell"
"afeicmim-1","B_progenitor"
"afejelld-1","Erythroid"
"afekhomf-1","Nonhaem"
"afekmepd-1","Nonhaem"
"afelbbdp-1","Macrophage"
"afemihhf-1","MonoCD14"
"afeolfeg-1","B_naive"
"afepclmk-1","HSC"
"affapdlo-1","Erythroid"
"affcmhjc-1","MonoCD14"
"affepbbp-1","Erythroid"
"affinfkg-1","Neutrophil"
"affjolbd-1","Erythroid"
"affogifo-1","HSC"
"affonnhg-1","Granulocyte_monocyte_progenitor"
"afgdgnca-1","B_progenitor"
"afghadgc-1","HSC"
"afgjjnah-1","Erythroid"
"afglokcc-1","Granulocyte_monocyte_progenitor"
"afgmhiaf-1","Erythroid"
"afgokmco-1","Erythroid"
"afgoljkp-1","Nonhaem"
"afhciedi-1","Erythroid"
"afhdojho-1","Erythroid"
"afhemonl-1","Erythroid"
"afhmdpho-1","HSC"
"afhmiiag-1","HSC"
"afhoocom-1","Plasma_cell"
"afibmedp-1","Nonhaem"
"afiifoke-1","B_progenitor"
"afilcbai-1","Neutrophil"
"afioknhd-1","HSC"
"afjabhkg-1","Erythroid"
"afjckkod-1","B_progenitor"
"afjdcohe-1","Erythroid"
"afjdnfce-1","Plasma_cell"
"afjffijg-1","Erythroid"
"afjjbdnp-1","Erythroid"
"afjnmhae-1","Plasma_cell"
"afkbhnpl-1","Plasma_cell"
"afkfcekd-1","Neutrophil"
"afkfnjjj-1","Macrophage"
"afkhcndc-1","HSC"
"afklppah-1","HSC"
"afkodfcc-1","HSC"
"afkoedcg-1","Neutrophil"
"afkppeap-1","Erythroid"
"aflajdfl-1","MonoCD14"
"aflajmmi-1","Erythroid"
"aflcgbch-1","Erythroid"
"afldnfkh-1","Erythroid"
"afledkpb-1","Neutrophil"
"afliofll-1","Nonhaem"
"aflkchgi-1","Erythroid"
"afllndlf-1","Erythroid"
"aflloima-1","Neutrophil"
"aflnepco-1","Erythroid"
"aflnolkb-1","Nonhaem"
"afmcbilo-1","CD4_T_memory"
"afmigeek-1","Nonhaem"
"afmjmngh-1","Erythroid"
"afmplbef-1","Nonhaem"
"afmppnhn-1","Neutrophil"
"afnabeak-1","Erythroid"
"afnadbbj-1","Neutrophil"
"afnepbnf-1","Erythroid"
"afnfehcm-1","Erythroid"
"afnfjlob-1","Nonhaem"
"afnfmacg-1","Macrophage"
"afnhdpfb-1","Nonhaem"
"afnifdka-1","Erythroid"
"afnignlm-1","HSC"
"afnpiiin-1","Nonhaem"
"afnppohd-1","MonoCD14"
"afoamojp-1","Erythroid"
"afocflgf-1","MonoCD14"
"afoiempp-1","HSC"
"afokagel-1","Erythroid"
"afpajfah-1","Macrophage"
"afpcnbmb-1","Erythroid"
"afpddpmf-1","B_progenitor"
"afpeilhi-1","B_naive"
"afpgnneg-1","Nonhaem"
"afppflog-1","Erythroid"
"agadnbpc-1","Erythroid"
"agajpgkc-1","Plasma_cell"
"agbdaboh-1","Erythroid"
"agbnffnm-1","MonoCD14"
"agcbddgb-1","MonoCD14"
"agckffgp-1","Erythroid"
"agcoiblk-1","HSC"
"agdbpenn-1","Erythroid"
"agdflekp-1","HSC"
"agdnmdhh-1","Granulocyte_monocyte_progenitor"
"agebmeem-1","HSC"
"agefnfpk-1","HSC"
"agehbkhm-1","MonoCD14"
"agfdjmam-1","Neutrophil"
"agfhejig-1","Macrophage"
"agfhiiom-1","CD4_T_memory"
"agfidbck-1","Erythroid"
"agflabao-1","Neutrophil"
"agflmgkh-1","HSC"
"agfmepcl-1","Erythroid"
"agfmlppa-1","Erythroid"
"aggcchik-1","MonoCD14"
"aggkklah-1","Erythroid"
"agglebmp-1","Nonhaem"
"aggmojng-1","Erythroid"
"aggnbcmj-1","MonoCD14"
"aggnnmed-1","Erythroid"
"aggpmcgg-1","MonoCD14"
"aghbofll-1","Erythroid"
"aghcolaf-1","B_progenitor"
"aghdepff-1","Erythroid"
"aghdgfgc-1","Macrophage"
"aghedgfh-1","Erythroid"
"aghgmoio-1","Plasma_cell"
"aghhmfkc-1","Erythroid"
"aghkhpke-1","Neutrophil"
"aghmdlej-1","Granulocyte_monocyte_progenitor"
"aghobacg-1","Granulocyte_monocyte_progenitor"
"agiblego-1","Macrophage"
"agichkhp-1","HSC"
"agieijbk-1","HSC"
"agifboad-1","Plasma_cell"
"agifcoll-1","HSC"
"agihjbkf-1","Erythroid"
"agiocbmf-1","Erythroid"
"agiofmln-1","Neutrophil"
"agjagfii-1","Nonhaem"
"agjccjkm-1","Plasma_cell"
"agjcjcli-1","Plasma_cell"
"agjdmjhl-1","CD8_T_memory"
"agjecenf-1","HSC"
"agjkgiel-1","HSC"
"agjledmi-1","Neutrophil"
"agjnmffc-1","HSC"
"agjpmfic-1","Neutrophil"
"agkbchhb-1","Plasma_cell"
"agkfonok-1","Erythroid"
"agkgflei-1","Erythroid"
"agkhjeoe-1","B_naive"
"agkkaldb-1","HSC"
"agkkflhi-1","B_naive"
"agkpnjnh-1","B_naive"
"agldniig-1","Macrophage"
"aglibngj-1","B_naive"
"aglijdgn-1","HSC"
"agljipnj-1","Erythroid"
"aglkmagd-1","Plasma_cell"
"aglnldfl-1","Granulocyte_monocyte_progenitor"
"agmabmak-1","Erythroid"
"agmccbnj-1","HSC"
"agmdfdpn-1","BaEoMa"
"agmefein-1","MonoCD14"
"agmjdaif-1","Granulocyte_monocyte_progenitor"
"agmkmffn-1","Nonhaem"
"agmnmcnd-1","pDC"
"agmpbnjm-1","HSC"
"agnbcadm-1","Erythroid"
"agnbkkll-1","Macrophage"
"agncilfn-1","Neutrophil"
"agnfagla-1","Granulocyte_monocyte_progenitor"
"agnhmapd-1","Granulocyte_monocyte_progenitor"
"agnidhgd-1","Neutrophil"
"agnipghi-1","Neutrophil"
"agnkgbkl-1","HSC"
"agnlhcjd-1","Nonhaem"
"agnmnmmp-1","Neutrophil"
"agnmpolo-1","MonoCD14"
"agnnjncn-1","Erythroid"
"agnnpbck-1","Neutrophil"
"agnoamnm-1","Erythroid"
"agnofmcd-1","MAIT_gdT"
"agoaemon-1","Granulocyte_monocyte_progenitor"
"agodomid-1","B_progenitor"
"agoflpnc-1","MonoCD14"
"agohebpo-1","Erythroid"
"agohgdoe-1","MonoCD14"
"agombnkc-1","Nonhaem"
"agomielk-1","Neutrophil"
"agomjpif-1","Granulocyte_monocyte_progenitor"
"agommdpn-1","HSC"
"agopkbmk-1","Neutrophil"
"agopmgph-1","Plasma_cell"
"agpaghcm-1","HSC"
"agpbdncf-1","Plasma_cell"
"agpgekpe-1","HSC"
"agpmncfg-1","Granulocyte_monocyte_progenitor"
"agpoaieo-1","Erythroid"
"agppmjcj-1","Erythroid"
"ahaablmf-1","B_naive"
"ahadbmhh-1","Erythroid"
"ahadcobd-1","Neutrophil"
"ahafpbnf-1","Neutrophil"
"ahagnnkf-1","pDC"
"ahalmice-1","Granulocyte_monocyte_progenitor"
"ahamoico-1","BaEoMa"
"ahanbilh-1","Neutrophil"
"ahapepcn-1","Nonhaem"
"ahbaghgk-1","B_progenitor"
"ahbagngi-1","Nonhaem"
"ahbbeonc-1","Erythroid"
"ahbhngpk-1","Nonhaem"
"ahbjihhg-1","Erythroid"
"ahbmpcmf-1","Macrophage"
"ahbodjjn-1","Neutrophil"
"ahcfkbbg-1","Neutrophil"
"ahcjkmcj-1","MonoCD14"
"ahckldob-1","MonoCD14"
"ahclilpm-1","Granulocyte_monocyte_progenitor"
"ahcnmaen-1","CD8_T_memory"
"ahdbafhp-1","HSC"
"ahdbfiip-1","Nonhaem"
"ahdeaobh-1","HSC"
"ahdepllb-1","HSC"
"ahdgnpml-1","Erythroid"
"ahdifjic-1","Erythroid"
"ahdkaiol-1","B_progenitor"
"ahdmhjkc-1","MonoCD14"
"ahdnpaoe-1","Macrophage"
"aheapidh-1","Erythroid"
"ahedpcgn-1","B_progenitor"
"ahejffcl-1","Neutrophil"
"ahelclif-1","MonoCD14"
"ahfcjbme-1","Erythroid"
"ahfgdgio-1","Plasma_cell"
"ahfhhjpm-1","Erythroid"
"ahfkednh-1","Macrophage"
"ahflibic-1","Granulocyte_monocyte_progenitor"
"ahfmkapj-1","Neutrophil"
"ahganfen-1","B_memory"
"ahgdkcfl-1","MonoCD14"
"ahgejlnc-1","HSC"
"ahgoemjp-1","Macrophage"
"ahhcejhe-1","Plasma_cell"
"ahhflkam-1","Nonhaem"
"ahhgmkpe-1","Erythroid"
"ahhhdacb-1","Macrophage"
"ahhhlmld-1","Macrophage"
"ahhjdeam-1","Erythroid"
"ahhkcnoi-1","Erythroid"
"ahhkfddc-1","Erythroid"
"ahhmcgph-1","Erythroid"
"ahhndcmn-1","Erythroid"
"ahhpmcjc-1","Erythroid"
"ahiabpee-1","Plasma_cell"
"ahicekcj-1","Granulocyte_monocyte_progenitor"
"ahidhone-1","Erythroid"
"ahieekgj-1","MonoCD14"
"ahifbljm-1","Neutrophil"
"ahihjkae-1","Erythroid"
"ahiihgpf-1","B_progenitor"
"ahijgioj-1","MonoCD14"
"ahimnhem-1","B_progenitor"
"ahinmpla-1","Macrophage"
"ahjcecoe-1","Neutrophil"
"ahjfjaai-1","HSC"
"ahjhcjlg-1","Neutrophil"
