"","celltype"
"bjnjocbn-1","Erythroid"
"bjnkhpbd-1","Erythroid"
"bjnmkpkg-1","Erythroid"
"bjpkbdho-1","Erythroid"
"bkbdkmgo-1","Erythroid"
"bkbfnamf-1","Plasma_cell"
"bkbhnlmh-1","Erythroid"
"bkbjmjem-1","Erythroid"
"bkblniae-1","pDC"
"bkbnlnmn-1","Erythroid"
"bkbodjhg-1","HSC"
"bkbojlak-1","Granulocyte_monocyte_progenitor"
"bkcappjp-1","Erythroid"
"bkcbiaon-1","Erythroid"
"bkcclbel-1","Erythroid"
"bkcdjmbo-1","HSC"
"bkcdkkdm-1","Erythroid"
"bkcfnhgd-1","MonoCD14"
"bkcincne-1","HSC"
"bkcpgchi-1","MonoCD14"
"bkdhdaop-1","Erythroid"
"bkedbcgj-1","Erythroid"
"bkfdacif-1","B_progenitor"
"bkfdpcpk-1","MonoCD14"
"bkfgbbhi-1","MonoCD14"
"bkfifgal-1","Erythroid"
"bkfkbcfh-1","Erythroid"
"bkfndmjl-1","Erythroid"
"bkfnkhbo-1","HSC"
"bkfpbbch-1","Plasma_cell"
"bkfpiigl-1","Plasma_cell"
"bkgamfjb-1","MonoCD14"
"bkghblga-1","Plasma_cell"
"bkgjcgmn-1","Erythroid"
"bkgnblbm-1","Granulocyte_monocyte_progenitor"
"bkgnkdnj-1","Platelet"
"bkgofmmp-1","Platelet"
"bkhdnmmk-1","Granulocyte_monocyte_progenitor"
"bkhecgaf-1","Erythroid"
"bkhjlban-1","Erythroid"
"bkhjmlhp-1","Erythroid"
"bkjnkhok-1","B_progenitor"
"bkkoopoe-1","Erythroid"
"bkmlaoop-1","HSC"
"bkmlfogc-1","Erythroid"
"bkmohioc-1","Erythroid"
"bknafgok-1","Erythroid"
"bknahaob-1","MonoCD14"
"bknahclo-1","Erythroid"
"bknbcaoh-1","HSC"
"bkoadfcj-1","Erythroid"
"bkoambka-1","HSC"
"bkohgpog-1","Erythroid"
"bladkefl-1","Erythroid"
"blafedaj-1","Platelet"
"blcakgnm-1","Erythroid"
"blcamolo-1","Granulocyte_monocyte_progenitor"
"bldkeecp-1","Erythroid"
"blelkffo-1","Erythroid"
"blemmofo-1","HSC"
"blenfidd-1","Erythroid"
"blfacldh-1","Erythroid"
"blfdehoi-1","Erythroid"
"blffjila-1","Erythroid"
"blfijiip-1","Erythroid"
"blfmlpeg-1","Erythroid"
"blhekipo-1","Erythroid"
"bliianll-1","Erythroid"
"bliphkdd-1","Erythroid"
"bljkndjj-1","HSC"
"blkkkign-1","HSC"
"blknfogm-1","MonoCD14"
"bllfknhn-1","Granulocyte_monocyte_progenitor"
"bllgnhco-1","Erythroid"
"bllnpifn-1","Erythroid"
"bllodbma-1","pDC"
"blmhpoll-1","Granulocyte_monocyte_progenitor"
"blmmlekk-1","B_progenitor"
"blnecmfn-1","HSC"
"blnnjmfb-1","Erythroid"
"bloaibco-1","Erythroid"
"blocfdoh-1","Erythroid"
"bloepjoe-1","Erythroid"
"blonbonn-1","HSC"
"blopicbi-1","Erythroid"
"blpocklc-1","Erythroid"
"blpodcmb-1","Erythroid"
"bmacheoi-1","Erythroid"
"bmbkaipf-1","Erythroid"
"bmccdhnd-1","Erythroid"
"bmdbeboa-1","Erythroid"
"bmdjfmnb-1","Erythroid"
"bmeoncaf-1","Erythroid"
"bmgebhif-1","HSC"
"bmhbdhib-1","Erythroid"
"bminielm-1","HSC"
"bmjgkddp-1","Erythroid"
"bmjjmnmf-1","Erythroid"
"bmkohfjf-1","B_progenitor"
"bmkpbdjk-1","B_progenitor"
"bmlpingn-1","Erythroid"
"bmmoekhn-1","HSC"
"bmndiojg-1","HSC"
"bmnheifp-1","Erythroid"
"bmnlcgdh-1","Erythroid"
"bmodogen-1","Erythroid"
"bmoehigi-1","Granulocyte_monocyte_progenitor"
"bmoeojdb-1","HSC"
"bmoffjhd-1","Erythroid"
"bmofjano-1","Granulocyte_monocyte_progenitor"
"bmoljiee-1","Erythroid"
"bmondkol-1","Erythroid"
"bmooaill-1","HSC"
"bmoogdna-1","Erythroid"
"bmpahjoe-1","Erythroid"
"bnajdiph-1","Granulocyte_monocyte_progenitor"
"bnalkkke-1","Erythroid"
"bnandcbl-1","Erythroid"
"bnapaodh-1","MonoCD14"
"bnbadcjj-1","HSC"
"bnbcjefl-1","HSC"
"bnbldbgc-1","HSC"
"bnbmggpl-1","MonoCD14"
"bnbnjcco-1","HSC"
"bnbojmni-1","MonoCD14"
"bnbpcalf-1","Erythroid"
"bncbmjhp-1","HSC"
"bncefenl-1","Erythroid"
"bncfmnkd-1","Plasma_cell"
"bncfoafl-1","MonoCD14"
"bncicjje-1","Erythroid"
"bncjdmoh-1","HSC"
"bncllfbb-1","Erythroid"
"bncmhnog-1","Erythroid"
"bncofbjk-1","Erythroid"
"bncooehl-1","Erythroid"
"bncpclij-1","Granulocyte_monocyte_progenitor"
"bndegldb-1","Erythroid"
"bndeigkj-1","Erythroid"
"bndnmfeb-1","pDC"
"bnedlbfj-1","HSC"
"bneencie-1","HSC"
"bnehcdhm-1","HSC"
"bnelpghm-1","HSC"
"bnemebkj-1","Erythroid"
"bnepehhd-1","Erythroid"
"bnficlcn-1","Erythroid"
"bnfioaii-1","HSC"
"bngahpam-1","Erythroid"
"bngblknf-1","HSC"
"bngejajo-1","B_progenitor"
"bngejhlp-1","HSC"
"bngfffnb-1","Erythroid"
"bnghibkc-1","HSC"
"bngifief-1","HSC"
"bngomfgi-1","Erythroid"
"bngphcjo-1","HSC"
"bnhcanhb-1","MonoCD14"
"bnhcopdc-1","Erythroid"
"bnhdnoeg-1","Erythroid"
"bnheeklf-1","Erythroid"
"bnhenjki-1","Erythroid"
"bnhihegf-1","HSC"
"bnhmaoee-1","Erythroid"
"bnhmgimg-1","Erythroid"
"bnhmhnbf-1","Erythroid"
"bniagfkk-1","HSC"
"bnicinho-1","Erythroid"
"bniejcpn-1","HSC"
"bnifaklm-1","HSC"
"bnignphc-1","Erythroid"
"bnihjloc-1","Erythroid"
"bniigemd-1","Erythroid"
"bniikohc-1","Erythroid"
"bnijegph-1","Erythroid"
"bnijomll-1","Erythroid"
"bnikkmgk-1","Erythroid"
"bninocfg-1","HSC"
"bnipogfn-1","Erythroid"
"bnjimlbp-1","Erythroid"
"bnjingmm-1","Granulocyte_monocyte_progenitor"
"bnjjbhfb-1","Erythroid"
"bnjjceck-1","Erythroid"
"bnjjipik-1","HSC"
"bnjljpbb-1","Erythroid"
"bnjlkaje-1","Erythroid"
"bnjlkjfm-1","Erythroid"
"bnjloknm-1","Erythroid"
"bnjnbnpo-1","HSC"
"bnjndbip-1","Erythroid"
"bnjnogna-1","Erythroid"
"bnjogkhi-1","Erythroid"
"bnjpbeji-1","Erythroid"
"bnkadbmi-1","Erythroid"
"bnkcbplf-1","Erythroid"
"bnkcfmon-1","Erythroid"
"bnkdkbkp-1","Erythroid"
"bnkedfap-1","Erythroid"
"bnkfefkg-1","Erythroid"
"bnkfiemh-1","Erythroid"
"bnkgfnig-1","Erythroid"
"bnkghbnk-1","Erythroid"
"bnkgknnf-1","Erythroid"
"bnkgmkcf-1","Erythroid"
"bnkignde-1","Erythroid"
"bnkjkplc-1","Erythroid"
"bnkkldpd-1","Erythroid"
"bnkodmgp-1","Erythroid"
"bnlclkoc-1","Erythroid"
"bnldlanc-1","Erythroid"
"bnlehjod-1","Erythroid"
"bnleolef-1","Erythroid"
"bnlgnmnc-1","Erythroid"
"bnlmiiib-1","Erythroid"
"bnlnoghi-1","T_prolifer"
"bnlonblj-1","Erythroid"
"bnlpoaki-1","Erythroid"
"bnmdlpja-1","pDC"
"bnmdnmeo-1","Erythroid"
"bnmgnlka-1","Erythroid"
"bnmhceeo-1","Erythroid"
"bnmhmmab-1","Erythroid"
"bnmiikek-1","Erythroid"
"bnmikenl-1","pDC"
"bnmjokij-1","Erythroid"
"bnmmhock-1","HSC"
"bnmojcke-1","Erythroid"
"bnmpbjdb-1","Plasma_cell"
"bnmpdhdj-1","Erythroid"
"bnnalgbk-1","Erythroid"
"bnneaicj-1","Erythroid"
"bnnehpbb-1","Erythroid"
"bnnelkbg-1","Erythroid"
"bnnfddhp-1","Erythroid"
"bnnganck-1","Erythroid"
"bnngllpp-1","Erythroid"
"bnnhdgam-1","Erythroid"
"bnnhfgmo-1","Erythroid"
"bnnhikee-1","Plasma_cell"
"bnnmhbdb-1","Erythroid"
"bnolmpnk-1","Erythroid"
"bnpadhno-1","HSC"
"bnpgckmk-1","Erythroid"
"bnpglpdm-1","Erythroid"
"bnpgmiio-1","Erythroid"
"bnphiegb-1","Erythroid"
"bnpkjnia-1","Erythroid"
"bnplbhic-1","HSC"
"bnpliekd-1","Erythroid"
"bnppoano-1","Erythroid"
"boabdihi-1","Erythroid"
"boackbia-1","Erythroid"
"boadoglf-1","Erythroid"
"boaegamn-1","Erythroid"
"boaeiakd-1","Erythroid"
"boaggkco-1","Erythroid"
"boajfbci-1","Plasma_cell"
"boajmeei-1","Erythroid"
"boakmfbb-1","Erythroid"
"boalknnb-1","Granulocyte_monocyte_progenitor"
"boallmjp-1","HSC"
"boancamc-1","CD4_T_memory"
"bobcfjdb-1","HSC"
"bobcjggp-1","Granulocyte_monocyte_progenitor"
"bobecged-1","HSC"
"bobfcgkb-1","HSC"
"bobfdhfg-1","MonoCD14"
"bobnnbmp-1","Erythroid"
"bocahomn-1","Erythroid"
"bocbldpe-1","Erythroid"
"bocbmnao-1","Erythroid"
"boccajeh-1","Erythroid"
"bocdcpii-1","Erythroid"
"bochkjln-1","Plasma_cell"
"bockfhmd-1","Plasma_cell"
"bocofckc-1","Plasma_cell"
"bocoghma-1","Erythroid"
"bodcafcl-1","Erythroid"
"bodclaok-1","Erythroid"
"bodlcojl-1","Erythroid"
"bodnbhea-1","Erythroid"
"bodnnlfe-1","Erythroid"
"bodpghmo-1","Erythroid"
"boeclbem-1","Erythroid"
"boeheami-1","MonoCD14"
"boejmfck-1","Erythroid"
"boeknjbl-1","Erythroid"
"boelbahl-1","Erythroid"
"boemdomm-1","Erythroid"
"bofapbgd-1","Erythroid"
"bofbbllg-1","Plasma_cell"
"bofbkaop-1","MonoCD16"
"bofelolm-1","HSC"
"bofgpcle-1","Erythroid"
"bogbknbg-1","Erythroid"
"bogbmjaf-1","HSC"
"bogcdpoh-1","Erythroid"
"boghabnd-1","Granulocyte_monocyte_progenitor"
"bogkapfa-1","Erythroid"
"bohmeeji-1","HSC"
"bohoblkc-1","Granulocyte_monocyte_progenitor"
"boimnlkj-1","MonoCD14"
"boinanek-1","MonoCD14"
"bokfhhmk-1","Granulocyte_monocyte_progenitor"
"bokgcjkg-1","Erythroid"
"bokocdgl-1","HSC"
"bomdccel-1","Erythroid"
"bomeblcf-1","Erythroid"
"bondceih-1","Erythroid"
"booaphpe-1","Erythroid"
"bopboeni-1","Erythroid"
"bpaegkkj-1","Erythroid"
"bpafieha-1","B_progenitor"
"bpaiefbc-1","HSC"
"bpaohcgf-1","Erythroid"
"bpbicnil-1","Platelet"
"bpccicmb-1","Erythroid"
"bpeifcna-1","Erythroid"
"bpfmjhjm-1","MonoCD14"
"bpgadfii-1","HSC"
"bpgdnjoa-1","Erythroid"
"bpghndkb-1","Erythroid"
"bphadlll-1","Erythroid"
"bphgjafk-1","HSC"
"bphlkihj-1","Plasma_cell"
"bphpbbpi-1","HSC"
"bpiidibm-1","HSC"
"bpimched-1","Erythroid"
"bpjggehm-1","Platelet"
"bpjgkmoe-1","Erythroid"
"bpjmdoah-1","HSC"
"bpkdeogc-1","Erythroid"
"bplmfejl-1","B_progenitor"
"bpmbgjcg-1","HSC"
"bpmefmmb-1","Erythroid"
"bpmelgfn-1","Erythroid"
"bpmgeegd-1","HSC"
"bpmgimbk-1","Erythroid"
"bpmgmbbp-1","HSC"
"bpmhikpa-1","HSC"
"bpmnfljf-1","MonoCD14"
"bpnnlgid-1","Erythroid"
"bpnoeooa-1","HSC"
"bpooimna-1","HSC"
"bpopgfop-1","HSC"
"bppbnban-1","Plasma_cell"
"bppfjnae-1","Plasma_cell"
"bppfpfbi-1","Plasma_cell"
"bppgnebl-1","Erythroid"
"bppileco-1","B_progenitor"
"bppjhfhm-1","Erythroid"
"bppjnjdd-1","Erythroid"
"bppkbnpo-1","Erythroid"
"bppnlifn-1","Erythroid"
"bpppfjhb-1","Erythroid"
"caabadon-1","Erythroid"
"caaefmom-1","HSC"
"caaemdoc-1","Erythroid"
"caagoemj-1","Erythroid"
"caahddio-1","MonoCD14"
"caahpdcm-1","Erythroid"
"caaiccio-1","Erythroid"
"caaienbk-1","Erythroid"
"caailfbe-1","Erythroid"
"caajkoii-1","Erythroid"
"caakgnim-1","Granulocyte_monocyte_progenitor"
"caapgoie-1","Erythroid"
"cabaeaoi-1","Granulocyte_monocyte_progenitor"
"cabbadei-1","Erythroid"
"cabbjbkb-1","Erythroid"
"cabdcfij-1","Plasma_cell"
"cabeakjg-1","HSC"
"cabecbnk-1","Erythroid"
"cabekddd-1","Erythroid"
"cabfmekj-1","Erythroid"
"cabgifhi-1","HSC"
"cabglmoa-1","Erythroid"
"cabgpalj-1","Plasma_cell"
"cabkdedg-1","Erythroid"
"cablbjgk-1","Erythroid"
"cabmadij-1","Erythroid"
"cabnefdf-1","Erythroid"
"cacgecim-1","HSC"
"cachlgeb-1","Erythroid"
"cachmjap-1","Erythroid"
"cacijnmc-1","Erythroid"
"cacimmdd-1","Erythroid"
"cacioegc-1","Erythroid"
"cackiiih-1","Plasma_cell"
"cadgcbal-1","Plasma_cell"
"cadkedkn-1","HSC"
"cadkffdh-1","MonoCD14"
"cadknkei-1","Granulocyte_monocyte_progenitor"
"cadmbobp-1","Granulocyte_monocyte_progenitor"
"cadmnine-1","HSC"
"cadmnmcp-1","Erythroid"
"cadobmog-1","Erythroid"
"cadpppba-1","Erythroid"
"caedahlf-1","HSC"
"caedilkc-1","MonoCD14"
"caehjbii-1","Erythroid"
"caehnhnk-1","Erythroid"
"caeibnje-1","Erythroid"
"caelednn-1","Plasma_cell"
"caelogfb-1","Erythroid"
"caembnfn-1","Erythroid"
"caepgagg-1","Erythroid"
"cafahdln-1","HSC"
"cafcjkag-1","Erythroid"
"cafefclb-1","Erythroid"
"cafijadd-1","Erythroid"
"cagaiold-1","MonoCD14"
"cagenemc-1","Erythroid"
"caghlepf-1","HSC"
"caglfmik-1","HSC"
"cahfjoic-1","pDC"
"cahhfjdl-1","pDC"
"cahlfpce-1","Erythroid"
"cahmmnbn-1","HSC"
"cahnfmod-1","Erythroid"
"cahpkeah-1","HSC"
"caifihdh-1","Erythroid"
"caihlmkl-1","Plasma_cell"
"caijifmf-1","Erythroid"
"caikgcko-1","pDC"
"caimkncd-1","HSC"
"caiohnkk-1","Erythroid"
"cajebpka-1","Erythroid"
"cajikdja-1","HSC"
"cajmkecb-1","Erythroid"
"cajnpalp-1","Erythroid"
"cajoljcn-1","Erythroid"
"cakbemdk-1","B_progenitor"
"cakbnmid-1","MonoCD14"
"cakcpbni-1","Granulocyte_monocyte_progenitor"
"cakdilao-1","HSC"
"cakfamhp-1","MonoCD14"
"cakjkafj-1","Erythroid"
"cakphnjn-1","Erythroid"
"cakpndgc-1","T_prolifer"
"calbapfj-1","Erythroid"
"calbelkc-1","Erythroid"
"calckdbb-1","MonoCD14"
"calddkdf-1","Erythroid"
"calgbgbh-1","Granulocyte_monocyte_progenitor"
"calinofm-1","HSC"
"caljfjne-1","Erythroid"
"calkncce-1","B_progenitor"
"calnnaid-1","Erythroid"
"calogabd-1","Plasma_cell"
"calpkelm-1","Erythroid"
"camaafjn-1","Erythroid"
"camdbfcg-1","Erythroid"
"camdgidn-1","HSC"
"camedgah-1","HSC"
"camehgfc-1","Erythroid"
"cameocmf-1","HSC"
"camfghnk-1","HSC"
"camfjhoj-1","HSC"
"camgbkkj-1","HSC"
"camgdgem-1","MonoCD14"
"camgdpke-1","HSC"
"camggcal-1","Granulocyte_monocyte_progenitor"
"camhagbc-1","HSC"
"camhmlmp-1","Plasma_cell"
"camifban-1","Plasma_cell"
"camifgcd-1","HSC"
"camminlg-1","pDC"
"canblffi-1","HSC"
"cancakdh-1","HSC"
"canckkcf-1","HSC"
"caneeffe-1","Erythroid"
"canfjgbe-1","Erythroid"
"canhagdd-1","MonoCD14"
"canjpbef-1","HSC"
"canmdpne-1","Erythroid"
"canmjbnp-1","Erythroid"
"caododkp-1","MonoCD14"
"caojaeim-1","MonoCD14"
"caokigma-1","B_progenitor"
"caomojio-1","Erythroid"
"caoomecc-1","Plasma_cell"
"capacigg-1","MonoCD14"
"capebhbl-1","MonoCD16"
"capffael-1","CD4_T_memory"
"caphbhmp-1","Erythroid"
"caphgihl-1","MonoCD16"
"capkledo-1","Erythroid"
"capnmfcp-1","Granulocyte_monocyte_progenitor"
"capnonmi-1","Erythroid"
"cbadkchf-1","HSC"
"cbaiejac-1","HSC"
"cbalbcmp-1","HSC"
"cbbdakcj-1","HSC"
"cbblcilc-1","MonoCD14"
"cbboeilp-1","Erythroid"
"cbbokckd-1","HSC"
"cbbolgif-1","Erythroid"
"cbccbdlp-1","HSC"
"cbchlcei-1","HSC"
"cbcjhakd-1","HSC"
"cbckhcmd-1","Granulocyte_monocyte_progenitor"
"cbegkgac-1","Erythroid"
"cbelojoh-1","MonoCD14"
"cbenabek-1","Erythroid"
"cbfamckb-1","Erythroid"
"cbfbbmeg-1","Erythroid"
"cbfblbcf-1","HSC"
"cbfeekhl-1","Erythroid"
"cbfibicc-1","Granulocyte_monocyte_progenitor"
"cbfjemfj-1","HSC"
"cbfkiaoi-1","Plasma_cell"
"cbflbjcj-1","HSC"
"cbfljbdc-1","pDC"
"cbggngce-1","HSC"
"cbginohn-1","Erythroid"
"cbgjgnkf-1","Erythroid"
"cbigobhb-1","Erythroid"
"cbjaicnn-1","Erythroid"
"cbjbikpn-1","Erythroid"
"cbjcgggh-1","Platelet"
"cbjoccfg-1","Erythroid"
"cblkknml-1","Erythroid"
"cbmpdkgf-1","Erythroid"
"cbncigij-1","HSC"
"cbplbjnk-1","Erythroid"
"ccabmopc-1","Erythroid"
"ccadfgcc-1","Plasma_cell"
"ccaggepc-1","pDC"
"ccbeemio-1","Erythroid"
"ccbhioph-1","HSC"
"ccbjmboo-1","Erythroid"
"ccccjcle-1","Granulocyte_monocyte_progenitor"
"cccehnfd-1","HSC"
"cccfebhp-1","Plasma_cell"
"cccjjnpm-1","Erythroid"
"ccdgpfoo-1","Erythroid"
"ccdkimio-1","MonoCD14"
"ccdlblca-1","Erythroid"
"ccdmelid-1","Erythroid"
"ccdnbnmc-1","Erythroid"
"ccebjpda-1","Erythroid"
"ccehahgb-1","HSC"
"cceihifc-1","Plasma_cell"
"ccejalgb-1","pDC"
"ccejplbp-1","Erythroid"
"ccfcclpd-1","Erythroid"
"ccfcebjl-1","MonoCD14"
"ccfcejgp-1","Erythroid"
"ccfdmdfg-1","Erythroid"
"ccfiagpf-1","MonoCD16"
"ccfjnjdl-1","CD4_T_naive"
"ccfkjomd-1","Erythroid"
"ccfknflf-1","Erythroid"
"ccfmahhe-1","Erythroid"
"ccfnadme-1","Erythroid"
"ccfnlmmh-1","Erythroid"
"cchhdbem-1","Erythroid"
"cchkgbcd-1","B_progenitor"
"cchpbeho-1","Erythroid"
"ccialbmc-1","Plasma_cell"
"ccihpipb-1","MonoCD14"
"cciipiad-1","Granulocyte_monocyte_progenitor"
"ccijkemm-1","HSC"
"ccijmoaj-1","Plasma_cell"
"ccindejg-1","pDC"
"ccjbphld-1","HSC"
"ccjeegpk-1","Erythroid"
"ccjfkfdb-1","Erythroid"
"ccjimfph-1","Erythroid"
"ccjjddbd-1","MonoCD14"
"cckgalan-1","Erythroid"
"cckidaem-1","MonoCD14"
"cckipemm-1","Erythroid"
"ccldhcjj-1","Erythroid"
"cclfjkha-1","Erythroid"
"cclfngod-1","Plasma_cell"
"cclikkjp-1","Erythroid"
"cclkdddm-1","Erythroid"
"cclljcac-1","Erythroid"
"cclloifo-1","Erythroid"
"ccmchmke-1","Plasma_cell"
"ccmepkoc-1","Plasma_cell"
"ccminkeg-1","Erythroid"
"ccnakjcg-1","HSC"
"ccnfcecj-1","Erythroid"
"ccnoalpe-1","MonoCD14"
"ccpelceh-1","Erythroid"
"cdcejnjk-1","Erythroid"
"cdchieda-1","Erythroid"
"cdciacbi-1","Erythroid"
"cdcibllf-1","Erythroid"
"cdcndljb-1","Erythroid"
"cdfhdpal-1","Erythroid"
"cdfmajmh-1","Erythroid"
"cdfngkbi-1","Erythroid"
"cdgcfelb-1","Erythroid"
"cdgdicif-1","Erythroid"
"cdgjmhmj-1","Erythroid"
"cdhplomg-1","Erythroid"
"cdjkbeml-1","HSC"
"cdndagpa-1","Erythroid"
"cdnopkmk-1","Granulocyte_monocyte_progenitor"
"cdoipgdo-1","Erythroid"
"cdpjacbe-1","Granulocyte_monocyte_progenitor"
"ceaephbk-1","Erythroid"
"ceafbohp-1","Erythroid"
"ceaklldp-1","Granulocyte_monocyte_progenitor"
"cebndcfo-1","Erythroid"
"ceejlhhh-1","Platelet"
"ceekchfe-1","Erythroid"
"cefpeffh-1","HSC"
"cegglieg-1","Erythroid"
"cehpicaf-1","Erythroid"
"cehpmkog-1","Erythroid"
"ceimafad-1","Erythroid"
"ceinibak-1","Erythroid"
"cejbchic-1","Erythroid"
"cejcgbif-1","MonoCD14"
"cekbblpb-1","Erythroid"
"cekcakon-1","Erythroid"
"cekicpma-1","Erythroid"
"cekndpbj-1","Erythroid"
"celafglp-1","Erythroid"
"celnpnci-1","Erythroid"
"cembdnij-1","Erythroid"
"cembknod-1","Erythroid"
"cembpeab-1","Erythroid"
"cemggmji-1","HSC"
"cenfofjp-1","Erythroid"
"cffabhop-1","HSC"
"cffelenn-1","HSC"
"cfgnbmog-1","Erythroid"
"cfgpleop-1","Erythroid"
"cfhfkjhl-1","Erythroid"
"cfhghbbf-1","Erythroid"
"cfhiffdn-1","Erythroid"
"cfhjebpg-1","Erythroid"
"cfiiadnp-1","Erythroid"
"cfjmblik-1","Erythroid"
"cfjmgejg-1","Granulocyte_monocyte_progenitor"
"cfjoaaak-1","Granulocyte_monocyte_progenitor"
"cfkginkh-1","Erythroid"
"cfkhkpnh-1","Erythroid"
"cfkhllee-1","HSC"
"cfkkpbon-1","Plasma_cell"
"cflclokn-1","Platelet"
"cflfechn-1","B_progenitor"
"cfliaebe-1","Erythroid"
"cflifnlc-1","Erythroid"
"cflipgpl-1","Erythroid"
"cflljkok-1","Erythroid"
"cflopmkl-1","Erythroid"
"cflphffo-1","Erythroid"
"cflpnncl-1","Erythroid"
"cfmelhck-1","HSC"
"cfmhdfkb-1","Erythroid"
"cfmibmpm-1","Erythroid"
"cfmndekg-1","MonoCD16"
"cfnhakcb-1","Erythroid"
"cfnnjbfa-1","HSC"
"cfnojlnk-1","Erythroid"
"cfolmfen-1","Granulocyte_monocyte_progenitor"
"cgbhmnnk-1","Erythroid"
"cgbiajfd-1","Erythroid"
"cgbophlp-1","Erythroid"
"cgcgkggf-1","Erythroid"
"cgcjckka-1","Erythroid"
"cgcknpno-1","pDC"
"cgdaabdo-1","Granulocyte_monocyte_progenitor"
"cgdkpggg-1","Plasma_cell"
"cgefjpmp-1","Erythroid"
"cgelpbbl-1","Erythroid"
"cgfibnem-1","Erythroid"
"cgfjjmcb-1","B_memory"
"cgfmiihf-1","MonoCD14"
"cggamfbn-1","Erythroid"
"cgganahj-1","Erythroid"
"cggbicmf-1","Erythroid"
"cggbjape-1","Erythroid"
"cggekbmp-1","T_prolifer"
"cggkldba-1","Erythroid"
"cggmhike-1","Erythroid"
"cghclpck-1","Erythroid"
"cghfjpje-1","Erythroid"
"cghgepck-1","Erythroid"
"cghghkpd-1","Erythroid"
"cghglfch-1","HSC"
"cghiojha-1","Erythroid"
"cghlaabn-1","MonoCD14"
"cghldhcg-1","Erythroid"
"cghmclhp-1","Erythroid"
"cghmjjeg-1","Erythroid"
"cghmmpic-1","Erythroid"
"cghnfeoi-1","Erythroid"
"cgihglmf-1","Plasma_cell"
"cgkbcjkf-1","Granulocyte_monocyte_progenitor"
"cgkmdmpo-1","Erythroid"
"cgknpnoj-1","Erythroid"
"cgkoolmc-1","Erythroid"
"cgkpppfo-1","Erythroid"
"cglbfjjm-1","Erythroid"
"cglgpclj-1","Erythroid"
"cglionfb-1","Granulocyte_monocyte_progenitor"
"cglkknho-1","HSC"
"cgmboeif-1","T_prolifer"
"cgmfghhc-1","Erythroid"
"cgmoccdb-1","Erythroid"
"cgmolmgd-1","Erythroid"
"cgndnlkd-1","Erythroid"
"cgnncldg-1","Erythroid"
"cgogjamh-1","Erythroid"
"cgpbnehn-1","Erythroid"
"cgphpgco-1","Erythroid"
"cgplogfl-1","Erythroid"
"cgppfoff-1","Erythroid"
"chaacgok-1","Erythroid"
"chaaeeka-1","Erythroid"
"chabcmhj-1","Erythroid"
"chajgkee-1","HSC"
"chalcdcn-1","HSC"
"chaleibb-1","CD8_T_memory"
"chapbdkm-1","B_progenitor"
"chapenib-1","CD8_T_memory"
"chapignj-1","Erythroid"
"chbbibng-1","Erythroid"
"chbfmnke-1","HSC"
"chbglgoj-1","HSC"
"chbinhee-1","Granulocyte_monocyte_progenitor"
"chdgompd-1","Erythroid"
"chdkjdhp-1","HSC"
"chdkljaa-1","Platelet"
"chdnmhhp-1","Erythroid"
"cheamjpk-1","Erythroid"
"chemclli-1","pDC"
"chenkgmg-1","Erythroid"
"chfefpfg-1","Erythroid"
"chfjejaj-1","Erythroid"
"chgbmkln-1","Granulocyte_monocyte_progenitor"
"chgcpeci-1","B_progenitor"
"chgefmcm-1","Erythroid"
"chghiien-1","pDC"
"chgjgjeg-1","Erythroid"
"chgkbhmd-1","Erythroid"
"chgkcfnb-1","HSC"
"chgkmhik-1","Erythroid"
"chgnideg-1","Erythroid"
"chhgjpdc-1","Erythroid"
"chhijlhl-1","Erythroid"
"chhklfjl-1","Erythroid"
"chhmoimh-1","Granulocyte_monocyte_progenitor"
"chieggek-1","Erythroid"
"chikekne-1","Erythroid"
"chimnffo-1","Erythroid"
"chioolem-1","Erythroid"
"chjcmhno-1","Erythroid"
"chjcpkoc-1","Erythroid"
"chjefebh-1","Erythroid"
"chjpdmhi-1","Erythroid"
"chkachdg-1","Granulocyte_monocyte_progenitor"
"chkcgabp-1","Erythroid"
"chkegjni-1","Erythroid"
"chklhiid-1","HSC"
"chlcdoan-1","HSC"
"chldlmgf-1","Platelet"
"chlppjkb-1","Erythroid"
"chmbfmfn-1","Erythroid"
"chmcbaoj-1","Erythroid"
"chmcdnen-1","Erythroid"
"chmckpho-1","Erythroid"
"chmdbhnk-1","Erythroid"
"chmdjnpk-1","Erythroid"
"chmfbepm-1","Erythroid"
"chmgheam-1","Erythroid"
"chmhdolg-1","Erythroid"
"chmkhnkg-1","Erythroid"
"chmklifh-1","Erythroid"
"chmlhnhk-1","Erythroid"
"chnbekeh-1","Erythroid"
"chnbkmam-1","HSC"
"chnbljjc-1","HSC"
"chndgneo-1","Erythroid"
"chndmobb-1","HSC"
"chninneo-1","Plasma_cell"
"choppfma-1","Erythroid"
"chpdgibb-1","Erythroid"
"chpgbgkh-1","Erythroid"
"chphddnp-1","Granulocyte_monocyte_progenitor"
"chphodcd-1","B_progenitor"
"chpiidjl-1","HSC"
"chpkbojg-1","HSC"
"cicfbbdd-1","Erythroid"
"ciclabmf-1","Erythroid"
"cicodhab-1","Erythroid"
"cidhbpjj-1","Erythroid"
"cidhcpjo-1","Erythroid"
"cidiphhh-1","Erythroid"
"cidjbjom-1","MonoCD14"
"cidjkoln-1","Erythroid"
"cidlijfe-1","Erythroid"
"cieaoeoj-1","MonoCD14"
"cieaojch-1","B_memory"
