"","celltype"
"aofekalg-1","Erythroid"
"aofffgjo-1","Erythroid"
"aoffgaim-1","Erythroid"
"aoflbfce-1","Erythroid"
"aogljdbb-1","Erythroid"
"aojlgbkb-1","Erythroid"
"aokaiclh-1","Erythroid"
"aokhanii-1","Erythroid"
"aokhfnhn-1","Erythroid"
"aokjfppn-1","HSC"
"aokmhnff-1","Erythroid"
"aollmmbc-1","Erythroid"
"aoojlmhj-1","Erythroid"
"aoomfila-1","Erythroid"
"aoomfnlj-1","Erythroid"
"aopejdcc-1","Erythroid"
"aopodmhd-1","Erythroid"
"apblocjk-1","Erythroid"
"apfceade-1","pDC"
"apflhjnf-1","Erythroid"
"apgmmpop-1","Granulocyte_monocyte_progenitor"
"apioljlp-1","HSC"
"apjdcfha-1","pDC"
"aplmldlg-1","Erythroid"
"apmbjfng-1","Erythroid"
"apmdgfbm-1","Erythroid"
"apmdmmik-1","CD4_T_naive"
"apmggjbf-1","Erythroid"
"apmmfghi-1","Erythroid"
"appfilhc-1","Granulocyte_monocyte_progenitor"
"baaiecpc-1","Erythroid"
"baailghj-1","Erythroid"
"baccimje-1","Granulocyte_monocyte_progenitor"
"backadfl-1","Erythroid"
"bacpikjp-1","Erythroid"
"badadicl-1","Erythroid"
"badaojbc-1","Erythroid"
"badffmih-1","MonoCD14"
"baeoebcn-1","T_prolifer"
"baghieeo-1","Erythroid"
"bagifhki-1","Erythroid"
"bahakpia-1","Erythroid"
"bahfefmb-1","Erythroid"
"bahldiia-1","Erythroid"
"baijhbfl-1","Erythroid"
"bajiclkn-1","Erythroid"
"bajifkhp-1","Erythroid"
"bajjfmfm-1","Erythroid"
"bajkccfo-1","Erythroid"
"bajlfdai-1","Erythroid"
"bakckgim-1","Erythroid"
"bamhfhlf-1","Erythroid"
"bamokada-1","Erythroid"
"bankfbek-1","Erythroid"
"baodgjlp-1","Erythroid"
"baoebicj-1","Granulocyte_monocyte_progenitor"
"baoeckgf-1","Erythroid"
"baokihel-1","Erythroid"
"baokmdck-1","Erythroid"
"baommbil-1","pDC"
"baopafnc-1","Erythroid"
"baopfpdf-1","Erythroid"
"baopjplb-1","HSC"
"bapfecnp-1","Erythroid"
"bapghkjg-1","Erythroid"
"baphdeio-1","Erythroid"
"baphhedb-1","Erythroid"
"bapkgido-1","Erythroid"
"bapmhlcn-1","HSC"
"bapmndkb-1","Erythroid"
"bapoacoe-1","Erythroid"
"bbabdobd-1","Erythroid"
"bbahegec-1","Granulocyte_monocyte_progenitor"
"bbakkijg-1","Erythroid"
"bbalcfhk-1","Erythroid"
"bbalijlk-1","Erythroid"
"bbamecgf-1","Erythroid"
"bbamjaan-1","Erythroid"
"bbamnioh-1","Erythroid"
"bbannggj-1","Erythroid"
"bbapeghi-1","Erythroid"
"bbbcofke-1","Erythroid"
"bbbdhgaj-1","MonoCD14"
"bbbecjcl-1","Erythroid"
"bbbhpcdj-1","Erythroid"
"bbehldkc-1","Plasma_cell"
"bbejadbl-1","Erythroid"
"bbelnnib-1","Erythroid"
"bbeohnlc-1","Erythroid"
"bbfdaamg-1","Erythroid"
"bbfdlgam-1","Platelet"
"bbfdnffa-1","Erythroid"
"bbfgbakl-1","Erythroid"
"bbfhmiii-1","MonoCD14"
"bbfinfai-1","Plasma_cell"
"bbflaphi-1","Erythroid"
"bbfnnpca-1","Erythroid"
"bbfoehom-1","Erythroid"
"bbjdbiai-1","Erythroid"
"bbjefcng-1","Erythroid"
"bbljfpci-1","Erythroid"
"bcbckmec-1","HSC"
"bcblmjlf-1","Erythroid"
"bcbnokeb-1","Erythroid"
"bcchbogo-1","Erythroid"
"bcdaahmb-1","Erythroid"
"bcdlhbih-1","Erythroid"
"bchbnkfe-1","Erythroid"
"bchlfedm-1","Erythroid"
"bchmlaph-1","Erythroid"
"bcidegdl-1","pDC"
"bcjcmhip-1","B_progenitor"
"bcjddako-1","Platelet"
"bcmgdmen-1","Erythroid"
"bcnabgok-1","Erythroid"
"bcnlepgl-1","pDC"
"bcpfjkbj-1","Erythroid"
"bcpkgcpg-1","Erythroid"
"bcpmeemi-1","Erythroid"
"bdaamipm-1","Erythroid"
"bdacailg-1","Erythroid"
"bdaiaije-1","Platelet"
"bdcfoenp-1","Erythroid"
"bddcgfip-1","Erythroid"
"bddjcoge-1","Erythroid"
"bdefapcj-1","Platelet"
"bdefgeao-1","MonoCD16"
"bdhmgkfg-1","B_progenitor"
"bdiekhdd-1","Platelet"
"bdifdeon-1","Erythroid"
"bdifmjkn-1","Erythroid"
"bdjmeaoo-1","Plasma_cell"
"bdkkkmef-1","Erythroid"
"bdkomkci-1","Erythroid"
"bdlnafkj-1","Erythroid"
"bdocibec-1","Erythroid"
"bdodpelj-1","Erythroid"
"bdoeholc-1","Erythroid"
"bdpbfjmj-1","Erythroid"
"bdpdknhn-1","Erythroid"
"bdpeidoj-1","Erythroid"
"bdpjgpgj-1","Erythroid"
"bdpkpeba-1","Erythroid"
"beakglde-1","Erythroid"
"bebdokkp-1","Erythroid"
"bebggdlp-1","Erythroid"
"bebkjhca-1","Erythroid"
"beblhbld-1","Erythroid"
"becgbnbo-1","Erythroid"
"bedngfef-1","MonoCD14"
"beejjfkk-1","Erythroid"
"bekpjnjg-1","Erythroid"
"bemfmnja-1","Erythroid"
"benggalj-1","B_progenitor"
"bepfmmgf-1","HSC"
"bepgiapj-1","HSC"
"bepgjkmk-1","Erythroid"
"bephlmha-1","Erythroid"
"bephnhbf-1","Erythroid"
"bepidiki-1","Erythroid"
"bepkfklh-1","Erythroid"
"bepkkogg-1","Erythroid"
"beplhlco-1","MonoCD14"
"bepmcolc-1","Erythroid"
"bepncdep-1","Erythroid"
"bfcaobco-1","MonoCD14"
"bfccdaib-1","Plasma_cell"
"bfccdead-1","Platelet"
"bfenjkbm-1","Erythroid"
"bfhillmd-1","Erythroid"
"bfjnchlh-1","Plasma_cell"
"bfjoimno-1","Plasma_cell"
"bfkaehci-1","Granulocyte_monocyte_progenitor"
"bfkdleee-1","Platelet"
"bfkgefmj-1","Erythroid"
"bflolgll-1","Erythroid"
"bfnkhpjl-1","Platelet"
"bfonfkei-1","Erythroid"
"bfopbmpp-1","Erythroid"
"bgccbnea-1","Erythroid"
"bgcmhglp-1","Erythroid"
"bgfdhddk-1","Erythroid"
"bggiflcf-1","Erythroid"
"bghdaodh-1","Erythroid"
"bgiobkba-1","Erythroid"
"bgjmmaio-1","Erythroid"
"bgkbdabc-1","Erythroid"
"bgnemlaf-1","Erythroid"
"bgomnmhp-1","Erythroid"
"bhbangai-1","HSC"
"bhecocck-1","Erythroid"
"bhfgghii-1","Plasma_cell"
"bhiehpoh-1","Erythroid"
"bhjlnjjp-1","Granulocyte_monocyte_progenitor"
"bhkffmnl-1","Erythroid"
"bhmgkbhc-1","MonoCD14"
"bhohmedp-1","Erythroid"
"bhoodame-1","Erythroid"
"biagpijn-1","Erythroid"
"biaifocj-1","pDC"
"bibimgol-1","Erythroid"
"bibjndag-1","Erythroid"
"bibjnofl-1","Erythroid"
"bibpoffk-1","Erythroid"
"bidoaeji-1","Erythroid"
"bieccgmh-1","Erythroid"
"bieiidej-1","Erythroid"
"bifobapl-1","Erythroid"
"biibaigh-1","Erythroid"
"biieglpe-1","Erythroid"
"bijfoien-1","Erythroid"
"biklfpac-1","Erythroid"
"bikllfob-1","Erythroid"
"biofkfif-1","Erythroid"
"biofnnna-1","Erythroid"
"biojmelc-1","MonoCD14"
"biokejig-1","Erythroid"
"bipalenn-1","Erythroid"
"bipdiibi-1","Erythroid"
"bipjbbcl-1","Erythroid"
"bjaobjpn-1","Erythroid"
"bjbljkpk-1","Erythroid"
"bjblpcen-1","Erythroid"
"bjboigej-1","Erythroid"
"bjcfbcaj-1","Erythroid"
"bjcgopli-1","HSC"
"bjeidhki-1","Platelet"
"bjfcfkoc-1","pDC"
"bjfpflod-1","Erythroid"
"bjggaick-1","Erythroid"
"bjgllcgo-1","Erythroid"
"bjhbeacf-1","Erythroid"
"bjheejhf-1","Erythroid"
"bjhfkobh-1","Erythroid"
"bjhloldd-1","Erythroid"
"bjilkcip-1","Granulocyte_monocyte_progenitor"
"bjipfoai-1","Erythroid"
"bjjadlle-1","Erythroid"
"bjjafdkb-1","Erythroid"
"bjjbcoad-1","Erythroid"
"bjjcfbfm-1","Erythroid"
"bjjdcoae-1","Platelet"
"bjjnojch-1","Erythroid"
"bjjodapd-1","Erythroid"
"bjjokipe-1","Erythroid"
"bjkggbjb-1","Granulocyte_monocyte_progenitor"
"bjmonaim-1","B_progenitor"
"bjmpapfm-1","Erythroid"
"bjnlphmk-1","Erythroid"
"bjnmjcfg-1","Erythroid"
"bjohaebn-1","Erythroid"
"bjonlhdb-1","Platelet"
"bjpladkh-1","Erythroid"
"bjplkanj-1","Erythroid"
"bjppnign-1","MonoCD14"
"bkaelgkc-1","Erythroid"
"bkcghdcj-1","Erythroid"
"bkciipao-1","Erythroid"
"bkeaacbb-1","Erythroid"
"bkegodoa-1","Erythroid"
"bkeifeje-1","Erythroid"
"bkeimmkh-1","Erythroid"
"bkeipcdc-1","Erythroid"
"bkejdhlo-1","Erythroid"
"bkfoncoh-1","Erythroid"
"bkgjhocm-1","Erythroid"
"bkhbdgcn-1","Erythroid"
"bkhcbjia-1","Erythroid"
"bkiafljb-1","Erythroid"
"bkjgbppg-1","Erythroid"
"bkjnejpk-1","Erythroid"
"bkjnfbed-1","Erythroid"
"bkkfooma-1","Erythroid"
"bkkiefom-1","Erythroid"
"bkkjkhbb-1","Erythroid"
"bkknpmbp-1","Granulocyte_monocyte_progenitor"
"bkkppdfa-1","Erythroid"
"bklcejil-1","Erythroid"
"bkllgdbh-1","Plasma_cell"
"bklocmlf-1","Erythroid"
"bklplcaf-1","Plasma_cell"
"bkmoeodh-1","Erythroid"
"bkncdpmn-1","Erythroid"
"bknnoiac-1","Erythroid"
"bknobjap-1","Erythroid"
"bkoenlcl-1","Erythroid"
"bkogknac-1","Erythroid"
"bkopbdjo-1","Plasma_cell"
"blaaainp-1","Erythroid"
"blaafdhm-1","Erythroid"
"blakbdjl-1","Erythroid"
"blbdihog-1","Erythroid"
"blblidhi-1","Erythroid"
"blcabjnn-1","HSC"
"blconimg-1","Erythroid"
"blglahjj-1","Erythroid"
"blhgamel-1","Erythroid"
"bljbckch-1","Erythroid"
"bljgonme-1","Erythroid"
"bljhkepc-1","Erythroid"
"blknbpli-1","Erythroid"
"blkoafjo-1","Erythroid"
"blldbgda-1","Erythroid"
"bllegjll-1","Erythroid"
"blndghaj-1","Erythroid"
"blogbhib-1","Erythroid"
"blogeipp-1","HSC"
"bloodpjj-1","Erythroid"
"blplckhh-1","Erythroid"
"bmadnajn-1","MonoCD16"
"bmagiipb-1","Erythroid"
"bmbanhgi-1","MonoCD14"
"bmbgmecg-1","MonoCD14"
"bmbgnoen-1","Erythroid"
"bmbhhobc-1","Erythroid"
"bmbipfoi-1","Erythroid"
"bmbjkjjk-1","Platelet"
"bmfhbhob-1","Erythroid"
"bmhdgaop-1","Erythroid"
"bmjdkngo-1","Erythroid"
"bmjfbiej-1","Erythroid"
"bmjnicno-1","Erythroid"
"bmliiiea-1","Erythroid"
"bmlmhpof-1","Erythroid"
"bmphmlfn-1","Erythroid"
"bmpjbdgi-1","Erythroid"
"bmpjeefn-1","Erythroid"
"bmpkmdip-1","Erythroid"
"bnalkbgf-1","Erythroid"
"bnamdmgf-1","Erythroid"
"bnblapdc-1","Erythroid"
"bncanmeg-1","Erythroid"
"bndjgobl-1","HSC"
"bneicfag-1","Erythroid"
"bnemlknf-1","Erythroid"
"bnepkpda-1","MonoCD14"
"bnfaellf-1","Erythroid"
"bnffkbco-1","Erythroid"
"bnfjfjaf-1","MonoCD14"
"bngakkpj-1","Erythroid"
"bngalkdb-1","Erythroid"
"bngcjkob-1","Erythroid"
"bngcmbbp-1","Erythroid"
"bnghlehh-1","Erythroid"
"bngmlfim-1","Erythroid"
"bngpgiad-1","Erythroid"
"bngphibn-1","Erythroid"
"bngpnecp-1","MonoCD14"
"bnhbmhhe-1","Erythroid"
"bnhceefk-1","Erythroid"
"bnhdkipo-1","Erythroid"
"bniapnkm-1","Erythroid"
"bniecdbj-1","Erythroid"
"bnjamnbk-1","Erythroid"
"bnjjbhng-1","Erythroid"
"bnokfaoi-1","Erythroid"
"bobblnkc-1","Erythroid"
"bobnjejd-1","Erythroid"
"bocnlebg-1","Erythroid"
"bococgcn-1","Erythroid"
"bocombjb-1","Erythroid"
"bodabfnf-1","Erythroid"
"bodafmeo-1","Erythroid"
"bodaioak-1","Erythroid"
"bogmbokf-1","Erythroid"
"bohhnndk-1","Erythroid"
"bohhooah-1","Erythroid"
"boifbjmp-1","Erythroid"
"bojcjonb-1","Erythroid"
"boknggij-1","Erythroid"
"bomagiib-1","Erythroid"
"bpbihphf-1","Erythroid"
"bpcenacp-1","Erythroid"
"bpcjfhgc-1","Granulocyte_monocyte_progenitor"
"bpcmabjk-1","Erythroid"
"bpdolcoa-1","Erythroid"
"bphadhoi-1","Erythroid"
"bphbmfhg-1","Erythroid"
"bpkamjdn-1","Erythroid"
"bpkecpbl-1","Erythroid"
"bpkknlfi-1","Erythroid"
"bpnenkcc-1","Erythroid"
"bpnhlkka-1","Erythroid"
"bpnijlff-1","Erythroid"
"bpnohlah-1","Plasma_cell"
"bppchigh-1","Erythroid"
"caechola-1","Erythroid"
"caedflkk-1","Erythroid"
"cafdapee-1","Erythroid"
"cafflngb-1","Erythroid"
"cafooemh-1","MonoCD14"
"cagkgdki-1","Erythroid"
"cakliemd-1","Erythroid"
"caldmpbn-1","Erythroid"
"caldpbmm-1","Erythroid"
"camakafn-1","CD8_T_memory"
"camamhjc-1","Erythroid"
"camliebo-1","Erythroid"
"cbbkjljb-1","Erythroid"
"cbcbddbi-1","Erythroid"
"cbcfmnbo-1","Erythroid"
"cbcpaokm-1","Erythroid"
"cbhhhjgi-1","Erythroid"
"cboclhnf-1","Erythroid"
"ccgdfdpn-1","Erythroid"
"ccpbjgjj-1","MonoCD14"
"cdbnofom-1","Erythroid"
"cdcalaln-1","Erythroid"
"cdgejmgg-1","Erythroid"
"cdgjmkml-1","Erythroid"
"cdjdccbe-1","Erythroid"
"cdjiipam-1","Erythroid"
"cdlfhelj-1","Erythroid"
"cdlfjdfc-1","Erythroid"
"cdmafffg-1","Erythroid"
"cdmpedld-1","Erythroid"
"cdnfinhf-1","Erythroid"
"cdoggjmm-1","Erythroid"
"cdohomjj-1","Erythroid"
"cdpbifik-1","Erythroid"
"cdpdceaf-1","Granulocyte_monocyte_progenitor"
"cdpmbmpi-1","Erythroid"
"cdpmhjdj-1","Granulocyte_monocyte_progenitor"
"ceabflki-1","HSC"
"ceakbkgd-1","Erythroid"
"cebdjfpm-1","Erythroid"
"cecmopmh-1","Platelet"
"ceemhign-1","Erythroid"
"ceiajlpl-1","Erythroid"
"ceigkeec-1","HSC"
"ceigpeke-1","Erythroid"
"cekcpebf-1","Erythroid"
"celcpjdf-1","Erythroid"
"celdkokb-1","Granulocyte_monocyte_progenitor"
"ceognjig-1","Erythroid"
"ceombedm-1","Erythroid"
"ceplldee-1","Erythroid"
"cepnkgll-1","Erythroid"
"cepobpnf-1","Erythroid"
"cepodgcj-1","Erythroid"
"cepodndf-1","Erythroid"
"cfahjlpb-1","Erythroid"
"cfamnaae-1","Erythroid"
"cfbnaclp-1","Erythroid"
"cfbnjhoe-1","Erythroid"
"cfboodho-1","Erythroid"
"cfcjeicl-1","Erythroid"
"cffmpnjp-1","Erythroid"
"cfglongg-1","Erythroid"
"cfhbkpec-1","MonoCD16"
"cfhjhlih-1","B_progenitor"
"cfijbcoh-1","Erythroid"
"cfijjfcb-1","Erythroid"
"cfjgoffe-1","Erythroid"
"cfjifgon-1","Erythroid"
"cfjjhbkb-1","Erythroid"
"cfjjobdg-1","Erythroid"
"cfleoein-1","Erythroid"
"cfpbkcem-1","Erythroid"
"cfpchgdn-1","Erythroid"
"cgcaojcn-1","Erythroid"
"cgcibmdj-1","Erythroid"
"cgcipaon-1","Granulocyte_monocyte_progenitor"
"cgcjjika-1","Erythroid"
"cggdgbgd-1","Erythroid"
"cghfiecp-1","Erythroid"
"cghhggcn-1","HSC"
"cghneggl-1","Erythroid"
"cgiaecmi-1","Erythroid"
"cgminolc-1","Erythroid"
"cgpimjac-1","Erythroid"
"chandkjp-1","Erythroid"
"chbcagep-1","Erythroid"
"chbnmlgd-1","Erythroid"
"chdccimb-1","Erythroid"
"chdndhge-1","Erythroid"
"cheeaomn-1","Erythroid"
"chempekl-1","Erythroid"
"chgdilme-1","Erythroid"
"chglepjm-1","Erythroid"
"chhbflon-1","Erythroid"
"chhjgjop-1","Erythroid"
"chhkekbn-1","Erythroid"
"chlcafmk-1","HSC"
"chlgmnni-1","Erythroid"
"chliibai-1","Erythroid"
"chmadeli-1","Erythroid"
"chmehkla-1","Erythroid"
"chmpioch-1","Plasma_cell"
"chnabanc-1","Erythroid"
"chnddide-1","Plasma_cell"
"chnfbojl-1","Granulocyte_monocyte_progenitor"
"chodcfin-1","Erythroid"
"chodplbn-1","Erythroid"
"chofmmpb-1","Erythroid"
"chomlmac-1","Erythroid"
"chooklda-1","Erythroid"
"choopbdg-1","Erythroid"
"chpaabdo-1","Erythroid"
"chpaoddm-1","Erythroid"
"chpapmhk-1","Erythroid"
"chpbdghd-1","Erythroid"
"cibocceh-1","Erythroid"
"cichbefl-1","Erythroid"
"cicljfen-1","Erythroid"
"cicmcdag-1","Erythroid"
"cicmgbmb-1","Erythroid"
"cicnieah-1","Erythroid"
"cidbdonn-1","Erythroid"
"cidcgpnc-1","HSC"
"cidimcdp-1","Erythroid"
"ciecmdkk-1","Erythroid"
"ciedkjop-1","Erythroid"
"ciekkgfd-1","Erythroid"
"cielglhf-1","Erythroid"
"ciflkbbc-1","Erythroid"
"cifolppa-1","Erythroid"
"cigmlcmg-1","Erythroid"
"ciippdhk-1","Erythroid"
"cijafehk-1","Erythroid"
"cijepknl-1","MonoCD14"
"cijhggih-1","HSC"
"cijhhlci-1","Plasma_cell"
"cijiphbn-1","Erythroid"
"cijkffnk-1","Erythroid"
"cijlhocd-1","Erythroid"
"cijlmocd-1","Erythroid"
"cijnjpgk-1","Erythroid"
"cijpebge-1","Erythroid"
"cikahagg-1","MonoCD14"
"cikanell-1","MonoCD14"
"cikbibeg-1","MonoCD14"
"cikgcafe-1","Erythroid"
"ciknkael-1","HSC"
"cilabndg-1","HSC"
"cildcebg-1","HSC"
"cileggcf-1","Granulocyte_monocyte_progenitor"
"cilhjejh-1","Plasma_cell"
"cilifboh-1","Erythroid"
"ciligaan-1","Plasma_cell"
"cilkmchc-1","HSC"
"cilmajop-1","MonoCD14"
