"","celltype"
"abhgpgkn-1","Granulocyte_monocyte_progenitor"
"abhhohhe-1","Neutrophil"
"abhjgkjb-1","Neutrophil"
"abhjimji-1","B_naive"
"abhjlmaa-1","Neutrophil"
"abhkknjj-1","Neutrophil"
"abhlgaci-1","B_progenitor"
"abhmjcnh-1","Neutrophil"
"abiaggel-1","Neutrophil"
"abibjmfg-1","Erythroid"
"abicanpm-1","Granulocyte_monocyte_progenitor"
"abiefgda-1","HSC"
"abihcglb-1","Granulocyte_monocyte_progenitor"
"abihmipk-1","HSC"
"abiiempi-1","Granulocyte_monocyte_progenitor"
"abikncki-1","Erythroid"
"abiknnje-1","Neutrophil"
"abinohhm-1","Neutrophil"
"abiomkbi-1","Neutrophil"
"abionlgd-1","HSC"
"abipbgmm-1","HSC"
"abipegki-1","Granulocyte_monocyte_progenitor"
"abjcijem-1","Erythroid"
"abjdhkhj-1","B_progenitor"
"abjlkofd-1","Neutrophil"
"abjohjda-1","Erythroid"
"abjpcicp-1","HSC"
"abkakoep-1","Neutrophil"
"abkckmff-1","T_prolifer"
"abkckmhk-1","B_progenitor"
"abkeekni-1","Erythroid"
"abkekcfi-1","Neutrophil"
"abkfddnh-1","Erythroid"
"abkjcieb-1","Nonhaem"
"abklniig-1","B_naive"
"abknhpfg-1","MonoCD14"
"abkpjokm-1","Neutrophil"
"abkplobd-1","Erythroid"
"ablbmfkn-1","Nonhaem"
"ablffgmj-1","B_progenitor"
"ablgbncg-1","Nonhaem"
"ablgmehl-1","HSC"
"ablhkkbb-1","Granulocyte_monocyte_progenitor"
"ablhmahf-1","Nonhaem"
"ablhmaja-1","BaEoMa"
"ablhpecp-1","HSC"
"abliiboi-1","B_progenitor"
"ablkonoa-1","HSC"
"ablndbbm-1","Erythroid"
"ablnokji-1","Granulocyte_monocyte_progenitor"
"ablokdlb-1","Erythroid"
"ablpimhm-1","Neutrophil"
"abmaflii-1","B_progenitor"
"abmahbeg-1","HSC"
"abmcenki-1","HSC"
"abmeeidh-1","Granulocyte_monocyte_progenitor"
"abmegfgd-1","B_memory"
"abmhejno-1","HSC"
"abmhphgk-1","HSC"
"abmiemmi-1","Erythroid"
"abmihiac-1","Granulocyte_monocyte_progenitor"
"abmldilj-1","MonoCD14"
"abmojdbp-1","Erythroid"
"abmpdaok-1","pDC"
"abmpmmho-1","HSC"
"abnbdmii-1","B_progenitor"
"abnbeokb-1","Plasma_cell"
"abnbjidn-1","Granulocyte_monocyte_progenitor"
"abndgcel-1","Neutrophil"
"abndofjk-1","HSC"
"abneajkm-1","HSC"
"abnfbcib-1","B_naive"
"abnfgdbc-1","Macrophage"
"abnhlckh-1","Macrophage"
"abnjjieb-1","Neutrophil"
"abnkjmgg-1","HSC"
"abnmaado-1","HSC"
"abnmldpl-1","HSC"
"abnoehhl-1","Macrophage"
"abnohefm-1","HSC"
"abocookm-1","B_memory"
"abodmobj-1","MonoCD14"
"abogheai-1","Granulocyte_monocyte_progenitor"
"abogkagn-1","Nonhaem"
"abohaabn-1","Erythroid"
"abohbpbe-1","Neutrophil"
"abohelcj-1","Neutrophil"
"abohnneg-1","Plasma_cell"
"abokhjei-1","MonoCD14"
"abonflom-1","CD4_T_memory"
"aboojjki-1","MonoCD14"
"abpabgbb-1","MonoCD14"
"abpacjke-1","Macrophage"
"abpaoknm-1","Erythroid"
"abpbgnek-1","Granulocyte_monocyte_progenitor"
"abpdjaii-1","HSC"
"abpeipka-1","Nonhaem"
"abpfhjgo-1","Neutrophil"
"abpiakfa-1","Nonhaem"
"abpiffgg-1","Erythroid"
"abpkmige-1","B_progenitor"
"abplddbc-1","B_progenitor"
"abpnpeig-1","MonoCD14"
"abpphema-1","MonoCD14"
"acadlomi-1","Neutrophil"
"acaedbne-1","B_memory"
"acaenpck-1","Neutrophil"
"acafchod-1","MonoCD14"
"acahblob-1","Neutrophil"
"acaidfmg-1","HSC"
"acaigjka-1","Neutrophil"
"acaijeko-1","Neutrophil"
"acajonll-1","Neutrophil"
"acakelnl-1","B_memory"
"acanjipl-1","Neutrophil"
"acapcagd-1","B_memory"
"acbgggib-1","HSC"
"acbiclia-1","Plasma_cell"
"acbjgjog-1","HSC"
"acbmebia-1","B_progenitor"
"acbmhbbc-1","Granulocyte_monocyte_progenitor"
"acbomjgi-1","MonoCD14"
"acbplifi-1","BaEoMa"
"acbpmdlc-1","Nonhaem"
"accddmmm-1","HSC"
"accfgdpc-1","HSC"
"accfgonk-1","HSC"
"accjbaae-1","HSC"
"accjfdjp-1","B_memory"
"acclfbke-1","Granulocyte_monocyte_progenitor"
"accliafb-1","BaEoMa"
"accloilg-1","HSC"
"accobahm-1","HSC"
"accpclbh-1","B_progenitor"
"accppeji-1","B_naive"
"acdbaaen-1","MonoCD14"
"acdcmcoh-1","HSC"
"acdgfmkn-1","Neutrophil"
"acdipeml-1","CD4_T_naive"
"acdjkbbl-1","Erythroid"
"acdkacfi-1","Neutrophil"
"acdkaljm-1","B_progenitor"
"acdkdmce-1","Erythroid"
"acdlngpa-1","B_memory"
"acednlkg-1","Erythroid"
"acedpmnm-1","Granulocyte_monocyte_progenitor"
"aceinhno-1","HSC"
"acelkjlf-1","Erythroid"
"acelnkpb-1","Erythroid"
"acfemace-1","Nonhaem"
"acfijohk-1","HSC"
"acfldmke-1","Erythroid"
"acfmmfik-1","Erythroid"
"acfnbmcn-1","Erythroid"
"acggkpef-1","Granulocyte_monocyte_progenitor"
"acghlhla-1","CD8_T_memory"
"acgjlgai-1","MonoCD14"
"acgmoclg-1","Macrophage"
"acgoeoih-1","BaEoMa"
"acgplmno-1","B_progenitor"
"achgcafl-1","Granulocyte_monocyte_progenitor"
"achggccj-1","Neutrophil"
"achgljfm-1","Plasma_cell"
"achhmnih-1","HSC"
"achlchcg-1","B_progenitor"
"acicgadf-1","HSC"
"acidaemc-1","Neutrophil"
"aciddgcc-1","B_progenitor"
"acidogan-1","MonoCD14"
"aciebfja-1","HSC"
"acifihhf-1","HSC"
"acigdgok-1","HSC"
"acigidoi-1","Neutrophil"
"acihiafj-1","B_progenitor"
"acihnekd-1","Nonhaem"
"acilmnho-1","Neutrophil"
"acinjeea-1","HSC"
"acioheee-1","B_naive"
"acjalomp-1","Neutrophil"
"acjamefi-1","CD4_T_naive"
"acjdallk-1","Erythroid"
"acjdniha-1","Granulocyte_monocyte_progenitor"
"acjgbeja-1","Granulocyte_monocyte_progenitor"
"acjibhhp-1","Macrophage"
"acjijcmc-1","HSC"
"acjkbcgm-1","B_progenitor"
"acjkcinn-1","Neutrophil"
"acjklbpj-1","B_progenitor"
"acjmfpjg-1","Macrophage"
"ackcadig-1","HSC"
"ackfgilg-1","B_progenitor"
"ackgfckh-1","Granulocyte_monocyte_progenitor"
"ackhkgcc-1","Neutrophil"
"ackjnmnl-1","Granulocyte_monocyte_progenitor"
"ackjoclk-1","HSC"
"ackmahio-1","Nonhaem"
"ackmbmdk-1","HSC"
"ackmejbp-1","HSC"
"ackonbfk-1","Neutrophil"
"ackpllol-1","Granulocyte_monocyte_progenitor"
"acldeplc-1","HSC"
"acldmfjb-1","HSC"
"acldnema-1","Macrophage"
"aclebjlp-1","HSC"
"acleence-1","Neutrophil"
"aclemfjf-1","CD4_T_memory"
"acljafnl-1","Erythroid"
"acljfmeh-1","HSC"
"aclpmegc-1","Neutrophil"
"acmahilm-1","Neutrophil"
"acmcajgo-1","Erythroid"
"acmnkocg-1","Neutrophil"
"acmnoepj-1","MonoCD14"
"acmpkada-1","Erythroid"
"acnapdao-1","MonoCD14"
"acnbopke-1","B_memory"
"acndgimc-1","Neutrophil"
"acnhhfkg-1","MonoCD14"
"acnpplmd-1","HSC"
"acocmcac-1","HSC"
"acodfgle-1","B_naive"
"acodjefj-1","Erythroid"
"acogndoc-1","Neutrophil"
"acognjah-1","Granulocyte_monocyte_progenitor"
"acohadip-1","HSC"
"acojfkbl-1","Neutrophil"
"acokjlhp-1","HSC"
"acoldcph-1","Plasma_cell"
"acoldfnj-1","Neutrophil"
"acomdbkc-1","MonoCD14"
"acomdlnp-1","Plasma_cell"
"acpajnin-1","HSC"
"acphfkem-1","Nonhaem"
"acpiikon-1","Granulocyte_monocyte_progenitor"
"acpijplg-1","B_memory"
"acpkfeno-1","B_progenitor"
"acpomphh-1","MonoCD14"
"adacipha-1","Erythroid"
"adadgbda-1","MonoCD14"
"adaefloc-1","Neutrophil"
"adahelnp-1","Nonhaem"
"adapipob-1","Granulocyte_monocyte_progenitor"
"adbclfke-1","Macrophage"
"adbdaidd-1","Plasma_cell"
"adbeghln-1","HSC"
"adbelceo-1","HSC"
"adbelohg-1","Neutrophil"
"adbhpbfm-1","Granulocyte_monocyte_progenitor"
"adbjcjjm-1","Neutrophil"
"adbjkimo-1","Neutrophil"
"adbkkabf-1","Erythroid"
"adceppdn-1","HSC"
"adchmnbj-1","B_naive"
"adckcnek-1","B_naive"
"adckhcgd-1","HSC"
"adckibjk-1","B_progenitor"
"adcmilkb-1","MonoCD14"
"adcmogfl-1","Granulocyte_monocyte_progenitor"
"adcnknfd-1","Granulocyte_monocyte_progenitor"
"addboble-1","Neutrophil"
"adddblhl-1","Nonhaem"
"adddkalo-1","Neutrophil"
"addeidfm-1","Granulocyte_monocyte_progenitor"
"addfcbng-1","HSC"
"addgnjbl-1","HSC"
"addhdkil-1","HSC"
"addhhagj-1","Plasma_cell"
"addhiknl-1","HSC"
"addhjcgj-1","B_progenitor"
"addjegcp-1","HSC"
"addjgkad-1","Neutrophil"
"addkbkgo-1","HSC"
"addkncbk-1","MonoCD14"
"addlhold-1","Neutrophil"
"addmdpcp-1","Neutrophil"
"adebbmgd-1","Erythroid"
"adecghej-1","MonoCD14"
"adeebcjp-1","Erythroid"
"adeeogfk-1","B_progenitor"
"adejihop-1","Neutrophil"
"adejjiae-1","Neutrophil"
"adenobad-1","Plasma_cell"
"adfhjfkn-1","B_progenitor"
"adfjemjm-1","Neutrophil"
"adfoefjc-1","HSC"
"adgbcmde-1","HSC"
"adgcclel-1","Erythroid"
"adgdcmgf-1","HSC"
"adggdpaf-1","MonoCD14"
"adggfihp-1","Plasma_cell"
"adgjofmo-1","Erythroid"
"adhikmkc-1","Macrophage"
"adhlbknf-1","Erythroid"
"adhmgdbe-1","MonoCD14"
"adhofkgm-1","Erythroid"
"adhpfkce-1","MonoCD14"
"adhpnfee-1","Neutrophil"
"adiapign-1","HSC"
"adiapkfg-1","Neutrophil"
"adifgmeh-1","B_naive"
"adiijaap-1","Granulocyte_monocyte_progenitor"
"adjcamfa-1","HSC"
"adjdaaof-1","Erythroid"
"adjddpco-1","Neutrophil"
"adjhgafd-1","Nonhaem"
"adjjjnlj-1","Plasma_cell"
"adkbcehk-1","Neutrophil"
"adkbffpm-1","Macrophage"
"adkcldhm-1","Macrophage"
"adkdieih-1","B_naive"
"adkdnlfn-1","MonoCD14"
"adkfodjp-1","CD4_T_naive"
"adkgdidg-1","HSC"
"adkghkhc-1","Plasma_cell"
"adkgkafo-1","Plasma_cell"
"adkglfhe-1","Macrophage"
"adkidjni-1","Nonhaem"
"adkkbjfo-1","MonoCD14"
"adkkcfbc-1","MonoCD14"
"adkkgean-1","Neutrophil"
"adklbkhh-1","HSC"
"adkllobh-1","HSC"
"adkmcilp-1","Plasma_cell"
"adkmfpgh-1","B_progenitor"
"adkmohnm-1","B_progenitor"
"adkoiebn-1","MonoCD14"
"adkojped-1","Erythroid"
"adlaeldi-1","MonoCD14"
"adlajndc-1","Macrophage"
"adlbcfke-1","B_progenitor"
"adlbnmif-1","HSC"
"adlcihlj-1","Neutrophil"
"adleaick-1","Plasma_cell"
"adlfnafm-1","Macrophage"
"adlgkkae-1","HSC"
"adlhphdg-1","HSC"
"adlkkgmf-1","Nonhaem"
"adlkmnii-1","MonoCD14"
"adlmacog-1","Plasma_cell"
"adlokgcc-1","Nonhaem"
"adlpnoma-1","Nonhaem"
"admbcfhn-1","B_naive"
"admbneni-1","MAIT_gdT"
"admdmfdh-1","Neutrophil"
"admgpipo-1","Plasma_cell"
"admhdfgb-1","Nonhaem"
"admhkgie-1","HSC"
"admhlaog-1","Granulocyte_monocyte_progenitor"
"admjpnok-1","HSC"
"admkhaam-1","HSC"
"admkppje-1","HSC"
"admmjbig-1","HSC"
"admnbdgd-1","Neutrophil"
"admnmfag-1","HSC"
"admojnad-1","CD4_T_naive"
"admpfbkf-1","Erythroid"
"adncnkli-1","HSC"
"adnegbac-1","Granulocyte_monocyte_progenitor"
"adnfnaoe-1","Plasma_cell"
"adniepil-1","B_progenitor"
"adnmadpj-1","pDC"
"adnmmicd-1","Erythroid"
"adnnkaco-1","HSC"
"adnofcfh-1","B_naive"
"adnoieeg-1","MonoCD14"
"adnolpob-1","Nonhaem"
"adnpnidg-1","B_progenitor"
"adoabbmk-1","Macrophage"
"adodpebd-1","Nonhaem"
"adohgaca-1","Erythroid"
"adohjefl-1","Erythroid"
"adoigkil-1","MonoCD14"
"adojgfdp-1","Erythroid"
"adojkaja-1","MonoCD16"
"adoklfbh-1","Neutrophil"
"adolmoad-1","Nonhaem"
"adomiddn-1","Neutrophil"
"adonolhc-1","MonoCD14"
"adonppcl-1","MonoCD14"
"adpanhcf-1","Nonhaem"
"adpappmh-1","Macrophage"
"adpceode-1","MonoCD14"
"adpcgefo-1","Macrophage"
"adpdchag-1","Erythroid"
"adpelpnd-1","Macrophage"
"adpfhobo-1","MonoCD14"
"adpgenmk-1","Nonhaem"
"adphnolo-1","Neutrophil"
"adpjimde-1","B_memory"
"adpjpmkp-1","HSC"
"adpkecpl-1","MonoCD14"
"adpldjoi-1","B_naive"
"adplncih-1","Macrophage"
"adplondn-1","Neutrophil"
"adpmcjoi-1","Macrophage"
"adpmeipl-1","Granulocyte_monocyte_progenitor"
"adpmlllo-1","Neutrophil"
"adpondnf-1","HSC"
"aeaejmnc-1","Nonhaem"
"aeafabeh-1","Neutrophil"
"aeagfgpa-1","B_progenitor"
"aeahcnpj-1","Erythroid"
"aeahfffi-1","Erythroid"
"aeahkehj-1","Nonhaem"
"aeajgofp-1","B_progenitor"
"aeajnchk-1","Nonhaem"
"aeajpgfm-1","Plasma_cell"
"aealhgkn-1","NK_cell"
"aealjocg-1","Macrophage"
"aealkidm-1","MonoCD14"
"aeamjmik-1","Granulocyte_monocyte_progenitor"
"aeanfhia-1","Nonhaem"
"aeaodjik-1","Nonhaem"
"aeaohbmk-1","Granulocyte_monocyte_progenitor"
"aeapkkgh-1","Neutrophil"
"aeaplimd-1","Nonhaem"
"aeapnioo-1","Neutrophil"
"aebafdcl-1","Neutrophil"
"aebcgmmb-1","B_memory"
"aebcmnom-1","HSC"
"aebehobf-1","Neutrophil"
"aebenbak-1","Nonhaem"
"aebgphij-1","Neutrophil"
"aebhgljj-1","HSC"
"aebhiooa-1","MonoCD14"
"aebjafhl-1","Granulocyte_monocyte_progenitor"
"aebklmjg-1","NK_cell"
"aebknomo-1","HSC"
"aeblafin-1","MonoCD14"
"aebloejc-1","MonoCD14"
"aeblonfe-1","Nonhaem"
"aebmehbm-1","Plasma_cell"
"aecbcfbh-1","Granulocyte_monocyte_progenitor"
"aecegfpo-1","Erythroid"
"aecfcfae-1","Erythroid"
"aecfpnab-1","Erythroid"
"aecmpkoa-1","Macrophage"
"aedkjoji-1","HSC"
"aedomnii-1","HSC"
"aedonjmk-1","Nonhaem"
"aeecjbgb-1","Granulocyte_monocyte_progenitor"
"aeedppcd-1","Neutrophil"
"aeeenbkn-1","Nonhaem"
"aeefamdj-1","Neutrophil"
"aeefodnk-1","B_progenitor"
"aeegplol-1","MonoCD14"
"aeekgfne-1","B_memory"
"aeemifio-1","Erythroid"
"aeenlhhj-1","MonoCD14"
"aeeodhgn-1","B_progenitor"
"aeeoegjj-1","Neutrophil"
"aeeoekpi-1","Erythroid"
"aefdbkbl-1","Neutrophil"
"aefhneml-1","MonoCD14"
"aefholon-1","pDC"
"aefinbfk-1","Neutrophil"
"aefjmgaf-1","CD4_T_naive"
"aefkflcc-1","CD4_T_naive"
"aefloeoh-1","Erythroid"
"aeflpdol-1","MonoCD14"
"aefmjoie-1","MonoCD14"
"aefmpjcg-1","NK_cell"
"aegdnmdo-1","Nonhaem"
"aegeopcm-1","NK_cell"
"aegfkeoo-1","Erythroid"
"aeghimea-1","CD4_T_naive"
"aegkpgej-1","B_progenitor"
"aegkpjfb-1","Erythroid"
"aeglopjf-1","Plasma_cell"
"aegmdodf-1","Erythroid"
"aegoaknm-1","Neutrophil"
"aegoblba-1","MonoCD14"
"aegognhi-1","B_progenitor"
"aegooljg-1","Macrophage"
"aegppgee-1","B_progenitor"
"aehbhidj-1","Erythroid"
"aehbigin-1","Macrophage"
"aehbnhbg-1","Neutrophil"
"aehdccll-1","Neutrophil"
"aeheopbm-1","Neutrophil"
"aehepdac-1","Nonhaem"
"aehhpnmj-1","B_naive"
"aehjmnfi-1","Nonhaem"
"aehkhnpc-1","Neutrophil"
"aehkjhfc-1","T_prolifer"
"aehnalmc-1","Neutrophil"
"aehoabnj-1","Neutrophil"
"aeiaibei-1","HSC"
"aeielepl-1","Neutrophil"
"aeifmjnn-1","HSC"
"aeiidaje-1","Neutrophil"
"aeiihnhl-1","Erythroid"
"aeikfggi-1","HSC"
"aeimdbkd-1","HSC"
"aeioajfb-1","HSC"
"aeiogkld-1","Neutrophil"
"aeioihhl-1","HSC"
"aeiomjdf-1","Neutrophil"
"aeipcgom-1","Neutrophil"
"aeiphdaj-1","Erythroid"
"aeipinco-1","MonoCD14"
"aeippcok-1","HSC"
"aejadjpj-1","Neutrophil"
"aejahjdl-1","HSC"
"aejbdilk-1","MonoCD14"
"aejdenim-1","Erythroid"
"aejdobki-1","Granulocyte_monocyte_progenitor"
"aejehgeh-1","Nonhaem"
"aejfmccn-1","Neutrophil"
"aejgcnkj-1","MonoCD14"
"aejiaadd-1","MonoCD14"
"aejlcomg-1","Neutrophil"
"aejmkgil-1","MonoCD14"
"aejneebh-1","Neutrophil"
"aejnfkma-1","CD4_T_naive"
"aejnmokc-1","MonoCD14"
"aekaicge-1","Neutrophil"
"aekgmkoa-1","B_memory"
"aekhhpei-1","Neutrophil"
"aekjpgel-1","Granulocyte_monocyte_progenitor"
"aeklepkb-1","CD4_T_naive"
"aeklhife-1","Erythroid"
"aeknkhpk-1","Granulocyte_monocyte_progenitor"
"aekoaapd-1","Neutrophil"
"aelcnaeh-1","B_naive"
"aeldiepo-1","Neutrophil"
"aeldknkh-1","Granulocyte_monocyte_progenitor"
"aeleapkh-1","Neutrophil"
"aelepagj-1","CD8_T_memory"
"aelgfbng-1","Neutrophil"
"aelgonnn-1","Plasma_cell"
"aelhflbb-1","B_progenitor"
"aelhhhnk-1","Macrophage"
"aelhliaa-1","MonoCD14"
"aelklold-1","Macrophage"
"aelkpphe-1","B_naive"
"aellhbdi-1","MonoCD14"
"aelligcp-1","Neutrophil"
"aelmadff-1","Erythroid"
"aelmkcbk-1","Granulocyte_monocyte_progenitor"
"aelmmdbb-1","Granulocyte_monocyte_progenitor"
"aelndngp-1","Erythroid"
"aelnehef-1","Nonhaem"
"aelpgahh-1","Erythroid"
"aemaojod-1","HSC"
"aemejkip-1","Erythroid"
"aemfalob-1","Erythroid"
"aemfjcni-1","B_progenitor"
"aemhinnc-1","B_memory"
"aemiegkp-1","Plasma_cell"
"aemjnlpd-1","Nonhaem"
"aemmhcnk-1","B_memory"
"aemmhnae-1","B_memory"
