"","celltype"
"aacailip-1","Plasma_cell"
"aacaimdp-1","Plasma_cell"
"aacbcmkg-1","Plasma_cell"
"aaccbmie-1","Plasma_cell"
"aaccfbdc-1","Plasma_cell"
"aacdakec-1","HSC"
"aaceginj-1","Plasma_cell"
"aacfaahm-1","Plasma_cell"
"aacglfch-1","Plasma_cell"
"aachimon-1","Plasma_cell"
"aachjolj-1","Erythroid"
"aachmelh-1","Plasma_cell"
"aachobmh-1","Plasma_cell"
"aachodld-1","Plasma_cell"
"aaciljlj-1","Erythroid"
"aacimaec-1","Erythroid"
"aacimdgb-1","Plasma_cell"
"aacjfcin-1","Erythroid"
"aackckaj-1","Plasma_cell"
"aackndmp-1","Nonhaem"
"aackodna-1","Plasma_cell"
"aaclokon-1","Plasma_cell"
"aaclomkm-1","Plasma_cell"
"aaclpagp-1","Plasma_cell"
"aacmcoop-1","Plasma_cell"
"aacmgdbg-1","Plasma_cell"
"aacmlchf-1","Plasma_cell"
"aacmmmgd-1","CD4_T_memory"
"aacngljp-1","Plasma_cell"
"aacnijae-1","Erythroid"
"aacoliaj-1","Neutrophil"
"aacpjkkm-1","Plasma_cell"
"aacpomnh-1","Plasma_cell"
"aacpphop-1","Plasma_cell"
"aadafeeb-1","Plasma_cell"
"aadajpic-1","Erythroid"
"aadcollh-1","Plasma_cell"
"aaddhaon-1","Macrophage"
"aadebfon-1","Macrophage"
"aadelgib-1","Plasma_cell"
"aadfapof-1","Erythroid"
"aadfjgff-1","Plasma_cell"
"aadflnig-1","Plasma_cell"
"aadfnpjf-1","Erythroid"
"aadfoiki-1","Macrophage"
"aadgdaji-1","Erythroid"
"aadgljkj-1","Plasma_cell"
"aadilmoo-1","NK_cell"
"aadjdieb-1","Plasma_cell"
"aadjfkif-1","Plasma_cell"
"aadjndan-1","CTL"
"aadkalah-1","B_naive"
"aadkgadb-1","Plasma_cell"
"aadlglfd-1","Plasma_cell"
"aadmcbnh-1","Erythroid"
"aadmicnk-1","Plasma_cell"
"aadmopnm-1","Neutrophil"
"aadnbibb-1","Plasma_cell"
"aadomgfc-1","Erythroid"
"aadpiakl-1","Plasma_cell"
"aadpjmam-1","MonoCD14"
"aaeaegjf-1","HSC"
"aaecdkgc-1","MonoCD14"
"aaedohco-1","CD4_T_memory"
"aaeeagob-1","Plasma_cell"
"aaeefcjf-1","Plasma_cell"
"aaeeiagp-1","Neutrophil"
"aaefljlh-1","Plasma_cell"
"aaefmcnm-1","Plasma_cell"
"aaegimha-1","Plasma_cell"
"aaehenfl-1","Plasma_cell"
"aaehleok-1","Neutrophil"
"aaehnabk-1","Plasma_cell"
"aaeiamam-1","Plasma_cell"
"aaeibakk-1","Plasma_cell"
"aaeibfjm-1","Neutrophil"
"aaeijmia-1","Plasma_cell"
"aaeipkjc-1","Plasma_cell"
"aaekdpmg-1","Neutrophil"
"aaekecki-1","Plasma_cell"
"aaekioid-1","Neutrophil"
"aaelikjd-1","Plasma_cell"
"aaelpmnh-1","Plasma_cell"
"aaemlkga-1","Plasma_cell"
"aaemnfgp-1","Plasma_cell"
"aaemojlk-1","Plasma_cell"
"aaenjfjd-1","Neutrophil"
"aaeobicm-1","Plasma_cell"
"aaeoclld-1","Macrophage"
"aaeopafc-1","Plasma_cell"
"aaeopkch-1","HSC"
"aaepanik-1","Plasma_cell"
"aaephcej-1","HSC"
"aaephobi-1","Plasma_cell"
"aaepppda-1","Plasma_cell"
"aafaacpo-1","Plasma_cell"
"aafadnbk-1","Plasma_cell"
"aafbdcam-1","Plasma_cell"
"aafcbcna-1","B_progenitor"
"aafcemck-1","Plasma_cell"
"aafcfiei-1","Plasma_cell"
"aafcfpdp-1","Erythroid"
"aafcinhp-1","MonoCD14"
"aafcmkhb-1","Plasma_cell"
"aafdigla-1","Plasma_cell"
"aafdjcdk-1","Plasma_cell"
"aafdkgpk-1","Plasma_cell"
"aafefigb-1","HSC"
"aaffnncl-1","Plasma_cell"
"aaffofgf-1","Plasma_cell"
"aafghgap-1","HSC"
"aafgibpf-1","Plasma_cell"
"aafhcmoi-1","Erythroid"
"aafhdcbj-1","Plasma_cell"
"aafhkkmj-1","Plasma_cell"
"aafhlmle-1","Plasma_cell"
"aaficckf-1","Erythroid"
"aafihboc-1","HSC"
"aafiinka-1","Plasma_cell"
"aafijahe-1","Plasma_cell"
"aafikpgd-1","Plasma_cell"
"aafjbeah-1","Plasma_cell"
"aafjgdgg-1","Plasma_cell"
"aafjhmgl-1","Neutrophil"
"aafjodma-1","Plasma_cell"
"aafjomnp-1","Plasma_cell"
"aafkpbon-1","Neutrophil"
"aafliecb-1","Plasma_cell"
"aafmdnkp-1","Plasma_cell"
"aafmflbo-1","Plasma_cell"
"aafmmcln-1","Plasma_cell"
"aafmomlc-1","Plasma_cell"
"aafncaed-1","Plasma_cell"
"aafoajne-1","Plasma_cell"
"aafococm-1","Plasma_cell"
"aafphnia-1","Plasma_cell"
"aafpkijc-1","Plasma_cell"
"aagahmoa-1","Plasma_cell"
"aagbelao-1","Plasma_cell"
"aagbhdpg-1","Plasma_cell"
"aagbjped-1","Plasma_cell"
"aagcdcae-1","Plasma_cell"
"aagdfblb-1","Plasma_cell"
"aagdmacj-1","Neutrophil"
"aagegelo-1","Plasma_cell"
"aageikkc-1","MonoCD16"
"aageonfl-1","Plasma_cell"
"aagfebah-1","Plasma_cell"
"aagfhkik-1","HSC"
"aagfnall-1","Plasma_cell"
"aagganeh-1","HSC"
"aaggikal-1","Plasma_cell"
"aaghfdbm-1","Plasma_cell"
"aaghmpdb-1","Plasma_cell"
"aagiggep-1","Plasma_cell"
"aagjhhmn-1","Plasma_cell"
"aagjilei-1","Plasma_cell"
"aagjioag-1","Plasma_cell"
"aagjlhhj-1","Plasma_cell"
"aagjmplh-1","Plasma_cell"
"aagjngbl-1","Plasma_cell"
"aagkdgji-1","Plasma_cell"
"aagkglcl-1","Plasma_cell"
"aagldljn-1","Plasma_cell"
"aagmgkdi-1","Plasma_cell"
"aagmhmcb-1","HSC"
"aagmljlk-1","Plasma_cell"
"aagnbgbe-1","Plasma_cell"
"aagnlaoj-1","Plasma_cell"
"aagnpgbi-1","Plasma_cell"
"aagohgbm-1","Plasma_cell"
"aagpcakc-1","Plasma_cell"
"aagpgbna-1","Plasma_cell"
"aagppbcd-1","Plasma_cell"
"aahachdm-1","CTL"
"aahaecfc-1","Plasma_cell"
"aahakole-1","Nonhaem"
"aahbfgmm-1","Plasma_cell"
"aahccaoc-1","Erythroid"
"aahcglec-1","Erythroid"
"aahchgle-1","Plasma_cell"
"aahchiaj-1","Erythroid"
"aahdipfo-1","HSC"
"aaheomba-1","Plasma_cell"
"aahhcamb-1","Plasma_cell"
"aahhhkcg-1","HSC"
"aahhjoab-1","Plasma_cell"
"aahhnmaf-1","Plasma_cell"
"aahiabin-1","Plasma_cell"
"aahkdfoe-1","Neutrophil"
"aahklcpf-1","Plasma_cell"
"aahkmihe-1","Plasma_cell"
"aahkngld-1","Plasma_cell"
"aahkppfe-1","Plasma_cell"
"aahlfija-1","Plasma_cell"
"aahlfndo-1","Plasma_cell"
"aahlhiah-1","Plasma_cell"
"aahliocc-1","Neutrophil"
"aahljdag-1","Plasma_cell"
"aahmdeco-1","Nonhaem"
"aahmebee-1","B_progenitor"
"aahmlcjn-1","Neutrophil"
"aahojcep-1","CD4_T_memory"
"aahonihj-1","Plasma_cell"
"aahpeoep-1","Plasma_cell"
"aahpidcm-1","Erythroid"
"aaiaahnd-1","Granulocyte_monocyte_progenitor"
"aaiamabm-1","HSC"
"aaibaahj-1","HSC"
"aaibopan-1","Plasma_cell"
"aaiddied-1","Plasma_cell"
"aaiecbpf-1","Plasma_cell"
"aaieghkf-1","B_memory"
"aaiekcdf-1","Neutrophil"
"aaifennc-1","Plasma_cell"
"aaifikln-1","Erythroid"
"aaigfjoe-1","Erythroid"
"aaihedfn-1","Plasma_cell"
"aaiinjpf-1","Plasma_cell"
"aaijacdn-1","Plasma_cell"
"aaijjblp-1","Plasma_cell"
"aaijplnc-1","Erythroid"
"aaikfgoo-1","Plasma_cell"
"aaikpjda-1","Plasma_cell"
"aailmgoh-1","Plasma_cell"
"aailnlcm-1","Plasma_cell"
"aaimlenb-1","Plasma_cell"
"aainldml-1","Plasma_cell"
"aaiphfmo-1","Neutrophil"
"aajabnhi-1","Neutrophil"
"aajcafjg-1","Plasma_cell"
"aajdgnkn-1","B_memory"
"aajdkpmg-1","Plasma_cell"
"aajekppj-1","HSC"
"aajeppbi-1","MAIT_gdT"
"aajfaaeg-1","Granulocyte_monocyte_progenitor"
"aajffnla-1","Nonhaem"
"aajfgopo-1","Nonhaem"
"aajgfejm-1","Plasma_cell"
"aajidbmi-1","Plasma_cell"
"aajikfpk-1","Granulocyte_monocyte_progenitor"
"aajinhpj-1","Plasma_cell"
"aajipmnj-1","Plasma_cell"
"aajjbago-1","Plasma_cell"
"aajkkhdi-1","Plasma_cell"
"aajkpcop-1","Plasma_cell"
"aajlajgg-1","Plasma_cell"
"aajlipfm-1","Erythroid"
"aajljobh-1","Granulocyte_monocyte_progenitor"
"aajnainm-1","CD4_T_memory"
"aajoefad-1","Plasma_cell"
"aajoikel-1","Plasma_cell"
"aajoklca-1","Plasma_cell"
"aakaojdc-1","Plasma_cell"
"aakappja-1","Plasma_cell"
"aakcdbcl-1","Plasma_cell"
"aakckgic-1","Plasma_cell"
"aakcojfj-1","Plasma_cell"
"aakeeknh-1","Plasma_cell"
"aakefofp-1","Nonhaem"
"aakepjbg-1","NK_cell"
"aakfhimc-1","Plasma_cell"
"aakhdnod-1","Plasma_cell"
"aakhephh-1","Neutrophil"
"aakifidm-1","Plasma_cell"
"aakiomld-1","Plasma_cell"
"aakjchim-1","Neutrophil"
"aakjemfc-1","Plasma_cell"
"aakjjkbm-1","Plasma_cell"
"aakjkcef-1","Erythroid"
"aakkdljn-1","Plasma_cell"
"aakkdlkj-1","Erythroid"
"aakkgdfg-1","Nonhaem"
"aakkhlpa-1","MonoCD14"
"aaklkocd-1","Erythroid"
"aaklmkca-1","Plasma_cell"
"aakmkelp-1","Nonhaem"
"aakmlimo-1","Plasma_cell"
"aakmmajo-1","Plasma_cell"
"aakmnonn-1","B_memory"
"aakncoic-1","Plasma_cell"
"aakoegpn-1","Erythroid"
"aakofjdd-1","Plasma_cell"
"aakpgdca-1","Erythroid"
"aakphpgm-1","Erythroid"
"aakpknhi-1","Plasma_cell"
"aakpnepg-1","Plasma_cell"
"aalaiohl-1","Plasma_cell"
"aalambjk-1","Plasma_cell"
"aalbkchd-1","Erythroid"
"aalbkkoe-1","Neutrophil"
"aalclhnh-1","Nonhaem"
"aalejabi-1","Erythroid"
"aalelodd-1","Plasma_cell"
"aalfcnef-1","Plasma_cell"
"aalfnckg-1","Plasma_cell"
"aalgcpek-1","B_progenitor"
"aalgeook-1","Plasma_cell"
"aalgihoo-1","Plasma_cell"
"aalhfkmp-1","Erythroid"
"aalhojhi-1","Plasma_cell"
"aaljkffd-1","MonoCD14"
"aaljkgbo-1","Plasma_cell"
"aalkcffd-1","Plasma_cell"
"aalkfgde-1","Macrophage"
"aalkfnfk-1","Plasma_cell"
"aalkhghl-1","Plasma_cell"
"aalkmlec-1","CTL"
"aalllpgi-1","Plasma_cell"
"aalmabpc-1","Plasma_cell"
"aalmnnkp-1","Plasma_cell"
"aalodlbo-1","Plasma_cell"
"aalolgon-1","Plasma_cell"
"aamalllf-1","BaEoMa"
"aamddhfk-1","Plasma_cell"
"aamdhhap-1","Plasma_cell"
"aameeigo-1","Plasma_cell"
"aameiapk-1","Plasma_cell"
"aamelbfa-1","Plasma_cell"
"aamfgcdp-1","Plasma_cell"
"aamfifpf-1","Plasma_cell"
"aamfpaof-1","Granulocyte_monocyte_progenitor"
"aamggagm-1","Plasma_cell"
"aamhcbog-1","Plasma_cell"
"aamhemhb-1","Plasma_cell"
"aamhhjpa-1","Plasma_cell"
"aamiddli-1","B_memory"
"aamiehfb-1","Plasma_cell"
"aamifjeh-1","Plasma_cell"
"aamjjmbl-1","Plasma_cell"
"aamjjncd-1","Plasma_cell"
"aamjoilk-1","Plasma_cell"
"aamjpbib-1","Plasma_cell"
"aamkbnnf-1","Plasma_cell"
"aamkggnn-1","Plasma_cell"
"aammchao-1","Plasma_cell"
"aammcnog-1","Erythroid"
"aamnbemp-1","Plasma_cell"
"aamnmkib-1","Plasma_cell"
"aamoailb-1","Plasma_cell"
"aamockoi-1","Plasma_cell"
"aamocmlf-1","Plasma_cell"
"aamolaak-1","Plasma_cell"
"aampcbke-1","MonoCD14"
"aampploe-1","Erythroid"
"aamppmlf-1","HSC"
"aanahghd-1","Granulocyte_monocyte_progenitor"
"aanbjppp-1","Plasma_cell"
"aancfmlf-1","Plasma_cell"
"aancgbbc-1","Plasma_cell"
"aanchcnk-1","Plasma_cell"
"aancjiil-1","Granulocyte_monocyte_progenitor"
"aancmhee-1","Neutrophil"
"aandhdmo-1","Plasma_cell"
"aanekodj-1","Plasma_cell"
"aanencdf-1","Plasma_cell"
"aanfahoe-1","Plasma_cell"
"aanfeobn-1","Plasma_cell"
"aangapok-1","HSC"
"aangbmke-1","HSC"
"aanglomf-1","Neutrophil"
"aanhelja-1","Plasma_cell"
"aanhjdhi-1","Neutrophil"
"aanhmahl-1","Plasma_cell"
"aanhncan-1","HSC"
"aaniefnk-1","Plasma_cell"
"aaninfaa-1","Plasma_cell"
"aanjcibo-1","Neutrophil"
"aanjgddc-1","Neutrophil"
"aanjnhkh-1","Plasma_cell"
"aankdlbo-1","Erythroid"
"aanlaaha-1","Plasma_cell"
"aanlcjll-1","Nonhaem"
"aanlkgpj-1","Nonhaem"
"aanmbpli-1","Erythroid"
"aannlmdc-1","Erythroid"
"aannnnhk-1","Plasma_cell"
"aanpbngk-1","CD8_T_memory"
"aaoajnig-1","Plasma_cell"
"aaoakdba-1","CTL"
"aaobjpgc-1","Erythroid"
"aaobpojn-1","Plasma_cell"
"aaocbiep-1","Plasma_cell"
"aaoccdao-1","Plasma_cell"
"aaodepap-1","Macrophage"
"aaodggig-1","Erythroid"
"aaodiflb-1","Plasma_cell"
"aaodoffl-1","Plasma_cell"
"aaofbncj-1","Erythroid"
"aaofcmpc-1","Erythroid"
"aaofoknl-1","Erythroid"
"aaogafoi-1","Erythroid"
"aaoggege-1","Granulocyte_monocyte_progenitor"
"aaogphaf-1","Granulocyte_monocyte_progenitor"
"aaoikchm-1","HSC"
"aaoipfpn-1","Plasma_cell"
"aaojokgf-1","HSC"
"aaojpghh-1","HSC"
"aaolhjmc-1","Plasma_cell"
"aaonpmid-1","Neutrophil"
"aaoobife-1","Plasma_cell"
"aaooobai-1","CD4_T_memory"
"aaoopihn-1","HSC"
"aapaglac-1","Nonhaem"
"aapbaaac-1","Plasma_cell"
"aapbmbdm-1","Erythroid"
"aapclbii-1","Plasma_cell"
"aapcmofk-1","Plasma_cell"
"aapdceii-1","Plasma_cell"
"aapepnkc-1","Erythroid"
"aapfcfbi-1","Plasma_cell"
"aapffoaj-1","Plasma_cell"
"aaphcamj-1","Plasma_cell"
"aapiplgh-1","Plasma_cell"
"aapjcpdp-1","Plasma_cell"
"aapkkfaa-1","Plasma_cell"
"aapmiiil-1","Erythroid"
"aapmledh-1","Erythroid"
"aapmoaol-1","Erythroid"
"aapnaeck-1","Erythroid"
"aapocpjk-1","Plasma_cell"
"aapohpjl-1","Plasma_cell"
"aappfpga-1","Erythroid"
"abaaacem-1","Plasma_cell"
"abaahjil-1","Plasma_cell"
"ababahga-1","CTL"
"ababekla-1","Erythroid"
"ababgeoj-1","CD4_T_memory"
"ababhalh-1","Plasma_cell"
"ababhfig-1","Plasma_cell"
"ababmgpc-1","CD8_T_memory"
"abadbjii-1","Plasma_cell"
"abadpghc-1","Plasma_cell"
"abaekkcc-1","HSC"
"abaepmmm-1","Erythroid"
"abafekhg-1","Plasma_cell"
"abagiaie-1","MonoCD14"
"abaiannc-1","HSC"
"abajicee-1","Erythroid"
"abalbonj-1","MonoCD14"
"abalkfnh-1","Erythroid"
"abalmbbj-1","Erythroid"
"abamhbnp-1","Erythroid"
"abanadio-1","Plasma_cell"
"abanpghh-1","Plasma_cell"
"abaoilmi-1","Plasma_cell"
"abapniad-1","Plasma_cell"
"abbaaedm-1","Plasma_cell"
"abbaebil-1","Plasma_cell"
"abbbbenh-1","Erythroid"
"abbbjgjn-1","MonoCD16"
"abbbjmie-1","HSC"
"abbbmhek-1","Plasma_cell"
"abbbmogi-1","Erythroid"
"abbbpaag-1","NK_cell"
"abbcjpck-1","Plasma_cell"
"abbclcna-1","Plasma_cell"
"abbdkgie-1","Nonhaem"
"abbebdaa-1","Erythroid"
"abbecgad-1","Erythroid"
"abbfcbdj-1","HSC"
"abbfdopk-1","Plasma_cell"
"abbfhmck-1","Plasma_cell"
"abbfoaij-1","Plasma_cell"
"abbgbgja-1","Erythroid"
"abbghfho-1","Neutrophil"
"abbgnkam-1","Erythroid"
"abbihnnl-1","Plasma_cell"
"abbipipj-1","Plasma_cell"
"abbipooi-1","Plasma_cell"
"abbjbabi-1","Neutrophil"
"abbjgkgb-1","HSC"
"abbmakeb-1","BaEoMa"
"abbonmel-1","Plasma_cell"
"abbpihkd-1","Plasma_cell"
"abcaacem-1","Plasma_cell"
"abcajbcj-1","Plasma_cell"
"abcbjcdl-1","Neutrophil"
"abcbpelh-1","Plasma_cell"
"abcccmpm-1","Plasma_cell"
"abcchgfi-1","Plasma_cell"
"abccifmp-1","Plasma_cell"
"abcciped-1","Erythroid"
"abcdljfh-1","Plasma_cell"
"abcdmdbe-1","Plasma_cell"
"abcdmomi-1","Plasma_cell"
"abcehopn-1","Neutrophil"
"abcemamg-1","Plasma_cell"
"abcfdkne-1","Plasma_cell"
"abcflgge-1","Plasma_cell"
"abcfmcdb-1","Nonhaem"
"abcfmkek-1","Plasma_cell"
"abcfpdok-1","HSC"
"abcgnlfl-1","Erythroid"
"abckpkng-1","HSC"
"abcligjn-1","Neutrophil"
"abcmdbef-1","HSC"
"abcmlgim-1","HSC"
"abcmmbdk-1","Erythroid"
"abcnhoip-1","Plasma_cell"
"abcobfmc-1","Plasma_cell"
"abcombkn-1","Plasma_cell"
"abcpocgn-1","Erythroid"
"abdfoglp-1","Erythroid"
"abdglbgj-1","Erythroid"
"abdjogbo-1","Erythroid"
"abdkjmoh-1","Erythroid"
"abdlgldh-1","CD4_T_memory"
"abdmdclb-1","Plasma_cell"
"abdmigkh-1","Plasma_cell"
"abdmpffe-1","Erythroid"
"abdnfkll-1","Erythroid"
"abdniicl-1","Erythroid"
"abdoeihd-1","Neutrophil"
"abdpceem-1","Erythroid"
"abdpihcf-1","Nonhaem"
"abebdleg-1","Erythroid"
"abebebdc-1","Erythroid"
"abeijcpi-1","HSC"
"abejndbc-1","HSC"
"abekjgbn-1","HSC"
"abeoipkk-1","Erythroid"
"abepfchd-1","Plasma_cell"
"abephbna-1","Plasma_cell"
"abfapngo-1","Plasma_cell"
"abfbdedk-1","Plasma_cell"
"abfbkkhe-1","HSC"
"abfcknjp-1","Plasma_cell"
"abfddcna-1","Plasma_cell"
"abfekmli-1","Erythroid"
"abffpadn-1","Nonhaem"
"abfgcdbn-1","Nonhaem"
"abfinond-1","MonoCD14"
"abfmonka-1","Erythroid"
"abfnnjio-1","Erythroid"
"abfpkbbg-1","Plasma_cell"
"abgaaofl-1","HSC"
"abgaggom-1","Plasma_cell"
"abgiemla-1","Erythroid"
"abgipocb-1","Plasma_cell"
"abgjbemg-1","HSC"
"abgjfhpa-1","HSC"
"abgjfljn-1","HSC"
"abgkejdl-1","Plasma_cell"
"abgkhdpj-1","Plasma_cell"
"abgkkpid-1","Plasma_cell"
"abgklanc-1","HSC"
"abglbbco-1","Plasma_cell"
"abgmkfno-1","Plasma_cell"
"abgoeodl-1","Plasma_cell"
"abgoncap-1","Neutrophil"
"abhaalfd-1","Macrophage"
"abhacjif-1","Plasma_cell"
"abhadlhl-1","Plasma_cell"
"abhbdcjp-1","Neutrophil"
"abhbdpli-1","Neutrophil"
"abhblmoc-1","Plasma_cell"
"abhbnlif-1","Plasma_cell"
"abhdefpj-1","Plasma_cell"
"abhdkiaa-1","Erythroid"
"abheaknm-1","MonoCD14"
"abhfhjpc-1","Plasma_cell"
"abhgkclj-1","Erythroid"
"abhhbndi-1","Erythroid"
"abhicpje-1","HSC"
"abhiecog-1","Plasma_cell"
"abhkbikf-1","Granulocyte_monocyte_progenitor"
"abhlbdki-1","HSC"
"abhmgham-1","B_memory"
"abhmhhbp-1","Plasma_cell"
"abhncjgn-1","Granulocyte_monocyte_progenitor"
"abhpgego-1","Plasma_cell"
"abhplomf-1","HSC"
"abibkdnp-1","Macrophage"
"abiceagb-1","Neutrophil"
"abickokl-1","Plasma_cell"
"abicmnno-1","Plasma_cell"
"abicpifc-1","Plasma_cell"
"abidigai-1","B_progenitor"
"abidladj-1","Macrophage"
"abifacjd-1","CTL"
"abigpikm-1","Plasma_cell"
"abihmiim-1","Plasma_cell"
"abiicndh-1","Plasma_cell"
"abijodol-1","Erythroid"
"abilmanl-1","Neutrophil"
"abimcpac-1","Plasma_cell"
"abimgemc-1","Macrophage"
"abipobjm-1","Plasma_cell"
"abjcdlfl-1","Plasma_cell"
"abjecddc-1","Plasma_cell"
"abjeecoi-1","Granulocyte_monocyte_progenitor"
"abjefjbk-1","Plasma_cell"
"abjeidhe-1","Plasma_cell"
"abjelfkh-1","Plasma_cell"
"abjfcnfk-1","Erythroid"
"abjfdplo-1","Macrophage"
"abjgaicm-1","Plasma_cell"
"abjhdmfj-1","Plasma_cell"
"abjhnllm-1","Nonhaem"
"abjigpog-1","HSC"
"abjjbdpm-1","Plasma_cell"
"abjoleja-1","Plasma_cell"
"abkdbbgh-1","Granulocyte_monocyte_progenitor"
"abkfhjpl-1","HSC"
"abklmnbh-1","Plasma_cell"
"abklpfha-1","Erythroid"
"abknbfnd-1","Erythroid"
"abkojand-1","Plasma_cell"
"abkpehgg-1","Erythroid"
"abkpgnja-1","Erythroid"
"abkpheih-1","Plasma_cell"
"ablafnkj-1","Erythroid"
"ablalnan-1","Plasma_cell"
"ablbmomf-1","Plasma_cell"
"abldmhlh-1","Plasma_cell"
"ableackp-1","Plasma_cell"
"ablefmoo-1","Plasma_cell"
"ablfakla-1","Erythroid"
"ablfcich-1","Macrophage"
"ablgbjoi-1","Plasma_cell"
"abliloof-1","Plasma_cell"
"ablkfdap-1","Macrophage"
"ablmeglb-1","HSC"
"ablnciga-1","Plasma_cell"
"ablnfdnm-1","B_progenitor"
"ablngghm-1","Plasma_cell"
"ablnhkkd-1","Plasma_cell"
"ablnjjke-1","HSC"
"ablnpemh-1","HSC"
"abloikni-1","B_memory"
"ablpbboh-1","HSC"
"abmcdjao-1","Plasma_cell"
"abmcmhkc-1","Plasma_cell"
"abmdjaai-1","Plasma_cell"
"abmecblh-1","Plasma_cell"
"abmejiog-1","Plasma_cell"
"abmfejdf-1","MonoCD14"
"abmfiabj-1","Plasma_cell"
"abmfkkgc-1","Plasma_cell"
"abmhbfoj-1","Plasma_cell"
"abmhhmfn-1","Plasma_cell"
"abmhkgoc-1","Plasma_cell"
"abmjbenh-1","Plasma_cell"
"abmjccdm-1","Plasma_cell"
"abmkdnog-1","Macrophage"
"abmldkbo-1","Plasma_cell"
"abmlfdji-1","HSC"
"abmlffmf-1","HSC"
"abmlphbf-1","Plasma_cell"
"abmmlmjf-1","Plasma_cell"
"abmnbpfm-1","Plasma_cell"
"abnbhmdh-1","B_naive"
"abnbigip-1","Neutrophil"
"abnbiije-1","Erythroid"
"abnckdne-1","Erythroid"
"abnfbcoh-1","Plasma_cell"
"abnhejfp-1","Nonhaem"
"abnhifab-1","T_prolifer"
"abnidhjj-1","Erythroid"
"abnjdjen-1","Plasma_cell"
"abnlbkcg-1","Plasma_cell"
"abnnaapj-1","Plasma_cell"
"aboaejen-1","B_memory"
"aboahibg-1","Plasma_cell"
"aboebcdh-1","Plasma_cell"
"aboeliln-1","Plasma_cell"
"abofhimb-1","Plasma_cell"
"abogcgkd-1","Plasma_cell"
"aboifikd-1","Plasma_cell"
"aboikakj-1","Plasma_cell"
"abojaeel-1","HSC"
"abomokjn-1","Nonhaem"
"abonhdkc-1","Neutrophil"
"aboohjoi-1","HSC"
"abopffee-1","Macrophage"
"abpbeppc-1","Plasma_cell"
"abpbikee-1","Neutrophil"
"abpbocje-1","Plasma_cell"
"abpcfdam-1","CTL"
"abpcobib-1","Plasma_cell"
"abpegbmk-1","Plasma_cell"
"abpigchl-1","CTL"
"abpjjcjo-1","Macrophage"
"abpjjmge-1","Erythroid"
"abpjphel-1","Neutrophil"
"abpkbdfj-1","Erythroid"
"abpkebbn-1","Erythroid"
"abpkgleh-1","Plasma_cell"
"abpknenk-1","Neutrophil"
"abpndahb-1","Plasma_cell"
"abppmglc-1","Plasma_cell"
"acabihlc-1","Plasma_cell"
"acadijao-1","Plasma_cell"
"acaegfmh-1","Plasma_cell"
"acagaghf-1","Plasma_cell"
"acaiodal-1","Erythroid"
"acaloeab-1","Plasma_cell"
"acamkbkb-1","Plasma_cell"
"acapnmdc-1","Erythroid"
"acbaebpf-1","Plasma_cell"
"acbbagok-1","Erythroid"
"acbclcfn-1","Plasma_cell"
"acbdaldc-1","HSC"
"acbffpne-1","Plasma_cell"
"acbkdiop-1","Plasma_cell"
"acblmiij-1","Plasma_cell"
"acbmpofp-1","HSC"
"acbpanml-1","Erythroid"
