"","celltype"
"aakihede-1","Plasma_cell"
"aakihoaa-1","Plasma_cell"
"aakjaceg-1","Granulocyte_monocyte_progenitor"
"aaklacbb-1","HSC"
"aaknogoc-1","Erythroid"
"aakomfdd-1","Plasma_cell"
"aakongae-1","Plasma_cell"
"aalafocb-1","Plasma_cell"
"aalcpbpf-1","Neutrophil"
"aalealab-1","Erythroid"
"aalghpkn-1","Plasma_cell"
"aalgmndh-1","Plasma_cell"
"aaliehje-1","Neutrophil"
"aalijoin-1","Erythroid"
"aalkigkg-1","Erythroid"
"aalkjckh-1","HSC"
"aalkmepj-1","Erythroid"
"aalkmiio-1","Erythroid"
"aallhgfc-1","Plasma_cell"
"aallmnjf-1","Neutrophil"
"aalmipgg-1","Plasma_cell"
"aalmnhon-1","HSC"
"aalnghlf-1","Plasma_cell"
"aalnphic-1","Plasma_cell"
"aalobmif-1","Erythroid"
"aaloidml-1","Plasma_cell"
"aalpdafc-1","Neutrophil"
"aamanfio-1","Macrophage"
"aamcaagm-1","HSC"
"aamchahg-1","Plasma_cell"
"aamddiha-1","Plasma_cell"
"aamemdkk-1","Neutrophil"
"aamffmka-1","Neutrophil"
"aamlabcm-1","HSC"
"aamnmmdg-1","Plasma_cell"
"aamplkdp-1","HSC"
"aanajimi-1","Plasma_cell"
"aananoep-1","Nonhaem"
"aanapmbk-1","Plasma_cell"
"aancfhbo-1","pDC"
"aanfeojl-1","Neutrophil"
"aanglicg-1","Plasma_cell"
"aanhbacn-1","B_memory"
"aanhfbjo-1","HSC"
"aanhhnig-1","Erythroid"
"aanicepd-1","HSC"
"aanicope-1","Erythroid"
"aanimdil-1","Erythroid"
"aankgkmn-1","HSC"
"aanlpelh-1","HSC"
"aanmjpab-1","Plasma_cell"
"aanpnffg-1","Erythroid"
"aaoaojcm-1","Neutrophil"
"aaobdgji-1","Plasma_cell"
"aaobhjdh-1","Neutrophil"
"aaobhjim-1","Plasma_cell"
"aaobpehf-1","Plasma_cell"
"aaodhfoe-1","Neutrophil"
"aaodjllj-1","Granulocyte_monocyte_progenitor"
"aaoepnkb-1","Neutrophil"
"aaofjnfn-1","Neutrophil"
"aaohnfeh-1","Neutrophil"
"aaoimanh-1","Plasma_cell"
"aaojedhh-1","Plasma_cell"
"aaojephd-1","Plasma_cell"
"aaokcadd-1","Plasma_cell"
"aaonfimk-1","Neutrophil"
"aaopanln-1","NK_cell"
"aapackhm-1","Neutrophil"
"aapeabcf-1","Plasma_cell"
"aapeinlp-1","Plasma_cell"
"aapfflah-1","HSC"
"aapgiokm-1","Neutrophil"
"aapicghj-1","Plasma_cell"
"aapjcblm-1","Erythroid"
"aapjfhan-1","Plasma_cell"
"aapjhile-1","Plasma_cell"
"aapjlfjm-1","Plasma_cell"
"aapjmnjn-1","Plasma_cell"
"aapkfbbn-1","Plasma_cell"
"aaplccbj-1","Plasma_cell"
"aapnmfig-1","Plasma_cell"
"aapnobnd-1","Plasma_cell"
"aapocnnd-1","Plasma_cell"
"aapplphc-1","Plasma_cell"
"abaapkii-1","Plasma_cell"
"ababeoff-1","HSC"
"abadbdfi-1","Macrophage"
"abadllja-1","Plasma_cell"
"abaelacc-1","Plasma_cell"
"abageidm-1","Plasma_cell"
"abagelbi-1","Plasma_cell"
"abagnpkb-1","Plasma_cell"
"abahojjl-1","Plasma_cell"
"abaiandm-1","Plasma_cell"
"abajmnng-1","Macrophage"
"abakcioh-1","Plasma_cell"
"abaklpgc-1","Plasma_cell"
"abalmdmo-1","Plasma_cell"
"abaoaebj-1","Neutrophil"
"abaodffn-1","Plasma_cell"
"abaoifcg-1","Plasma_cell"
"abapfofe-1","NK_cell"
"abbbamli-1","Plasma_cell"
"abbbkgjj-1","CTL"
"abbbklnb-1","Plasma_cell"
"abbcbchf-1","Plasma_cell"
"abbcofmk-1","Plasma_cell"
"abbedjdh-1","HSC"
"abbeofaj-1","Plasma_cell"
"abbfafck-1","Macrophage"
"abbfighg-1","BaEoMa"
"abbhgenc-1","Granulocyte_monocyte_progenitor"
"abbinlpl-1","Macrophage"
"abbjmgbo-1","Plasma_cell"
"abbloieb-1","Plasma_cell"
"abbmgafm-1","HSC"
"abbmjabe-1","Nonhaem"
"abbmmapa-1","Plasma_cell"
"abbndolg-1","Plasma_cell"
"abbojgao-1","HSC"
"abbomohi-1","Plasma_cell"
"abccacoa-1","Erythroid"
"abcchlon-1","Plasma_cell"
"abcdkadk-1","CD8_T_naive"
"abcdnfam-1","B_memory"
"abcefphh-1","Macrophage"
"abcfndjd-1","Macrophage"
"abcgpdkc-1","Neutrophil"
"abchckbc-1","B_progenitor"
"abclhgdh-1","Neutrophil"
"abclmghl-1","Plasma_cell"
"abcmdknp-1","Nonhaem"
"abcmmpjg-1","HSC"
"abcobmmc-1","Macrophage"
"abdajdli-1","HSC"
"abdajjkl-1","HSC"
"abdgogmf-1","B_memory"
"abdilhfg-1","Macrophage"
"abdkanaa-1","Macrophage"
"abdmmhok-1","HSC"
"abdmmome-1","Neutrophil"
"abdnjkji-1","Plasma_cell"
"abeallhi-1","Plasma_cell"
"abecdnnk-1","Erythroid"
"abedbjji-1","CTL"
"abeedibc-1","HSC"
"abeffnmg-1","Erythroid"
"abeimbal-1","Erythroid"
"abejdmgf-1","Erythroid"
"abeklgci-1","Macrophage"
"abelaalc-1","Neutrophil"
"abeldolg-1","Neutrophil"
"abenjfbg-1","Macrophage"
"abepcipg-1","Erythroid"
"abfapmin-1","Macrophage"
"abfblpmm-1","Granulocyte_monocyte_progenitor"
"abfciipb-1","Neutrophil"
"abfemgcd-1","Neutrophil"
"abffnfoj-1","Neutrophil"
"abfgicjh-1","Plasma_cell"
"abfhlihb-1","Erythroid"
"abfmbkbo-1","Plasma_cell"
"abfmnefp-1","Plasma_cell"
"abfoeglk-1","Neutrophil"
"abfoekif-1","Plasma_cell"
"abfokbhl-1","Plasma_cell"
"abfoplpj-1","Erythroid"
"abfpplbp-1","HSC"
"abganjbe-1","Erythroid"
"abgddmai-1","Erythroid"
"abgeanno-1","Erythroid"
"abgenlfl-1","Neutrophil"
"abgfaogf-1","HSC"
"abgfhhfl-1","Plasma_cell"
"abgfmeam-1","B_progenitor"
"abgfpfgh-1","Plasma_cell"
"abgipkom-1","Nonhaem"
"abgjceon-1","Neutrophil"
"abglbmnj-1","Neutrophil"
"abglidmm-1","Erythroid"
"abglnekk-1","Plasma_cell"
"abgmkbag-1","CD4_T_memory"
"abgpflan-1","Neutrophil"
"abhdjkcm-1","Neutrophil"
"abhdmomh-1","Neutrophil"
"abhedfbn-1","Plasma_cell"
"abhejboc-1","Erythroid"
"abhfmmba-1","Erythroid"
"abhgdbpj-1","Plasma_cell"
"abhgobmp-1","Plasma_cell"
"abhhkila-1","Plasma_cell"
"abhhpelb-1","Plasma_cell"
"abhijimp-1","Plasma_cell"
"abhjndnm-1","HSC"
"abhnkhef-1","HSC"
"abhoamhm-1","Plasma_cell"
"abhoejgg-1","Plasma_cell"
"abhplemf-1","Plasma_cell"
"abicijli-1","Neutrophil"
"abicnjda-1","Neutrophil"
"abidpfnf-1","Erythroid"
"abifkked-1","Plasma_cell"
"abigfihp-1","Nonhaem"
"abijbecf-1","Plasma_cell"
"abjaheig-1","HSC"
"abjboekb-1","Plasma_cell"
"abjdpgoa-1","Erythroid"
"abjladha-1","MonoCD14"
"abjlpkca-1","Plasma_cell"
"abjlppaa-1","Nonhaem"
"abjmlmcp-1","Nonhaem"
"abjnngjk-1","Neutrophil"
"abjpkbec-1","HSC"
"abjpkijk-1","HSC"
"abjpoeij-1","Neutrophil"
"abkbenin-1","Plasma_cell"
"abkcljok-1","HSC"
"abkgnjcj-1","Plasma_cell"
"abkibkae-1","HSC"
"abkignjn-1","Erythroid"
"abkkilcd-1","Neutrophil"
"abkpkclm-1","Neutrophil"
"abkpkego-1","Plasma_cell"
"ablbmlnl-1","Neutrophil"
"ablcalhg-1","Plasma_cell"
"ablcfemh-1","Neutrophil"
"abldggjm-1","Plasma_cell"
"ablenbhe-1","Macrophage"
"ablfibnp-1","HSC"
"ablfjlom-1","Macrophage"
"ablgedpb-1","Plasma_cell"
"ablhpojp-1","Erythroid"
"ablimbdl-1","Macrophage"
"abljaghk-1","Erythroid"
"ablmjgml-1","Plasma_cell"
"ablnecah-1","Plasma_cell"
"ablpbeim-1","Nonhaem"
"ablpdaem-1","MonoCD16"
"abmbgnip-1","Neutrophil"
"abmdaebo-1","MonoCD16"
"abmdbflh-1","Neutrophil"
"abmdfnch-1","Macrophage"
"abmejnil-1","Plasma_cell"
"abmfdpnp-1","Plasma_cell"
"abmflbmo-1","HSC"
"abmganah-1","HSC"
"abmgcjbi-1","Neutrophil"
"abmigjlp-1","HSC"
"abmjokko-1","HSC"
"abmpblej-1","Neutrophil"
"abmpnkpm-1","HSC"
"abnaekmb-1","Neutrophil"
"abnbdnbc-1","MonoCD14"
"abncljol-1","Erythroid"
"abndemia-1","Plasma_cell"
"abndkigi-1","Plasma_cell"
"abnglain-1","B_memory"
"abngoebh-1","Neutrophil"
"abnimkfe-1","Neutrophil"
"abnjbmap-1","Erythroid"
"abnjlldi-1","CD8_T_naive"
"abnmhcon-1","Neutrophil"
"abnnkonk-1","B_progenitor"
"abnnnhod-1","HSC"
"abnnonco-1","Plasma_cell"
"abnplcom-1","Neutrophil"
"abobnoeh-1","B_memory"
"aboclknc-1","Plasma_cell"
"abocpahf-1","Plasma_cell"
"abodciia-1","Erythroid"
"abodmgkb-1","Erythroid"
"aboeigbf-1","Erythroid"
"abofmekk-1","Erythroid"
"abofpnbc-1","Erythroid"
"abogilln-1","Erythroid"
"aboihngo-1","Erythroid"
"abojdmil-1","Plasma_cell"
"abolhipg-1","Erythroid"
"abolklfe-1","Erythroid"
"abomeenn-1","Erythroid"
"abomkein-1","Neutrophil"
"aboodkhp-1","Nonhaem"
"abooiphm-1","HSC"
"abpafboo-1","Macrophage"
"abpbgdie-1","Erythroid"
"abpejaej-1","Erythroid"
"abphdeeo-1","Neutrophil"
"abpmhdbb-1","Neutrophil"
"abpnbhah-1","Granulocyte_monocyte_progenitor"
"abpnbkgc-1","Neutrophil"
"abpnfeek-1","HSC"
"abpnlacn-1","HSC"
"abpooagd-1","Plasma_cell"
"abpooefh-1","Erythroid"
"abppgoia-1","Plasma_cell"
"acabmgje-1","Plasma_cell"
"acacbohi-1","MonoCD14"
"acacdgji-1","Plasma_cell"
"acacigja-1","Plasma_cell"
"acacnmkh-1","Macrophage"
"acadppmo-1","HSC"
"acaeaggn-1","Plasma_cell"
"acafmlmj-1","HSC"
"acaibjhf-1","Plasma_cell"
"acaifafm-1","Neutrophil"
"acaimfeh-1","Plasma_cell"
"acajcaop-1","Plasma_cell"
"acajghpg-1","Plasma_cell"
"acajmeig-1","Macrophage"
"acakjjol-1","Neutrophil"
"acaklema-1","Plasma_cell"
"acalfmcj-1","Erythroid"
"acamaaaj-1","Neutrophil"
"acamnfmj-1","Erythroid"
"acamnpal-1","Plasma_cell"
"acapliln-1","Neutrophil"
"acbaohpb-1","Nonhaem"
"acbbcaii-1","Plasma_cell"
"acbbgcbd-1","Plasma_cell"
"acbbmclh-1","Neutrophil"
"acbckgfo-1","Erythroid"
"acbcobdd-1","Plasma_cell"
"acbdmlih-1","Plasma_cell"
"acbdmodl-1","Plasma_cell"
"acbgnecg-1","Plasma_cell"
"acbhofkl-1","Plasma_cell"
"acbigiog-1","HSC"
"acbjajji-1","Erythroid"
"acbjnpdk-1","Erythroid"
"acbkokej-1","Macrophage"
"acbndigp-1","MonoCD14"
"accbdblh-1","Erythroid"
"accbkjpp-1","Plasma_cell"
"acccpmno-1","Erythroid"
"accdgome-1","Erythroid"
"accdofil-1","Neutrophil"
"acceeapg-1","Neutrophil"
"accepgkl-1","Plasma_cell"
"accgdhlg-1","Erythroid"
"acciapbk-1","Plasma_cell"
"acckfeii-1","Erythroid"
"acclbpdp-1","Erythroid"
"acclmpmc-1","Erythroid"
"accnkbif-1","Erythroid"
"acdajfmp-1","Plasma_cell"
"acdamffm-1","Erythroid"
"acdbhikf-1","Plasma_cell"
"acdclpbh-1","Plasma_cell"
"acdcobdm-1","Plasma_cell"
"acddjiel-1","Erythroid"
"acddpicf-1","Plasma_cell"
"acdeincj-1","Erythroid"
"acdfjekg-1","NK_cell"
"acdghlkf-1","MonoCD14"
"acdmiakf-1","Plasma_cell"
"acdmndkg-1","Plasma_cell"
"acdnnpmb-1","CTL"
"acdpblpa-1","Erythroid"
"acdpmhid-1","Plasma_cell"
"acdpphne-1","Macrophage"
"acebbaii-1","Neutrophil"
"acebifnf-1","Plasma_cell"
"acebkfcf-1","Plasma_cell"
"aceccjjh-1","Neutrophil"
"acechgkn-1","Plasma_cell"
"acedlgkp-1","Erythroid"
"acegikpp-1","Plasma_cell"
"aceglgof-1","Plasma_cell"
"acehcjen-1","NK_cell"
"aceklpoo-1","Plasma_cell"
"acemmied-1","Plasma_cell"
"acemoffn-1","Plasma_cell"
"acenmbdp-1","Plasma_cell"
"aceobmif-1","Erythroid"
"aceojmfp-1","Erythroid"
"acepgkok-1","Erythroid"
"acepheko-1","Plasma_cell"
"acfaeimn-1","Plasma_cell"
"acfbnlem-1","HSC"
"acfcdcja-1","Nonhaem"
"acfemcfc-1","Plasma_cell"
"acfggcdn-1","Plasma_cell"
"acfidiep-1","Plasma_cell"
"acfkkmpf-1","Neutrophil"
"acfnpcfa-1","B_memory"
"acfojgji-1","Nonhaem"
"acfpignn-1","Plasma_cell"
"acgafhke-1","Plasma_cell"
"acgbkghi-1","Plasma_cell"
"acgdgbbo-1","HSC"
"acggkffi-1","MonoCD14"
"acghfhha-1","Nonhaem"
"acghmihm-1","Plasma_cell"
"acgimcla-1","Granulocyte_monocyte_progenitor"
"acgjkgfj-1","Plasma_cell"
"acglnkkp-1","Plasma_cell"
"acglojng-1","Plasma_cell"
"acgmajlp-1","Plasma_cell"
"acgofkhl-1","Nonhaem"
"achakjad-1","Plasma_cell"
"achgcmjd-1","Plasma_cell"
"achhclan-1","HSC"
"achjcicg-1","Neutrophil"
"achjghmn-1","Neutrophil"
"achjkkoh-1","HSC"
"achjnjhg-1","Nonhaem"
"achkgffd-1","Plasma_cell"
"achmcoej-1","Erythroid"
"achndgnb-1","Granulocyte_monocyte_progenitor"
"achndimh-1","Plasma_cell"
"achpchnn-1","Plasma_cell"
"aciagpck-1","Neutrophil"
"aciambkl-1","Plasma_cell"
"acibodha-1","Plasma_cell"
"acicncem-1","Plasma_cell"
"acidpboc-1","Neutrophil"
"acighjkn-1","Erythroid"
"acihfmae-1","Nonhaem"
"acihjamk-1","Neutrophil"
"acihlaif-1","Macrophage"
"acijdfdf-1","Plasma_cell"
"aciliijf-1","Plasma_cell"
"acilnobk-1","Granulocyte_monocyte_progenitor"
"acioopfp-1","Plasma_cell"
"acipaohl-1","Neutrophil"
"acipggcm-1","Neutrophil"
"acjakecl-1","Plasma_cell"
"acjbnbfj-1","Neutrophil"
"acjcejch-1","Plasma_cell"
"acjhhlpm-1","Plasma_cell"
"acjibbdj-1","Plasma_cell"
"acjipebb-1","Plasma_cell"
"acjjehna-1","Macrophage"
"acjjipfc-1","HSC"
"acjlccpf-1","Neutrophil"
"acjmmmnb-1","Plasma_cell"
"acjpaieh-1","Plasma_cell"
"acjpjicg-1","Erythroid"
"ackbggao-1","Erythroid"
"ackcbghg-1","Plasma_cell"
"ackceoki-1","Plasma_cell"
"ackdhlpk-1","Plasma_cell"
"ackdkpcm-1","Plasma_cell"
"ackdpaee-1","Plasma_cell"
"ackfhmap-1","Plasma_cell"
"ackfjpll-1","Plasma_cell"
"ackglehe-1","Erythroid"
"ackiegla-1","Neutrophil"
"ackigmbb-1","B_memory"
"ackmhacj-1","CD4_T_naive"
"acknkeek-1","Plasma_cell"
"aclafcgc-1","Erythroid"
"aclafdfj-1","Plasma_cell"
"aclgfkgn-1","HSC"
"aclieigl-1","Neutrophil"
"acljioal-1","Plasma_cell"
"acljnchm-1","Plasma_cell"
"aclkegag-1","Macrophage"
"aclkhmmk-1","Erythroid"
"aclklikj-1","B_memory"
"acllbiia-1","Neutrophil"
"aclmcjkb-1","Neutrophil"
"aclmlnml-1","Neutrophil"
"aclnckpm-1","Plasma_cell"
"aclnffoo-1","Plasma_cell"
"aclpgdfg-1","Plasma_cell"
"aclpmoeo-1","Neutrophil"
"acmakgji-1","MonoCD16"
"acmbaadm-1","Neutrophil"
"acmcdmhd-1","Neutrophil"
"acmdbpib-1","Nonhaem"
"acmdfhgb-1","Plasma_cell"
"acmdlkgh-1","Plasma_cell"
"acmdoaac-1","Plasma_cell"
"acmeojng-1","Plasma_cell"
"acmflgmf-1","Plasma_cell"
"acmhkcij-1","Plasma_cell"
"acmjboec-1","Plasma_cell"
"acmkbboh-1","Neutrophil"
"acmnmhpa-1","HSC"
"acnajnml-1","MonoCD14"
"acnbiadj-1","MonoCD14"
"acndcdkm-1","Erythroid"
"acndoenh-1","Macrophage"
"acnehabn-1","Erythroid"
"acnehkfa-1","Granulocyte_monocyte_progenitor"
"acnifgmc-1","Plasma_cell"
"acnjdfbe-1","HSC"
"acnlnhpf-1","HSC"
"acnofffg-1","Erythroid"
"acnpobmi-1","Plasma_cell"
"acobgldk-1","Erythroid"
"acobhkkn-1","Erythroid"
"acodhmgd-1","Plasma_cell"
"acoeimja-1","Erythroid"
"acogbcaj-1","CD4_T_memory"
"acogcmdi-1","Erythroid"
"acoicpkg-1","Plasma_cell"
"acoioikc-1","HSC"
"acojgjmo-1","Plasma_cell"
"acojlgdb-1","Plasma_cell"
"acoldkol-1","Neutrophil"
"acomglbg-1","Erythroid"
"acopjfjl-1","Erythroid"
"acpaindi-1","Plasma_cell"
"acpbflke-1","Erythroid"
"acpbheea-1","Erythroid"
"acpbnpgl-1","Erythroid"
"acpegeff-1","Macrophage"
"acpfcodc-1","Erythroid"
"acpfhido-1","Erythroid"
"acpgfbil-1","Macrophage"
"acpicdma-1","Erythroid"
"acpnjojn-1","Erythroid"
"adaajcdk-1","Neutrophil"
"adablchj-1","Erythroid"
"adacbagf-1","Neutrophil"
"adaccahj-1","Erythroid"
"adachihe-1","Plasma_cell"
"adaedida-1","Plasma_cell"
"adafbeha-1","Neutrophil"
"adafjcea-1","Plasma_cell"
"adagbmlg-1","Erythroid"
"adahamem-1","Erythroid"
"adajialm-1","Neutrophil"
"adaoklck-1","Neutrophil"
"adapckkh-1","Plasma_cell"
"adbaapld-1","Plasma_cell"
"adbekakg-1","Plasma_cell"
"adbkglel-1","Neutrophil"
"adbncjna-1","Plasma_cell"
"adbpobmk-1","Plasma_cell"
"adcacfdd-1","Granulocyte_monocyte_progenitor"
"adcbannj-1","Plasma_cell"
"adcdaifd-1","Neutrophil"
"adcdebob-1","Plasma_cell"
"adceeolg-1","Plasma_cell"
"adcegjaf-1","Plasma_cell"
"adchekfd-1","Plasma_cell"
"adchfefd-1","Plasma_cell"
"adciafcp-1","Plasma_cell"
"adcielaa-1","HSC"
"adcjajfp-1","Plasma_cell"
"adclecbe-1","Granulocyte_monocyte_progenitor"
"adcmhkdc-1","Granulocyte_monocyte_progenitor"
"addcgneb-1","Neutrophil"
"addjbngi-1","MonoCD14"
"addmgodk-1","Plasma_cell"
"addmpnnd-1","MonoCD14"
"addpcmhe-1","Erythroid"
"adeafmhi-1","Neutrophil"
"adecjhcm-1","Neutrophil"
"adedkogn-1","Neutrophil"
"adeegdkj-1","Neutrophil"
"adefimfi-1","CTL"
"adehecne-1","HSC"
"adeijfgk-1","Plasma_cell"
"adeimjpp-1","Neutrophil"
"adejcomn-1","Plasma_cell"
"adekmfbb-1","Plasma_cell"
"adekmhan-1","Neutrophil"
"adelmmoe-1","Erythroid"
"ademhiho-1","Plasma_cell"
"ademjmdc-1","Erythroid"
"adenjhpd-1","Plasma_cell"
"adenkmfg-1","Neutrophil"
"adepcngf-1","Plasma_cell"
"adeplkkj-1","Granulocyte_monocyte_progenitor"
"adfbjbni-1","Plasma_cell"
"adfcdnob-1","Plasma_cell"
"adfehnmf-1","Plasma_cell"
"adfenglk-1","Plasma_cell"
"adffadml-1","Plasma_cell"
"adffngil-1","Plasma_cell"
"adfgngie-1","HSC"
"adfhdald-1","pDC"
"adfhjejk-1","Neutrophil"
"adfhpooe-1","Neutrophil"
"adficnmj-1","Plasma_cell"
"adfigjnk-1","Neutrophil"
"adfihbec-1","Plasma_cell"
"adfjflef-1","Plasma_cell"
"adfjplch-1","HSC"
"adfmifed-1","Plasma_cell"
"adfmmjpj-1","Neutrophil"
"adfmnekj-1","HSC"
"adfoeikf-1","Plasma_cell"
"adfpnkbo-1","Plasma_cell"
"adgapdhl-1","Plasma_cell"
"adgbdcli-1","Neutrophil"
"adgbebih-1","Neutrophil"
"adgbpgjn-1","Plasma_cell"
"adgdjbed-1","Neutrophil"
