"","celltype"
"biiclija-1","Erythroid"
"biicmfnf-1","Erythroid"
"biiekide-1","HSC"
"biifbmdi-1","Platelet"
"biihgbnk-1","Granulocyte_monocyte_progenitor"
"biiikldn-1","Plasma_cell"
"biijkbba-1","MonoCD14"
"biinpabb-1","Erythroid"
"biiphfjl-1","Erythroid"
"bijaggli-1","Erythroid"
"bijbeogi-1","Erythroid"
"bijbeola-1","Erythroid"
"bijdcbjo-1","Erythroid"
"bijeaejo-1","Erythroid"
"bijeolfg-1","Erythroid"
"bijepmec-1","Macrophage"
"bijflchn-1","Erythroid"
"bijfpijn-1","Erythroid"
"bijkaiap-1","Erythroid"
"bijkjchc-1","Erythroid"
"bijmnhbk-1","Erythroid"
"bijnepfe-1","Plasma_cell"
"bijocmlo-1","Erythroid"
"bijooaoo-1","HSC"
"bikaaggl-1","Erythroid"
"bikaoiha-1","Erythroid"
"bikbpejf-1","Nonhaem"
"bikdgmah-1","Macrophage"
"bikfgopl-1","Erythroid"
"bikihfja-1","Neutrophil"
"bikkhjah-1","Neutrophil"
"bikldpdk-1","Macrophage"
"bikpalil-1","Plasma_cell"
"bikpdiim-1","B_progenitor"
"bikpjfon-1","Platelet"
"bilaloam-1","Platelet"
"billplfn-1","HSC"
"bilmnfjf-1","HSC"
"bimbchen-1","MonoCD14"
"bimfjimk-1","Neutrophil"
"bimhfakh-1","HSC"
"bimlennp-1","HSC"
"binjhphc-1","Erythroid"
"binokmdg-1","Erythroid"
"binpbdgb-1","Erythroid"
"biobdifg-1","HSC"
"bioekjod-1","Plasma_cell"
"biooccgl-1","HSC"
"biopeepc-1","Plasma_cell"
"bipbdaob-1","Granulocyte_monocyte_progenitor"
"bipbhije-1","Macrophage"
"bipekhem-1","HSC"
"bipfhnoo-1","HSC"
"bipoogdd-1","HSC"
"bjaemkbj-1","Erythroid"
"bjafjijp-1","Erythroid"
"bjaicbda-1","HSC"
"bjalpcji-1","HSC"
"bjamkhma-1","Neutrophil"
"bjammcpg-1","Neutrophil"
"bjaoapjc-1","HSC"
"bjaodokm-1","Granulocyte_monocyte_progenitor"
"bjbbadmj-1","HSC"
"bjbcdbdf-1","Neutrophil"
"bjbcihla-1","B_memory"
"bjbddklk-1","Erythroid"
"bjbfadfj-1","Erythroid"
"bjbignmc-1","Plasma_cell"
"bjbmnjnj-1","Erythroid"
"bjbngpai-1","Erythroid"
"bjbnknnh-1","Erythroid"
"bjcakcfb-1","Erythroid"
"bjcgbhag-1","Erythroid"
"bjcibpda-1","Granulocyte_monocyte_progenitor"
"bjcjahkp-1","Erythroid"
"bjcjjhpj-1","Erythroid"
"bjcmgekc-1","Granulocyte_monocyte_progenitor"
"bjcoknjd-1","Erythroid"
"bjdagbpo-1","Erythroid"
"bjdccjil-1","HSC"
"bjddlkag-1","Granulocyte_monocyte_progenitor"
"bjdepmdk-1","HSC"
"bjdibeda-1","MonoCD14"
"bjdjamdi-1","BaEoMa"
"bjdklnjl-1","Nonhaem"
"bjdlfcoc-1","Erythroid"
"bjdlmdhh-1","Macrophage"
"bjdnnlmp-1","MonoCD14"
"bjebfbhi-1","pDC"
"bjeejneb-1","Erythroid"
"bjefhejg-1","HSC"
"bjeflnjb-1","HSC"
"bjejceha-1","HSC"
"bjenbgal-1","Erythroid"
"bjenfgdk-1","HSC"
"bjeojgdb-1","HSC"
"bjepeelb-1","Granulocyte_monocyte_progenitor"
"bjfakefl-1","HSC"
"bjfcekfi-1","Erythroid"
"bjfdebja-1","HSC"
"bjfgjonj-1","Erythroid"
"bjfjplom-1","CTL"
"bjfokjpd-1","Erythroid"
"bjfpkamo-1","Erythroid"
"bjgbhlkc-1","HSC"
"bjgdakph-1","Erythroid"
"bjgjeiga-1","Macrophage"
"bjglfgcb-1","Erythroid"
"bjheedgi-1","HSC"
"bjhfpjdk-1","HSC"
"bjhhaglm-1","Erythroid"
"bjhhhali-1","Erythroid"
"bjhikiaj-1","Erythroid"
"bjhpgkem-1","Erythroid"
"bjiamcaf-1","Erythroid"
"bjibkmel-1","Erythroid"
"bjibmddm-1","Erythroid"
"bjinoffe-1","Erythroid"
"bjjdgimd-1","Erythroid"
"bjjijkpd-1","HSC"
"bjjkmadb-1","HSC"
"bjjlbcbe-1","HSC"
"bjjmbknj-1","HSC"
"bjjneeik-1","HSC"
"bjjombig-1","Erythroid"
"bjjonelk-1","Neutrophil"
"bjkagplg-1","Nonhaem"
"bjkbaobj-1","HSC"
"bjkbcipe-1","HSC"
"bjkdhhka-1","HSC"
"bjkfohje-1","HSC"
"bjkkpggh-1","Macrophage"
"bjklpiep-1","Granulocyte_monocyte_progenitor"
"bjknemgc-1","HSC"
"bjkobhaf-1","HSC"
"bjkoedbg-1","HSC"
"bjkphibm-1","HSC"
"bjlagkpl-1","Granulocyte_monocyte_progenitor"
"bjlbgdpd-1","HSC"
"bjlnaeme-1","Plasma_cell"
"bjlnbcpn-1","CD4_Tcm"
"bjlnipki-1","HSC"
"bjlpmapj-1","MonoCD14"
"bjlpnpce-1","MonoCD14"
"bjmbpbpc-1","BaEoMa"
"bjmccbmp-1","BaEoMa"
"bjmcncoh-1","HSC"
"bjmecihn-1","HSC"
"bjmeklaj-1","Platelet"
"bjmlgacb-1","Nonhaem"
"bjmpbaod-1","Nonhaem"
"bjmphcoa-1","Erythroid"
"bjmpnbmh-1","Erythroid"
"bjnbafaj-1","Nonhaem"
"bjnbmcgk-1","MonoCD14"
"bjnbnagp-1","MonoCD14"
"bjnbpmfb-1","Erythroid"
"bjncdfck-1","MonoCD14"
"bjnfgepj-1","Erythroid"
"bjnhadmg-1","Nonhaem"
"bjnhoile-1","Erythroid"
"bjnjchan-1","Nonhaem"
"bjnjkpaj-1","Erythroid"
"bjnlcbco-1","Macrophage"
"bjnlhigi-1","Erythroid"
"bjnlppdn-1","Erythroid"
"bjnmamlk-1","HSC"
"bjnmcpek-1","HSC"
"bjnnhdce-1","MonoCD14"
"bjnnojdk-1","Nonhaem"
"bjnodcff-1","Erythroid"
"bjnpicfk-1","MonoCD14"
"bjocejbj-1","HSC"
"bjodbdbk-1","Erythroid"
"bjojoonn-1","MonoCD14"
"bjokcdno-1","HSC"
"bjokdnnk-1","Granulocyte_monocyte_progenitor"
"bjollknl-1","Erythroid"
"bjomfabc-1","Plasma_cell"
"bjpbican-1","MonoCD14"
"bjpchcia-1","Macrophage"
"bjpfhikn-1","B_naive"
"bjpgoaao-1","MonoCD14"
"bjpkmfhb-1","Erythroid"
"bkacemgg-1","Nonhaem"
"bkadalbk-1","HSC"
"bkajdkod-1","HSC"
"bkbadmbc-1","Erythroid"
"bkbapane-1","Erythroid"
"bkbbobkn-1","Erythroid"
"bkbdelko-1","Erythroid"
"bkbgkmgp-1","Erythroid"
"bkbhaigd-1","Macrophage"
"bkbnabjb-1","Erythroid"
"bkbndogk-1","Erythroid"
"bkcabldn-1","Macrophage"
"bkcaedgd-1","Erythroid"
"bkcbjimp-1","Erythroid"
"bkclgpgo-1","HSC"
"bkcmfahg-1","B_progenitor"
"bkcnlldp-1","Neutrophil"
"bkdebedc-1","Erythroid"
"bkdhojnd-1","Nonhaem"
"bkdhomig-1","Macrophage"
"bkdicagk-1","Erythroid"
"bkdimefk-1","Erythroid"
"bkdjbnkg-1","Erythroid"
"bkdjmkhf-1","Erythroid"
"bkdjomjo-1","Erythroid"
"bkdlmkmc-1","HSC"
"bkdpijpl-1","Neutrophil"
"bkeajoce-1","HSC"
"bkeedkkc-1","Neutrophil"
"bkehgpmo-1","Neutrophil"
"bkehhpho-1","Plasma_cell"
"bkeijlaa-1","CD4_T_naive"
"bkejbmoa-1","MonoCD14"
"bkekoneo-1","CTL"
"bkemdkdm-1","MonoCD16"
"bkeomimm-1","Erythroid"
"bkepabpp-1","Erythroid"
"bkfanopb-1","Erythroid"
"bkfbabpc-1","Erythroid"
"bkfcogpg-1","Erythroid"
"bkfdbahj-1","Erythroid"
"bkfengko-1","MonoCD14"
"bkffakei-1","Erythroid"
"bkfidcaa-1","Nonhaem"
"bkfjjfhh-1","NK_cell"
"bkfjjfko-1","Erythroid"
"bkfjlabp-1","MonoCD14"
"bkfloefb-1","Nonhaem"
"bkfmbkgf-1","HSC"
"bkfmikhh-1","HSC"
"bkfohhch-1","Erythroid"
"bkfpaphn-1","CD8_T_naive"
"bkfpkefi-1","Macrophage"
"bkfpkhad-1","Erythroid"
"bkgacghb-1","Erythroid"
"bkgaghoe-1","Erythroid"
"bkgciece-1","Platelet"
"bkgdiged-1","Erythroid"
"bkgdlecf-1","CTL"
"bkgebbcp-1","CD8_T_memory"
"bkgfjaai-1","Erythroid"
"bkgjbbhl-1","Erythroid"
"bkgjdlib-1","Erythroid"
"bkgjeklo-1","Erythroid"
"bkgjhehl-1","Erythroid"
"bkgjlmeo-1","Erythroid"
"bkglakcp-1","Erythroid"
"bkglihjg-1","Erythroid"
"bkgnopgd-1","Erythroid"
"bkgojobd-1","Plasma_cell"
"bkgphpkg-1","Plasma_cell"
"bkgpllgd-1","Macrophage"
"bkhacmcb-1","Erythroid"
"bkhajell-1","Neutrophil"
"bkhalbdi-1","CTL"
"bkhapmoh-1","Neutrophil"
"bkhdanfb-1","Erythroid"
"bkhdggnh-1","Erythroid"
"bkhdgpdc-1","Erythroid"
"bkhdiohd-1","Erythroid"
"bkhebdmj-1","Nonhaem"
"bkhhfkco-1","CD8_T_memory"
"bkhieafo-1","Granulocyte_monocyte_progenitor"
"bkhijgpj-1","Erythroid"
"bkhjbcnc-1","Erythroid"
"bkhlhipk-1","Erythroid"
"bkhlkmii-1","Erythroid"
"bkhpiccd-1","HSC"
"bkhpmhmh-1","Erythroid"
"bkibconf-1","Nonhaem"
"bkibmiaa-1","Erythroid"
"bkiboihg-1","Erythroid"
"bkibpmip-1","Erythroid"
"bkiccihm-1","Erythroid"
"bkicpfhg-1","Neutrophil"
"bkidabhl-1","MonoCD14"
"bkiejien-1","Erythroid"
"bkienkfo-1","HSC"
"bkiimgem-1","Erythroid"
"bkilbbie-1","Neutrophil"
"bkildehd-1","HSC"
"bkinelhe-1","CTL"
"bkioijna-1","Nonhaem"
"bkioldme-1","Granulocyte_monocyte_progenitor"
"bkioobjb-1","CD8_T_memory"
"bkjamajf-1","CD4_Tcm"
"bkjcglfe-1","Erythroid"
"bkjeoffa-1","HSC"
"bkjffleg-1","Macrophage"
"bkjflcni-1","Plasma_cell"
"bkjhimhc-1","Erythroid"
"bkjipghc-1","Macrophage"
"bkjjahgc-1","Neutrophil"
"bkjllifg-1","Plasma_cell"
"bkjoaokm-1","Neutrophil"
"bkjpgddn-1","pDC"
"bkkaeidn-1","Erythroid"
"bkkajcdi-1","CD4_T_naive"
"bkkamekn-1","Erythroid"
"bkkaphhg-1","Plasma_cell"
"bkkcfopg-1","Erythroid"
"bkkdfkme-1","Erythroid"
"bkkepknp-1","B_progenitor"
"bkkfdpok-1","HSC"
"bkkgeafc-1","pDC"
"bkkghoif-1","MonoCD14"
"bkkgpkoc-1","Nonhaem"
"bkkhgmel-1","MonoCD14"
"bkkijall-1","Erythroid"
"bkkjpnlk-1","HSC"
"bkkkmfgg-1","Erythroid"
"bkkmchdi-1","Nonhaem"
"bkknlhmg-1","MonoCD14"
"bkkpedob-1","Erythroid"
"bkkppmij-1","CD8_T_memory"
"bklaggil-1","HSC"
"bklaibjl-1","Erythroid"
"bklaplie-1","Erythroid"
"bklcleld-1","Nonhaem"
"bklegjbn-1","Erythroid"
"bklepnlk-1","pDC"
"bklfkgof-1","Neutrophil"
"bklgndpg-1","MonoCD14"
"bkliackf-1","CTL"
"bkljfflh-1","Plasma_cell"
"bkljonfl-1","Nonhaem"
"bklldgmn-1","BaEoMa"
"bkllecda-1","Nonhaem"
"bkllmfaa-1","Erythroid"
"bklmcjel-1","BaEoMa"
"bklmjgko-1","Erythroid"
"bklmnnja-1","Nonhaem"
"bklnaakg-1","HSC"
"bklpkbhl-1","Erythroid"
"bkmaaccj-1","Erythroid"
"bkmacljo-1","Erythroid"
"bkmbodph-1","Neutrophil"
"bkmcaacj-1","Erythroid"
"bkmcmmjj-1","CD4_T_naive"
"bkmdgiei-1","Erythroid"
"bkmdihah-1","Erythroid"
"bkmdkpdf-1","HSC"
"bkmemgjg-1","CD8_T_memory"
"bkmfpheg-1","Erythroid"
"bkmgomak-1","pDC"
"bkmhadnj-1","Erythroid"
"bkmhllck-1","Macrophage"
"bkmhoamd-1","Erythroid"
"bkmiecce-1","Erythroid"
"bkmkdboa-1","MonoCD14"
"bkmkefgo-1","Macrophage"
"bkmldolo-1","Nonhaem"
"bkmlgbkh-1","HSC"
"bkmlgnlh-1","HSC"
"bkmnbaop-1","Granulocyte_monocyte_progenitor"
"bkmoibeh-1","Platelet"
"bkmojcln-1","Plasma_cell"
"bkmphbpj-1","Granulocyte_monocyte_progenitor"
"bkmpmagg-1","Erythroid"
"bknahcnc-1","Erythroid"
"bknajngm-1","Erythroid"
"bknajocn-1","Granulocyte_monocyte_progenitor"
"bknaocjc-1","HSC"
"bknbbdgm-1","Erythroid"
"bknbeoao-1","Erythroid"
"bknbilbj-1","MonoCD14"
"bkncffbe-1","HSC"
"bknddkod-1","Plasma_cell"
"bkndfijb-1","Neutrophil"
"bkndfmlj-1","Granulocyte_monocyte_progenitor"
"bknejlaj-1","Nonhaem"
"bknencbn-1","Macrophage"
"bknlmdfb-1","Erythroid"
"bknmeake-1","Macrophage"
"bknmfjmm-1","HSC"
"bknmjepd-1","Granulocyte_monocyte_progenitor"
"bknpjpgo-1","Neutrophil"
"bkoaabho-1","Granulocyte_monocyte_progenitor"
"bkocdcne-1","MonoCD14"
"bkociiaa-1","CTL"
"bkodddjc-1","Nonhaem"
"bkofgafb-1","Plasma_cell"
"bkojbehb-1","HSC"
"bkojonhn-1","CD8_T_memory"
"bkomchgm-1","HSC"
"bkpbcjig-1","Erythroid"
"bkpckcdm-1","Nonhaem"
"bkpcndai-1","CD8_T_memory"
"bkpcpopc-1","HSC"
"bkpeihba-1","CD8_T_memory"
"bkpenpkg-1","Erythroid"
"bkpeomcb-1","Erythroid"
"bkpgbhip-1","Nonhaem"
"bkpgokca-1","Nonhaem"
"bkpgpjdh-1","Nonhaem"
"bkpgpooe-1","HSC"
"bkphjigk-1","Nonhaem"
"bkphndhc-1","Erythroid"
"bkpikmap-1","Erythroid"
"bkpipghf-1","Plasma_cell"
"bkpipkfa-1","Erythroid"
"bkpjbbfm-1","Neutrophil"
"bkpjdfik-1","CD8_T_memory"
"bkpkfhhb-1","Erythroid"
"bkpnaebi-1","Erythroid"
"bkpnjoin-1","Erythroid"
"bkppcckk-1","Erythroid"
"bkppkaop-1","Macrophage"
"blaagnin-1","Erythroid"
"bladidbf-1","Erythroid"
"blaenhle-1","Nonhaem"
"blakakia-1","MonoCD14"
"blammaja-1","Erythroid"
"blaoepoh-1","Erythroid"
"blapochp-1","Erythroid"
"blapoeno-1","Erythroid"
"blbakicp-1","Plasma_cell"
"blbbeobj-1","Erythroid"
"blbcdfok-1","Erythroid"
"blbckpjb-1","Erythroid"
"blbdgcge-1","Neutrophil"
"blbdhkjo-1","Erythroid"
"blbdohcd-1","Erythroid"
"blbecmnf-1","Neutrophil"
"blbejfjo-1","Platelet"
"blbfffog-1","Erythroid"
"blbgmjea-1","Granulocyte_monocyte_progenitor"
"blbgmlof-1","Neutrophil"
"blbgnjpa-1","Neutrophil"
"blbhccok-1","Platelet"
"blbhnjhp-1","Erythroid"
"blbiffda-1","Platelet"
"blbileaa-1","B_memory"
"blbkgadb-1","Erythroid"
"blbmfmki-1","Erythroid"
"blbmkjfg-1","Erythroid"
"blbngfpj-1","Erythroid"
"blboddlp-1","Plasma_cell"
"blcaijmf-1","Erythroid"
"blcamclb-1","MonoCD14"
"blcanbnk-1","Erythroid"
"blccfglm-1","Macrophage"
"blceapim-1","Erythroid"
"blcfgmdn-1","Erythroid"
"blchmkea-1","Macrophage"
"blcjadjm-1","Plasma_cell"
"blckbada-1","MonoCD14"
"blckockh-1","CD4_T_naive"
"blclimim-1","Erythroid"
"blcngbii-1","Granulocyte_monocyte_progenitor"
"blcpedpm-1","CTL"
"blcpmoeg-1","NK_cell"
"bldaecla-1","Erythroid"
"bldamelp-1","Erythroid"
"bldbiing-1","Erythroid"
"bldckaic-1","Erythroid"
"bldckkln-1","Erythroid"
"blddbhie-1","B_memory"
"blddggef-1","CD4_T_naive"
"bldejlbk-1","CTL"
"bldepkkg-1","Erythroid"
"bldfaolb-1","Erythroid"
"bldfnlek-1","Erythroid"
"bldgdjaj-1","Neutrophil"
"bldhbagc-1","Erythroid"
"bldhekfc-1","Erythroid"
"bldhfofk-1","Erythroid"
"bldhgfbn-1","Macrophage"
"bldicnfb-1","Erythroid"
"bldjiabe-1","Erythroid"
"bldkcoia-1","Erythroid"
"bldknhil-1","Erythroid"
"bldlkbfd-1","Granulocyte_monocyte_progenitor"
"bldmaino-1","Plasma_cell"
"bldnliio-1","B_progenitor"
"bldpiphh-1","Neutrophil"
"bleaneid-1","Erythroid"
"blebocga-1","Erythroid"
"blecaaic-1","Granulocyte_monocyte_progenitor"
"bledlbal-1","Erythroid"
"bledmolf-1","Erythroid"
"bleenfll-1","Erythroid"
"blefhdch-1","Erythroid"
"blegjaoi-1","Neutrophil"
"blehcnki-1","Erythroid"
"blehelli-1","Erythroid"
"bleigced-1","CD4_T_memory"
"bleiiefa-1","Erythroid"
"blejcepp-1","Erythroid"
"blejjpni-1","Erythroid"
"blemcalj-1","Erythroid"
"blemjclo-1","Erythroid"
"bleoonid-1","Macrophage"
"blepejoh-1","CTL"
"blepndbg-1","CD8_T_memory"
"blfbaaag-1","Erythroid"
"blfbhckc-1","MonoCD14"
"blfcpila-1","Erythroid"
"blfefogb-1","Erythroid"
"blffflef-1","HSC"
"blfgehaa-1","Erythroid"
"blfgibhi-1","Erythroid"
"blfgifkd-1","Nonhaem"
"blfgkage-1","Macrophage"
"blfgnegc-1","Erythroid"
"blfhfpbp-1","Erythroid"
"blfhjeek-1","Platelet"
"blfifegd-1","Platelet"
"blfjdcnk-1","Erythroid"
"blflimpd-1","Erythroid"
"blfmcdnb-1","Erythroid"
"blfmcjnk-1","Erythroid"
"blfmnhoi-1","Erythroid"
"blfockoc-1","Erythroid"
"blfojdha-1","Erythroid"
"blfpbkhn-1","Erythroid"
"blfpggog-1","Macrophage"
"blgaifkg-1","Erythroid"
"blgamkng-1","Erythroid"
"blgbhakb-1","Erythroid"
"blgbjebm-1","Erythroid"
"blgccnib-1","Erythroid"
"blgeakdl-1","Erythroid"
"blgebaff-1","Erythroid"
"blgegfce-1","Erythroid"
"blgejnfb-1","Erythroid"
"blggkanj-1","Erythroid"
"blggnnbe-1","Erythroid"
"blgjcgon-1","Nonhaem"
"blglielf-1","Erythroid"
"blgmgfdo-1","HSC"
"blgmmmlo-1","Erythroid"
"blgnoebf-1","Granulocyte_monocyte_progenitor"
"blgpdkjo-1","Erythroid"
"blgpdmbf-1","HSC"
"blhaonig-1","Erythroid"
"blhbojik-1","Erythroid"
"blhcabgp-1","Erythroid"
"blhcdhea-1","Erythroid"
"blhcdohl-1","Neutrophil"
"blhclbbi-1","Erythroid"
"blhconbb-1","Erythroid"
"blhdpcon-1","HSC"
"blhelnlj-1","Neutrophil"
"blhfaiec-1","Nonhaem"
"blhfoncn-1","Neutrophil"
"blhggekn-1","Erythroid"
"blhgmopj-1","Erythroid"
"blhgpkig-1","HSC"
"blhhaljg-1","Erythroid"
"blhhibeo-1","Nonhaem"
"blhhjdlk-1","Erythroid"
"blhihpaj-1","HSC"
"blhjejki-1","Neutrophil"
"blhjinef-1","MonoCD14"
"blhklbhf-1","HSC"
"blhlblid-1","Erythroid"
"blhllhpf-1","B_progenitor"
"blhnbofp-1","Neutrophil"
"blhneflj-1","Macrophage"
"blhnllni-1","Erythroid"
"blhnngnj-1","Erythroid"
"blhocklk-1","Erythroid"
"blhoclko-1","Nonhaem"
"blhpncke-1","Erythroid"
"bliabala-1","Erythroid"
"bliaiifh-1","Erythroid"
"bliaompi-1","Erythroid"
"blibepbo-1","Erythroid"
"blibgakb-1","Erythroid"
"blibkejc-1","Erythroid"
"blifnomk-1","Neutrophil"
"blifnoob-1","MonoCD14"
"blifofkc-1","Neutrophil"
"blifpipc-1","CD8_T_memory"
"blignlam-1","Erythroid"
"bligpnlp-1","Erythroid"
"blijaobo-1","Erythroid"
"blijjicm-1","Erythroid"
"blinokhg-1","Neutrophil"
"bljagedk-1","BaEoMa"
"bljcgldh-1","Neutrophil"
"bljciaek-1","HSC"
"bljcjdao-1","HSC"
"bljgklmd-1","Macrophage"
"bljhjbbk-1","HSC"
"bljhonlm-1","CD4_Tcm"
"bljipmgi-1","HSC"
"bljjjnoh-1","Neutrophil"
"bljkhmge-1","HSC"
"bljkimec-1","MonoCD14"
"bljmiheh-1","HSC"
"bljmnmhc-1","Neutrophil"
"bljododh-1","HSC"
"blkacefh-1","B_progenitor"
"blkbcojo-1","CD8_T_memory"
"blkceiae-1","Erythroid"
"blkcnmhd-1","MonoCD14"
"blkdklfc-1","Neutrophil"
"blkgipkf-1","MonoCD14"
"blkgnian-1","Erythroid"
"blklcjcm-1","Erythroid"
"blknkaej-1","Erythroid"
"blkpedai-1","Plasma_cell"
"blkpkjgg-1","HSC"
"bllaafpp-1","Erythroid"
"bllaapfi-1","Erythroid"
"bllabdnn-1","Erythroid"
"bllaficn-1","Erythroid"
"bllbmhmn-1","Erythroid"
"bllcflna-1","CD8_T_memory"
"bllcjpan-1","Erythroid"
"bllemnoj-1","CD8_T_memory"
"bllgojdp-1","MonoCD16"
"bllhgklh-1","Macrophage"
"bllicemi-1","Neutrophil"
"bllihhhl-1","Erythroid"
"bllkaped-1","Erythroid"
"bllkdpna-1","Erythroid"
"bllkfjjo-1","Neutrophil"
"bllljjak-1","Neutrophil"
"blllpdch-1","Erythroid"
"bllmnjkd-1","B_progenitor"
"bllnpmmf-1","MonoCD14"
"bllobpai-1","Plasma_cell"
"blloeade-1","MAIT_gdT"
"bllpcfaa-1","CD8_T_memory"
"bllpdmck-1","HSC"
"bllpjamh-1","CD4_T_naive"
"blmbgjcm-1","Nonhaem"
"blmcpkcl-1","MonoCD14"
"blmecdnp-1","Nonhaem"
"blmeoemi-1","HSC"
"blmfibpb-1","HSC"
"blmhepgp-1","Macrophage"
"blmidomh-1","MonoCD14"
"blmimaoo-1","Platelet"
"blmjbfid-1","Erythroid"
"blmjbmdp-1","Nonhaem"
"blmkbofm-1","Granulocyte_monocyte_progenitor"
"blmkjema-1","pDC"
"blmpbklf-1","Erythroid"
"blmplkjm-1","Erythroid"
"blnaaakl-1","Erythroid"
"blnaadad-1","Neutrophil"
"blnahaig-1","Nonhaem"
"blnbdakl-1","HSC"
"blndpbcb-1","Erythroid"
"blnebebo-1","Neutrophil"
"blneljjh-1","Erythroid"
"blnepoof-1","Plasma_cell"
"blnfemea-1","Macrophage"
"blnfokce-1","Macrophage"
"blngjpkc-1","Erythroid"
"blnjeimn-1","Erythroid"
"blnkaefb-1","Erythroid"
"blnkbbdl-1","Erythroid"
"blnkfakl-1","Platelet"
"blnlfdbj-1","Erythroid"
"blnmddmg-1","Erythroid"
"blnmmebj-1","Erythroid"
"blnnjcib-1","Nonhaem"
"blnodoco-1","Erythroid"
"blnpcafp-1","Erythroid"
"blnpfhcj-1","Erythroid"
"blnpgnic-1","Granulocyte_monocyte_progenitor"
"blobgcij-1","Erythroid"
"blobpjbn-1","Macrophage"
"blocapil-1","Erythroid"
"bloealbl-1","Erythroid"
"bloepmpa-1","Erythroid"
"blofackd-1","Erythroid"
"blohikan-1","Nonhaem"
"blohkala-1","Macrophage"
"bloilpgi-1","HSC"
"blojcfmo-1","Granulocyte_monocyte_progenitor"
"blolobfi-1","Nonhaem"
"blomgmbb-1","Erythroid"
"blompdej-1","Erythroid"
"blonbdio-1","MonoCD14"
"blonhgpd-1","Erythroid"
"blopjapi-1","Neutrophil"
"blpacllc-1","Erythroid"
"blpapnmn-1","Erythroid"
"blpbahde-1","Macrophage"
"blpbjoej-1","Erythroid"
"blpcejji-1","Erythroid"
"blpegkhh-1","Nonhaem"
"blpejaeh-1","Erythroid"
"blpgfgbp-1","Erythroid"
"blpgnaeo-1","Erythroid"
"blphbfld-1","Nonhaem"
"blphohii-1","Erythroid"
"blpigjgc-1","Erythroid"
"blpjdnco-1","Erythroid"
"blpkghel-1","Erythroid"
"blpkkbgn-1","Erythroid"
"blplenlj-1","Nonhaem"
"blpnmofd-1","Erythroid"
"blpojadf-1","Platelet"
"bmaaepci-1","Erythroid"
"bmaalegf-1","Erythroid"
"bmaanlff-1","Erythroid"
"bmabilko-1","HSC"
"bmacdfel-1","HSC"
"bmackhkb-1","Erythroid"
"bmaclidp-1","Erythroid"
"bmaenopg-1","Erythroid"
"bmaghclc-1","Erythroid"
"bmahmnol-1","Erythroid"
"bmalfiil-1","HSC"
"bmalijpa-1","MonoCD14"
"bmalmepa-1","Erythroid"
"bmamnbmd-1","Erythroid"
"bmancoha-1","Erythroid"
"bmaniikc-1","Erythroid"
"bmaohkad-1","Nonhaem"
"bmaoldmk-1","Nonhaem"
"bmbaifce-1","Erythroid"
"bmbameaf-1","Plasma_cell"
"bmbaojih-1","HSC"
"bmbapogi-1","Erythroid"
"bmbbcepj-1","Erythroid"
"bmbbkikg-1","Erythroid"
"bmbbmglf-1","Erythroid"
"bmbcacad-1","Erythroid"
"bmbcbaam-1","Erythroid"
"bmbcgaeh-1","Nonhaem"
"bmbckhjl-1","Erythroid"
"bmbdilic-1","Erythroid"
"bmbeemna-1","Erythroid"
"bmbfcnco-1","Erythroid"
"bmbkbggc-1","Plasma_cell"
"bmblleof-1","Nonhaem"
"bmbmcjha-1","Granulocyte_monocyte_progenitor"
"bmbmmdki-1","Nonhaem"
"bmbnhpii-1","Granulocyte_monocyte_progenitor"
"bmccdnmp-1","Platelet"
"bmcdiihl-1","Platelet"
"bmcenapn-1","Platelet"
"bmcfbine-1","Platelet"
"bmcfekpb-1","Granulocyte_monocyte_progenitor"
"bmcgkpfd-1","MonoCD14"
"bmchdnpc-1","Nonhaem"
"bmcjciag-1","Nonhaem"
"bmcooiap-1","Erythroid"
"bmcpimkf-1","Neutrophil"
"bmdcboop-1","HSC"
"bmdcpjcl-1","Erythroid"
"bmdddhbk-1","Erythroid"
"bmddhhkd-1","HSC"
"bmdefepa-1","Granulocyte_monocyte_progenitor"
"bmdfkalm-1","Erythroid"
"bmdglpnh-1","Erythroid"
"bmdhible-1","Erythroid"
"bmdimmbo-1","Erythroid"
"bmdkkeoc-1","Erythroid"
"bmdmnmbj-1","Erythroid"
"bmdndcob-1","CTL"
"bmdofhpb-1","Macrophage"
"bmdomloi-1","B_naive"
"bmeaenhg-1","MonoCD14"
"bmeahhne-1","Erythroid"
"bmebchoj-1","Erythroid"
"bmebcmio-1","Erythroid"
"bmecjaln-1","Erythroid"
"bmedelne-1","Erythroid"
"bmedjpgb-1","Erythroid"
"bmefhebk-1","Erythroid"
"bmeggdbl-1","Erythroid"
"bmehcahk-1","Erythroid"
"bmehebkn-1","Erythroid"
"bmehhpha-1","Macrophage"
"bmehlekn-1","Erythroid"
"bmeiebfh-1","HSC"
"bmejenpp-1","Erythroid"
"bmejgcln-1","HSC"
"bmekaomh-1","Nonhaem"
"bmekcpii-1","Erythroid"
"bmekoabn-1","Nonhaem"
"bmelclcf-1","Nonhaem"
"bmelfbel-1","Erythroid"
"bmeohdfh-1","Erythroid"
"bmeoipkf-1","Macrophage"
"bmepidkd-1","Erythroid"
"bmeplfpo-1","Erythroid"
"bmfbfalc-1","Erythroid"
"bmfcbpmh-1","Erythroid"
"bmfceahp-1","Erythroid"
"bmfdgoec-1","Erythroid"
