"","celltype"
"aaeoiamd-1","Plasma_cell"
"aaepdfcg-1","Plasma_cell"
"aafagbmd-1","Plasma_cell"
"aafaofbc-1","Plasma_cell"
"aafbfdce-1","Plasma_cell"
"aafdigng-1","Plasma_cell"
"aafeccic-1","Plasma_cell"
"aafechmn-1","Plasma_cell"
"aafefdmj-1","Plasma_cell"
"aaffkdcm-1","Plasma_cell"
"aafgafmn-1","Plasma_cell"
"aafgdkjp-1","NK_cell"
"aafgljpo-1","Plasma_cell"
"aafijkho-1","Plasma_cell"
"aafndnio-1","Plasma_cell"
"aagabdlm-1","Plasma_cell"
"aagblage-1","Plasma_cell"
"aagboieb-1","Plasma_cell"
"aagcabli-1","Plasma_cell"
"aagclamj-1","Plasma_cell"
"aagdhgah-1","Plasma_cell"
"aagdpkdo-1","Plasma_cell"
"aagfionl-1","Plasma_cell"
"aagicmoc-1","Plasma_cell"
"aagigihh-1","Plasma_cell"
"aagjhccd-1","Plasma_cell"
"aagjpkci-1","Plasma_cell"
"aagkhcei-1","Plasma_cell"
"aaglijei-1","Plasma_cell"
"aagnaoln-1","Plasma_cell"
"aagohigp-1","Plasma_cell"
"aagpbgnj-1","Plasma_cell"
"aahafpjn-1","Plasma_cell"
"aahdhiij-1","Plasma_cell"
"aaheinla-1","CD8_T_memory"
"aahemkio-1","Plasma_cell"
"aahfbnkl-1","Plasma_cell"
"aahgodih-1","Plasma_cell"
"aahidaok-1","Plasma_cell"
"aahinpih-1","Plasma_cell"
"aahjadeg-1","Plasma_cell"
"aahjbidi-1","Plasma_cell"
"aahlmdhl-1","Plasma_cell"
"aahmbhlo-1","Plasma_cell"
"aahmgljn-1","Plasma_cell"
"aahmhmkp-1","Plasma_cell"
"aahncmfo-1","Plasma_cell"
"aahpblol-1","Plasma_cell"
"aahplmgo-1","Plasma_cell"
"aaicnllh-1","Plasma_cell"
"aaieinfm-1","Plasma_cell"
"aaigngoe-1","Plasma_cell"
"aaihhpec-1","Plasma_cell"
"aaiiiieo-1","Plasma_cell"
"aaikfman-1","Plasma_cell"
"aaikgcib-1","Plasma_cell"
"aailpcpi-1","Plasma_cell"
"aaimcjib-1","Plasma_cell"
"aaimikef-1","Plasma_cell"
"aainjogh-1","Plasma_cell"
"aainmdmj-1","Plasma_cell"
"aainmopd-1","Plasma_cell"
"aaipollg-1","Plasma_cell"
"aajaiohc-1","Plasma_cell"
"aajajmha-1","Plasma_cell"
"aajaklia-1","Plasma_cell"
"aajbkkdk-1","Plasma_cell"
"aajchcaf-1","Plasma_cell"
"aajgmapp-1","Plasma_cell"
"aajhffpn-1","Plasma_cell"
"aajhpkll-1","B_progenitor"
"aajijmfd-1","MonoCD14"
"aajjcnmg-1","Plasma_cell"
"aajjlaja-1","Plasma_cell"
"aajliemk-1","Plasma_cell"
"aajlljpp-1","MonoCD14"
"aajmbkgd-1","Plasma_cell"
"aajmjkkp-1","Plasma_cell"
"aajnmbla-1","Plasma_cell"
"aajnopdd-1","Plasma_cell"
"aajpchkd-1","CD8_T_memory"
"aajpdkng-1","Plasma_cell"
"aajpeeli-1","Plasma_cell"
"aajpimdi-1","Plasma_cell"
"aakaeomb-1","Plasma_cell"
"aakaodeh-1","Plasma_cell"
"aakdmkbg-1","Plasma_cell"
"aakkgjkc-1","Plasma_cell"
"aakkhhpb-1","Plasma_cell"
"aakmggjb-1","Plasma_cell"
"aaknkeil-1","Plasma_cell"
"aakocpba-1","Plasma_cell"
"aakokfdj-1","Plasma_cell"
"aakopfmo-1","Plasma_cell"
"aakppnco-1","Plasma_cell"
"aaldiecc-1","Plasma_cell"
"aaldkdhk-1","Plasma_cell"
"aaljhkan-1","Plasma_cell"
"aallojgp-1","Plasma_cell"
"aalngbhj-1","Plasma_cell"
"aalngeop-1","Plasma_cell"
"aalnjgfm-1","Plasma_cell"
"aalpejbj-1","Plasma_cell"
"aalpnnof-1","Plasma_cell"
"aamaeibg-1","Plasma_cell"
"aambejad-1","Plasma_cell"
"aambembg-1","Plasma_cell"
"aamceibj-1","Plasma_cell"
"aamfajdb-1","Plasma_cell"
"aamfmefg-1","Plasma_cell"
"aamfpfmg-1","Plasma_cell"
"aamhanme-1","Plasma_cell"
"aamhmfcf-1","Plasma_cell"
"aamjhidg-1","Plasma_cell"
"aamkpnop-1","T_prolifer"
"aamlendb-1","Plasma_cell"
"aamlhanl-1","Plasma_cell"
"aamlkoij-1","MonoCD14"
"aamooink-1","Plasma_cell"
"aampnapn-1","Plasma_cell"
"aanadhce-1","Plasma_cell"
"aanagdja-1","Plasma_cell"
"aanajhjm-1","Plasma_cell"
"aanbpldb-1","Plasma_cell"
"aancidhm-1","Plasma_cell"
"aandiefa-1","Plasma_cell"
"aanfdack-1","Plasma_cell"
"aanfddne-1","B_progenitor"
"aanffpka-1","Plasma_cell"
"aanibokg-1","Plasma_cell"
"aanlejmc-1","Plasma_cell"
"aanllmec-1","Plasma_cell"
"aannadgg-1","Plasma_cell"
"aannmpcb-1","Plasma_cell"
"aanofmcp-1","Plasma_cell"
"aanpagei-1","Plasma_cell"
"aanpnbep-1","Plasma_cell"
"aaoamdhd-1","Plasma_cell"
"aaobbebe-1","Plasma_cell"
"aaobijnb-1","Plasma_cell"
"aaodbfkn-1","Plasma_cell"
"aaodfjdj-1","Plasma_cell"
"aaofbpej-1","Plasma_cell"
"aaogbgfe-1","Plasma_cell"
"aaogbleo-1","Plasma_cell"
"aaogfkji-1","Plasma_cell"
"aaoghjil-1","Plasma_cell"
"aaogigbk-1","Plasma_cell"
"aaohmmmk-1","Plasma_cell"
"aaoicelc-1","Plasma_cell"
"aaoiojaf-1","Plasma_cell"
"aaoipdae-1","Plasma_cell"
"aaojnkhc-1","Plasma_cell"
"aaojoapo-1","Plasma_cell"
"aaolamkf-1","Plasma_cell"
"aaolhpbc-1","Plasma_cell"
"aaomggff-1","Plasma_cell"
"aaopdjij-1","Plasma_cell"
"aapapnoe-1","Plasma_cell"
"aapdclgh-1","Plasma_cell"
"aapgljii-1","Plasma_cell"
"aaphmond-1","Plasma_cell"
"aapicaag-1","Plasma_cell"
"aapimfdk-1","Plasma_cell"
"aapkckhi-1","Plasma_cell"
"aapkgljj-1","Plasma_cell"
"aapknjdp-1","Plasma_cell"
"aaplkjnb-1","MonoCD14"
"aapminnk-1","Plasma_cell"
"aaponcke-1","Plasma_cell"
"abaachij-1","Plasma_cell"
"abaajkpm-1","Nonhaem"
"abaeneil-1","Plasma_cell"
"abaeneoi-1","NK_cell"
"abagcgip-1","Plasma_cell"
"abagnkeo-1","Plasma_cell"
"abahnacf-1","Plasma_cell"
"abaikeco-1","Plasma_cell"
"abajcneg-1","Plasma_cell"
"abajdgmo-1","Plasma_cell"
"abakepap-1","Plasma_cell"
"abalhjec-1","Plasma_cell"
"abalnbec-1","Plasma_cell"
"abancdko-1","Plasma_cell"
"abankicn-1","Plasma_cell"
"abaomfhc-1","Plasma_cell"
"abapjope-1","Erythroid"
"abbbbgbc-1","Plasma_cell"
"abbdgokj-1","Erythroid"
"abbhaknn-1","Plasma_cell"
"abbijnfa-1","Erythroid"
"abblkmnj-1","Plasma_cell"
"abbnclhi-1","Neutrophil"
"abcadabe-1","Plasma_cell"
"abcbeeoc-1","Plasma_cell"
"abcchejl-1","Plasma_cell"
"abccplbf-1","Plasma_cell"
"abcfknom-1","Plasma_cell"
"abcgigjg-1","Plasma_cell"
"abchbmfh-1","Plasma_cell"
"abchdbkj-1","Erythroid"
"abchimkd-1","Erythroid"
"abcjdioo-1","Plasma_cell"
"abcmbnea-1","Plasma_cell"
"abcmdocf-1","Plasma_cell"
"abcmello-1","Plasma_cell"
"abcmjhic-1","Erythroid"
"abcnpica-1","MonoCD14"
"abcpdnfa-1","Plasma_cell"
"abcpdphj-1","Plasma_cell"
"abdaapln-1","Plasma_cell"
"abdaddpj-1","Plasma_cell"
"abdcliom-1","Neutrophil"
"abdcobhd-1","Plasma_cell"
"abdedpek-1","Plasma_cell"
"abdicdnf-1","Plasma_cell"
"abdickel-1","Plasma_cell"
"abdiofpk-1","Plasma_cell"
"abdjifbo-1","Plasma_cell"
"abdlhiph-1","Erythroid"
"abdmfncc-1","B_memory"
"abdmjgie-1","Plasma_cell"
"abdmolhp-1","Plasma_cell"
"abdnecmg-1","Platelet"
"abdoodef-1","Erythroid"
"abdphlpp-1","Plasma_cell"
"abeacflc-1","B_progenitor"
"abechhnb-1","Plasma_cell"
"abeekmbp-1","Plasma_cell"
"abehoipn-1","CD8_T_memory"
"abejfedi-1","Plasma_cell"
"abejiegl-1","Plasma_cell"
"abekahig-1","Plasma_cell"
"abemdodi-1","Plasma_cell"
"abemegia-1","Plasma_cell"
"abeolnpl-1","NK_cell"
"abeophce-1","Plasma_cell"
"abepcfpe-1","Plasma_cell"
"abfddddh-1","Plasma_cell"
"abfdpplp-1","Plasma_cell"
"abffgdpd-1","Plasma_cell"
"abffidgp-1","Plasma_cell"
"abffjdci-1","Plasma_cell"
"abfhhojl-1","Plasma_cell"
"abfiikba-1","Plasma_cell"
"abfjmhjl-1","Plasma_cell"
"abfkccjf-1","Plasma_cell"
"abfljgoc-1","Plasma_cell"
"abfmchkp-1","Plasma_cell"
"abfogggl-1","Plasma_cell"
"abgalhmd-1","Plasma_cell"
"abgbhoik-1","Plasma_cell"
"abgcacpe-1","Plasma_cell"
"abgcplgl-1","Plasma_cell"
"abgeopmp-1","Plasma_cell"
"abgfjmfd-1","Plasma_cell"
"abggceic-1","Plasma_cell"
"abghjfpp-1","Plasma_cell"
"abgipino-1","Plasma_cell"
"abgmphlb-1","CD8_T_memory"
"abgpjcam-1","HSC"
"abhaoadg-1","Plasma_cell"
"abhaodea-1","Plasma_cell"
"abhbacdn-1","Plasma_cell"
"abhceabi-1","Plasma_cell"
"abhdojjn-1","Plasma_cell"
"abhfcoob-1","Plasma_cell"
"abhfnkmm-1","Plasma_cell"
"abhgklck-1","Plasma_cell"
"abhinpjn-1","Plasma_cell"
"abhjmgng-1","Plasma_cell"
"abhknimn-1","Plasma_cell"
"abhlbkcp-1","Plasma_cell"
"abhmdbkk-1","Plasma_cell"
"abhmdbpm-1","Plasma_cell"
"abhnpago-1","Plasma_cell"
"abhobmda-1","Plasma_cell"
"abhplcjn-1","Plasma_cell"
"abhppkpa-1","Plasma_cell"
"abiafdhg-1","NK_cell"
"abiahpgg-1","Plasma_cell"
"abibmeoo-1","Plasma_cell"
"abicecjl-1","Plasma_cell"
"abidfjgl-1","Plasma_cell"
"abiegpge-1","Plasma_cell"
"abifmafg-1","Plasma_cell"
"abignipg-1","Plasma_cell"
"abihijpd-1","Plasma_cell"
"abiihjmp-1","Plasma_cell"
"abiiomof-1","Plasma_cell"
"abiipdin-1","Plasma_cell"
"abijacke-1","T_prolifer"
"abijbjgk-1","Plasma_cell"
"abijnbnk-1","Plasma_cell"
"abijpkid-1","Plasma_cell"
"abiknneg-1","Plasma_cell"
"abilloae-1","Plasma_cell"
"abincmbn-1","Plasma_cell"
"abinmbhp-1","Plasma_cell"
"abiopoen-1","Plasma_cell"
"abipnjbo-1","Plasma_cell"
"abjcaffh-1","Plasma_cell"
"abjcihoi-1","Plasma_cell"
"abjcomlk-1","Plasma_cell"
"abjeacmd-1","Plasma_cell"
"abjeagoo-1","Plasma_cell"
"abjehhdc-1","Plasma_cell"
"abjeldmk-1","Plasma_cell"
"abjfkobh-1","Plasma_cell"
"abjgkphe-1","Plasma_cell"
"abjhadnp-1","Plasma_cell"
"abjibalf-1","Plasma_cell"
"abjlclmc-1","Plasma_cell"
"abjmkjbf-1","Plasma_cell"
"abjoilan-1","Plasma_cell"
"abjpghdk-1","Plasma_cell"
"abjpnhcf-1","Plasma_cell"
"abjpnhie-1","CTL"
"abkaimia-1","Plasma_cell"
"abkbbfjn-1","Plasma_cell"
"abkbbkoe-1","Plasma_cell"
"abkcbhmo-1","Plasma_cell"
"abkcjdhj-1","Plasma_cell"
"abkclkog-1","Plasma_cell"
"abkekaje-1","Plasma_cell"
"abkjagnf-1","Plasma_cell"
"abkjbeok-1","Plasma_cell"
"abkjlhae-1","Plasma_cell"
"abklajgc-1","Plasma_cell"
"abklalnl-1","Plasma_cell"
"abklkgkc-1","Plasma_cell"
"abknadfi-1","Plasma_cell"
"abknhpmb-1","Plasma_cell"
"abknkdnh-1","Plasma_cell"
"abknnchd-1","Plasma_cell"
"abkodffn-1","CTL"
"abkofkmk-1","Plasma_cell"
"abkpecll-1","Plasma_cell"
"ablafeba-1","Plasma_cell"
"ablcialn-1","Plasma_cell"
"abldhmga-1","B_progenitor"
"ableefin-1","Plasma_cell"
"ablgldcf-1","Plasma_cell"
"abljghpj-1","Plasma_cell"
"ablmgpfa-1","Plasma_cell"
"ablphaik-1","Plasma_cell"
"ablpppjm-1","Plasma_cell"
"abmagkbk-1","Plasma_cell"
"abmbfccp-1","Plasma_cell"
"abmbondo-1","Plasma_cell"
"abmccaeb-1","Plasma_cell"
"abmcckeb-1","Plasma_cell"
"abmchila-1","Plasma_cell"
"abmdfbdo-1","Plasma_cell"
"abmdigmi-1","Plasma_cell"
"abmdkffk-1","Plasma_cell"
"abmfnmbm-1","Plasma_cell"
"abmgeipb-1","Plasma_cell"
"abmifokg-1","Plasma_cell"
"abmiocdo-1","Plasma_cell"
"abmjmdih-1","Plasma_cell"
"abmkgifk-1","Plasma_cell"
"abmlcmdc-1","Plasma_cell"
"abmlmdga-1","Plasma_cell"
"abmmnlkn-1","Plasma_cell"
"abmnbijf-1","Plasma_cell"
"abmplpci-1","Plasma_cell"
"abnamjbn-1","Plasma_cell"
"abnamlhb-1","Plasma_cell"
"abnblopa-1","Plasma_cell"
"abneenil-1","Plasma_cell"
"abnflcgn-1","Plasma_cell"
"abnfljce-1","Plasma_cell"
"abnmpomo-1","Plasma_cell"
"abnnkjfh-1","Plasma_cell"
"abnnkmea-1","Plasma_cell"
"abnnpfab-1","Plasma_cell"
"abnobilc-1","Plasma_cell"
"abnombhf-1","T_prolifer"
"aboadkha-1","Plasma_cell"
"aboccbph-1","Plasma_cell"
"abofpdan-1","Plasma_cell"
"abogbjij-1","Plasma_cell"
"abogpkjg-1","Plasma_cell"
"abohijjm-1","Plasma_cell"
"aboicfac-1","Plasma_cell"
"abomckge-1","Plasma_cell"
"aboncmgj-1","Plasma_cell"
"abonfkhf-1","Plasma_cell"
"aboplkbp-1","Plasma_cell"
"abpbbnnk-1","Plasma_cell"
"abpcgcmp-1","NK_cell"
"abpdfhhh-1","Plasma_cell"
"abpfoooa-1","Plasma_cell"
"abpgadcd-1","Plasma_cell"
"abphgomm-1","Plasma_cell"
"abpkaabb-1","Plasma_cell"
"abpkdolm-1","Plasma_cell"
"abplmjdo-1","Plasma_cell"
"abplmohl-1","Plasma_cell"
"abplnomh-1","Plasma_cell"
"abpmocmp-1","NK_cell"
"abpmpbbe-1","Plasma_cell"
"abpnndoa-1","Plasma_cell"
"acaablaf-1","Plasma_cell"
"acabcneb-1","Plasma_cell"
"acabinme-1","Plasma_cell"
"acadnkfd-1","Plasma_cell"
"acagfjje-1","Plasma_cell"
"acaiahnb-1","Plasma_cell"
"acaicpag-1","Plasma_cell"
"acajedlh-1","Plasma_cell"
"acakghen-1","Plasma_cell"
"acakjdng-1","Plasma_cell"
"acamkkhj-1","Plasma_cell"
"acanboad-1","Plasma_cell"
"acandojd-1","Plasma_cell"
"acanodhn-1","Plasma_cell"
"acapfgap-1","Plasma_cell"
"acapfpjo-1","Plasma_cell"
"acbahooc-1","Plasma_cell"
"acbaihbi-1","Plasma_cell"
"acbbpnif-1","Plasma_cell"
"acbcebda-1","Plasma_cell"
"acbcijdo-1","Plasma_cell"
"acbdbfhk-1","Plasma_cell"
"acbfhbaf-1","Plasma_cell"
"acbfjagl-1","Plasma_cell"
"acbgcpop-1","Plasma_cell"
"acbgncfj-1","Plasma_cell"
"acbhcfbh-1","Plasma_cell"
"acbhodbf-1","Plasma_cell"
"acbhokmf-1","Plasma_cell"
"acbkjhan-1","Plasma_cell"
"acbnaeli-1","Plasma_cell"
"acbohnek-1","Plasma_cell"
"accagdcm-1","Plasma_cell"
"accfcala-1","Plasma_cell"
"accfnfpp-1","Plasma_cell"
"accgilfi-1","Plasma_cell"
"accgjebe-1","Plasma_cell"
"acchcojo-1","Plasma_cell"
"acchohhp-1","Plasma_cell"
"accngpii-1","Plasma_cell"
"accoiahc-1","Plasma_cell"
"acdcdakg-1","NK_cell"
"acdefkoj-1","Plasma_cell"
"acdfbnab-1","Plasma_cell"
"acdghfcm-1","Plasma_cell"
"acdhpcme-1","Plasma_cell"
"acdiapbl-1","Plasma_cell"
"acdicoak-1","NK_cell"
"acdjknjb-1","Plasma_cell"
"acdkfelf-1","Plasma_cell"
"acdmkfla-1","Plasma_cell"
"acdmlmkc-1","Plasma_cell"
"acdnhpbe-1","Plasma_cell"
"acdpijme-1","Plasma_cell"
"aceabjch-1","Plasma_cell"
"aceadjnc-1","Plasma_cell"
"aceaogpc-1","Plasma_cell"
"aceaomcj-1","Plasma_cell"
"acebdign-1","NK_cell"
"acedphpg-1","Plasma_cell"
"aceflfef-1","Plasma_cell"
"aceglglf-1","Nonhaem"
"aceigobj-1","Plasma_cell"
"acejflko-1","Plasma_cell"
"acejfokn-1","Plasma_cell"
"acelpajo-1","Plasma_cell"
"acemahlh-1","Plasma_cell"
"acengphd-1","Plasma_cell"
"acenlipo-1","B_progenitor"
"acenpedk-1","Plasma_cell"
"aceoaifd-1","Plasma_cell"
"aceoihep-1","Plasma_cell"
"aceokeal-1","Plasma_cell"
"acephahh-1","Plasma_cell"
"acfadajf-1","Plasma_cell"
"acfalpmm-1","Plasma_cell"
"acfaonlh-1","Macrophage"
"acfdkhie-1","Plasma_cell"
"acfebage-1","Plasma_cell"
"acfehjoj-1","Plasma_cell"
"acfepjjk-1","Plasma_cell"
"acfffacg-1","Plasma_cell"
"acfgeibd-1","MonoCD14"
"acflpido-1","Plasma_cell"
"acgabjbf-1","Plasma_cell"
"acgaijig-1","Plasma_cell"
"acgbchbh-1","Plasma_cell"
"acgfhabg-1","Plasma_cell"
"acghcofc-1","Plasma_cell"
"acghiccn-1","Plasma_cell"
"acgjkgdg-1","Plasma_cell"
"acgmdcij-1","CD8_T_memory"
"acgmgdgm-1","Plasma_cell"
"acgnjieh-1","Plasma_cell"
"acgopnke-1","Macrophage"
"achahbnb-1","NK_cell"
"achalpbd-1","Nonhaem"
"achbedke-1","Plasma_cell"
"achdhnbm-1","Plasma_cell"
"achfcbhm-1","Plasma_cell"
"achflebo-1","Plasma_cell"
"achgopmk-1","Plasma_cell"
"achkgmjm-1","Plasma_cell"
"achkpmgl-1","NK_cell"
"achmbfif-1","Plasma_cell"
"achmcmal-1","Plasma_cell"
"achnhieb-1","Plasma_cell"
"achnkedh-1","Plasma_cell"
"aciajhhn-1","Plasma_cell"
"acibgang-1","Nonhaem"
"aciejpjf-1","Plasma_cell"
"acifaagk-1","Plasma_cell"
"acilceip-1","Plasma_cell"
"acilcnif-1","Plasma_cell"
"acimepbb-1","Plasma_cell"
"aciojcmn-1","Plasma_cell"
"acjbnibk-1","Plasma_cell"
"acjcdggg-1","Plasma_cell"
"acjgdakc-1","Plasma_cell"
"acjginln-1","Plasma_cell"
"acjgjddd-1","Plasma_cell"
"acjhemmh-1","Plasma_cell"
"acjhfenn-1","Plasma_cell"
"acjhldla-1","Plasma_cell"
"acjiflab-1","Plasma_cell"
"acjijmoj-1","Plasma_cell"
"acjjbdgn-1","Plasma_cell"
"acjjcefd-1","Plasma_cell"
"acjjijjd-1","Plasma_cell"
"acjkciai-1","Plasma_cell"
"acjklneo-1","Plasma_cell"
"acjmclpn-1","Plasma_cell"
"acjmhjde-1","Plasma_cell"
"acjnkije-1","Plasma_cell"
"acjogkla-1","Plasma_cell"
"acjojlhk-1","Plasma_cell"
"acjolmfb-1","Plasma_cell"
"acjpinik-1","Plasma_cell"
"ackfhjac-1","Plasma_cell"
"ackfifac-1","Plasma_cell"
"ackglpcg-1","Granulocyte_monocyte_progenitor"
"ackhjdln-1","Plasma_cell"
"ackhmdee-1","Plasma_cell"
"ackiiinh-1","Plasma_cell"
"ackilipf-1","Plasma_cell"
"ackjmpni-1","Plasma_cell"
"ackkhjak-1","Plasma_cell"
"ackkmboc-1","Plasma_cell"
"ackmbkkj-1","Plasma_cell"
"ackodfdm-1","Plasma_cell"
"ackoghak-1","Plasma_cell"
"ackpdfof-1","Plasma_cell"
"ackpdknl-1","Plasma_cell"
"aclbcikh-1","Plasma_cell"
"aclbgahk-1","Plasma_cell"
"aclbnedd-1","Plasma_cell"
"aclcifaf-1","Plasma_cell"
"aclclhjj-1","Plasma_cell"
"acldpgem-1","Plasma_cell"
"aclemfln-1","Plasma_cell"
"aclfpdgh-1","Plasma_cell"
"aclgcpoh-1","CD8_T_memory"
"aclhcfgg-1","Plasma_cell"
"aclifbcl-1","Plasma_cell"
"acliihck-1","Plasma_cell"
"acljhohg-1","Plasma_cell"
"aclkepik-1","Plasma_cell"
"aclkfdkb-1","Plasma_cell"
"aclncocg-1","NK_cell"
"aclnlkhm-1","Plasma_cell"
"acmbkddi-1","Plasma_cell"
"acmblcmo-1","Platelet"
"acmbphhm-1","Plasma_cell"
"acmdoegh-1","Plasma_cell"
"acmhngob-1","Plasma_cell"
"acmjclpf-1","Plasma_cell"
"acmjheho-1","Plasma_cell"
"acmkgmmi-1","Plasma_cell"
"acmpehfc-1","Plasma_cell"
"acnacmla-1","Neutrophil"
"acnbjfec-1","Plasma_cell"
"acnbkjod-1","B_memory"
"acnglena-1","Plasma_cell"
"acnhglme-1","Macrophage"
"acnikdpg-1","Neutrophil"
"acnjpemj-1","Plasma_cell"
"acnldcce-1","Plasma_cell"
"acnpfpag-1","Plasma_cell"
"acnpkaaj-1","Plasma_cell"
"acnpmobf-1","Plasma_cell"
"acnpokdh-1","Plasma_cell"
"acnpoohn-1","Plasma_cell"
"acoaphja-1","Plasma_cell"
"acobdale-1","Plasma_cell"
"acocamib-1","Plasma_cell"
"acocglob-1","Plasma_cell"
"acoejmbp-1","Plasma_cell"
"acoeklef-1","Plasma_cell"
"acoffiom-1","Plasma_cell"
"acogapcf-1","Plasma_cell"
"acolphpm-1","HSC"
"acomioei-1","Plasma_cell"
"acooiobf-1","CTL"
"acooionp-1","Plasma_cell"
"acoookfe-1","Plasma_cell"
"acopcggk-1","Plasma_cell"
"acpadhfl-1","Plasma_cell"
"acpblppn-1","Plasma_cell"
"acpcaedb-1","Plasma_cell"
"acpenaij-1","Plasma_cell"
"acpgahmp-1","Plasma_cell"
"acpilbhk-1","Plasma_cell"
"acpkhcbf-1","Plasma_cell"
"acpkpibc-1","Plasma_cell"
"acpmbjgn-1","Plasma_cell"
"acpnbimb-1","Plasma_cell"
"acpppklb-1","Plasma_cell"
"adaacgfd-1","Plasma_cell"
"adaachhk-1","Plasma_cell"
"adaallmc-1","Plasma_cell"
"adacaeja-1","CD8_T_memory"
"adaehohl-1","Plasma_cell"
"adaepgka-1","Plasma_cell"
"adafniik-1","Plasma_cell"
"adahjkho-1","Plasma_cell"
"adaijjao-1","Plasma_cell"
"adakcjed-1","Plasma_cell"
"adaknoon-1","Erythroid"
"adamfbda-1","Erythroid"
"adanlbei-1","Erythroid"
"adaohnjc-1","Plasma_cell"
"adaojeda-1","Plasma_cell"
"adbbdnjk-1","Plasma_cell"
"adbecdgc-1","Plasma_cell"
"adbfpbbm-1","Plasma_cell"
"adbgkopk-1","Plasma_cell"
"adbhhknh-1","Plasma_cell"
"adbhmcja-1","CD8_T_memory"
"adbmjndh-1","Plasma_cell"
"adbnabjf-1","Plasma_cell"
"adbpecdo-1","Plasma_cell"
"adbpljnk-1","Plasma_cell"
"adcabinj-1","Plasma_cell"
"adcbjpho-1","CD4_T_naive"
"adcedjic-1","Plasma_cell"
"adcehlom-1","Plasma_cell"
"adceikdk-1","Macrophage"
"adcfphoo-1","HSC"
"adcgmafp-1","Plasma_cell"
"adcihnnd-1","HSC"
"adciidde-1","Plasma_cell"
"adcjlglk-1","Macrophage"
"adcjoaaf-1","Plasma_cell"
"adcllldo-1","Plasma_cell"
"adcmfobk-1","Neutrophil"
"adcnebop-1","Plasma_cell"
"adcoigca-1","Plasma_cell"
"adcplfpe-1","Plasma_cell"
"addafjhk-1","Plasma_cell"
"addcalim-1","Plasma_cell"
"addcpfeo-1","Plasma_cell"
"addddbeo-1","Plasma_cell"
"adddling-1","Plasma_cell"
"addfedel-1","Plasma_cell"
"addilomk-1","Plasma_cell"
"addjbmlc-1","Plasma_cell"
"addlgajf-1","Plasma_cell"
"addnadgc-1","Plasma_cell"
"addnbigp-1","Plasma_cell"
"addneghl-1","Plasma_cell"
"addnfnkb-1","Plasma_cell"
"addojgjo-1","Erythroid"
"adebijjm-1","Neutrophil"
