"","celltype"
"bmhiaifl-1","Nonhaem"
"bmhjlpig-1","Neutrophil"
"bmhmpbpp-1","Neutrophil"
"bmhoinmh-1","Neutrophil"
"bmialhhf-1","Plasma_cell"
"bmicadkp-1","Neutrophil"
"bmicnicd-1","Neutrophil"
"bmidfcmn-1","Neutrophil"
"bmieadfh-1","HSC"
"bmieakkg-1","Neutrophil"
"bmieikai-1","CD8_T_memory"
"bmigjhdo-1","Neutrophil"
"bmihioam-1","Erythroid"
"bmihlnld-1","Platelet"
"bmiiefkl-1","Granulocyte_monocyte_progenitor"
"bmijbakm-1","Neutrophil"
"bmijpfde-1","CTL"
"bmijpika-1","Neutrophil"
"bmimfpcb-1","Erythroid"
"bmindfkg-1","Erythroid"
"bminepdn-1","Erythroid"
"bmiopifc-1","Erythroid"
"bmipbeli-1","Erythroid"
"bmipdajp-1","Erythroid"
"bmipjoni-1","Erythroid"
"bmjadbld-1","Macrophage"
"bmjbdccb-1","Macrophage"
"bmjbhdnm-1","Erythroid"
"bmjbobom-1","Erythroid"
"bmjddpfh-1","Erythroid"
"bmjdhebg-1","Neutrophil"
"bmjdjepl-1","Neutrophil"
"bmjdpdcb-1","Nonhaem"
"bmjfelga-1","Erythroid"
"bmjfnanc-1","Granulocyte_monocyte_progenitor"
"bmjgflbl-1","MonoCD14"
"bmjgnpcm-1","Erythroid"
"bmjibphk-1","Erythroid"
"bmjjgaap-1","Neutrophil"
"bmjkbnmi-1","MonoCD14"
"bmjofhfm-1","Erythroid"
"bmjofkid-1","Erythroid"
"bmjopfjf-1","Macrophage"
"bmjpookj-1","Neutrophil"
"bmkaaeci-1","Nonhaem"
"bmkbjdjh-1","Neutrophil"
"bmkchdca-1","B_memory"
"bmkdaiml-1","Neutrophil"
"bmkdceoi-1","Macrophage"
"bmkdgeob-1","Platelet"
"bmkdjdac-1","Neutrophil"
"bmkdokma-1","Neutrophil"
"bmkfckkd-1","Nonhaem"
"bmkffofj-1","Neutrophil"
"bmkfjpnp-1","Erythroid"
"bmkflnkp-1","Erythroid"
"bmkhmdbj-1","MonoCD14"
"bmkkamea-1","HSC"
"bmkkdhhm-1","Neutrophil"
"bmkkicnh-1","Neutrophil"
"bmkkjmjm-1","Platelet"
"bmkkkgek-1","Erythroid"
"bmklbiep-1","Erythroid"
"bmklpgga-1","Neutrophil"
"bmkmncne-1","Neutrophil"
"bmkpgboo-1","CD4_T_memory"
"bmlbbmgn-1","Neutrophil"
"bmlbcide-1","Neutrophil"
"bmlbjafd-1","CD4_T_memory"
"bmlcabgh-1","Neutrophil"
"bmldgcmf-1","Neutrophil"
"bmldhegk-1","Neutrophil"
"bmldjkfc-1","Neutrophil"
"bmldlfcc-1","Macrophage"
"bmldmbfb-1","MonoCD14"
"bmldmgmp-1","HSC"
"bmlfchka-1","Neutrophil"
"bmlgkabj-1","Neutrophil"
"bmliagef-1","Neutrophil"
"bmljhaag-1","Granulocyte_monocyte_progenitor"
"bmljhbke-1","Neutrophil"
"bmlkinad-1","B_naive"
"bmlmcgne-1","Erythroid"
"bmmabepa-1","Macrophage"
"bmmcgfjn-1","Neutrophil"
"bmmdcacf-1","HSC"
"bmmdlemh-1","MonoCD16"
"bmmedeok-1","Granulocyte_monocyte_progenitor"
"bmmehhhn-1","pDC"
"bmmekadd-1","Neutrophil"
"bmmhdhbk-1","Erythroid"
"bmmhhgaj-1","Erythroid"
"bmmhpffn-1","HSC"
"bmmhpjck-1","Erythroid"
"bmmiepgk-1","Neutrophil"
"bmmiiohm-1","Neutrophil"
"bmmijgom-1","Erythroid"
"bmmjogba-1","HSC"
"bmmmacaf-1","Neutrophil"
"bmmmgofh-1","Erythroid"
"bmmmnmoo-1","Erythroid"
"bmmnmmcf-1","Nonhaem"
"bmmomicl-1","Neutrophil"
"bmmoobce-1","Erythroid"
"bmmpaimj-1","Neutrophil"
"bmmpenfm-1","Erythroid"
"bmmpiepb-1","Erythroid"
"bmmppide-1","Plasma_cell"
"bmnakbca-1","Erythroid"
"bmncdndg-1","Erythroid"
"bmncfjio-1","Neutrophil"
"bmnchimc-1","Erythroid"
"bmndcbpk-1","Neutrophil"
"bmndcnfa-1","Erythroid"
"bmndnkna-1","Neutrophil"
"bmneopfa-1","Erythroid"
"bmnfgcfd-1","Neutrophil"
"bmnfkaom-1","MonoCD14"
"bmnfpomh-1","Neutrophil"
"bmnhigho-1","Neutrophil"
"bmniecke-1","HSC"
"bmnjhncd-1","Erythroid"
"bmnkajha-1","Nonhaem"
"bmnlbpej-1","Erythroid"
"bmnldhfg-1","Platelet"
"bmnlhgen-1","HSC"
"bmnlncfj-1","Nonhaem"
"bmnlpgoc-1","Neutrophil"
"bmnmaeck-1","Nonhaem"
"bmnnlfod-1","Erythroid"
"bmnnmdno-1","Plasma_cell"
"bmnnnckm-1","Nonhaem"
"bmnoopfm-1","Plasma_cell"
"bmnpfnph-1","Neutrophil"
"bmoaboba-1","Erythroid"
"bmoedhbe-1","Erythroid"
"bmoepkbe-1","HSC"
"bmofcila-1","Neutrophil"
"bmogcghc-1","Neutrophil"
"bmogjejl-1","Erythroid"
"bmohmcag-1","Erythroid"
"bmoholhl-1","Erythroid"
"bmokkaea-1","Erythroid"
"bmomlini-1","Macrophage"
"bmomlpbc-1","Neutrophil"
"bmommcbp-1","Erythroid"
"bmonkjgn-1","Erythroid"
"bmopdhmp-1","Macrophage"
"bmpadjpm-1","Neutrophil"
"bmpaifhe-1","MonoCD14"
"bmpbbgdi-1","Neutrophil"
"bmpbfgon-1","Neutrophil"
"bmpbooko-1","Erythroid"
"bmpccjld-1","Neutrophil"
"bmpcodhl-1","Erythroid"
"bmpdibei-1","Erythroid"
"bmpdmfmn-1","Plasma_cell"
"bmpdmpdf-1","B_progenitor"
"bmpgooka-1","Platelet"
"bmpimkeb-1","Nonhaem"
"bmpjbfni-1","Erythroid"
"bmpjcbel-1","Platelet"
"bmpjfkof-1","B_memory"
"bmpkadfb-1","Erythroid"
"bmplhmch-1","Neutrophil"
"bmpmabhk-1","Granulocyte_monocyte_progenitor"
"bmpmijej-1","Granulocyte_monocyte_progenitor"
"bmpmkdfg-1","Neutrophil"
"bmpnlcil-1","HSC"
"bmpnngll-1","Neutrophil"
"bnacgkea-1","Neutrophil"
"bnaciioh-1","Granulocyte_monocyte_progenitor"
"bnacmgda-1","Neutrophil"
"bnadojjc-1","Granulocyte_monocyte_progenitor"
"bnaeifeo-1","Neutrophil"
"bnagoppb-1","Granulocyte_monocyte_progenitor"
"bnahdekp-1","Nonhaem"
"bnahfeml-1","HSC"
"bnaikdkb-1","Macrophage"
"bnaimlip-1","HSC"
"bnaimpma-1","BaEoMa"
"bnajefin-1","HSC"
"bnamegke-1","Macrophage"
"bnaojkda-1","Erythroid"
"bnaolmph-1","Erythroid"
"bnbaidei-1","Neutrophil"
"bnbaohen-1","Erythroid"
"bnbbecho-1","Erythroid"
"bnbdaokb-1","Erythroid"
"bnbddelc-1","Neutrophil"
"bnbdkjbp-1","Plasma_cell"
"bnbflbpn-1","MonoCD14"
"bnblfdkc-1","MonoCD14"
"bnbmifjc-1","Macrophage"
"bnbnefli-1","Granulocyte_monocyte_progenitor"
"bnbojajl-1","Granulocyte_monocyte_progenitor"
"bnbolmca-1","MonoCD14"
"bnbpnmmh-1","HSC"
"bncabdio-1","HSC"
"bncahlfi-1","Neutrophil"
"bncaobbn-1","HSC"
"bnccjfca-1","Nonhaem"
"bncjfobj-1","HSC"
"bncjkhgb-1","HSC"
"bnclcjkp-1","Neutrophil"
"bncldmne-1","B_progenitor"
"bncleafl-1","Nonhaem"
"bnclngpe-1","Plasma_cell"
"bncmdbkh-1","HSC"
"bncmeojp-1","HSC"
"bncmlflp-1","Plasma_cell"
"bncnelap-1","Erythroid"
"bncoegpf-1","pDC"
"bncopeim-1","Erythroid"
"bncpakeg-1","Erythroid"
"bncplkaf-1","MAIT_gdT"
"bndalfok-1","Plasma_cell"
"bndaolka-1","Plasma_cell"
"bndbepha-1","Neutrophil"
"bndbgbld-1","Neutrophil"
"bndbjobe-1","Neutrophil"
"bndchgec-1","Granulocyte_monocyte_progenitor"
"bnddgmla-1","Granulocyte_monocyte_progenitor"
"bnddhbdj-1","Neutrophil"
"bnddibbk-1","HSC"
"bnddpmeh-1","Neutrophil"
"bndfkgha-1","Plasma_cell"
"bndgalji-1","Erythroid"
"bndgpmko-1","Erythroid"
"bndhgbco-1","Erythroid"
"bndhnhha-1","Erythroid"
"bndhpbie-1","Neutrophil"
"bndibjco-1","Neutrophil"
"bndihmpc-1","Neutrophil"
"bndinjbl-1","Neutrophil"
"bndjjdgi-1","Erythroid"
"bndjkgdc-1","Erythroid"
"bndkdboo-1","Erythroid"
"bndkeacp-1","B_progenitor"
"bndlhljh-1","Erythroid"
"bndmfogl-1","Erythroid"
"bndoekpd-1","Macrophage"
"bndofkcd-1","B_naive"
"bndogebf-1","Erythroid"
"bndojhaf-1","Erythroid"
"bneaiakj-1","B_progenitor"
"bnedcofl-1","Erythroid"
"bnedjfnn-1","Erythroid"
"bneecfap-1","Nonhaem"
"bneejbkh-1","MonoCD14"
"bnefcfpo-1","HSC"
"bnegbcoh-1","Neutrophil"
"bnegbnjo-1","Neutrophil"
"bnehclkb-1","Nonhaem"
"bneighhm-1","MonoCD14"
"bnejbklf-1","Neutrophil"
"bnejehpk-1","Neutrophil"
"bnejkjkn-1","Erythroid"
"bnekcokf-1","Granulocyte_monocyte_progenitor"
"bnelfind-1","Neutrophil"
"bnenmaof-1","Erythroid"
"bneonklg-1","Macrophage"
"bnepancj-1","Erythroid"
"bnepjfgb-1","Erythroid"
"bnfbinjb-1","Erythroid"
"bnfbnlec-1","Granulocyte_monocyte_progenitor"
"bnfdcohm-1","Granulocyte_monocyte_progenitor"
"bnfddhdi-1","B_naive"
"bnfdiflk-1","Erythroid"
"bnfdlbpe-1","Erythroid"
"bnfdofbd-1","Erythroid"
"bnfeiajh-1","Nonhaem"
"bnfejkhm-1","Erythroid"
"bnfelekk-1","Erythroid"
"bnfemkbh-1","Neutrophil"
"bnficcnl-1","Neutrophil"
"bnfijfcg-1","HSC"
"bnfikgdj-1","Neutrophil"
"bnfinbac-1","Neutrophil"
"bnfjmfhe-1","HSC"
"bnfjnhji-1","HSC"
"bnfjonkm-1","Nonhaem"
"bnfnchhd-1","HSC"
"bnfnkdoh-1","MonoCD14"
"bnfoapph-1","Erythroid"
"bnfohifm-1","Neutrophil"
"bngadhdh-1","Macrophage"
"bngahpei-1","Neutrophil"
"bngamjmi-1","Neutrophil"
"bngbghmg-1","Neutrophil"
"bngbkbim-1","HSC"
"bngcakaa-1","HSC"
"bngddilm-1","HSC"
"bngdecno-1","Neutrophil"
"bngedjlm-1","Neutrophil"
"bngfmief-1","Erythroid"
"bnghaakc-1","Neutrophil"
"bnghilcj-1","Neutrophil"
"bngiebpo-1","Granulocyte_monocyte_progenitor"
"bngjkefb-1","CD8_T_memory"
"bngjpjle-1","Erythroid"
"bnglbchf-1","B_naive"
"bngmeeaa-1","Erythroid"
"bngnfhmn-1","Nonhaem"
"bnhaibjn-1","Neutrophil"
"bnhddamh-1","HSC"
"bnheeknm-1","HSC"
"bnhefloo-1","Neutrophil"
"bnhgjclb-1","Erythroid"
"bnhijfaj-1","Erythroid"
"bnhlggon-1","B_memory"
"bnhokbkf-1","Granulocyte_monocyte_progenitor"
"bniabajb-1","Neutrophil"
"bnifkgnn-1","HSC"
"bnifligk-1","HSC"
"bnigkcim-1","Erythroid"
"bnihlnjj-1","Erythroid"
"bniifmmh-1","Erythroid"
"bniimfii-1","Neutrophil"
"bnikbcmh-1","Neutrophil"
"bnilaelp-1","MonoCD14"
"bnilfejh-1","Erythroid"
"bniljkjm-1","Neutrophil"
"bninlghi-1","Nonhaem"
"bniompcg-1","Granulocyte_monocyte_progenitor"
"bnipnabk-1","Macrophage"
"bnjabfck-1","Erythroid"
"bnjbnmjk-1","Erythroid"
"bnjcgmga-1","Erythroid"
"bnjglnml-1","Erythroid"
"bnjkimco-1","Neutrophil"
"bnjldjon-1","B_memory"
"bnjmkene-1","Erythroid"
"bnjoblef-1","Plasma_cell"
"bnjpoocb-1","MonoCD14"
"bnkdhanm-1","Macrophage"
"bnkfdofc-1","Granulocyte_monocyte_progenitor"
"bnkgpagd-1","Erythroid"
"bnkhckbo-1","Erythroid"
"bnkhhdjc-1","Neutrophil"
"bnkihgda-1","Erythroid"
"bnkihhmf-1","Erythroid"
"bnkilojk-1","Erythroid"
"bnkjokgl-1","Erythroid"
"bnkkpaei-1","Nonhaem"
"bnkliheh-1","Macrophage"
"bnklijal-1","HSC"
"bnklnpkk-1","HSC"
"bnkmffkg-1","B_naive"
"bnkmnbic-1","B_naive"
"bnknebhj-1","MonoCD14"
"bnkobojc-1","Nonhaem"
"bnlahnci-1","Neutrophil"
"bnlbidod-1","Neutrophil"
"bnlboefl-1","Platelet"
"bnlcaknj-1","Platelet"
"bnlcbafm-1","B_progenitor"
"bnlcpkeb-1","HSC"
"bnlfjdmo-1","Erythroid"
"bnlfmdhl-1","Granulocyte_monocyte_progenitor"
"bnlhgioh-1","Erythroid"
"bnlhhaim-1","Macrophage"
"bnljifji-1","Erythroid"
"bnljkgpj-1","Erythroid"
"bnljlhma-1","Erythroid"
"bnljoged-1","Neutrophil"
"bnljpncg-1","HSC"
"bnlkllgg-1","Neutrophil"
"bnllhjap-1","Plasma_cell"
"bnllppoo-1","Neutrophil"
"bnlmipcc-1","Granulocyte_monocyte_progenitor"
"bnlnddgk-1","Erythroid"
"bnlpcbga-1","Plasma_cell"
"bnmacojg-1","Neutrophil"
"bnmafihc-1","CD8_T_naive"
"bnmbamce-1","Macrophage"
"bnmbgohb-1","Erythroid"
"bnmcdbfn-1","Plasma_cell"
"bnmcilen-1","Erythroid"
"bnmehdag-1","B_progenitor"
"bnmeopci-1","B_naive"
"bnmfjhdi-1","Plasma_cell"
"bnmiaaeb-1","Macrophage"
"bnmiehok-1","Macrophage"
"bnmijkgk-1","Macrophage"
"bnmlkdom-1","Macrophage"
"bnmmdamc-1","Neutrophil"
"bnmoafic-1","Erythroid"
"bnmpelhg-1","Neutrophil"
"bnmpepad-1","Erythroid"
"bnnaibfk-1","Neutrophil"
"bnnajopb-1","Neutrophil"
"bnnaopgn-1","Erythroid"
"bnnfcpep-1","HSC"
"bnnfnmdd-1","Nonhaem"
"bnnhjnao-1","Erythroid"
"bnnipefe-1","CTL"
"bnnjipdd-1","Erythroid"
"bnnknfep-1","Neutrophil"
"bnnledbl-1","HSC"
"bnnlndaa-1","HSC"
"bnnlnnll-1","Neutrophil"
"bnnlpbpl-1","Neutrophil"
"bnnmbpfo-1","Neutrophil"
"bnnmeibk-1","Plasma_cell"
"bnnpjfca-1","Macrophage"
"bnoankfo-1","Macrophage"
"bnobfabe-1","MonoCD14"
"bnobgafk-1","MonoCD14"
"bnocadcb-1","Erythroid"
"bnocnmoi-1","Macrophage"
"bnocnndf-1","Macrophage"
"bnodlpcp-1","Neutrophil"
"bnofoibi-1","Erythroid"
"bnogfcic-1","HSC"
"bnohaabk-1","HSC"
"bnoilljn-1","HSC"
"bnojanjf-1","Neutrophil"
"bnojenia-1","HSC"
"bnokfaee-1","Neutrophil"
"bnokhhie-1","Nonhaem"
"bnolkdbp-1","Neutrophil"
"bnonimca-1","Macrophage"
"bnpcbhai-1","Macrophage"
"bnpdngff-1","Erythroid"
"bnpebeap-1","Macrophage"
"bnpebnkk-1","Erythroid"
"bnpeobfj-1","Erythroid"
"bnpfgakk-1","Macrophage"
"bnpgabee-1","Macrophage"
"bnphccin-1","HSC"
"bnphcfen-1","Macrophage"
"bnphecmb-1","HSC"
"bnphkbpl-1","Neutrophil"
"bnphljih-1","Neutrophil"
"bnphpbkh-1","Granulocyte_monocyte_progenitor"
"bnpjddfo-1","Erythroid"
"bnpjepic-1","Nonhaem"
"bnpjmpnc-1","Plasma_cell"
"bnpkipln-1","HSC"
"bnplgdja-1","Neutrophil"
"bnpmelka-1","Neutrophil"
"bnpmgkef-1","Nonhaem"
"bnpmkadi-1","HSC"
"bnpnaedg-1","Platelet"
"bnpncdgi-1","Neutrophil"
"bnpniaji-1","Neutrophil"
"bnpnnaao-1","B_memory"
"bnpodfjd-1","B_naive"
"boaaeaml-1","Granulocyte_monocyte_progenitor"
"boaahcno-1","Macrophage"
"boaaijon-1","Neutrophil"
"boabbeif-1","B_naive"
"boacmmcn-1","Granulocyte_monocyte_progenitor"
"boaeedfo-1","Granulocyte_monocyte_progenitor"
"boafblgp-1","Neutrophil"
"boafbpba-1","MonoCD14"
"boahgdof-1","Erythroid"
"boahlfeg-1","Neutrophil"
"boaibahd-1","Granulocyte_monocyte_progenitor"
"boaignjg-1","Erythroid"
"boajipie-1","Neutrophil"
"boajjhif-1","Erythroid"
"boakepjl-1","Erythroid"
"boanaffb-1","Neutrophil"
"boangcmd-1","HSC"
"boanhfgg-1","Neutrophil"
"boanlknm-1","HSC"
"boaoiick-1","HSC"
"boapfijb-1","Neutrophil"
"bobabomg-1","HSC"
"bobbdpek-1","pDC"
"bobchobm-1","HSC"
"bobcoakd-1","Neutrophil"
"bobdbdfg-1","Neutrophil"
"bobdfehh-1","Neutrophil"
"bobdidgi-1","Neutrophil"
"bobjibab-1","Plasma_cell"
"bobnbhah-1","Erythroid"
"bobndmed-1","Macrophage"
"bobnnbdm-1","Macrophage"
"bobocjek-1","Erythroid"
"bocbieda-1","Neutrophil"
"boccgedj-1","Erythroid"
"bocdefbg-1","Neutrophil"
"bocdnfea-1","B_progenitor"
"bocfecle-1","Neutrophil"
"bocgaage-1","Neutrophil"
"bocgphbm-1","Erythroid"
"bocknmcc-1","Neutrophil"
"boclbeed-1","Neutrophil"
"boclmjnn-1","Erythroid"
"bocmikcm-1","Granulocyte_monocyte_progenitor"
"bocomfgb-1","Erythroid"
"bocpaflm-1","Macrophage"
"bocpmkia-1","B_progenitor"
"bodaelkd-1","Neutrophil"
"bodbecfp-1","Erythroid"
"bodcddnk-1","Erythroid"
"bodcedln-1","Erythroid"
"boddnihl-1","Erythroid"
"bodehlfo-1","Erythroid"
"bodfcoak-1","Neutrophil"
"bodffnch-1","Macrophage"
"bodfiaio-1","Erythroid"
"bodgodpf-1","Neutrophil"
"bodhalfo-1","HSC"
"bodifccc-1","CD4_T_naive"
"bodimbop-1","HSC"
"bodjgjpa-1","Erythroid"
"bodjhdfi-1","HSC"
"bodkbllm-1","HSC"
"bodkhdio-1","HSC"
"bodkmcdj-1","Erythroid"
"bodlipoe-1","Neutrophil"
"bodljjcd-1","Erythroid"
"bodpflbp-1","Erythroid"
"bodpogei-1","Nonhaem"
"bodppapf-1","Nonhaem"
"boeaiaah-1","Plasma_cell"
"boeamfbj-1","Nonhaem"
"boecihem-1","Granulocyte_monocyte_progenitor"
"boecjooa-1","HSC"
"boedcfgn-1","Nonhaem"
"boegaeoh-1","HSC"
"boegdhfo-1","Erythroid"
"boehkihf-1","Neutrophil"
"boejelao-1","Erythroid"
"boejgdfa-1","Erythroid"
"boekigje-1","Erythroid"
"boekmbcb-1","Nonhaem"
"boeocppk-1","Neutrophil"
"boeonime-1","B_progenitor"
"boephlmb-1","Neutrophil"
"boepimhm-1","Plasma_cell"
"boepnnfp-1","Neutrophil"
"boepogbc-1","Neutrophil"
"bofadahb-1","Erythroid"
"bofadffk-1","Granulocyte_monocyte_progenitor"
"bofafnic-1","Granulocyte_monocyte_progenitor"
"bofcamcj-1","Neutrophil"
"bofccgae-1","HSC"
"bofchpgo-1","Macrophage"
"bofdhill-1","Neutrophil"
"bofeakgo-1","Neutrophil"
"bofefhda-1","Neutrophil"
"boffidjo-1","Neutrophil"
"boffopcd-1","Neutrophil"
"bofhcfkm-1","Erythroid"
"bofhchai-1","HSC"
"bofhgafa-1","Erythroid"
"bofhgbcb-1","HSC"
"bofhplca-1","Plasma_cell"
"bofinmdm-1","Plasma_cell"
"bofipbnm-1","Macrophage"
"bofjgckf-1","Erythroid"
"bofjioca-1","Erythroid"
"bofkoimf-1","Erythroid"
"bofkpdef-1","Erythroid"
"bofngkpp-1","Macrophage"
"bofnloil-1","Macrophage"
"bofpikjg-1","Erythroid"
"bogamekj-1","CTL"
"bogbaefe-1","pDC"
"bogbmgaf-1","CD4_Tcm"
"bogcgbld-1","HSC"
"bogcjefc-1","HSC"
"bogclmpn-1","Neutrophil"
"boghkbpe-1","HSC"
"bogjgmee-1","Platelet"
"boglckme-1","Nonhaem"
"bogmbebh-1","Neutrophil"
"bogmibig-1","HSC"
"bognhpoa-1","T_prolifer"
"bognjcih-1","Neutrophil"
"bogohoal-1","HSC"
"bogpegad-1","Erythroid"
"bogpgpfo-1","HSC"
"bohbnnem-1","HSC"
"bohcbodc-1","HSC"
"bohceedd-1","Erythroid"
"bohdljfp-1","Erythroid"
"bohdniam-1","Erythroid"
"bohegkdf-1","Erythroid"
"bohepahg-1","MonoCD14"
"bohfenhf-1","Neutrophil"
"bohjodnl-1","Neutrophil"
"bohkkfdk-1","Neutrophil"
"bohmmiem-1","Erythroid"
"bohnjdde-1","Erythroid"
"bohojndi-1","Erythroid"
"boholiim-1","Erythroid"
"bohpgodi-1","Erythroid"
"bohpijih-1","Erythroid"
"boicfnkd-1","Neutrophil"
"boichpon-1","Plasma_cell"
"boifiglo-1","MonoCD14"
"boifkdhj-1","Neutrophil"
"boiglppi-1","B_memory"
"boiiajkn-1","Nonhaem"
"boikehpl-1","MonoCD14"
"boikekco-1","Nonhaem"
"boikpokm-1","Neutrophil"
"boilahmf-1","Macrophage"
"boimmjbd-1","Neutrophil"
"boindcei-1","Erythroid"
"bojakmkn-1","HSC"
"bojbgmpc-1","Granulocyte_monocyte_progenitor"
"bojbjihg-1","HSC"
"bojbmpjj-1","Macrophage"
"bojcbdci-1","HSC"
"bojcgaao-1","Erythroid"
"bojcohnp-1","Neutrophil"
"bojdponb-1","Neutrophil"
"bojegdcc-1","Neutrophil"
"bojegnla-1","Granulocyte_monocyte_progenitor"
"bojgaiaf-1","MonoCD14"
"bojgcgke-1","B_progenitor"
"bojggfko-1","Nonhaem"
"bojhdejd-1","Erythroid"
"bojhkihd-1","Neutrophil"
"bojiafae-1","B_naive"
"bojkgbgn-1","BaEoMa"
"bojkpdal-1","Plasma_cell"
"bojmghbi-1","Neutrophil"
"bojngkfb-1","Erythroid"
"bojoahgj-1","Neutrophil"
"bokamgcp-1","Neutrophil"
"bokbicne-1","Erythroid"
"bokdfcab-1","Granulocyte_monocyte_progenitor"
"bokdgmjc-1","Nonhaem"
"bokdoiog-1","Neutrophil"
"bokegefm-1","Neutrophil"
"bokenmdm-1","HSC"
"bokflhen-1","Erythroid"
"bokjogdb-1","Granulocyte_monocyte_progenitor"
"boklbndh-1","Neutrophil"
"bokldjjo-1","Erythroid"
"boklhgjp-1","Neutrophil"
"boknepch-1","Neutrophil"
"bolakchb-1","Neutrophil"
"bolapalm-1","Neutrophil"
"bolbajnm-1","Macrophage"
"bolbcean-1","Nonhaem"
"boldacbo-1","Nonhaem"
"boldlbhi-1","Neutrophil"
"boleabem-1","B_naive"
"boleabil-1","Neutrophil"
"boleopip-1","Nonhaem"
"bolfefab-1","Neutrophil"
"bolfgaec-1","HSC"
"bolfhadb-1","Erythroid"
"bolgaobf-1","Neutrophil"
"bolgleed-1","Erythroid"
"bolgmcoj-1","Macrophage"
"bolimnom-1","HSC"
"boljlbmo-1","HSC"
"bolkbmfh-1","HSC"
"bolkfpej-1","Neutrophil"
"bolkifdn-1","Macrophage"
"bolnaemc-1","Plasma_cell"
"bolnflek-1","Plasma_cell"
"bolnkdjf-1","Neutrophil"
"bolpmgia-1","MonoCD14"
"bomebbgo-1","HSC"
"bomehoai-1","Nonhaem"
"bomfhmfc-1","HSC"
"bomfhmgl-1","HSC"
"bomfljke-1","Plasma_cell"
"bomgoeli-1","Plasma_cell"
"bomibakp-1","HSC"
"bomjbkak-1","B_naive"
"bomkmofe-1","HSC"
"bomlmdfo-1","Erythroid"
"bommeblc-1","Neutrophil"
"bomnalmp-1","Neutrophil"
"bomnijng-1","Erythroid"
"bomnogdm-1","HSC"
"bompgioo-1","Plasma_cell"
"bompnckf-1","HSC"
"bonaijpm-1","HSC"
"boncbemf-1","HSC"
"boncgkog-1","HSC"
"boncicia-1","HSC"
"boncnhgc-1","Neutrophil"
"bondajdp-1","Neutrophil"
"bonenhei-1","Neutrophil"
"bonfooao-1","Neutrophil"
"bonikjoh-1","Neutrophil"
"bonjbhhl-1","Nonhaem"
"bonjgcla-1","Nonhaem"
"bonoadhi-1","HSC"
"bonococd-1","Neutrophil"
"bonoddeb-1","Erythroid"
"bonoeklk-1","Neutrophil"
"booaeknb-1","MonoCD16"
"booampdf-1","Erythroid"
"boobeead-1","Erythroid"
"boodbpio-1","Erythroid"
"booddmlf-1","Erythroid"
"boodmklp-1","Erythroid"
"boodneco-1","Platelet"
"booejilj-1","Erythroid"
"boogkojh-1","Nonhaem"
"boohdcol-1","HSC"
"booibjcc-1","Neutrophil"
"booldhle-1","Erythroid"
"booliocf-1","Erythroid"
"boominmm-1","MonoCD14"
"boonmloh-1","Erythroid"
"booonlio-1","Erythroid"
"bopakajj-1","Neutrophil"
"bopbkjhc-1","Erythroid"
"bopdegjo-1","Erythroid"
"bopdnehe-1","Erythroid"
"bopekckh-1","Erythroid"
"bopfbjbc-1","HSC"
"bopgljpe-1","Neutrophil"
"bophoblm-1","Neutrophil"
"bopklfpi-1","Neutrophil"
"bopnlegd-1","Granulocyte_monocyte_progenitor"
"bopocohj-1","Plasma_cell"
"boponhio-1","Erythroid"
"boppjemp-1","Neutrophil"
"bpachhgl-1","Granulocyte_monocyte_progenitor"
"bpaeckhk-1","Granulocyte_monocyte_progenitor"
"bpaeemom-1","Neutrophil"
"bpaekabl-1","Neutrophil"
"bpafhgii-1","Neutrophil"
"bpafkihg-1","Neutrophil"
"bpagbhfk-1","Macrophage"
"bpagjgeh-1","Neutrophil"
"bpagkafe-1","MonoCD14"
"bpahfmna-1","Granulocyte_monocyte_progenitor"
"bpaijloo-1","Neutrophil"
"bpainbgh-1","Erythroid"
"bpajapjl-1","Erythroid"
"bpajbnln-1","Granulocyte_monocyte_progenitor"
"bpajihke-1","Neutrophil"
"bpakfaki-1","Neutrophil"
"bpanjfok-1","Nonhaem"
"bpanoaho-1","HSC"
"bpanpeii-1","Neutrophil"
"bpbcafme-1","Erythroid"
"bpbcigpf-1","Neutrophil"
"bpbclcmm-1","Nonhaem"
"bpbefape-1","Plasma_cell"
"bpbehaml-1","Plasma_cell"
"bpbejhjg-1","CTL"
"bpbffjhi-1","Erythroid"
"bpbfmkjk-1","Erythroid"
"bpbgdeok-1","Erythroid"
"bpbgjboh-1","Erythroid"
"bpbhkbep-1","Nonhaem"
"bpbhkcbc-1","NK_cell"
"bpbkdnea-1","Neutrophil"
"bpbmfahg-1","Neutrophil"
"bpbojfak-1","Neutrophil"
"bpcadkme-1","Erythroid"
"bpcakkdc-1","Erythroid"
"bpcbpmim-1","Erythroid"
"bpccafik-1","Erythroid"
"bpccbjkk-1","Neutrophil"
"bpccjide-1","Erythroid"
"bpccpijk-1","Platelet"
"bpcdaakb-1","Erythroid"
"bpcgcdbb-1","Neutrophil"
"bpcheelp-1","Neutrophil"
"bpcjjnan-1","MonoCD14"
"bpckhonj-1","Macrophage"
"bpcljamm-1","Nonhaem"
"bpclkpha-1","Neutrophil"
"bpcmfcoh-1","Neutrophil"
"bpcmgkjj-1","Erythroid"
"bpcmhmmk-1","Erythroid"
"bpcnoeph-1","Neutrophil"
"bpcokljg-1","Erythroid"
"bpcpjjno-1","Erythroid"
"bpdakddk-1","Erythroid"
"bpdapcle-1","Erythroid"
"bpdbbnak-1","Erythroid"
