"","celltype"
"aacdolel-1","Plasma_cell"
"aacegand-1","Plasma_cell"
"aacfffli-1","Plasma_cell"
"aacffmlj-1","Plasma_cell"
"aacgakpd-1","Plasma_cell"
"aachokcn-1","Plasma_cell"
"aachpcoj-1","Plasma_cell"
"aacidklj-1","Plasma_cell"
"aaciglde-1","Plasma_cell"
"aacjaben-1","Plasma_cell"
"aacjiecp-1","Plasma_cell"
"aackemlp-1","Plasma_cell"
"aackmike-1","Nonhaem"
"aaclfmhi-1","Plasma_cell"
"aaclhkeo-1","Plasma_cell"
"aaclojnb-1","Plasma_cell"
"aacmioma-1","Plasma_cell"
"aacmocjc-1","Plasma_cell"
"aacogphk-1","Erythroid"
"aacolapp-1","Plasma_cell"
"aacpbjhg-1","Plasma_cell"
"aacpdcim-1","CTL"
"aacpilge-1","Plasma_cell"
"aadapodc-1","Erythroid"
"aadbdghi-1","Plasma_cell"
"aadcehpf-1","Plasma_cell"
"aadcipmj-1","Plasma_cell"
"aadcolkl-1","Nonhaem"
"aadgocho-1","Plasma_cell"
"aadgpjap-1","Plasma_cell"
"aadinmnm-1","Plasma_cell"
"aadkldpm-1","Plasma_cell"
"aadmpkbk-1","Plasma_cell"
"aadofgjb-1","Plasma_cell"
"aadofjka-1","Plasma_cell"
"aadolkjo-1","Plasma_cell"
"aadphfmh-1","Plasma_cell"
"aadpokdn-1","Plasma_cell"
"aaeagfln-1","Plasma_cell"
"aaeaibci-1","Plasma_cell"
"aaebllbd-1","Plasma_cell"
"aaecgnco-1","Plasma_cell"
"aaedmcmf-1","Plasma_cell"
"aaeefblg-1","Plasma_cell"
"aaeemkhn-1","Plasma_cell"
"aaeepihn-1","Plasma_cell"
"aaefbmjm-1","Plasma_cell"
"aaeffodc-1","Plasma_cell"
"aaefllgf-1","Plasma_cell"
"aaegajdd-1","Plasma_cell"
"aaehkhjd-1","Plasma_cell"
"aaehkmga-1","Plasma_cell"
"aaehpnai-1","Plasma_cell"
"aaeiakof-1","Plasma_cell"
"aaeighmo-1","Plasma_cell"
"aaeiiomn-1","Plasma_cell"
"aaeiknhk-1","Plasma_cell"
"aaejbmjg-1","Plasma_cell"
"aaejjnna-1","B_memory"
"aaejnhlj-1","Plasma_cell"
"aaejnnfn-1","Plasma_cell"
"aaejpcfl-1","Plasma_cell"
"aaekijjm-1","Plasma_cell"
"aaekjnjc-1","Plasma_cell"
"aaelbidl-1","MonoCD14"
"aaelggnc-1","Plasma_cell"
"aaelmdmn-1","Plasma_cell"
"aaelomip-1","Plasma_cell"
"aaembhgp-1","Plasma_cell"
"aaemcdcg-1","Plasma_cell"
"aaemgppo-1","Plasma_cell"
"aaemhdmi-1","Plasma_cell"
"aaepaejl-1","Plasma_cell"
"aafakkco-1","Plasma_cell"
"aafdehai-1","Plasma_cell"
"aafdndia-1","Plasma_cell"
"aaffihed-1","Plasma_cell"
"aaffmooa-1","Plasma_cell"
"aafgehlo-1","Nonhaem"
"aafgifpk-1","Macrophage"
"aafgigna-1","Plasma_cell"
"aafgpmoc-1","Plasma_cell"
"aafhibko-1","Plasma_cell"
"aafhjaen-1","Plasma_cell"
"aafieapc-1","Plasma_cell"
"aafigmnp-1","Plasma_cell"
"aafinpfb-1","Plasma_cell"
"aafjklmj-1","Plasma_cell"
"aafmccep-1","Plasma_cell"
"aafmghfi-1","Plasma_cell"
"aafmgjep-1","Plasma_cell"
"aafmnchk-1","Plasma_cell"
"aafoalpo-1","Plasma_cell"
"aafofjkc-1","Plasma_cell"
"aafogplb-1","Plasma_cell"
"aafomgnb-1","Plasma_cell"
"aafppedc-1","Plasma_cell"
"aagahpck-1","Plasma_cell"
"aagaipdc-1","Plasma_cell"
"aagalkbb-1","Plasma_cell"
"aagamjdb-1","Plasma_cell"
"aagbcdif-1","B_memory"
"aagbdfnc-1","Plasma_cell"
"aagbkdec-1","Plasma_cell"
"aagcbeaf-1","Plasma_cell"
"aagdhahe-1","Plasma_cell"
"aagdmdcf-1","Plasma_cell"
"aagdpdnh-1","Plasma_cell"
"aageiapb-1","Plasma_cell"
"aagekeab-1","Plasma_cell"
"aagemiem-1","Plasma_cell"
"aagfahdn-1","Plasma_cell"
"aagfkhcj-1","Plasma_cell"
"aaggcfen-1","Plasma_cell"
"aaggiikh-1","Plasma_cell"
"aaggnagg-1","Plasma_cell"
"aaghegmp-1","Plasma_cell"
"aaghhjli-1","MonoCD14"
"aaghlleg-1","B_memory"
"aagiofkl-1","Plasma_cell"
"aagjhifd-1","Plasma_cell"
"aagjljjh-1","Plasma_cell"
"aagkachm-1","Plasma_cell"
"aagkaedo-1","Plasma_cell"
"aagkefkb-1","Plasma_cell"
"aagkkckf-1","Plasma_cell"
"aagldhhj-1","Plasma_cell"
"aagmanag-1","Plasma_cell"
"aagmefio-1","Plasma_cell"
"aagmkjio-1","Plasma_cell"
"aagmldpg-1","Macrophage"
"aagnbpjb-1","Plasma_cell"
"aagngidk-1","Nonhaem"
"aagpboho-1","Plasma_cell"
"aagpjjna-1","Plasma_cell"
"aahaoaap-1","B_memory"
"aahbhhjp-1","Plasma_cell"
"aahcahbc-1","B_naive"
"aahcjdba-1","CD4_T_naive"
"aahdmkef-1","Plasma_cell"
"aahdmpik-1","Plasma_cell"
"aaheokca-1","CD4_T_memory"
"aahhflbg-1","Plasma_cell"
"aahhogki-1","Plasma_cell"
"aahigkej-1","Plasma_cell"
"aahihpji-1","Plasma_cell"
"aahjcihd-1","Plasma_cell"
"aahjpmcj-1","Plasma_cell"
"aahkccig-1","CD8_T_memory"
"aahklekk-1","Plasma_cell"
"aahkodeh-1","Plasma_cell"
"aahlfpep-1","B_memory"
"aahlijlb-1","B_memory"
"aahlkinj-1","Plasma_cell"
"aahlofio-1","Plasma_cell"
"aahmdjfm-1","Macrophage"
"aahmlgmm-1","Plasma_cell"
"aahnmakf-1","Plasma_cell"
"aahoeile-1","Plasma_cell"
"aahokkcg-1","CD4_T_naive"
"aahonkob-1","Plasma_cell"
"aahpaaci-1","Nonhaem"
"aahpkfek-1","B_memory"
"aahpnepb-1","Plasma_cell"
"aaiacglf-1","Plasma_cell"
"aaiafaob-1","Nonhaem"
"aaiahbji-1","Nonhaem"
"aaibjenc-1","Plasma_cell"
"aaibljpe-1","Plasma_cell"
"aaibmonp-1","Plasma_cell"
"aaibpfii-1","Plasma_cell"
"aaicmnih-1","Plasma_cell"
"aaidmifp-1","Plasma_cell"
"aaieflcl-1","Plasma_cell"
"aaifaeob-1","B_memory"
"aaifkoap-1","Plasma_cell"
"aaigenbb-1","Plasma_cell"
"aaihbheo-1","Plasma_cell"
"aaihnmff-1","Macrophage"
"aaihpjnp-1","Nonhaem"
"aaijaifi-1","Plasma_cell"
"aaijjpdp-1","CTL"
"aaijngnk-1","Plasma_cell"
"aaildnfa-1","B_memory"
"aailgmdd-1","Plasma_cell"
"aaindnbe-1","Plasma_cell"
"aainfpig-1","Plasma_cell"
"aaiofkek-1","Plasma_cell"
"aaioiagd-1","B_memory"
"aaipndlm-1","Plasma_cell"
"aajaakkp-1","CD4_T_memory"
"aajalnhh-1","B_naive"
"aajcdpgi-1","Plasma_cell"
"aajeillm-1","Macrophage"
"aajgnhgg-1","Plasma_cell"
"aajhogde-1","Plasma_cell"
"aajiflkf-1","B_memory"
"aajikoai-1","Plasma_cell"
"aajjbdgc-1","Plasma_cell"
"aajjhfbc-1","Plasma_cell"
"aajjicbg-1","Plasma_cell"
"aajkaahn-1","Plasma_cell"
"aajkbgde-1","Plasma_cell"
"aajkjcfd-1","Plasma_cell"
"aajknnkm-1","Plasma_cell"
"aajlnahb-1","CD4_T_naive"
"aajmcgmm-1","B_memory"
"aajmfeek-1","Plasma_cell"
"aajmkfgk-1","Plasma_cell"
"aajnbmho-1","Plasma_cell"
"aajnjlco-1","Plasma_cell"
"aajobiik-1","Plasma_cell"
"aajogkgd-1","B_memory"
"aajojbgk-1","Plasma_cell"
"aajojmop-1","Plasma_cell"
"aajphegc-1","Plasma_cell"
"aakcecdl-1","Plasma_cell"
"aakcmeka-1","CD4_T_memory"
"aakcnnic-1","Plasma_cell"
"aakdifin-1","Plasma_cell"
"aakebdmn-1","Plasma_cell"
"aakeinmd-1","MonoCD14"
"aakemccb-1","Plasma_cell"
"aakffkhp-1","Plasma_cell"
"aakfiedc-1","B_memory"
"aakfjdlc-1","Plasma_cell"
"aakfjioc-1","Plasma_cell"
"aakfnlop-1","Plasma_cell"
"aakgcbgi-1","Plasma_cell"
"aakglojl-1","Plasma_cell"
"aakhfakd-1","CD4_T_memory"
"aakhpebb-1","Plasma_cell"
"aakiabla-1","Plasma_cell"
"aakifbpf-1","Plasma_cell"
"aakimfcl-1","Plasma_cell"
"aakimofm-1","Plasma_cell"
"aakioilg-1","Plasma_cell"
"aakipgmi-1","Plasma_cell"
"aakjicem-1","Macrophage"
"aakkbnbm-1","Plasma_cell"
"aaklepfl-1","Plasma_cell"
"aakliknn-1","CTL"
"aaknaffn-1","Plasma_cell"
"aakncmch-1","CD4_T_memory"
"aaknnfep-1","B_memory"
"aakojjpg-1","Plasma_cell"
"aakokglp-1","Granulocyte_monocyte_progenitor"
"aakoknck-1","Plasma_cell"
"aakollkb-1","Plasma_cell"
"aakpbcie-1","Plasma_cell"
"aakpfmgp-1","Plasma_cell"
"aakpgfam-1","CTL"
"aakplgdc-1","B_memory"
"aakpmapb-1","Plasma_cell"
"aalafjeo-1","Plasma_cell"
"aalaidod-1","Plasma_cell"
"aalbcfdk-1","Plasma_cell"
"aalbimlf-1","Plasma_cell"
"aalbnpca-1","B_memory"
"aalbokem-1","Plasma_cell"
"aalcfhnj-1","Plasma_cell"
"aalclgem-1","Plasma_cell"
"aalekjml-1","Plasma_cell"
"aaleljkd-1","Plasma_cell"
"aalfkfea-1","Plasma_cell"
"aalfnldc-1","Plasma_cell"
"aalfplll-1","Plasma_cell"
"aalgdddl-1","Plasma_cell"
"aalhafjc-1","CD4_T_memory"
"aalhmngn-1","Plasma_cell"
"aalifegn-1","B_memory"
"aaljeifp-1","Nonhaem"
"aalknicm-1","CD4_Tcm"
"aalmhhpb-1","Plasma_cell"
"aalmoipd-1","Macrophage"
"aalohghm-1","B_memory"
"aaloijek-1","MonoCD14"
"aalokbbc-1","Plasma_cell"
"aalpbkhp-1","Plasma_cell"
"aalphdcl-1","Plasma_cell"
"aalpkica-1","Plasma_cell"
"aamafplc-1","Plasma_cell"
"aamakcal-1","Plasma_cell"
"aambgcab-1","CD4_T_memory"
"aamcgbhb-1","Plasma_cell"
"aamcoaol-1","Plasma_cell"
"aamffcaf-1","Nonhaem"
"aamhaimf-1","Plasma_cell"
"aamhglgk-1","Plasma_cell"
"aamidome-1","Plasma_cell"
"aamilkhg-1","CD4_T_memory"
"aamjeihg-1","Plasma_cell"
"aamjhhod-1","Plasma_cell"
"aamkbpji-1","Plasma_cell"
"aamlapke-1","Plasma_cell"
"aamlbifc-1","Plasma_cell"
"aamlcbjc-1","Plasma_cell"
"aamlgkda-1","Plasma_cell"
"aamlmbcd-1","Plasma_cell"
"aamlngid-1","Plasma_cell"
"aammcffo-1","Plasma_cell"
"aammnbbe-1","B_memory"
"aamnfmjg-1","Plasma_cell"
"aamnhaji-1","Plasma_cell"
"aamnndik-1","Plasma_cell"
"aanacpmn-1","Plasma_cell"
"aanbbbam-1","Plasma_cell"
"aanccagf-1","Plasma_cell"
"aancddkd-1","B_memory"
"aancfngj-1","Plasma_cell"
"aancicmf-1","Plasma_cell"
"aancikde-1","Plasma_cell"
"aandlbno-1","Plasma_cell"
"aanfghoc-1","Plasma_cell"
"aanficci-1","Plasma_cell"
"aanfpojg-1","Plasma_cell"
"aanganjg-1","Plasma_cell"
"aangjpci-1","Plasma_cell"
"aangmnlk-1","Plasma_cell"
"aangmpdm-1","Plasma_cell"
"aanhlbgo-1","Plasma_cell"
"aaniddbo-1","Plasma_cell"
"aanidekg-1","Plasma_cell"
"aanigmcb-1","Plasma_cell"
"aaniijeo-1","Plasma_cell"
"aanijhcg-1","Plasma_cell"
"aanjkane-1","Plasma_cell"
"aankbbao-1","Plasma_cell"
"aankknbe-1","Plasma_cell"
"aanlbplp-1","Plasma_cell"
"aanlccko-1","Plasma_cell"
"aanlfnig-1","Plasma_cell"
"aanlodfc-1","Plasma_cell"
"aanmmfap-1","Plasma_cell"
"aanndnip-1","Plasma_cell"
"aanodgmg-1","Plasma_cell"
"aanomcca-1","Plasma_cell"
"aanpabnk-1","Plasma_cell"
"aanpddad-1","Nonhaem"
"aaoafanc-1","Plasma_cell"
"aaoankpe-1","Neutrophil"
"aaobofdh-1","Nonhaem"
"aaochjoo-1","Plasma_cell"
"aaodakcd-1","Plasma_cell"
"aaodcibd-1","Plasma_cell"
"aaodkbdo-1","Plasma_cell"
"aaodmall-1","Plasma_cell"
"aaoejpnc-1","Plasma_cell"
"aaoephfp-1","Nonhaem"
"aaofhedp-1","Plasma_cell"
"aaogjhao-1","Plasma_cell"
"aaohngao-1","Plasma_cell"
"aaoihigl-1","Plasma_cell"
"aaojgfdg-1","Plasma_cell"
"aaojpoad-1","Plasma_cell"
"aaonngki-1","Plasma_cell"
"aaoogaai-1","Plasma_cell"
"aaopajka-1","Plasma_cell"
"aapalcol-1","Plasma_cell"
"aapbmicn-1","Plasma_cell"
"aapccncb-1","Plasma_cell"
"aapdbaob-1","Plasma_cell"
"aapdeohh-1","Plasma_cell"
"aapehcoa-1","B_memory"
"aapeicfn-1","Plasma_cell"
"aapekkbj-1","CD4_T_naive"
"aapfgefe-1","Plasma_cell"
"aapfjekb-1","Plasma_cell"
"aapfnegk-1","Plasma_cell"
"aaphkjmk-1","Plasma_cell"
"aapigmen-1","B_memory"
"aapihpll-1","Plasma_cell"
"aapiodbe-1","MonoCD14"
"aapjahhi-1","Nonhaem"
"aapkklld-1","Plasma_cell"
"aapljbof-1","Plasma_cell"
"aaplncjc-1","Plasma_cell"
"aaplpipm-1","Plasma_cell"
"aaplpmfg-1","Plasma_cell"
"aapmahcd-1","Plasma_cell"
"aapmbapl-1","Plasma_cell"
"aapmejmh-1","Plasma_cell"
"aapmemkp-1","Plasma_cell"
"aapmfjak-1","Plasma_cell"
"aapmfkmc-1","Plasma_cell"
"ababbpoc-1","Plasma_cell"
"abaccpfc-1","Plasma_cell"
"abacmjhh-1","Plasma_cell"
"abadfopb-1","Plasma_cell"
"abadkkga-1","Nonhaem"
"abaeaael-1","Plasma_cell"
"abaeadok-1","NK_cell"
"abaeakog-1","Plasma_cell"
"abaebiaj-1","Plasma_cell"
"abagalej-1","Nonhaem"
"abaghloe-1","Macrophage"
"abahdofc-1","Plasma_cell"
"abaieeia-1","Plasma_cell"
"abajhkgp-1","Plasma_cell"
"abalbphl-1","Plasma_cell"
"abalcddi-1","Plasma_cell"
"abalfhdf-1","Plasma_cell"
"abalfken-1","CD4_T_memory"
"abalpodf-1","Plasma_cell"
"abamgkii-1","Plasma_cell"
"abamknff-1","Plasma_cell"
"abampmjm-1","Plasma_cell"
"abancdnf-1","Plasma_cell"
"abanldmg-1","Plasma_cell"
"abaoknji-1","Plasma_cell"
"abbacioj-1","Plasma_cell"
"abbajfae-1","Plasma_cell"
"abbakaho-1","Plasma_cell"
"abbbgenc-1","B_memory"
"abbcbgef-1","Plasma_cell"
"abbcfcah-1","Plasma_cell"
"abbfbdff-1","CD8_T_memory"
"abbfbgdk-1","Plasma_cell"
"abbfnlmk-1","B_memory"
"abbfpfif-1","Plasma_cell"
"abbgdgap-1","Plasma_cell"
"abbhiogo-1","Plasma_cell"
"abbijcob-1","pDC"
"abbjblkl-1","Plasma_cell"
"abbkibcc-1","Nonhaem"
"abbkmbmj-1","Plasma_cell"
"abbkphaa-1","Plasma_cell"
"abblbkof-1","Plasma_cell"
"abblcdnl-1","Plasma_cell"
"abblcdop-1","Plasma_cell"
"abbmedbk-1","Plasma_cell"
"abbmmhba-1","B_memory"
"abbnbnln-1","Nonhaem"
"abbnifin-1","Plasma_cell"
"abbnlfbj-1","Plasma_cell"
"abbodpbn-1","Plasma_cell"
"abbpfhea-1","Plasma_cell"
"abbpjfgp-1","Plasma_cell"
"abbpldhh-1","Plasma_cell"
"abcaadlc-1","Plasma_cell"
"abcakmid-1","B_memory"
"abcbboie-1","Plasma_cell"
"abccbgef-1","Plasma_cell"
"abccfecd-1","Plasma_cell"
"abcdicfm-1","Plasma_cell"
"abcdjacn-1","Plasma_cell"
"abcegbfj-1","Plasma_cell"
"abcfdngo-1","Plasma_cell"
"abcfpabi-1","Plasma_cell"
"abcgalmk-1","Plasma_cell"
"abcgekmf-1","Plasma_cell"
"abcghegl-1","Macrophage"
"abcgijbn-1","Plasma_cell"
"abcgnhbc-1","Plasma_cell"
"abchdgio-1","Plasma_cell"
"abchgmfb-1","Plasma_cell"
"abchgnnb-1","Plasma_cell"
"abchihod-1","Plasma_cell"
"abcibihd-1","Nonhaem"
"abcihbhc-1","Plasma_cell"
"abcjeaho-1","Plasma_cell"
"abcjomjj-1","Macrophage"
"abcklgdn-1","Plasma_cell"
"abckniao-1","Plasma_cell"
"abclgncm-1","Plasma_cell"
"abclocml-1","Plasma_cell"
"abcmeemc-1","Plasma_cell"
"abcnefam-1","Plasma_cell"
"abcnkhbg-1","Plasma_cell"
"abcnoieo-1","Plasma_cell"
"abcoabjc-1","Plasma_cell"
"abcogmpj-1","Plasma_cell"
"abcooolm-1","Plasma_cell"
"abcpaoic-1","Plasma_cell"
"abcpeedc-1","Plasma_cell"
"abdajdkl-1","Plasma_cell"
"abdakbig-1","Nonhaem"
"abdcbpnf-1","Plasma_cell"
"abdcfjde-1","B_memory"
"abdcjgoc-1","B_memory"
"abdfgjpm-1","CD8_T_memory"
"abdfomil-1","Plasma_cell"
"abdhfheg-1","Plasma_cell"
"abdhhlln-1","Plasma_cell"
"abdhhohg-1","Plasma_cell"
"abdhkcnj-1","Plasma_cell"
"abdhlgdg-1","Plasma_cell"
"abdiaogg-1","Plasma_cell"
"abdihnbf-1","Plasma_cell"
"abdimila-1","Plasma_cell"
"abdiplff-1","Plasma_cell"
"abdjgjfk-1","Plasma_cell"
"abdmdbig-1","CD4_T_naive"
"abdndccl-1","B_memory"
"abdnfphh-1","Plasma_cell"
"abdohnab-1","MonoCD16"
"abeannmn-1","Plasma_cell"
"abebaelj-1","Plasma_cell"
"abebgcic-1","Plasma_cell"
"abebjikg-1","B_memory"
"abebngji-1","Plasma_cell"
"abebodne-1","MonoCD16"
"abebpmen-1","Plasma_cell"
"abecclaj-1","Plasma_cell"
"abecedpi-1","NK_cell"
"abecomnf-1","Plasma_cell"
"abedfgml-1","B_memory"
"abeedbeh-1","MonoCD14"
"abeeplcc-1","Neutrophil"
"abefiahm-1","Plasma_cell"
"abegpjic-1","Plasma_cell"
"abehiepg-1","Plasma_cell"
"abehlkmh-1","Plasma_cell"
"abehlokk-1","Plasma_cell"
"abejijmn-1","Plasma_cell"
"abejlfmm-1","Plasma_cell"
"abejofac-1","Plasma_cell"
"abekncep-1","Plasma_cell"
"abeljcgc-1","Plasma_cell"
"abemfelb-1","Plasma_cell"
"abemjkjo-1","Plasma_cell"
"abemkepj-1","Plasma_cell"
"abenaiim-1","Plasma_cell"
"abencoil-1","Plasma_cell"
"abengjmp-1","Plasma_cell"
"abeobife-1","Plasma_cell"
"abeogabp-1","Plasma_cell"
"abeokmin-1","B_memory"
"abeoogpe-1","Plasma_cell"
"abeoplnj-1","Plasma_cell"
"abepaaca-1","Plasma_cell"
"abeponio-1","Plasma_cell"
"abfajmip-1","Plasma_cell"
"abfcjoke-1","Plasma_cell"
"abfdahei-1","Plasma_cell"
"abfdgcph-1","Plasma_cell"
"abfdmkka-1","Plasma_cell"
"abfekdmd-1","Nonhaem"
"abfekgpi-1","Plasma_cell"
"abfeleml-1","Nonhaem"
"abffbmda-1","Plasma_cell"
"abffgbno-1","Plasma_cell"
"abffijhf-1","Plasma_cell"
"abfgeajo-1","Plasma_cell"
"abfggkmb-1","Plasma_cell"
"abfgkglm-1","Plasma_cell"
"abfhhngl-1","Plasma_cell"
"abfhjaah-1","Plasma_cell"
"abfhldjb-1","Plasma_cell"
"abfhlgcj-1","Plasma_cell"
"abfillkc-1","Plasma_cell"
"abfjggdi-1","Plasma_cell"
"abfjpkge-1","Plasma_cell"
"abfkleka-1","Plasma_cell"
"abflcdfc-1","Plasma_cell"
"abflekfm-1","Plasma_cell"
"abfleolc-1","Plasma_cell"
"abfliffm-1","Plasma_cell"
"abflmfgo-1","Plasma_cell"
"abfmondh-1","Plasma_cell"
"abfnbcok-1","Plasma_cell"
"abfnicip-1","Plasma_cell"
"abfocndg-1","Plasma_cell"
"abfoflbk-1","Plasma_cell"
"abfokbko-1","Plasma_cell"
"abfoncng-1","Plasma_cell"
"abfpdljk-1","B_memory"
"abfplbmm-1","Plasma_cell"
"abfpohbp-1","Plasma_cell"
"abgbablc-1","Plasma_cell"
"abgbgljc-1","Plasma_cell"
"abgcejmi-1","Plasma_cell"
"abgdbkpa-1","Plasma_cell"
"abgdjmoc-1","Plasma_cell"
"abgdpfho-1","Plasma_cell"
"abgffijb-1","Plasma_cell"
"abgfjflm-1","Plasma_cell"
"abgfjncl-1","Plasma_cell"
"abgfkecd-1","Plasma_cell"
"abgfmjmc-1","HSC"
"abggeihb-1","Plasma_cell"
"abggghmf-1","Plasma_cell"
"abgibkjf-1","Plasma_cell"
"abgkaahl-1","Plasma_cell"
"abgkmhdf-1","Plasma_cell"
"abgkpkkd-1","Plasma_cell"
"abglbclp-1","Plasma_cell"
"abglcpdg-1","Plasma_cell"
"abglhnpn-1","MonoCD16"
"abgmdail-1","Plasma_cell"
"abgmgomp-1","Plasma_cell"
"abgmkfpl-1","Plasma_cell"
"abgmmdik-1","Plasma_cell"
"abgmobne-1","Plasma_cell"
"abgodkhm-1","Plasma_cell"
"abgpenpm-1","Plasma_cell"
"abhdipno-1","Plasma_cell"
"abheiggp-1","Plasma_cell"
"abhffbie-1","Plasma_cell"
"abhgdcoa-1","Plasma_cell"
"abhgolne-1","Plasma_cell"
"abhihghb-1","Plasma_cell"
"abhiilde-1","Plasma_cell"
"abhjbkkc-1","Plasma_cell"
"abhjefin-1","Plasma_cell"
"abhkfjaf-1","Plasma_cell"
"abhkpeda-1","Plasma_cell"
"abhmiool-1","Plasma_cell"
"abhmokfe-1","Plasma_cell"
"abhnjaob-1","Plasma_cell"
"abhnnbad-1","Plasma_cell"
"abhobpec-1","Plasma_cell"
"abhohdcn-1","Plasma_cell"
"abhpkjcg-1","Plasma_cell"
"abhppcpf-1","Plasma_cell"
"abiadidl-1","Plasma_cell"
"abiakkbd-1","Plasma_cell"
"abiaocdh-1","CD8_T_memory"
"abiccopn-1","Plasma_cell"
"abicknma-1","Plasma_cell"
"abiddcpp-1","B_memory"
"abidkgfn-1","Plasma_cell"
"abiebapd-1","Plasma_cell"
"abiebcao-1","Plasma_cell"
"abifajgp-1","Plasma_cell"
"abiffpdj-1","Plasma_cell"
"abifgmcj-1","Plasma_cell"
"abihbiin-1","Plasma_cell"
"abihljdp-1","Plasma_cell"
"abiimpkb-1","Plasma_cell"
"abiinjfm-1","Plasma_cell"
"abijacak-1","Plasma_cell"
"abijcjne-1","Plasma_cell"
"abijpmma-1","Plasma_cell"
"abikgedc-1","Plasma_cell"
"abikhnph-1","Plasma_cell"
"abikkhbk-1","Plasma_cell"
"abilokno-1","Plasma_cell"
"abimfiac-1","Plasma_cell"
"abinhpoj-1","Plasma_cell"
"abinjfbk-1","Plasma_cell"
"abinlmno-1","Nonhaem"
"abioglkh-1","Plasma_cell"
"abiokmdh-1","B_memory"
"abipkoof-1","Macrophage"
"abjbddii-1","Plasma_cell"
"abjcdbei-1","Plasma_cell"
"abjcmhkg-1","Plasma_cell"
"abjcolff-1","B_memory"
"abjdeafe-1","Plasma_cell"
"abjdefco-1","Plasma_cell"
"abjdkgkh-1","Nonhaem"
"abjdkpba-1","Plasma_cell"
"abjdnjge-1","Plasma_cell"
"abjegekp-1","Plasma_cell"
"abjegmhm-1","Plasma_cell"
"abjfabjc-1","Plasma_cell"
"abjgemoe-1","Plasma_cell"
"abjghjho-1","Macrophage"
"abjipegd-1","Plasma_cell"
"abjjched-1","Plasma_cell"
"abjjhjki-1","Plasma_cell"
"abjjjhha-1","Plasma_cell"
"abjkdjfo-1","Plasma_cell"
"abjkeckn-1","Plasma_cell"
"abjlbhgc-1","CTL"
"abjlblaf-1","Erythroid"
"abjlmegc-1","Plasma_cell"
"abjmiclf-1","Plasma_cell"
"abjmnbjb-1","Plasma_cell"
"abjnfbhn-1","Plasma_cell"
"abjnilnp-1","Plasma_cell"
"abjnlimi-1","Plasma_cell"
"abjobcoo-1","Plasma_cell"
"abjonpbi-1","Plasma_cell"
"abjpchpb-1","Plasma_cell"
"abjpcoln-1","B_memory"
"abjpmhbl-1","Plasma_cell"
"abkacjkb-1","Plasma_cell"
"abkancff-1","Plasma_cell"
"abkblakm-1","Plasma_cell"
"abkboceb-1","Plasma_cell"
"abkcdeck-1","Plasma_cell"
"abkcehkf-1","Plasma_cell"
"abkdjofo-1","Plasma_cell"
"abkegnpj-1","Plasma_cell"
"abkehiga-1","Plasma_cell"
