"","celltype"
"aafhefbj-1","Erythroid"
"aafjbijp-1","Erythroid"
"aafkibgc-1","Nonhaem"
"aafmkemf-1","Erythroid"
"aafmlcac-1","Plasma_cell"
"aafmomph-1","Erythroid"
"aafokidp-1","Erythroid"
"aafpbklf-1","Erythroid"
"aafpgbgc-1","Neutrophil"
"aagdbiof-1","Erythroid"
"aagefahg-1","MonoCD14"
"aagfbjkm-1","Erythroid"
"aagfkmaa-1","Erythroid"
"aaggnfpp-1","Granulocyte_monocyte_progenitor"
"aagieoen-1","Plasma_cell"
"aagiimph-1","T_prolifer"
"aaginkdf-1","Nonhaem"
"aagjaehm-1","Nonhaem"
"aagjoiel-1","HSC"
"aagkbnoj-1","Neutrophil"
"aagkcjnc-1","Plasma_cell"
"aagkclfl-1","Neutrophil"
"aagmhlfo-1","HSC"
"aagncpkd-1","HSC"
"aagoempc-1","HSC"
"aagokokl-1","HSC"
"aagpalcp-1","HSC"
"aagpkpcf-1","HSC"
"aahbafoe-1","B_progenitor"
"aahbehdk-1","BaEoMa"
"aahbmoie-1","Platelet"
"aahdmbig-1","Platelet"
"aahekgpj-1","HSC"
"aahfnhio-1","Erythroid"
"aahhbpba-1","Erythroid"
"aahljacb-1","Granulocyte_monocyte_progenitor"
"aahljcgo-1","HSC"
"aahloced-1","Plasma_cell"
"aahopfgb-1","Erythroid"
"aahpdamb-1","CD8_T_memory"
"aaiaklna-1","Erythroid"
"aaianlfk-1","Erythroid"
"aaibcmie-1","MonoCD14"
"aaibdhbb-1","Plasma_cell"
"aaicekgk-1","MonoCD14"
"aaickmkl-1","Erythroid"
"aaidaphp-1","Neutrophil"
"aaidcphl-1","Erythroid"
"aaieeaen-1","Neutrophil"
"aaiefhcf-1","Erythroid"
"aaiefhii-1","CTL"
"aaifoche-1","Erythroid"
"aaighngk-1","Erythroid"
"aaigjknm-1","Erythroid"
"aaikcoga-1","HSC"
"aailfdpo-1","Granulocyte_monocyte_progenitor"
"aaillkdb-1","Granulocyte_monocyte_progenitor"
"aaimajah-1","Plasma_cell"
"aaimlggi-1","Nonhaem"
"aainegmc-1","BaEoMa"
"aaipepih-1","Plasma_cell"
"aajaeeag-1","HSC"
"aajbdpga-1","Nonhaem"
"aajffdfe-1","Erythroid"
"aajghilg-1","Erythroid"
"aajgmlal-1","MonoCD14"
"aajhmhij-1","Erythroid"
"aajiaggp-1","CD4_T_naive"
"aajidmlj-1","Macrophage"
"aajihjom-1","Erythroid"
"aajimfhd-1","Erythroid"
"aajjkfmk-1","Erythroid"
"aajlcibl-1","Erythroid"
"aajlgkam-1","Erythroid"
"aajmpfhk-1","Erythroid"
"aajnaeib-1","Erythroid"
"aajnfkje-1","Erythroid"
"aajpaegf-1","Erythroid"
"aakdmabl-1","HSC"
"aakggpcb-1","HSC"
"aakghgkk-1","HSC"
"aakgkijj-1","HSC"
"aakgoina-1","HSC"
"aakilcje-1","HSC"
"aakilgjl-1","Neutrophil"
"aakmhbki-1","Plasma_cell"
"aakmnkng-1","Plasma_cell"
"aakoajfi-1","Granulocyte_monocyte_progenitor"
"aakonhik-1","CD8_T_memory"
"aakopilf-1","Erythroid"
"aakopnfc-1","Erythroid"
"aakpdlpl-1","Erythroid"
"aakpidhg-1","HSC"
"aakpjleh-1","Nonhaem"
"aalaphig-1","HSC"
"aaldcnpl-1","Macrophage"
"aaleigog-1","HSC"
"aalenilg-1","HSC"
"aalgjikm-1","Platelet"
"aalglhmn-1","Nonhaem"
"aalhcfka-1","MonoCD14"
"aalhgphc-1","MonoCD14"
"aalhnloh-1","Macrophage"
"aaljdjbh-1","HSC"
"aalkdnai-1","HSC"
"aalkhhjd-1","Neutrophil"
"aalkhnmg-1","MonoCD14"
"aallhdfi-1","HSC"
"aalljmol-1","Neutrophil"
"aalmomhg-1","Erythroid"
"aamadklo-1","Macrophage"
"aamahehn-1","MonoCD14"
"aamaodlk-1","HSC"
"aamcanem-1","Nonhaem"
"aamdgmel-1","HSC"
"aamdnbke-1","Neutrophil"
"aamfchoa-1","Neutrophil"
"aamfgpme-1","Nonhaem"
"aamgcdcl-1","Granulocyte_monocyte_progenitor"
"aamhcmcj-1","BaEoMa"
"aamhjhca-1","Macrophage"
"aamiaclp-1","Macrophage"
"aamigmje-1","Neutrophil"
"aamjgkag-1","Neutrophil"
"aamlbnef-1","HSC"
"aammebbf-1","B_memory"
"aamncpen-1","Nonhaem"
"aamoafke-1","Erythroid"
"aamojfae-1","Nonhaem"
"aanbaafh-1","Macrophage"
"aanbjomk-1","Macrophage"
"aandkipo-1","Nonhaem"
"aanefaod-1","HSC"
"aaneibkp-1","Plasma_cell"
"aanenfoe-1","BaEoMa"
"aanfdomm-1","Neutrophil"
"aangeemo-1","Neutrophil"
"aangjpin-1","Plasma_cell"
"aaniphgl-1","BaEoMa"
"aanjaeem-1","Macrophage"
"aankifcg-1","CD4_T_naive"
"aankmlom-1","Erythroid"
"aanlngin-1","Erythroid"
"aanpcohh-1","Neutrophil"
"aaoalpcf-1","Nonhaem"
"aaocgcol-1","MonoCD14"
"aaocjfda-1","HSC"
"aaoegdhc-1","MonoCD14"
"aaoeiohc-1","Neutrophil"
"aaoepmje-1","Granulocyte_monocyte_progenitor"
"aaofmfmp-1","Neutrophil"
"aaohapad-1","HSC"
"aaohdpcb-1","Granulocyte_monocyte_progenitor"
"aaojmbdh-1","Erythroid"
"aaokfpfc-1","Erythroid"
"aaolchpd-1","Erythroid"
"aaolcmmb-1","Plasma_cell"
"aaomddfe-1","Erythroid"
"aaonikpl-1","MonoCD14"
"aaonkbhl-1","Erythroid"
"aapajpod-1","Erythroid"
"aapbgepp-1","Erythroid"
"aapbjbmp-1","Erythroid"
"aapdggdj-1","Erythroid"
"aapdkmbd-1","Erythroid"
"aapjjged-1","Erythroid"
"aapmnlcc-1","Nonhaem"
"aapmodmn-1","Nonhaem"
"aapofcha-1","Neutrophil"
"aappakec-1","HSC"
"abaapgeo-1","HSC"
"abadbmol-1","Nonhaem"
"abadhmic-1","HSC"
"abadjnbc-1","Macrophage"
"abaiiblg-1","Macrophage"
"abapajkf-1","Nonhaem"
"abaphlkj-1","Neutrophil"
"abbahhac-1","HSC"
"abbaipbp-1","HSC"
"abbbgbgh-1","HSC"
"abbbhelk-1","HSC"
"abbbombp-1","MonoCD14"
"abbcmapa-1","HSC"
"abbdoopa-1","HSC"
"abbecick-1","CD4_Tcm"
"abbfjfaa-1","Granulocyte_monocyte_progenitor"
"abbhbbco-1","Neutrophil"
"abbhdidc-1","HSC"
"abbhkpog-1","Neutrophil"
"abbipfoc-1","Erythroid"
"abbkdilm-1","Erythroid"
"abbkifbd-1","Erythroid"
"abbkjapn-1","Erythroid"
"abblpgmm-1","Neutrophil"
"abbmbgff-1","HSC"
"abbnddkm-1","CD8_T_memory"
"abbpjili-1","Neutrophil"
"abcbhmbk-1","HSC"
"abcbkoih-1","Erythroid"
"abccbcam-1","Erythroid"
"abcfdjgm-1","CD4_Tcm"
"abcfefll-1","Neutrophil"
"abcfngpb-1","Neutrophil"
"abciagbp-1","Erythroid"
"abckhigl-1","Macrophage"
"abcmglck-1","CD4_T_memory"
"abcnlebe-1","HSC"
"abcnpeph-1","Plasma_cell"
"abcofmak-1","Erythroid"
"abcogpmi-1","Nonhaem"
"abcoijim-1","Erythroid"
"abcolmec-1","HSC"
"abcpmoel-1","Neutrophil"
"abdbgokd-1","Erythroid"
"abddjcmp-1","Neutrophil"
"abddmlkl-1","Granulocyte_monocyte_progenitor"
"abdejllk-1","Erythroid"
"abdemebj-1","Erythroid"
"abdeniaf-1","CTL"
"abdfaaoo-1","Plasma_cell"
"abdgbdhm-1","MonoCD14"
"abdhimei-1","HSC"
"abdlaikn-1","MonoCD14"
"abdmadmb-1","Erythroid"
"abdmoeme-1","Erythroid"
"abdnecmd-1","Erythroid"
"abdngdnm-1","Erythroid"
"abdnknom-1","Nonhaem"
"abdoamon-1","HSC"
"abdomgdb-1","HSC"
"abdonhkc-1","Macrophage"
"abdpamco-1","Erythroid"
"abdpchma-1","Erythroid"
"abdpejam-1","Nonhaem"
"abeabgjn-1","Macrophage"
"abeacija-1","Macrophage"
"abeanoik-1","Granulocyte_monocyte_progenitor"
"abecdfjf-1","HSC"
"abeclcpg-1","Erythroid"
"abecljkm-1","Erythroid"
"abeedhfd-1","Erythroid"
"abefkegl-1","Erythroid"
"abegleeo-1","Plasma_cell"
"abegpoic-1","HSC"
"abehcbff-1","HSC"
"abehlcij-1","Neutrophil"
"abejegao-1","Nonhaem"
"abejiipj-1","Neutrophil"
"abeknhnh-1","Erythroid"
"abenhefd-1","HSC"
"abeolaib-1","Nonhaem"
"abeplgmh-1","Platelet"
"abfacdnn-1","Nonhaem"
"abfajkfg-1","HSC"
"abfbbkkb-1","Erythroid"
"abfbfljj-1","Erythroid"
"abfbkpml-1","Erythroid"
"abfboagn-1","Erythroid"
"abfchffj-1","Erythroid"
"abfckklm-1","Erythroid"
"abfdjogf-1","pDC"
"abfedahp-1","Erythroid"
"abffcnbj-1","Erythroid"
"abfgchgd-1","MonoCD14"
"abfhclpi-1","Erythroid"
"abfhnibm-1","Neutrophil"
"abfijcad-1","Erythroid"
"abfippnk-1","Erythroid"
"abfkffnm-1","Erythroid"
"abfkknhl-1","Erythroid"
"abflamjl-1","Erythroid"
"abflhmli-1","MonoCD14"
"abfmelgm-1","Erythroid"
"abfmmoln-1","Erythroid"
"abfmoehh-1","Erythroid"
"abfopebb-1","HSC"
"abfpflnf-1","HSC"
"abfpohof-1","HSC"
"abgagije-1","Neutrophil"
"abgcejla-1","HSC"
"abgnocjk-1","HSC"
"abhhcojk-1","HSC"
"abhiehch-1","HSC"
"abhihoif-1","HSC"
"abhnkmlm-1","HSC"
"abhpdjak-1","Plasma_cell"
"abhpjppo-1","Erythroid"
"abianino-1","B_memory"
"abicpban-1","pDC"
"abidlnlf-1","Plasma_cell"
"abieglab-1","Neutrophil"
"abiehpjl-1","Plasma_cell"
"abihimmm-1","Plasma_cell"
"abiihohm-1","Erythroid"
"abijelhp-1","Macrophage"
"abilhjgo-1","Plasma_cell"
"abilikpc-1","Neutrophil"
"abiloagl-1","Plasma_cell"
"abinfgkb-1","Plasma_cell"
"abinikpd-1","Granulocyte_monocyte_progenitor"
"abjalfbe-1","T_prolifer"
"abjbmdin-1","Plasma_cell"
"abjepofp-1","Erythroid"
"abjfdofm-1","HSC"
"abjgobmc-1","Erythroid"
"abjjdekc-1","Neutrophil"
"abjkhnkl-1","Granulocyte_monocyte_progenitor"
"abjlkhcb-1","Granulocyte_monocyte_progenitor"
"abjoffgb-1","Erythroid"
"abjoghnj-1","Erythroid"
"abjpalin-1","Erythroid"
"abkbpiji-1","HSC"
"abkgmmng-1","Macrophage"
"abkhoipo-1","Macrophage"
"abkkidop-1","Neutrophil"
"abkmehbh-1","Erythroid"
"abkpnheb-1","Nonhaem"
"ablajckj-1","MonoCD14"
"ablbbdpk-1","Erythroid"
"ablcpnpf-1","CD4_T_naive"
"abldobik-1","Macrophage"
"ablepfjc-1","Neutrophil"
"ablfclod-1","Nonhaem"
"ablfkndo-1","HSC"
"ablhbnoc-1","Nonhaem"
"ablhfidg-1","MonoCD14"
"abliigba-1","Macrophage"
"abljimfj-1","CD4_T_naive"
"abljmdod-1","Macrophage"
"ablmgnic-1","Macrophage"
"ablnaden-1","Nonhaem"
"abmbklne-1","Neutrophil"
"abmbmmoj-1","Neutrophil"
"abmdekda-1","CD4_T_naive"
"abmjfbhb-1","Erythroid"
"abmjpked-1","Erythroid"
"abmmdhpn-1","Erythroid"
"abmmliki-1","Erythroid"
"abmmobgd-1","MonoCD14"
"abmnacca-1","Neutrophil"
"abmnfdpd-1","Macrophage"
"abmpmfjd-1","HSC"
"abmpnjjf-1","Macrophage"
"abnagkme-1","HSC"
"abnbfddb-1","Nonhaem"
"abndjidm-1","Nonhaem"
"abnjgifb-1","Erythroid"
"abnkembh-1","Plasma_cell"
"abnkoefd-1","Plasma_cell"
"abnnmneo-1","BaEoMa"
"abnohbfd-1","HSC"
"aboaemmi-1","Plasma_cell"
"aboecdep-1","Plasma_cell"
"abpefhhb-1","HSC"
"abpgfjgg-1","Nonhaem"
"abpiilpf-1","Neutrophil"
"abpjihbe-1","CD8_T_naive"
"abpkcffl-1","Macrophage"
"abplbbhk-1","Erythroid"
"abpmcijj-1","Erythroid"
"abpmhaac-1","Erythroid"
"abpmjnkp-1","Erythroid"
"abpnomlf-1","Erythroid"
"abpoaejo-1","Erythroid"
"acaacaga-1","Erythroid"
"acabnhpf-1","Erythroid"
"acaeijmm-1","HSC"
"acafjinp-1","Nonhaem"
"acagbhed-1","Granulocyte_monocyte_progenitor"
"acaglond-1","Macrophage"
"acahppic-1","MonoCD14"
"acajppeh-1","Erythroid"
"acakbkpb-1","Erythroid"
"acakelgo-1","HSC"
"acalgmmd-1","Erythroid"
"acanjmgk-1","Erythroid"
"acankbbo-1","Erythroid"
"acaplfeb-1","Nonhaem"
"acbcbgai-1","NK_cell"
"acbgiobh-1","MonoCD14"
"acbhgoom-1","MonoCD14"
"acbjhkkg-1","HSC"
"acblpapf-1","HSC"
"acbmdkeo-1","HSC"
"acbmgled-1","HSC"
"acbpnalc-1","HSC"
"accagbkp-1","CD4_T_memory"
"accajndc-1","Plasma_cell"
"accbllch-1","HSC"
"accdlfic-1","Nonhaem"
"accekhhf-1","HSC"
"accfempm-1","Neutrophil"
"accgfnhl-1","Macrophage"
"accgpcij-1","MonoCD14"
"acchapbn-1","CD4_T_naive"
"accinbgc-1","Granulocyte_monocyte_progenitor"
"acckdhkf-1","Erythroid"
"accllhlp-1","HSC"
"accmfdia-1","Erythroid"
"accmimmh-1","Macrophage"
"accogmga-1","Erythroid"
"accpgaho-1","B_memory"
"acdbdcii-1","HSC"
"acddgkhm-1","Granulocyte_monocyte_progenitor"
"acddpiai-1","MonoCD14"
"acdeaigk-1","HSC"
"acdfbcjj-1","B_memory"
"acdfglpp-1","Erythroid"
"acdfhime-1","Erythroid"
"acdhibkc-1","Erythroid"
"acdjgkhh-1","Erythroid"
"acdjhmmn-1","Erythroid"
"acdlbpnf-1","Erythroid"
"acdmjdne-1","Plasma_cell"
"acdmmcld-1","Erythroid"
"acdpfkdj-1","HSC"
"aceibhld-1","HSC"
"aceikfca-1","Erythroid"
"aceklgck-1","Erythroid"
"acelpidc-1","Plasma_cell"
"aceobpdg-1","T_prolifer"
"aceogmnl-1","Plasma_cell"
"aceohilh-1","Erythroid"
"acepifpe-1","Erythroid"
"aceplhib-1","Macrophage"
"acfbbfgm-1","Neutrophil"
"acfcljgj-1","Erythroid"
"acfgaoel-1","Erythroid"
"acfknhng-1","Erythroid"
"acfmefij-1","Erythroid"
"acfmjlpd-1","Erythroid"
"acfnefad-1","Erythroid"
"acfnjkpc-1","Erythroid"
"acfnmnio-1","Erythroid"
"acfojpib-1","Erythroid"
"acgbciab-1","HSC"
"acgbnlcp-1","Plasma_cell"
"acgdcpfa-1","Erythroid"
"acgddndm-1","Plasma_cell"
"acgeablk-1","Nonhaem"
"acgggkaj-1","Granulocyte_monocyte_progenitor"
"acgglndb-1","Erythroid"
"acghbepb-1","Erythroid"
"acghjbcd-1","Erythroid"
"acgifokj-1","pDC"
"acglligc-1","Erythroid"
"achceibd-1","Erythroid"
"achcomil-1","HSC"
"achdidnh-1","Nonhaem"
"achdigdh-1","Plasma_cell"
"achdjaci-1","Erythroid"
"acheeaih-1","Erythroid"
"achghhkc-1","Plasma_cell"
"achhbnpi-1","Erythroid"
"achhjghl-1","Nonhaem"
"achigmmf-1","Granulocyte_monocyte_progenitor"
"achjbnjm-1","HSC"
"achjjana-1","Erythroid"
"achlpnon-1","Plasma_cell"
"achoahfh-1","HSC"
"achpnedp-1","HSC"
"aciagbkm-1","Erythroid"
"acibhoef-1","Plasma_cell"
"acicjleh-1","Erythroid"
"acicmbge-1","Nonhaem"
"acidhbpj-1","HSC"
"aciepofj-1","Erythroid"
"acigklch-1","Nonhaem"
"acihmece-1","CD4_T_naive"
"acihnbbi-1","Plasma_cell"
"acijbobd-1","HSC"
"acijpdhe-1","Erythroid"
"acikjcob-1","Macrophage"
"acilmokn-1","Erythroid"
"acindhbi-1","Erythroid"
"aciobjco-1","Plasma_cell"
"acipenen-1","Plasma_cell"
"acipjece-1","HSC"
"acippnef-1","Nonhaem"
"acjbdgjo-1","Plasma_cell"
"acjbgbel-1","Erythroid"
"acjbibin-1","Erythroid"
"acjdddnf-1","Plasma_cell"
"acjdiaha-1","HSC"
"acjeagdl-1","Plasma_cell"
"acjfgbgp-1","Erythroid"
"acjfppoe-1","Erythroid"
"acjgklka-1","Plasma_cell"
"acjhooaf-1","Plasma_cell"
"acjiacbf-1","Granulocyte_monocyte_progenitor"
"acjiadda-1","Erythroid"
"acjjbiop-1","Plasma_cell"
"acjjmomk-1","Plasma_cell"
"acjkfceb-1","Plasma_cell"
"acjngmaf-1","Erythroid"
"acjnkieb-1","Plasma_cell"
"acjnohmk-1","Plasma_cell"
"acjoimnp-1","Nonhaem"
"acjpbecp-1","Erythroid"
"ackakeom-1","Erythroid"
"ackameml-1","Erythroid"
"ackbmafb-1","Erythroid"
"ackdncna-1","Erythroid"
"ackecagf-1","Plasma_cell"
"ackeghhj-1","Erythroid"
"ackfcplm-1","Nonhaem"
"ackgaahn-1","HSC"
"ackghnbe-1","Erythroid"
"ackhffkf-1","Erythroid"
"ackkkgoh-1","Erythroid"
"acklgjad-1","Granulocyte_monocyte_progenitor"
"ackpglic-1","HSC"
"ackpibae-1","HSC"
"ackpihhn-1","Granulocyte_monocyte_progenitor"
"acladbop-1","Erythroid"
"aclbehcf-1","MonoCD16"
"aclcjddg-1","Erythroid"
"aclfjdcg-1","Nonhaem"
"aclggfdk-1","Plasma_cell"
"aclhapad-1","Nonhaem"
"aclhhogp-1","Nonhaem"
"aclhkhei-1","CD4_T_naive"
"aclicnmd-1","Macrophage"
"aclidgje-1","Macrophage"
"aclifmek-1","Nonhaem"
"acliicak-1","Granulocyte_monocyte_progenitor"
"acljiejb-1","HSC"
"aclnnnfh-1","Granulocyte_monocyte_progenitor"
"acloceih-1","HSC"
"aclodhhd-1","MonoCD16"
"acmcbfjn-1","HSC"
"acmeimmh-1","Nonhaem"
"acmekkab-1","CD4_T_naive"
"acmfbapa-1","Nonhaem"
"acmfejnl-1","Macrophage"
"acmgfbne-1","Nonhaem"
"acmigchl-1","Nonhaem"
"acmjbghb-1","B_memory"
"acmjglnc-1","Granulocyte_monocyte_progenitor"
"acmkcbmn-1","Granulocyte_monocyte_progenitor"
"acmldjoo-1","CD4_T_naive"
"acmleima-1","Nonhaem"
"acmmgkhp-1","B_memory"
"acmncejp-1","B_memory"
"acmojbph-1","B_memory"
"acmpndem-1","B_memory"
"acnajfcf-1","Nonhaem"
"acnckedc-1","BaEoMa"
"acncnnbb-1","Plasma_cell"
"acndnaep-1","B_memory"
"acnemeho-1","Macrophage"
"acnfhodc-1","Macrophage"
"acnhkaca-1","MonoCD14"
"acnkdecb-1","Erythroid"
"acnkpidf-1","Erythroid"
"acnlkipd-1","Erythroid"
"acoacegg-1","Erythroid"
"acoamfpc-1","Granulocyte_monocyte_progenitor"
"acodijpi-1","Erythroid"
"acoelegp-1","Nonhaem"
"acojaomj-1","Erythroid"
"acoobchh-1","Erythroid"
"acopippc-1","Erythroid"
"acpafpgc-1","Plasma_cell"
"acpgbnem-1","Erythroid"
"acpgfgam-1","Erythroid"
"acpkegbm-1","Plasma_cell"
"acpkoafa-1","Erythroid"
"acpkoiio-1","Erythroid"
"acpkolpi-1","Plasma_cell"
"acpmbkjl-1","pDC"
"acpmmjhk-1","CTL"
"acpmmpfg-1","Erythroid"
"acpohelp-1","Erythroid"
"acpoignn-1","Plasma_cell"
"adaaknfc-1","Erythroid"
"adabdahp-1","Erythroid"
"adabjacp-1","Erythroid"
"adadeldf-1","Erythroid"
"adaecggj-1","Nonhaem"
"adaeieff-1","Plasma_cell"
"adaeolgn-1","Plasma_cell"
"adafkceg-1","Nonhaem"
"adahkedg-1","Neutrophil"
"adaiflkj-1","Neutrophil"
"adaipjok-1","Neutrophil"
"adamanip-1","Plasma_cell"
"adamfjop-1","HSC"
"adamhdpn-1","Erythroid"
"adanehda-1","Erythroid"
"adaobhbk-1","pDC"
"adaoebfg-1","Plasma_cell"
"adbbhikb-1","Plasma_cell"
"adbdklnb-1","Granulocyte_monocyte_progenitor"
"adbelnfp-1","HSC"
"adblmlmg-1","HSC"
"adcbcbnp-1","HSC"
"adceieal-1","Plasma_cell"
"adckangk-1","Nonhaem"
"adcohldj-1","Macrophage"
"adcoifaj-1","Plasma_cell"
"addaldac-1","Erythroid"
"addanchn-1","Plasma_cell"
"addbcikj-1","Erythroid"
"addccnmn-1","Erythroid"
"adddggan-1","Erythroid"
"addeboln-1","Erythroid"
"addehdgc-1","Erythroid"
"addfagbl-1","Neutrophil"
"addfmomi-1","Erythroid"
"addhaohb-1","Erythroid"
"addhljco-1","Plasma_cell"
"addilgld-1","Erythroid"
"addjecop-1","Erythroid"
"addkabek-1","Erythroid"
"addlfgie-1","Erythroid"
"adeaiikf-1","Plasma_cell"
"adeanape-1","Macrophage"
"adeccmpc-1","Erythroid"
"adecgkek-1","Erythroid"
"adeegmae-1","Erythroid"
"adehbagl-1","Erythroid"
"adelddbe-1","Erythroid"
"ademejic-1","Erythroid"
"adenpkna-1","Plasma_cell"
"adepkjih-1","Erythroid"
"adfaakga-1","Plasma_cell"
"adfbekpp-1","Erythroid"
"adfbhpeo-1","Plasma_cell"
"adfcogee-1","Nonhaem"
"adfdmabi-1","Erythroid"
"adffgdjh-1","Erythroid"
"adffnboi-1","Erythroid"
"adfijpji-1","Erythroid"
"adfkfnmg-1","Erythroid"
"adfkhcbk-1","Erythroid"
"adfkpjbl-1","Erythroid"
"adflamjm-1","Plasma_cell"
"adfljfkg-1","Erythroid"
"adflopfm-1","Erythroid"
"adfnoppi-1","Erythroid"
"adfnpkfh-1","Erythroid"
"adfomjog-1","Erythroid"
"adgblefk-1","Erythroid"
"adgffblm-1","Erythroid"
"adgfkjlf-1","Erythroid"
"adggnhaa-1","Erythroid"
"adghjnjl-1","Plasma_cell"
"adgianle-1","Erythroid"
"adgkjngm-1","Erythroid"
"adgledff-1","Plasma_cell"
"adglfjib-1","Plasma_cell"
"adgmmojc-1","Erythroid"
"adgnfpfl-1","Erythroid"
"adgnplod-1","Erythroid"
"adgpjlcd-1","Erythroid"
"adhcmaie-1","Erythroid"
"adhenpio-1","Erythroid"
"adhgcmon-1","Macrophage"
"adhgecep-1","Erythroid"
"adhgkfpi-1","Erythroid"
"adhhfacn-1","Erythroid"
"adhhkmmk-1","Erythroid"
"adhhncpa-1","Erythroid"
"adhjpjhk-1","Erythroid"
"adhkfmbg-1","Plasma_cell"
"adhljhae-1","Plasma_cell"
"adhmmehg-1","Erythroid"
"adhpklfl-1","Erythroid"
"adiajfop-1","Erythroid"
"adicnmdn-1","Plasma_cell"
"adidkjpa-1","Erythroid"
"adifhnma-1","Erythroid"
"adiggmil-1","Erythroid"
"adigompm-1","Erythroid"
"adihfhnc-1","Plasma_cell"
"adiiokdb-1","B_memory"
"adijgnig-1","Granulocyte_monocyte_progenitor"
"adijmfhe-1","HSC"
"adilfmdm-1","Nonhaem"
"adiobpck-1","B_memory"
"adjcpnci-1","BaEoMa"
"adjffmgh-1","Erythroid"
"adjgaeef-1","Erythroid"
"adjggdkb-1","Nonhaem"
"adjhcpkl-1","B_progenitor"
"adjkladp-1","Granulocyte_monocyte_progenitor"
"adkdoeao-1","Plasma_cell"
"adkdompn-1","Plasma_cell"
"adkiogoh-1","Plasma_cell"
"adkjimgo-1","Erythroid"
"adkmfajn-1","Erythroid"
"adkndlio-1","Plasma_cell"
"adlcfnih-1","Erythroid"
"adlcpelk-1","Granulocyte_monocyte_progenitor"
"adldefed-1","Granulocyte_monocyte_progenitor"
"adllfbpa-1","Erythroid"
"adlmjiio-1","Erythroid"
"adloecma-1","Erythroid"
"adlolejf-1","Plasma_cell"
"adlplhfd-1","Erythroid"
"adlpncoj-1","Macrophage"
"admakifd-1","HSC"
"admeapjd-1","Plasma_cell"
"admehpol-1","Erythroid"
"admejlch-1","Plasma_cell"
"admemjhi-1","HSC"
"admiiffi-1","Plasma_cell"
"admiijjm-1","Nonhaem"
"admjkplb-1","Plasma_cell"
"admlkbjd-1","Erythroid"
"admmckmo-1","Nonhaem"
"admmkknb-1","Erythroid"
"adnamifn-1","Erythroid"
"adnbmnnp-1","Erythroid"
"adnclomb-1","Erythroid"
"adniolhi-1","HSC"
"adnomefl-1","HSC"
"adofajpg-1","Erythroid"
"adojkmjk-1","Erythroid"
"adomeaan-1","HSC"
"adoncaaj-1","HSC"
"adopojlb-1","Erythroid"
"adpbdkgf-1","Erythroid"
