"","celltype"
"adbilild-1","Macrophage"
"adbimieb-1","Plasma_cell"
"adbjchbc-1","Erythroid"
"adbkjdcb-1","Erythroid"
"adbkjfnh-1","HSC"
"adblielp-1","Plasma_cell"
"adbnlnnk-1","Plasma_cell"
"adbobppl-1","Plasma_cell"
"adbokklo-1","Plasma_cell"
"adbplomf-1","Plasma_cell"
"adcafgng-1","Plasma_cell"
"adcajooc-1","Plasma_cell"
"adcbemce-1","Plasma_cell"
"adcdbpkm-1","pDC"
"adcejgph-1","Plasma_cell"
"adcfmfmp-1","Plasma_cell"
"adcimmaj-1","Plasma_cell"
"adckknge-1","Plasma_cell"
"adclflmm-1","Plasma_cell"
"adclmdhd-1","Plasma_cell"
"adcoahek-1","Plasma_cell"
"adcpdfbn-1","Plasma_cell"
"addabbmb-1","Plasma_cell"
"addbdmka-1","Plasma_cell"
"addcfifb-1","Plasma_cell"
"adddmgng-1","Plasma_cell"
"addedjhp-1","B_progenitor"
"addehlgd-1","Plasma_cell"
"addekfih-1","Plasma_cell"
"addfckcb-1","Plasma_cell"
"addghgdd-1","MonoCD14"
"addgiboc-1","Macrophage"
"addhfgkc-1","Plasma_cell"
"addhfjml-1","Plasma_cell"
"addieoim-1","Plasma_cell"
"addmoiid-1","Plasma_cell"
"addnabhc-1","Plasma_cell"
"adehbjnf-1","Plasma_cell"
"adehcegn-1","B_progenitor"
"adeileoo-1","Plasma_cell"
"adeipjbm-1","Plasma_cell"
"adekhmaj-1","T_prolifer"
"adeldnei-1","Plasma_cell"
"adembnmj-1","Plasma_cell"
"adepjbdi-1","Plasma_cell"
"adfbaodp-1","Plasma_cell"
"adfbbpbk-1","Plasma_cell"
"adfbihfb-1","Plasma_cell"
"adfcecck-1","Plasma_cell"
"adfcjknn-1","Macrophage"
"adfiankl-1","B_progenitor"
"adfobjoi-1","Plasma_cell"
"adfobkjh-1","Plasma_cell"
"adfoddpi-1","Plasma_cell"
"adfolgic-1","CD8_T_memory"
"adfoomlo-1","Plasma_cell"
"adfpkkep-1","Nonhaem"
"adfpomia-1","Plasma_cell"
"adgddipm-1","Plasma_cell"
"adgfanbp-1","Plasma_cell"
"adgfchib-1","Plasma_cell"
"adgfjifk-1","Plasma_cell"
"adgfmdhp-1","Plasma_cell"
"adgibidm-1","Plasma_cell"
"adgigjkl-1","Plasma_cell"
"adgjaaie-1","pDC"
"adgjbhni-1","Plasma_cell"
"adgjdhfb-1","Plasma_cell"
"adgkkahg-1","Plasma_cell"
"adglloho-1","NK_cell"
"adgnifkd-1","Macrophage"
"adhigfhc-1","Plasma_cell"
"adhkjgdl-1","Plasma_cell"
"adhmpibg-1","Plasma_cell"
"adhoaehd-1","Nonhaem"
"adiefmke-1","Plasma_cell"
"adifaeoc-1","Nonhaem"
"adifbkge-1","Plasma_cell"
"adifdoed-1","Plasma_cell"
"adigghmg-1","Plasma_cell"
"adigkfbc-1","Plasma_cell"
"adindcln-1","Plasma_cell"
"adioeilm-1","Plasma_cell"
"adiofikm-1","Erythroid"
"adipmcoe-1","Macrophage"
"adjacdkg-1","Plasma_cell"
"adjgebbl-1","Plasma_cell"
"adjjijik-1","Plasma_cell"
"adjjjann-1","Macrophage"
"adjmcpio-1","Plasma_cell"
"adjmkcdh-1","Plasma_cell"
"admilaoo-1","Plasma_cell"
"admiomoc-1","Plasma_cell"
"admjmila-1","Plasma_cell"
"admkihfd-1","Plasma_cell"
"admkjihf-1","Plasma_cell"
"admkmale-1","Macrophage"
"admmfmaf-1","Plasma_cell"
"admpalpn-1","Plasma_cell"
"adnafgpi-1","pDC"
"adnagbmn-1","Plasma_cell"
"adnajdpe-1","Macrophage"
"adnbomfn-1","Plasma_cell"
"adnbpgll-1","Plasma_cell"
"adncbfpf-1","pDC"
"adncpaho-1","Macrophage"
"adndjpkk-1","Plasma_cell"
"adnelaed-1","Plasma_cell"
"adneolde-1","Plasma_cell"
"adnfccnk-1","Plasma_cell"
"adnfdikl-1","Plasma_cell"
"adnibplo-1","Nonhaem"
"adnjcggk-1","Plasma_cell"
"adnjpleg-1","Macrophage"
"adnlkidg-1","CTL"
"adnlkigf-1","Erythroid"
"adnneepj-1","B_progenitor"
"adnnmblp-1","T_prolifer"
"adnofaef-1","Nonhaem"
"adobhlla-1","Nonhaem"
"adochfln-1","Nonhaem"
"adockokk-1","pDC"
"adoeeoje-1","Plasma_cell"
"adoelpda-1","Plasma_cell"
"adofeifi-1","Plasma_cell"
"adofhofp-1","Plasma_cell"
"adofppkd-1","B_progenitor"
"adohaofd-1","Plasma_cell"
"adohhaic-1","Plasma_cell"
"adoibebg-1","Plasma_cell"
"adoibjdb-1","Nonhaem"
"adoifbjf-1","Plasma_cell"
"adoigmhn-1","T_prolifer"
"adoilddc-1","Plasma_cell"
"adoiliih-1","Plasma_cell"
"adombjhk-1","B_memory"
"adomlkan-1","Plasma_cell"
"adomopcb-1","T_prolifer"
"adopkijb-1","Plasma_cell"
"adpcgigc-1","Nonhaem"
"adpjjhio-1","T_prolifer"
"adplbaff-1","Erythroid"
"aeaehkdn-1","B_progenitor"
"aeafdfal-1","Plasma_cell"
"aeahnebc-1","Erythroid"
"aeaiajjk-1","Plasma_cell"
"aeanamgb-1","Nonhaem"
"aebdllgg-1","Plasma_cell"
"aebejapg-1","Plasma_cell"
"aebjcmfa-1","Nonhaem"
"aebkdjkj-1","T_prolifer"
"aebkfggn-1","Nonhaem"
"aebkobif-1","Plasma_cell"
"aebphaeg-1","Nonhaem"
"aeccdagc-1","MonoCD14"
"aecdjhgj-1","Plasma_cell"
"aecglnol-1","Plasma_cell"
"aecgpbdd-1","Plasma_cell"
"aechignk-1","Plasma_cell"
"aechjbcf-1","Plasma_cell"
"aecjfonb-1","T_prolifer"
"aecjonja-1","Macrophage"
"aedcnmkc-1","Plasma_cell"
"aedgedci-1","Plasma_cell"
"aedhfdea-1","Plasma_cell"
"aeebjiob-1","Plasma_cell"
"aeecccng-1","Nonhaem"
"aeecdgok-1","MonoCD14"
"aeeddmpk-1","B_memory"
"aeefbflf-1","Plasma_cell"
"aeefcafn-1","Plasma_cell"
"aeekpida-1","Plasma_cell"
"aeemlplk-1","Plasma_cell"
"aeepdkbm-1","Plasma_cell"
"aefebmip-1","Plasma_cell"
"aefjcobf-1","Macrophage"
"aefkieoh-1","Neutrophil"
"aeflcclf-1","MonoCD14"
"aegaepgk-1","Plasma_cell"
"aegfdmhm-1","Plasma_cell"
"aeglkeog-1","Plasma_cell"
"aegnohcj-1","Plasma_cell"
"aegogmam-1","B_progenitor"
"aegopjpn-1","Nonhaem"
"aegpbkdl-1","Plasma_cell"
"aehcckkb-1","Plasma_cell"
"aehkcdjf-1","Plasma_cell"
"aeikmplp-1","Macrophage"
"aeiodmkk-1","Plasma_cell"
"aeiopcdi-1","Erythroid"
"aejaadha-1","Plasma_cell"
"aejffhak-1","Erythroid"
"aejfkcbb-1","T_prolifer"
"aejfkmhi-1","Plasma_cell"
"aejhgdgj-1","Erythroid"
"aejhnljn-1","Plasma_cell"
"aejnbgog-1","Plasma_cell"
"aejojngp-1","MonoCD14"
"aekaiffd-1","Plasma_cell"
"aekcgfbh-1","Plasma_cell"
"aeklfkbo-1","Plasma_cell"
"aekpphlh-1","Plasma_cell"
"aelaffpj-1","Plasma_cell"
"aelbioal-1","Plasma_cell"
"aelcadni-1","Plasma_cell"
"aelcoheb-1","Plasma_cell"
"aelheocn-1","Plasma_cell"
"aelnfigf-1","T_prolifer"
"aemelndc-1","Plasma_cell"
"aemijfno-1","Plasma_cell"
"aemnpego-1","MonoCD14"
"aencibaa-1","Plasma_cell"
"aenfddfo-1","T_prolifer"
"aenfhmlg-1","Plasma_cell"
"aengakgj-1","Plasma_cell"
"aenhcbib-1","Plasma_cell"
"aenhngll-1","Nonhaem"
"aenigoeo-1","Nonhaem"
"aenjepdo-1","Plasma_cell"
"aenjichh-1","Plasma_cell"
"aenmamch-1","Plasma_cell"
"aenpcdno-1","Plasma_cell"
"aeokadle-1","Plasma_cell"
"afbcbcbo-1","Plasma_cell"
"afcdojic-1","Erythroid"
"afeljjde-1","Erythroid"
"affbdeko-1","Nonhaem"
"affcmebd-1","Plasma_cell"
"affjhpof-1","Plasma_cell"
"affjnmja-1","Erythroid"
"afflipnj-1","Plasma_cell"
"affmgnhg-1","Plasma_cell"
"affohack-1","Nonhaem"
"afggbkkp-1","Plasma_cell"
"afgjbgjk-1","Erythroid"
"afgmadip-1","Plasma_cell"
"afhcoail-1","Plasma_cell"
"afheiblj-1","Nonhaem"
"afhfehpp-1","Plasma_cell"
"afhfioii-1","Plasma_cell"
"afhgeakk-1","Plasma_cell"
"afhhccbc-1","pDC"
"afhhlgje-1","Plasma_cell"
"afhiaofl-1","Plasma_cell"
"afhihcfb-1","Plasma_cell"
"afhjcpjb-1","Plasma_cell"
"afhmieok-1","Plasma_cell"
"afhmjepn-1","Plasma_cell"
"afigcgih-1","Erythroid"
"afihbncn-1","Plasma_cell"
"afiljdgi-1","Plasma_cell"
"afimgmel-1","Erythroid"
"afiofjfb-1","Erythroid"
"afjbiakh-1","Plasma_cell"
"afjffjom-1","Plasma_cell"
"afjfofil-1","T_prolifer"
"afjhafml-1","Plasma_cell"
"afjhdopd-1","T_prolifer"
"afjpalmh-1","Plasma_cell"
"afkjppoc-1","Platelet"
"afldgago-1","Nonhaem"
"afmdclmo-1","Plasma_cell"
"afmkopjf-1","Plasma_cell"
"afmlnojo-1","Plasma_cell"
"afmpgjkd-1","Plasma_cell"
"afmpocmd-1","T_prolifer"
"afnacagp-1","Plasma_cell"
"afnanapc-1","Plasma_cell"
"afnbodif-1","Plasma_cell"
"afndllhp-1","Plasma_cell"
"afnempil-1","Plasma_cell"
"afnfonkj-1","pDC"
"afnpadok-1","Plasma_cell"
"afoahblb-1","Erythroid"
"afodbgma-1","Plasma_cell"
"afofknee-1","Plasma_cell"
"afohgjad-1","Macrophage"
"afohgklp-1","Plasma_cell"
"afokeijc-1","Macrophage"
"afokibce-1","Plasma_cell"
"afokmhce-1","Plasma_cell"
"afolecol-1","Macrophage"
"afpbfmbo-1","Plasma_cell"
"afpbldoi-1","Plasma_cell"
"afpckfcf-1","Plasma_cell"
"afpdacdd-1","NK_cell"
"afpdflje-1","B_memory"
"afpdjihc-1","Plasma_cell"
"afpebaom-1","Plasma_cell"
"afpeenak-1","Plasma_cell"
"afpegpag-1","Nonhaem"
"afpffhca-1","Plasma_cell"
"afpfkelo-1","B_memory"
"afpfofkh-1","Plasma_cell"
"afpgpldg-1","Nonhaem"
"afphacek-1","Plasma_cell"
"afphgmjl-1","Nonhaem"
"afphikcb-1","Nonhaem"
"afpilhce-1","Plasma_cell"
"afpinbib-1","Plasma_cell"
"afpkjcdf-1","B_memory"
"afplkaef-1","NK_cell"
"afplmdjl-1","Plasma_cell"
"afpmelmm-1","Macrophage"
"afpmfjgd-1","Erythroid"
"afpmpepb-1","Plasma_cell"
"afpnfcpf-1","Macrophage"
"afpnlnim-1","B_memory"
"afpoaehf-1","Plasma_cell"
"afpoalec-1","Plasma_cell"
"afpoeice-1","Plasma_cell"
"afpoidda-1","Plasma_cell"
"afppjamj-1","Plasma_cell"
"afppjhne-1","Nonhaem"
"afppjikb-1","Erythroid"
"afpppbeo-1","Nonhaem"
"agaajicj-1","T_prolifer"
"agabkfgi-1","Plasma_cell"
"agacffng-1","Plasma_cell"
"agadpidh-1","Plasma_cell"
"agaedmio-1","Plasma_cell"
"agaedoio-1","Erythroid"
"agafkcfh-1","Plasma_cell"
"agahcioh-1","Macrophage"
"agaknlpa-1","Nonhaem"
"agalbjgb-1","Nonhaem"
"agaloili-1","Erythroid"
"agammghk-1","Plasma_cell"
"agamoeii-1","NK_cell"
"agampjob-1","Macrophage"
"agaocfla-1","B_progenitor"
"agapahhl-1","Plasma_cell"
"agapanab-1","Plasma_cell"
"agapgnln-1","Plasma_cell"
"agaphjab-1","Plasma_cell"
"agapjled-1","Plasma_cell"
"agbajecp-1","CD4_T_naive"
"agbbbknm-1","Plasma_cell"
"agbcciih-1","Plasma_cell"
"agbdobha-1","Plasma_cell"
"agbgdieg-1","CD4_T_memory"
"agbggnmg-1","Plasma_cell"
"agbhadjm-1","Plasma_cell"
"agbhjpjk-1","NK_cell"
"agbihhok-1","Plasma_cell"
"agbiioae-1","B_naive"
"agbijikc-1","pDC"
"agbikbkl-1","Macrophage"
"agbinkhm-1","B_memory"
"agbiphgo-1","Nonhaem"
"agbjnmog-1","Plasma_cell"
"agbkamon-1","Nonhaem"
"agblilia-1","Plasma_cell"
"agblonfe-1","Plasma_cell"
"agbmkphg-1","T_prolifer"
"agbnmkcc-1","Plasma_cell"
"agbongck-1","Plasma_cell"
"agbpbmpl-1","Plasma_cell"
"agbpdjdk-1","NK_cell"
"agbpkfcg-1","Plasma_cell"
"agcabeab-1","Nonhaem"
"agcbamef-1","Plasma_cell"
"agcbcgbe-1","Plasma_cell"
"agcbjgjj-1","Plasma_cell"
"agckdmpm-1","T_prolifer"
"agdmhmhg-1","CTL"
"agebihea-1","Nonhaem"
"agebnbci-1","Plasma_cell"
"agecpgop-1","BaEoMa"
"agegcmcp-1","Plasma_cell"
"agehfnlp-1","Plasma_cell"
"agfeohhe-1","Macrophage"
"aggkklcp-1","Plasma_cell"
"aggkopdh-1","Plasma_cell"
"aggpkack-1","Macrophage"
"aghkdfbb-1","Plasma_cell"
"agijdnbn-1","Plasma_cell"
"agkoloni-1","Plasma_cell"
"agkpeaij-1","Plasma_cell"
"aglankao-1","Plasma_cell"
"aglcocmp-1","Plasma_cell"
"agldmoaa-1","Plasma_cell"
"aglemndg-1","Plasma_cell"
"aglfalhp-1","Plasma_cell"
"aglkemoh-1","Plasma_cell"
"agllpcce-1","Plasma_cell"
"agloognj-1","Plasma_cell"
"agmjidjp-1","Plasma_cell"
"agnaldkj-1","Plasma_cell"
"agnphdfk-1","Plasma_cell"
"agpakloi-1","Nonhaem"
"ahabaopd-1","Plasma_cell"
"ahacogna-1","Plasma_cell"
"ahaddkij-1","Erythroid"
"ahaidehd-1","T_prolifer"
"ahaidhjm-1","Plasma_cell"
"ahakhohk-1","Plasma_cell"
"ahbbmjgm-1","Plasma_cell"
"ahbhlmcl-1","Plasma_cell"
"ahbjnbmc-1","Plasma_cell"
"ahblcgla-1","Plasma_cell"
"ahbnaeih-1","Plasma_cell"
"ahbpbdon-1","Plasma_cell"
"ahcaghnh-1","Macrophage"
"ahcbblbm-1","Plasma_cell"
"ahccjfod-1","Plasma_cell"
"ahccldil-1","T_prolifer"
"ahchafhh-1","Plasma_cell"
"ahcmegcf-1","Erythroid"
"ahcoghch-1","Erythroid"
