"","celltype"
"acgejflb-1","MonoCD16"
"acggjogf-1","Erythroid"
"acgiblgb-1","Erythroid"
"acginkcg-1","Erythroid"
"acgjbfbe-1","Erythroid"
"acgjbnbb-1","B_memory"
"acglljih-1","Erythroid"
"acgpfhfp-1","CD4_Tcm"
"achbddjj-1","Nonhaem"
"achdijpj-1","MonoCD14"
"achflipd-1","Nonhaem"
"achhomjk-1","Granulocyte_monocyte_progenitor"
"achkabig-1","HSC"
"achkfpib-1","HSC"
"achpdkcc-1","Macrophage"
"achpemjk-1","Macrophage"
"acidbbhf-1","Erythroid"
"aciejhfo-1","Plasma_cell"
"acienegg-1","Erythroid"
"aciiednd-1","Macrophage"
"aciihjkl-1","Neutrophil"
"aciilijk-1","Erythroid"
"acimdaib-1","Erythroid"
"acingkdk-1","Erythroid"
"acioddnk-1","Erythroid"
"acjafdpa-1","Erythroid"
"acjbelmf-1","Neutrophil"
"acjiofmg-1","Neutrophil"
"acjlcihi-1","Erythroid"
"acjmemck-1","Erythroid"
"ackkibod-1","Erythroid"
"acklphkf-1","Erythroid"
"aclalbdn-1","Macrophage"
"acnaijoj-1","Neutrophil"
"acnchhma-1","Nonhaem"
"acnhbgfk-1","Granulocyte_monocyte_progenitor"
"acnicjle-1","HSC"
"acoffckh-1","HSC"
"acohpcnf-1","Nonhaem"
"acokoiof-1","Erythroid"
"acolalap-1","BaEoMa"
"acomcfal-1","Erythroid"
"acomkcho-1","Nonhaem"
"aconckbb-1","MonoCD14"
"acooocae-1","HSC"
"acpafakk-1","Erythroid"
"acpbombg-1","MonoCD14"
"acpgfbof-1","Neutrophil"
"acpgnoel-1","Erythroid"
"acpjjnok-1","Erythroid"
"acpkcjnh-1","Erythroid"
"acpkhelo-1","HSC"
"acpkpokb-1","HSC"
"acpoaelj-1","Plasma_cell"
"adaboldc-1","Nonhaem"
"adabopcm-1","B_progenitor"
"adaedhjg-1","Erythroid"
"adagalmb-1","Platelet"
"adaglhpe-1","Granulocyte_monocyte_progenitor"
"adaipgfn-1","Nonhaem"
"adajjmmn-1","Erythroid"
"adalajng-1","Neutrophil"
"adalhjci-1","HSC"
"adamlccb-1","HSC"
"adamnpcn-1","Erythroid"
"adaniikn-1","Nonhaem"
"adbdkdmf-1","Erythroid"
"adcaffhl-1","Platelet"
"adcbcino-1","HSC"
"adcebaej-1","HSC"
"adcfpllj-1","Neutrophil"
"adcgmgge-1","Neutrophil"
"adcifahe-1","Erythroid"
"adcknjao-1","Erythroid"
"adcmecbp-1","Erythroid"
"adcpefgp-1","Erythroid"
"addaeabg-1","Erythroid"
"addekoad-1","Erythroid"
"addhnpdi-1","HSC"
"addhpiog-1","Nonhaem"
"addmdbhh-1","MonoCD14"
"addnllnm-1","Granulocyte_monocyte_progenitor"
"adebomdo-1","Neutrophil"
"adekgfga-1","Macrophage"
"adfanlak-1","Neutrophil"
"adffinof-1","Erythroid"
"adfhbknp-1","Neutrophil"
"adfikifl-1","Neutrophil"
"adfjgckh-1","Erythroid"
"adfkflmb-1","Erythroid"
"adfnbnjg-1","Neutrophil"
"adgddbmp-1","Erythroid"
"adgfbkhm-1","Neutrophil"
"adgjgaen-1","Erythroid"
"adgkidfk-1","MonoCD14"
"adgpceif-1","Neutrophil"
"adgpcjpg-1","Neutrophil"
"adgpeodi-1","Erythroid"
"adhgmhmi-1","Erythroid"
"adhgohin-1","MonoCD14"
"adhoghcp-1","Granulocyte_monocyte_progenitor"
"adicbjdj-1","HSC"
"adidipdi-1","HSC"
"adiehpfi-1","Granulocyte_monocyte_progenitor"
"adigiajf-1","Granulocyte_monocyte_progenitor"
"adihnipa-1","HSC"
"adikaebl-1","MonoCD14"
"adioigij-1","HSC"
"adjbhcbi-1","Neutrophil"
"adjefojj-1","Neutrophil"
"adjggmim-1","HSC"
"adjinfcg-1","Neutrophil"
"adjocdbe-1","Plasma_cell"
"adkbikob-1","Plasma_cell"
"adkceefp-1","HSC"
"adkeiifm-1","HSC"
"adkfnhci-1","Nonhaem"
"adkihoma-1","Neutrophil"
"adkimbdk-1","Neutrophil"
"adkjaocg-1","Plasma_cell"
"adkjbnco-1","Plasma_cell"
"adkkbbjl-1","Plasma_cell"
"adkkmfln-1","Plasma_cell"
"adkknfkk-1","Plasma_cell"
"adklamcp-1","Plasma_cell"
"adkljinh-1","Plasma_cell"
"adklmndb-1","Plasma_cell"
"adkpjahc-1","Plasma_cell"
"adkplbdj-1","Neutrophil"
"adladono-1","MonoCD14"
"adlbiamc-1","Neutrophil"
"adlbiign-1","Neutrophil"
"adldjkpm-1","Erythroid"
"adlilncp-1","Erythroid"
"adlkefca-1","T_prolifer"
"adlkoijc-1","Erythroid"
"admblfmd-1","Neutrophil"
"admddaoj-1","Neutrophil"
"admfhimk-1","MonoCD14"
"admhaecd-1","Granulocyte_monocyte_progenitor"
"admhofoa-1","Neutrophil"
"admkmikn-1","Erythroid"
"admmgohp-1","Erythroid"
"admnfide-1","Nonhaem"
"adnbdojl-1","Plasma_cell"
"adodeagl-1","Erythroid"
"adojdbel-1","HSC"
"adojenmg-1","Plasma_cell"
"adoompbc-1","Erythroid"
"adpeljho-1","Nonhaem"
"adpjgofb-1","CD4_T_memory"
"adpjpbll-1","Erythroid"
"adpkhaic-1","Neutrophil"
"aeaimkam-1","Neutrophil"
"aeaimncm-1","Granulocyte_monocyte_progenitor"
"aeaoehgg-1","Neutrophil"
"aebcmebe-1","MonoCD14"
"aecibedj-1","Erythroid"
"aedkdkjf-1","Nonhaem"
"aedlncak-1","Erythroid"
"aeebfcpm-1","Erythroid"
"aeecbjcp-1","Erythroid"
"aeefbilj-1","HSC"
"aeegejda-1","HSC"
"aeeiphcb-1","Platelet"
"aeencboj-1","MonoCD14"
"aeeoojpa-1","MonoCD14"
"aefdligf-1","MonoCD14"
"aefjmedp-1","Nonhaem"
"aefkmjnp-1","Erythroid"
"aefoljmi-1","Erythroid"
"aefomnhd-1","Nonhaem"
"aegcokcb-1","HSC"
"aegdflal-1","HSC"
"aegfncag-1","HSC"
"aegjbgjo-1","HSC"
"aegnjefc-1","Neutrophil"
"aeheeajc-1","CD4_Tcm"
"aehefohc-1","Macrophage"
"aehepfin-1","Neutrophil"
"aehidoep-1","Erythroid"
"aehnalkl-1","Neutrophil"
"aehogmak-1","Neutrophil"
"aeiahcag-1","Neutrophil"
"aeialnkf-1","Nonhaem"
"aeibofje-1","HSC"
"aeidlhfp-1","HSC"
"aeimghbi-1","Granulocyte_monocyte_progenitor"
"aejenlnc-1","Neutrophil"
"aejfbppk-1","Granulocyte_monocyte_progenitor"
"aejgbmoo-1","Granulocyte_monocyte_progenitor"
"aekfkapo-1","Erythroid"
"aekgbppe-1","Granulocyte_monocyte_progenitor"
"aelfkejk-1","Neutrophil"
"aelileld-1","Erythroid"
"aeljdpbd-1","MonoCD16"
"aenecifb-1","Erythroid"
"aeoaeaaa-1","Nonhaem"
"aeognpld-1","Macrophage"
"aepcnpka-1","MonoCD14"
"aepgndbc-1","Platelet"
"aepjkolh-1","Granulocyte_monocyte_progenitor"
"aepnmhfe-1","Neutrophil"
"aepopnko-1","Granulocyte_monocyte_progenitor"
"afagjdac-1","Platelet"
"afaohhpl-1","Nonhaem"
"afbggckj-1","Nonhaem"
"afbjkhfl-1","Neutrophil"
"afblamlp-1","Granulocyte_monocyte_progenitor"
"afblkbmp-1","Erythroid"
"afccfnnj-1","B_progenitor"
"afcjkdbp-1","Erythroid"
"afdafeih-1","Platelet"
"afddaiei-1","Neutrophil"
"afdejdkm-1","Erythroid"
"afdppeae-1","Plasma_cell"
"afeaclbd-1","Plasma_cell"
"afedkckm-1","Macrophage"
"afenllan-1","HSC"
"affamlmk-1","Plasma_cell"
"affcbnog-1","Plasma_cell"
"affeckeo-1","HSC"
"affeeopa-1","Macrophage"
"afffnehh-1","Plasma_cell"
"afgaonfd-1","Plasma_cell"
"afgbhnbd-1","Plasma_cell"
"afgdbmjn-1","Macrophage"
"afgdmhal-1","Plasma_cell"
"afgedofb-1","Plasma_cell"
"afgheeho-1","Nonhaem"
"afgjacfp-1","Erythroid"
"afgknljn-1","HSC"
"afgppkjk-1","Erythroid"
"afhbhnbk-1","Macrophage"
"afhlbemh-1","Nonhaem"
"afhljdcf-1","Erythroid"
"afhpohco-1","Erythroid"
"afibompi-1","Erythroid"
"afighocp-1","Erythroid"
"afipncdl-1","Plasma_cell"
"afjalbmc-1","Plasma_cell"
"afjccglb-1","HSC"
"afjkjfka-1","Plasma_cell"
"afjkjndo-1","MonoCD14"
"afjmonim-1","Nonhaem"
"afjncmhd-1","MonoCD14"
"afjocgem-1","Macrophage"
"afkdnmek-1","Plasma_cell"
"afkjjeem-1","Plasma_cell"
"afkkjnok-1","Plasma_cell"
"afknljne-1","Erythroid"
"aflckkjc-1","Neutrophil"
"aflfhcdk-1","Plasma_cell"
"aflggabh-1","Plasma_cell"
"aflhdmbm-1","Plasma_cell"
"aflmbdeo-1","Plasma_cell"
"aflmjmjm-1","Macrophage"
"aflpadcl-1","Plasma_cell"
"aflpdmfb-1","Plasma_cell"
"aflpldfp-1","Macrophage"
"afmbcjdo-1","CD4_T_naive"
"afmeclbl-1","BaEoMa"
"afmfppch-1","Nonhaem"
"afmghjgb-1","Nonhaem"
"afmimeic-1","Plasma_cell"
"afmpcnak-1","Plasma_cell"
"afmpialm-1","Plasma_cell"
"afnffgdn-1","Plasma_cell"
"afnimapc-1","Plasma_cell"
"afnmhalj-1","Erythroid"
"afnmiahg-1","Plasma_cell"
"afnncmfk-1","Plasma_cell"
"afnnidff-1","Plasma_cell"
"afociico-1","Plasma_cell"
"afoeeaod-1","Plasma_cell"
"afoiamld-1","Plasma_cell"
"afojlkkh-1","Plasma_cell"
"afonofcc-1","Plasma_cell"
"afoomjoi-1","Plasma_cell"
"afpbpgia-1","Plasma_cell"
"afpcehho-1","Plasma_cell"
"afpcffml-1","Erythroid"
"afphiped-1","Nonhaem"
"afpiddco-1","Plasma_cell"
"afplddje-1","Nonhaem"
"afpmgapg-1","Plasma_cell"
"afpmgeki-1","Plasma_cell"
"afpmikfg-1","Plasma_cell"
"afpnkdda-1","Plasma_cell"
"afpoedmn-1","Plasma_cell"
"afpphcea-1","Plasma_cell"
"afppjgen-1","Plasma_cell"
"agacngak-1","Plasma_cell"
"agadebok-1","HSC"
"agafckep-1","Neutrophil"
"agaijoli-1","Neutrophil"
"agajofln-1","Neutrophil"
"agakehnh-1","NK_cell"
"agalappd-1","Neutrophil"
"agamhpmd-1","Neutrophil"
"aganelip-1","Nonhaem"
"agbiihfk-1","Plasma_cell"
"agbjdala-1","HSC"
"agblmccb-1","Plasma_cell"
"agceadle-1","Macrophage"
"agcgagam-1","Macrophage"
"agcijbcd-1","Plasma_cell"
"agcmenjo-1","Neutrophil"
"agdhdidl-1","Plasma_cell"
"agdkmaoe-1","Plasma_cell"
"agdkmcmh-1","Erythroid"
"agdmmfbh-1","Nonhaem"
"agdnkhjo-1","Plasma_cell"
"agecpklj-1","Plasma_cell"
"ageephjl-1","Plasma_cell"
"agehghjk-1","Plasma_cell"
"ageignpf-1","Plasma_cell"
"ageofalc-1","MonoCD14"
"agfafmbh-1","Neutrophil"
"agfcghdc-1","Plasma_cell"
"agfcmkdj-1","Neutrophil"
"agfjchok-1","Neutrophil"
"aggfpmca-1","Plasma_cell"
"aggikclo-1","Neutrophil"
"aggjfoce-1","Neutrophil"
"aghakbno-1","Erythroid"
"aghflfng-1","Nonhaem"
"aghghlgh-1","Neutrophil"
"aghhmfai-1","Erythroid"
"aghkjbbc-1","Platelet"
"agigafgd-1","Macrophage"
"agipaebn-1","Erythroid"
"agjflokd-1","Erythroid"
"agjhgdgd-1","Erythroid"
"agjpnmjn-1","Erythroid"
"agkdiokf-1","CD4_T_naive"
"agkfiako-1","MonoCD14"
"agkmpngf-1","Neutrophil"
"agkpmghl-1","Nonhaem"
"aglfogfb-1","HSC"
"aglhabfi-1","Erythroid"
"aglhlelp-1","Erythroid"
"agligakm-1","Erythroid"
"aglkakpi-1","Erythroid"
"aglklnkb-1","Erythroid"
"aglmaanp-1","Erythroid"
"agmbnime-1","Granulocyte_monocyte_progenitor"
"agmfebjf-1","B_progenitor"
"agmhppdo-1","Platelet"
"agmmgmep-1","Erythroid"
"agmnapfo-1","Erythroid"
"agmnoapg-1","Platelet"
"agnalbbn-1","Platelet"
"agniiblc-1","HSC"
"agnkallb-1","HSC"
"agojhoak-1","Macrophage"
"agopogoh-1","Neutrophil"
"agopophl-1","Macrophage"
"agpbklfk-1","HSC"
"ahaehaln-1","Neutrophil"
"ahaepaib-1","Macrophage"
"ahajeoge-1","Neutrophil"
"ahalfgcp-1","Erythroid"
"ahapecie-1","Erythroid"
"ahbaicak-1","Erythroid"
"ahboccgg-1","Neutrophil"
"ahcbedaf-1","Erythroid"
"ahcbpjgf-1","Macrophage"
"ahccplfk-1","Erythroid"
"ahcedepa-1","Macrophage"
"ahdopcjl-1","Nonhaem"
"ahebbkad-1","T_prolifer"
"aheimjel-1","Plasma_cell"
"ahfbmfdi-1","B_memory"
"ahfciicd-1","B_memory"
"ahfhopgi-1","Neutrophil"
"ahgibpli-1","Macrophage"
"ahgkmglo-1","Nonhaem"
"ahhfkpki-1","Neutrophil"
"ahhhmmja-1","HSC"
"ahhjfdlp-1","Neutrophil"
"ahhpgmcc-1","Plasma_cell"
"ahiahnjn-1","Nonhaem"
"ahihnhnp-1","Platelet"
"ahijgfoi-1","MonoCD14"
"ahiloebn-1","Nonhaem"
"ahimbahd-1","B_naive"
"ahimnfkm-1","Neutrophil"
"ahjdemkj-1","Erythroid"
"ahjhblic-1","Erythroid"
"ahjhplgj-1","Erythroid"
"ahjjngcj-1","Erythroid"
"ahjlgafl-1","Erythroid"
"ahkbajgm-1","Erythroid"
"ahkdmfbl-1","Erythroid"
"ahkfclbc-1","Erythroid"
"ahkhfhjf-1","Erythroid"
"ahkimkma-1","Erythroid"
"ahkkaafe-1","Erythroid"
"ahklmkjm-1","CD8_T_naive"
"ahlgbeeg-1","Erythroid"
"ahljlpjh-1","Plasma_cell"
"ahlkifbf-1","MonoCD14"
"ahmadpam-1","HSC"
"ahmbgehp-1","HSC"
"ahmcgmnn-1","HSC"
"ahmfcncm-1","HSC"
"ahmllgkn-1","Erythroid"
"ahmmfpab-1","Erythroid"
"ahmnoche-1","Erythroid"
"ahnbmmil-1","Neutrophil"
"ahnebcao-1","Neutrophil"
"ahneidjp-1","Erythroid"
"ahnfedbm-1","Nonhaem"
"ahnfndhg-1","Neutrophil"
"ahnfnpdj-1","HSC"
"ahnhfajl-1","Nonhaem"
"ahnhjopf-1","HSC"
"ahnkcefo-1","Erythroid"
"ahnkmbbn-1","Erythroid"
"ahnmhfna-1","Erythroid"
"ahnmijbi-1","Erythroid"
"ahnnodab-1","Nonhaem"
"ahnohmkb-1","Erythroid"
"ahnoooem-1","Neutrophil"
"ahogbihm-1","Erythroid"
"ahokbncc-1","Erythroid"
"ahokjecm-1","Erythroid"
"ahonlmlo-1","Erythroid"
"ahonmdmh-1","Erythroid"
"ahpgjhmg-1","HSC"
"ahpjcdcb-1","Platelet"
"ahpnadph-1","HSC"
"ahpnkkdg-1","HSC"
"ahpnmbgg-1","HSC"
"ahpnmejg-1","HSC"
"ahpoloel-1","HSC"
"aiacjglm-1","Neutrophil"
"aiadleof-1","Granulocyte_monocyte_progenitor"
"aiakpeeg-1","MonoCD14"
"aibbffhp-1","Erythroid"
"aibcaoai-1","HSC"
"aibdfpmo-1","HSC"
"aibdmhfd-1","Neutrophil"
"aibfbanj-1","Neutrophil"
"aibfbkac-1","B_progenitor"
"aibogond-1","Neutrophil"
"aibpekad-1","Erythroid"
"aiccgdio-1","Neutrophil"
"aicckkpe-1","Plasma_cell"
"aicoabff-1","Macrophage"
"aidbobhn-1","Granulocyte_monocyte_progenitor"
"aidijoej-1","Plasma_cell"
"aidmcnml-1","Plasma_cell"
"aidmgkac-1","B_memory"
"aidnbjhb-1","MonoCD14"
"aidncclg-1","Erythroid"
"aidoielf-1","Erythroid"
"aiebmodd-1","Plasma_cell"
"aieclhcl-1","B_progenitor"
"aieeiikd-1","Granulocyte_monocyte_progenitor"
"aieidbdb-1","Granulocyte_monocyte_progenitor"
"aiejaaij-1","MonoCD14"
"aiejdahf-1","Nonhaem"
"aifhbdfn-1","BaEoMa"
"aifpepjh-1","Neutrophil"
"aiggmpee-1","Plasma_cell"
"aighjled-1","Neutrophil"
"aiglgkpi-1","Plasma_cell"
"aihdpbhe-1","Granulocyte_monocyte_progenitor"
"aihjjoib-1","Erythroid"
"aihpdhel-1","Nonhaem"
"aiiefhkf-1","Neutrophil"
"aijkciop-1","Neutrophil"
"aijmbdmn-1","Neutrophil"
"aijmdnhm-1","B_progenitor"
"aikiabhg-1","Granulocyte_monocyte_progenitor"
"aikkgfke-1","Neutrophil"
"aiklbhen-1","Neutrophil"
"ailnhige-1","Erythroid"
"ailnmbhc-1","CD4_T_memory"
"ailpehaj-1","Neutrophil"
"aimcicjb-1","Erythroid"
"aimjjnco-1","Plasma_cell"
"ainfdpbo-1","MonoCD14"
"ainnbjhk-1","Erythroid"
"ainnjeof-1","Granulocyte_monocyte_progenitor"
"aioaicfk-1","Erythroid"
"aiobokbc-1","Macrophage"
"aiofimng-1","Erythroid"
"aiokllbi-1","Nonhaem"
"aionblce-1","Granulocyte_monocyte_progenitor"
"aipafdmf-1","Neutrophil"
"aipcfccb-1","HSC"
"aipfdgod-1","MonoCD14"
"aipldmgf-1","Nonhaem"
"aipmhaal-1","Nonhaem"
"aipnocha-1","Macrophage"
"aippldgk-1","HSC"
"ajacmpje-1","HSC"
"ajagplil-1","Plasma_cell"
"ajaicafi-1","BaEoMa"
"ajanbloh-1","B_progenitor"
"ajapeajn-1","Granulocyte_monocyte_progenitor"
"ajbbfgch-1","HSC"
"ajbcjgbk-1","HSC"
"ajbdicfm-1","HSC"
"ajbgembl-1","Erythroid"
"ajccddfk-1","pDC"
"ajcgdckg-1","Macrophage"
"ajciikik-1","Nonhaem"
"ajcjpkae-1","HSC"
"ajcnoole-1","MonoCD14"
"ajdiamkg-1","Plasma_cell"
"ajdknoij-1","Erythroid"
"ajdlcfmb-1","Erythroid"
"ajdnmgak-1","Erythroid"
"ajedgikc-1","Neutrophil"
"ajedpkkc-1","Erythroid"
"ajefhlnc-1","Erythroid"
"ajejdjhl-1","Erythroid"
"ajenibji-1","Plasma_cell"
"ajephjmf-1","Plasma_cell"
"ajfbmcbk-1","Plasma_cell"
"ajfcelgm-1","Plasma_cell"
"ajfgjcnm-1","Neutrophil"
"ajfhocil-1","Nonhaem"
"ajfihoam-1","CTL"
"ajfjpdjj-1","Neutrophil"
"ajfnjnhg-1","Neutrophil"
"ajgcailf-1","Neutrophil"
"ajgeojgm-1","Nonhaem"
